Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.00,0.0,1024,512,496,512,0,32,1.993,0.0,0.0,1
0.00,0.0,1024,1007,496,512,32,128,0.999,0.0,0.0,1
0.00,0.0,1024,1008,512,512,128,288,0.760,0.0,0.0,1
0.00,0.0,1024,1023,1023,512,288,504,1.389,0.0,0.0,1
0.00,0.0,1024,1023,508,512,504,457,3.435,0.0,0.0,0
0.00,0.0,1024,1020,758,512,457,457,3.928,0.0,0.0,0
0.01,0.02,1024,1012,879,512,457,457,4.527,0.02,0.0,0
0.00,0.0,1024,1009,941,512,457,457,3.444,0.0,0.0,0
0.00,0.0,1024,1009,972,512,457,457,4.047,0.0,0.0,0
0.00,0.0,1024,1009,989,512,457,457,3.731,0.0,0.0,0
0.00,0.02,1024,1009,997,512,457,457,3.554,0.0,0.02,0
0.00,0.0,1024,1008,1002,512,457,457,3.533,0.0,0.0,0
0.00,0.0,1024,1008,1005,512,457,457,3.526,0.0,0.0,0
0.00,0.0,1024,1008,1006,512,457,457,3.561,0.0,0.0,0
0.00,0.02,1024,1009,1007,512,457,457,3.523,0.02,0.0,0
0.00,0.0,1024,1009,1008,512,457,457,3.356,0.0,0.0,0
0.00,0.0,1024,1009,1008,512,457,457,3.495,0.0,0.0,0
0.00,0.0,1024,1009,1008,512,457,457,3.865,0.0,0.0,0
0.00,0.02,1024,1009,1009,512,457,457,3.190,0.02,0.0,0
0.00,0.0,1024,1009,1009,512,457,457,3.296,0.0,0.0,0
0.00,0.0,1024,1009,1008,512,462,460,3.445,0.0,0.0,0
0.00,0.0,1024,1008,1008,512,460,460,4.250,0.0,0.0,0
0.00,0.0,1024,1009,1008,512,465,463,3.344,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,468,465,3.085,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,471,468,3.412,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,474,471,3.467,0.0,0.0,0
0.00,0.02,1024,1009,1009,512,476,474,3.095,0.02,0.0,0
0.00,0.0,1024,1009,1009,512,479,477,3.148,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,482,479,2.713,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,485,482,2.794,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,488,485,2.771,0.0,0.0,0
0.00,0.02,1024,1009,1009,512,490,488,2.720,0.02,0.0,0
0.00,0.0,1024,1009,1009,512,493,491,2.718,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,496,493,2.835,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,499,496,3.153,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,502,499,2.783,0.0,0.0,0
0.00,0.02,1024,1009,1009,512,504,502,2.876,0.02,0.0,0
0.00,0.0,1024,1009,1009,512,507,505,2.751,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,510,507,2.718,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,511,509,2.928,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,511,510,2.709,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,512,511,2.576,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,511,511,2.741,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,511,511,2.598,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,511,511,2.764,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,511,511,2.678,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,511,511,2.619,0.0,0.0,0
0.00,0.02,1024,1009,1007,512,511,511,2.596,0.02,0.0,0
0.00,0.0,1024,1007,1007,512,512,511,2.579,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,511,511,2.610,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,511,511,2.501,0.0,0.0,0
0.00,0.0,1024,1007,1006,512,511,511,3.099,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,511,511,2.606,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,512,512,2.276,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,512,512,2.343,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,512,511,2.715,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,511,511,2.541,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,511,511,2.584,0.0,0.0,0
0.00,0.02,1024,1006,1006,512,511,511,2.525,0.02,0.0,0
0.00,0.0,1024,1006,1006,512,511,511,2.560,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,511,511,2.580,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,511,511,2.756,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,511,511,2.607,0.0,0.0,0
