Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.02,0.02,42496,13628,8672,232960,197307,202427,16.677,0.02,0.0,1
0.01,0.02,16896,14304,11232,232960,202427,205467,8.310,0.02,0.0,1
0.01,0.02,39424,16864,15872,232960,205467,206515,9.071,0.02,0.0,1
0.01,0.02,40960,22528,17952,232960,206515,211179,12.367,0.02,0.0,1
0.01,0.02,37888,24608,13344,232960,211179,222579,13.708,0.02,0.0,1
0.09,0.31,39424,13344,2515,269312,222579,232835,91.608,0.31,0.0,0
0.02,0.06,40960,11731,9280,269312,232835,235411,20.409,0.06,0.0,1
0.01,0.0,40448,18496,9280,269312,235411,244747,12.091,0.0,0.0,1
0.02,0.0,40960,19520,10336,269312,244747,254099,15.880,0.0,0.0,1
0.12,0.38,41472,10336,0,304128,254099,263925,122.315,0.38,0.0,0
0.01,0.02,41472,11776,11840,304128,263925,263925,8.496,0.02,0.0,1
0.01,0.0,39936,23616,23616,304128,263925,263925,13.329,0.0,0.0,1
0.02,0.07,41984,34880,30720,304128,263925,268061,19.363,0.05,0.02,1
0.02,0.07,48640,41984,21664,304128,268061,288733,23.920,0.05,0.02,1
0.12,0.44,49152,21664,6224,349696,288733,303663,121.767,0.42,0.02,0
0.03,0.05,49664,19536,16800,349696,303663,306535,28.896,0.05,0.0,1
0.02,0.02,46592,30112,30112,349696,306535,306535,17.524,0.02,0.0,1
0.02,0.05,49664,41888,37888,349696,306535,310511,22.596,0.05,0.0,1
0.04,0.12,55296,49664,34688,349696,326895,342127,38.191,0.09,0.03,1
0.17,0.58,55296,34688,18735,398848,342127,349399,171.036,0.58,0.0,0
0.03,0.08,57856,29487,29568,398848,349399,349399,29.535,0.06,0.02,1
0.02,0.07,55808,40320,40320,398848,349399,349399,19.701,0.05,0.02,1
0.02,0.06,59904,48512,48512,398848,349399,349399,22.584,0.06,0.0,1
0.03,0.06,62464,56704,50272,398848,349399,355895,28.152,0.06,0.0,1
0.03,0.08,67584,54880,42496,398848,355895,368447,26.725,0.08,0.0,1
0.02,0.07,65024,47104,25600,398848,368447,390239,24.024,0.05,0.02,1
0.16,0.58,66560,25600,16280,455680,390239,398773,155.855,0.58,0.0,0
0.03,0.11,69120,23448,13088,455680,398773,409381,32.870,0.11,0.0,1
0.01,0.0,68096,20256,14336,455680,409381,415341,11.876,0.0,0.0,1
0.01,0.02,69120,22528,8192,455680,415341,429853,13.743,0.02,0.0,1
0.01,0.02,69632,16384,8256,455680,429853,438157,10.243,0.02,0.0,1
0.16,0.52,70144,8256,0,504320,438157,445644,157.547,0.52,0.0,0
0.01,0.0,67584,9728,9824,504320,445644,445644,7.307,0.0,0.0,1
0.01,0.02,31744,20576,20512,504320,445644,445644,11.978,0.02,0.0,1
0.02,0.02,67072,31264,31264,504320,445644,445644,16.716,0.02,0.0,1
0.02,0.07,67584,43040,33344,504320,445644,455508,22.176,0.05,0.02,1
0.02,0.06,69120,45120,34368,504320,455508,466404,23.604,0.06,0.0,1
0.02,0.08,69632,47168,36416,504320,466404,477308,24.571,0.03,0.05,1
0.03,0.06,66048,49216,25632,504320,477308,501172,27.199,0.06,0.0,1
0.21,0.7,68096,25632,21961,570368,501172,503847,206.058,0.7,0.0,0
0.04,0.13,71168,38345,16448,570368,503847,526167,43.847,0.11,0.02,1
0.02,0.06,69120,32832,16448,570368,526167,542799,20.145,0.06,0.0,1
0.19,0.69,70656,16448,0,633344,542799,558511,190.901,0.69,0.0,0
0.01,0.0,69632,18432,18496,633344,558511,558511,13.182,0.0,0.0,1
0.02,0.06,71168,38976,38976,633344,558511,558511,22.157,0.06,0.0,1
0.03,0.08,66560,59456,53760,633344,558511,564247,31.810,0.06,0.02,1
0.03,0.1,44032,66560,31232,633344,564247,600151,33.316,0.08,0.02,1
0.26,0.91,75264,31232,0,715776,600151,630572,258.653,0.89,0.02,0
0.01,0.02,75264,14336,14432,715776,630572,630572,12.518,0.02,0.0,1
0.02,0.02,70144,28768,28704,715776,630572,630572,18.189,0.02,0.0,1
0.03,0.08,73216,44576,44576,715776,630572,630572,26.725,0.08,0.0,1
0.03,0.08,70656,60448,60512,715776,630572,630572,33.450,0.08,0.0,1
0.04,0.1,78848,70240,69120,715776,630572,631644,37.050,0.08,0.02,1
0.06,0.18,89600,78848,50464,715776,664412,693204,64.062,0.16,0.02,1
0.34,1.1400000000000001,89600,50464,10943,807424,693204,715696,343.517,1.11,0.03,0
0.05,0.12,31744,21183,21280,807424,715696,715696,47.652,0.12,0.0,1
0.03,0.05,82944,31520,31488,807424,715696,715696,28.755,0.05,0.0,1
0.03,0.05,51200,42752,39584,807424,715696,718912,34.573,0.03,0.02,1
0.04,0.12,86016,50848,46880,807424,718912,722944,39.955,0.12,0.0,1
0.04,0.11,86016,59680,55808,807424,722944,726856,41.142,0.09,0.02,1
0.04,0.12,90624,68608,48160,807424,726856,747608,42.719,0.12,0.0,1
0.04,0.12,55808,63008,40480,807424,747608,770440,38.516,0.12,0.0,1
0.03,0.12,88064,55328,29760,807424,770440,796384,34.732,0.12,0.0,1
0.38,1.19,89088,29760,17368,907776,796384,807318,382.797,1.17,0.02,0
0.06,0.17,90112,35800,18496,907776,807318,824966,60.041,0.17,0.0,1
0.03,0.08,91648,36928,18528,907776,824966,843670,26.299,0.06,0.02,1
0.03,0.06,92160,39520,21056,907776,843670,862374,27.952,0.06,0.0,1
0.03,0.11,90624,42048,21056,907776,862374,883678,26.832,0.11,0.0,1
0.34,1.3,92160,21056,0,1011200,883678,903413,340.382,1.27,0.03,0
0.02,0.03,90112,23552,23616,1011200,903413,903413,19.045,0.03,0.0,1
0.03,0.08,92672,49728,49760,1011200,903413,903413,28.809,0.08,0.0,1
0.04,0.13,86016,75872,69632,1011200,903413,909717,41.919,0.11,0.02,1
0.05,0.14,56832,86016,40160,1011200,909717,956221,47.183,0.11,0.03,1
0.03,0.06,90624,56544,32864,1011200,956221,980269,31.942,0.06,0.0,1
0.41,1.4100000000000001,93184,32864,1029,1134080,980269,1010777,407.136,1.36,0.05,0
0.07,0.19,96256,22021,21600,1134080,1010777,1011257,72.969,0.19,0.0,1
0.03,0.06,94720,42592,42624,1134080,1011257,1011257,31.747,0.06,0.0,1
0.04,0.11,96256,66176,66208,1134080,1011257,1011257,40.820,0.11,0.0,1
0.05,0.16,92672,89760,80384,1134080,1011257,1020721,51.686,0.14,0.02,1
0.05,0.19,107008,92672,54944,1134080,1020721,1059009,51.281,0.19,0.0,1
0.04,0.12,105984,67232,24608,1134080,1059009,1102153,41.411,0.12,0.0,1
0.47,1.6300000000000001,107008,24608,0,1266176,1102153,1125284,474.701,1.61,0.02,0
0.01,0.02,108032,14336,14368,1266176,1125284,1125284,14.564,0.02,0.0,1
0.02,0.06,46592,30240,30272,1266176,1125284,1125284,20.600,0.06,0.0,1
0.03,0.11,99840,46144,31808,1266176,1125284,1139828,31.535,0.11,0.0,1
0.03,0.06,52224,49728,33856,1266176,1139828,1155932,31.617,0.06,0.0,1
0.04,0.1,93696,51776,35936,1266176,1155932,1172028,39.510,0.08,0.02,1
0.05,0.11,58368,55904,37984,1266176,1172028,1190204,45.795,0.11,0.0,1
0.04,0.12,91136,57952,40000,1266176,1190204,1208380,42.838,0.12,0.0,1
0.04,0.11,93696,62528,42560,1266176,1208380,1228644,42.772,0.11,0.0,1
0.49,1.72,93696,42560,3595,1401856,1228644,1265815,490.575,1.69,0.03,0
0.08,0.25,92672,26123,24384,1401856,1265815,1267703,76.571,0.25,0.0,1
0.03,0.06,93696,49472,41824,1401856,1267703,1267703,29.496,0.06,0.0,1
0.04,0.09,90624,66912,56256,1401856,1267703,1267703,34.661,0.09,0.0,1
0.05,0.14,94720,79808,71168,1401856,1267703,1276383,48.399,0.14,0.0,1
0.06,0.19,108032,94720,57920,1401856,1276383,1313751,55.912,0.17,0.02,1
0.05,0.13999999999999999,109568,83008,70176,1401856,1313751,1326847,47.123,0.12,0.02,1
0.63,2.25,109568,95264,52051,1547776,1392383,1401583,634.610,2.23,0.02,0
0.11,0.41000000000000003,116224,77139,61984,1547776,1401583,1417127,108.498,0.39,0.02,1
0.05,0.19,117760,88608,88640,1547776,1417127,1417127,52.476,0.17,0.02,1
0.07,0.27,119296,115264,96992,1547776,1417127,1435655,72.307,0.22,0.05,1
0.07,0.25,131072,114912,71296,1547776,1435655,1479823,67.516,0.23,0.02,1
0.05,0.21,130048,89216,35904,1547776,1479823,1533799,52.419,0.19,0.02,1
0.53,1.91,131584,35904,19934,1707008,1533799,1547721,525.512,1.89,0.02,0
0.10,0.33,133120,41950,22080,1707008,1547721,1567993,103.905,0.31,0.02,1
0.04,0.14,136192,44096,22112,1707008,1567993,1590337,42.202,0.09,0.05,1
0.04,0.13,136192,47200,25216,1707008,1590337,1612689,37.735,0.11,0.02,1
0.04,0.14,132096,50304,25184,1707008,1612689,1638153,41.290,0.14,0.0,1
0.04,0.12,134656,53344,28256,1707008,1638153,1663617,44.200,0.12,0.0,1
0.61,2.4299999999999997,135168,28256,0,1707008,1663617,1689872,611.995,2.38,0.05,0
0.57,2.18,135168,31744,14833,1707008,1689872,1706753,571.649,2.16,0.02,0
0.57,2.17,135168,31744,31727,1707008,1706753,1706753,569.434,2.17,0.0,0
0.56,2.17,135168,31744,31743,1707008,1706753,1706753,560.192,2.17,0.0,0
0.57,2.16,135168,31743,31743,1707008,1706753,1706753,573.060,2.16,0.0,0
0.61,2.38,135168,31743,31743,1707008,1706758,1706758,612.878,2.38,0.0,0
0.55,2.08,135168,31743,31743,1707008,1706762,1706762,551.098,2.08,0.0,0
0.63,2.44,135168,31743,31743,1707008,1706767,1706767,631.072,2.44,0.0,0
0.62,2.4,135168,31743,31743,1707008,1706772,1706772,615.120,2.34,0.06,0
0.55,2.02,135168,31743,31743,1707008,1706776,1706776,548.016,2.02,0.0,0
0.58,2.17,135168,31743,31743,1707008,1706781,1706781,582.029,2.17,0.0,0
0.63,2.39,135168,31743,31743,1707008,1706786,1706786,627.337,2.39,0.0,0
0.57,2.23,135168,31743,31743,1707008,1706790,1706790,568.710,2.23,0.0,0
0.58,2.27,135168,31743,31743,1707008,1706795,1706795,583.930,2.27,0.0,0
0.57,2.22,135168,31743,31743,1707008,1706800,1706800,568.947,2.22,0.0,0
0.56,2.03,135168,31743,31743,1707008,1706804,1706804,562.155,2.03,0.0,0
0.56,2.2,135168,31743,31743,1707008,1706809,1706809,563.860,2.2,0.0,0
0.56,2.16,135168,31743,31743,1707008,1706814,1706814,564.584,2.16,0.0,0
0.61,2.34,135168,31743,31743,1707008,1706818,1706818,610.664,2.34,0.0,0
0.55,2.12,135168,31743,31743,1707008,1706823,1706823,550.654,2.12,0.0,0
0.61,2.38,135168,31743,31743,1707008,1706828,1706828,614.721,2.38,0.0,0
0.58,2.22,135168,31743,31743,1707008,1706832,1706832,581.830,2.2,0.02,0
0.62,2.34,135168,31743,31743,1707008,1706837,1706837,619.377,2.34,0.0,0
0.55,2.18,135168,31743,31743,1707008,1706842,1706842,553.839,2.16,0.02,0
0.55,2.14,135168,31743,31743,1707008,1706846,1706846,552.837,2.14,0.0,0
0.62,2.46,135168,31743,31743,1707008,1706851,1706851,616.955,2.44,0.02,0
0.59,2.23,135168,31743,31743,1707008,1706856,1706856,594.256,2.23,0.0,0
0.53,2.08,135168,31743,31743,1707008,1706860,1706860,532.223,2.08,0.0,0
0.59,2.25,135168,31743,31743,1707008,1706865,1706865,588.165,2.25,0.0,0
0.58,2.19,135168,31743,31743,1707008,1706870,1706870,581.198,2.17,0.02,0
0.61,2.33,135168,31743,31743,1707008,1706874,1706874,608.488,2.33,0.0,0
0.56,2.21,135168,31743,31743,1707008,1706879,1706879,564.551,2.19,0.02,0
0.61,2.31,135168,31743,31743,1707008,1706884,1706884,612.613,2.31,0.0,0
0.63,2.36,135168,31743,31743,1707008,1706888,1706888,630.578,2.36,0.0,0
0.60,2.4,135168,31743,31743,1707008,1706893,1706893,604.427,2.38,0.02,0
0.56,2.14,135168,31743,31743,1707008,1706898,1706898,563.312,2.14,0.0,0
0.56,2.11,135168,31743,31743,1707008,1706902,1706902,562.435,2.09,0.02,0
0.58,2.23,135168,31743,31743,1707008,1706907,1706907,582.070,2.23,0.0,0
0.57,2.09,135168,31743,31743,1707008,1706912,1706912,573.266,2.09,0.0,0
0.55,2.16,135168,31743,31743,1707008,1706916,1706916,551.617,2.16,0.0,0
0.56,2.12,135168,31743,31743,1707008,1706921,1706921,559.236,2.12,0.0,0
0.63,2.41,135168,31743,31743,1707008,1706926,1706926,629.037,2.41,0.0,0
0.58,2.23,135168,31743,31743,1707008,1706930,1706930,583.816,2.2,0.03,0
0.63,2.38,135168,31743,31743,1707008,1706935,1706935,626.208,2.38,0.0,0
0.55,2.13,135168,31743,31743,1707008,1706940,1706940,555.655,2.11,0.02,0
0.60,2.28,135168,31743,31743,1707008,1706944,1706944,598.835,2.28,0.0,0
0.55,2.05,135168,31743,31743,1707008,1706949,1706949,552.831,2.03,0.02,0
0.54,2.04,135168,31743,31743,1707008,1706954,1706954,543.815,2.02,0.02,0
0.53,2.05,135168,31743,31743,1707008,1706958,1706958,524.927,2.05,0.0,0
0.55,2.06,135168,31743,31743,1707008,1706963,1706963,549.274,2.06,0.0,0
0.56,2.16,135168,31743,31743,1707008,1706968,1706968,561.257,2.16,0.0,0
0.62,2.39,135168,31743,31743,1707008,1706972,1706972,618.408,2.39,0.0,0
0.61,2.38,135168,31743,31743,1707008,1706977,1706977,612.658,2.38,0.0,0
0.64,2.48,135168,31743,31743,1707008,1706982,1706982,639.629,2.48,0.0,0
0.55,2.0,135168,31743,31743,1707008,1706986,1706986,545.087,2.0,0.0,0
0.54,1.99,135168,31743,31743,1707008,1706991,1706991,535.501,1.97,0.02,0
0.60,2.29,135168,31743,31743,1707008,1706996,1706996,600.181,2.27,0.02,0
0.58,2.23,135168,31743,31743,1707008,1707000,1707000,580.447,2.23,0.0,0
0.59,2.19,135168,31743,31743,1707008,1707005,1707005,584.867,2.17,0.02,0
0.56,2.15,135168,31743,31743,1707008,1707008,1707008,557.853,2.12,0.03,0
0.79,2.88,135168,31743,31743,1707008,1707008,1707003,786.703,2.88,0.0,0
0.58,2.12,135168,31743,31743,1707008,1707005,1707005,574.948,2.12,0.0,0
0.55,1.98,135168,31743,31743,1707008,1707008,1707008,547.211,1.98,0.0,0
0.56,2.1,135168,31743,31743,1707008,1707008,1707008,560.296,2.08,0.02,0
0.73,2.61,135168,31743,31743,1707008,1707008,1707006,725.731,2.59,0.02,0
0.76,2.8,135168,31744,31744,1707008,1707007,1707005,761.379,2.78,0.02,0
0.74,2.79,135168,31744,31744,1707008,1707005,1707005,745.193,2.77,0.02,0
