Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.00,0.0,1024,512,480,512,0,8,1.523,0.0,0.0,1
0.00,0.0,1024,991,512,512,8,96,0.966,0.0,0.0,1
0.00,0.0,1024,1024,512,512,96,240,0.794,0.0,0.0,1
0.00,0.0,1024,1023,512,512,240,496,0.867,0.0,0.0,1
0.00,0.0,1024,512,505,512,496,460,3.175,0.0,0.0,0
0.00,0.0,1024,1017,756,512,460,460,3.199,0.0,0.0,0
0.00,0.0,1024,1009,876,512,460,459,3.712,0.0,0.0,0
0.00,0.0,1024,1006,939,512,459,459,3.175,0.0,0.0,0
0.00,0.0,1024,1006,970,512,459,459,3.032,0.0,0.0,0
0.00,0.0,1024,1006,987,512,459,459,2.974,0.0,0.0,0
0.00,0.0,1024,1006,995,512,459,459,3.306,0.0,0.0,0
0.00,0.0,1024,1006,1000,512,459,459,2.966,0.0,0.0,0
0.00,0.0,1024,1006,1002,512,459,459,2.773,0.0,0.0,0
0.00,0.0,1024,1006,1004,512,459,459,3.264,0.0,0.0,0
0.00,0.0,1024,1006,1005,512,459,459,2.829,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,459,459,2.924,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,459,459,2.568,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,459,459,2.490,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,459,459,2.524,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,459,459,2.595,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,464,462,3.094,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,462,462,2.889,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,468,465,2.766,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,470,468,2.571,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,473,470,2.446,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,476,473,2.840,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,479,476,2.683,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,481,479,2.439,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,484,482,2.326,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,487,484,2.420,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,490,487,2.495,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,493,490,2.575,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,495,493,2.488,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,498,496,2.402,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,501,498,2.347,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,504,501,2.486,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,507,504,2.438,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,509,507,2.539,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,511,509,2.449,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,510,510,2.307,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,511,510,2.506,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,511,511,2.378,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,511,511,2.429,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,511,511,2.569,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,511,511,2.494,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,511,511,2.529,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,511,511,2.248,0.0,0.0,0
0.00,0.0,1024,1006,1005,512,511,511,2.295,0.0,0.0,0
0.00,0.0,1024,1005,1005,512,511,511,2.495,0.0,0.0,0
0.00,0.0,1024,1005,1005,512,511,511,2.376,0.0,0.0,0
0.00,0.0,1024,1005,1005,512,511,511,2.322,0.0,0.0,0
0.00,0.0,1024,1005,1004,512,511,511,2.257,0.0,0.0,0
0.00,0.0,1024,1004,1004,512,511,511,2.413,0.0,0.0,0
0.00,0.0,1024,1004,1004,512,511,511,2.371,0.0,0.0,0
0.00,0.0,1024,1004,1004,512,511,511,2.558,0.0,0.0,0
0.00,0.0,1024,1004,1004,512,511,511,2.447,0.0,0.0,0
0.00,0.0,1024,1004,1004,512,511,511,2.426,0.0,0.0,0
0.00,0.0,1024,1004,1004,512,511,511,2.565,0.0,0.0,0
0.00,0.0,1024,1004,1004,512,511,511,2.329,0.0,0.0,0
0.00,0.0,1024,1004,1004,512,511,511,2.443,0.0,0.0,0
0.00,0.0,1024,1004,1004,512,511,511,2.693,0.0,0.0,0
0.00,0.0,1024,1004,1004,512,511,511,2.461,0.0,0.0,0
0.00,0.0,1024,1004,1004,512,511,511,2.346,0.0,0.0,0
