Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.02,0.04,43520,35328,14464,127488,105777,127041,18.078,0.02,0.02,1
0.06,0.3,43520,14464,13795,157696,127041,127038,59.626,0.3,0.0,0
0.02,0.12,43520,30691,17024,157696,127038,141062,19.247,0.12,0.0,1
0.05,0.3,43520,17024,32,192000,141062,157666,54.815,0.3,0.0,0
0.01,0.02,46080,16928,17088,192000,157666,157666,14.988,0.02,0.0,1
0.02,0.0,46592,36032,27616,192000,157666,166074,24.976,0.0,0.0,1
0.03,0.03,50688,46560,34336,192000,166074,178626,27.048,0.03,0.0,1
0.09,0.52,50688,34336,16765,227840,178626,191543,92.618,0.52,0.0,0
0.02,0.14,56320,32637,32800,227840,191543,191543,23.400,0.14,0.0,1
0.02,0.13,53248,48672,44032,227840,191543,196135,23.632,0.11,0.02,1
0.02,0.13999999999999999,61952,53248,38624,227840,196135,211047,23.333,0.12,0.02,1
0.09,0.51,61952,38624,21559,266752,211047,227611,88.508,0.48,0.03,0
0.02,0.12,59904,30775,22496,266752,227611,236155,23.061,0.12,0.0,1
0.02,0.02,63488,33248,33248,266752,236155,236155,16.271,0.02,0.0,1
0.02,0.12,64512,44000,36288,266752,236155,244019,21.279,0.12,0.0,1
0.02,0.13999999999999999,66048,47040,32320,266752,244019,258859,22.551,0.12,0.02,1
0.10,0.58,66048,32320,23980,307712,258859,266533,100.663,0.58,0.0,0
0.03,0.11,63488,34732,18912,307712,266533,282749,27.981,0.09,0.02,1
0.02,0.02,35840,31200,23200,307712,282749,290917,16.985,0.02,0.0,1
0.10,0.64,35840,23200,6115,351744,290917,307374,102.042,0.61,0.03,0
0.02,0.14,63488,18403,15296,351744,307374,310686,22.736,0.14,0.0,1
0.02,0.02,64000,29120,29120,351744,310686,310686,15.808,0.02,0.0,1
0.03,0.05,59904,42944,42912,351744,327070,327070,30.152,0.05,0.0,1
0.03,0.03,64512,53664,53696,351744,327070,327070,25.408,0.03,0.0,1
0.03,0.14,62976,64448,60928,351744,327070,330510,30.187,0.14,0.0,1
0.03,0.14,39424,62975,37120,356864,330510,356758,29.343,0.14,0.0,1
0.16,0.93,39424,37120,28236,407040,356758,356743,156.327,0.91,0.02,0
0.03,0.14,71168,30284,11840,407040,356743,375567,28.393,0.11,0.03,1
0.01,0.02,71168,14400,4704,407040,375567,385407,8.600,0.02,0.0,1
0.13,0.79,73216,4704,0,444416,385407,389528,129.682,0.77,0.02,0
0.01,0.0,73216,3584,3680,444416,389528,389528,5.306,0.0,0.0,1
0.01,0.0,71680,7264,7200,444416,389528,389528,6.742,0.0,0.0,1
0.01,0.0,12288,11296,7808,444416,389528,393160,7.797,0.0,0.0,1
0.01,0.0,67584,11904,8256,444416,393160,396784,7.726,0.0,0.0,1
0.01,0.02,14848,13376,9280,444416,396784,400944,9.000,0.02,0.0,1
0.01,0.02,63488,14400,10336,444416,400944,405096,9.066,0.02,0.0,1
0.01,0.02,17920,16480,11392,444416,405096,410280,10.502,0.02,0.0,1
0.01,0.02,58880,17536,12384,444416,410280,415464,10.470,0.02,0.0,1
0.01,0.0,20992,19552,13408,444416,415464,421696,11.018,0.0,0.0,1
0.01,0.0,53248,20576,14432,444416,421696,427912,11.788,0.0,0.0,1
0.01,0.02,24064,22624,15424,444416,427912,435184,12.450,0.02,0.0,1
0.16,1.05,24064,15424,5590,492544,435184,443997,156.785,1.05,0.0,0
0.03,0.12,50176,13782,10592,492544,443997,447389,25.847,0.12,0.0,1
0.01,0.02,29184,19808,19776,492544,447389,447389,11.659,0.02,0.0,1
0.02,0.02,50688,28992,26720,492544,447389,449717,15.832,0.02,0.0,1
0.02,0.12,52224,35424,27232,492544,449717,458013,18.107,0.12,0.0,1
0.02,0.12,54272,35936,26720,492544,458013,467349,18.468,0.12,0.0,1
0.02,0.12,54784,36448,27232,492544,467349,476685,18.714,0.12,0.0,1
0.02,0.12,51712,36960,19584,494592,476685,494317,19.657,0.12,0.0,1
0.17,1.17,53248,19584,18366,550400,494317,494490,168.114,1.14,0.03,0
0.04,0.25,55808,31166,12928,550400,494490,513130,36.030,0.2,0.05,1
0.02,0.02,54272,25728,12960,550400,513130,526114,15.620,0.02,0.0,1
0.02,0.02,55296,27296,14432,550400,526114,539090,16.395,0.0,0.02,1
0.18,1.24,55296,14432,2554,613888,539090,550147,180.225,1.19,0.05,0
0.03,0.16,52224,16890,14464,613888,550147,552763,33.184,0.16,0.0,1
0.02,0.03,53760,30336,30304,613888,552763,552763,17.538,0.03,0.0,1
0.03,0.13,50688,46176,40448,613888,552763,558483,24.402,0.11,0.02,1
0.03,0.14,58368,50688,25120,613888,558483,584499,25.586,0.14,0.0,1
0.02,0.11,53760,35360,20608,613888,584499,599491,19.802,0.02,0.09,1
0.20,1.33,55296,20608,5600,683008,599491,613506,200.409,1.28,0.05,0
0.04,0.16,57856,18912,16544,683008,613506,616050,36.549,0.16,0.0,1
0.02,0.03,57344,29856,29824,683008,616050,616050,18.090,0.03,0.0,1
0.02,0.12,58368,43648,43680,683008,616050,616050,23.310,0.12,0.0,1
0.03,0.14,55808,57504,50176,683008,616050,623386,29.675,0.14,0.0,1
0.03,0.14,37376,55808,31360,683008,623386,648314,27.034,0.14,0.0,1
0.02,0.24,64512,36992,11328,683008,648314,674258,20.004,0.12,0.12,1
0.21,1.54,64512,11328,1493,683008,674258,682967,209.840,1.52,0.02,0
0.20,1.41,64512,8149,8118,683008,682967,682967,203.391,1.39,0.02,0
0.20,1.39,64512,8149,8148,683008,682967,682967,199.981,1.39,0.0,0
0.20,1.39,64512,8149,8149,683008,682967,682967,199.427,1.39,0.0,0
0.19,1.52,64512,8149,8149,683008,682972,682972,193.737,1.5,0.02,0
0.19,1.3900000000000001,64512,8149,8149,683008,682976,682976,193.333,1.36,0.03,0
0.20,1.41,64512,8149,8149,683008,682981,682981,201.534,1.38,0.03,0
0.20,1.61,64512,8149,8149,683008,682986,682986,203.520,1.61,0.0,0
0.19,1.41,64512,8149,8149,683008,682990,682990,192.580,1.39,0.02,0
0.20,1.39,64512,8149,8149,683008,682995,682995,201.512,1.39,0.0,0
0.19,1.5,64512,8149,8149,683008,683000,683000,191.300,1.5,0.0,0
0.19,1.37,64512,8149,8149,683008,683004,683004,195.439,1.34,0.03,0
0.19,1.38,64512,8149,8149,683008,683008,683008,191.028,1.38,0.0,0
0.34,2.49,64512,8149,8149,683008,683008,683003,334.950,2.47,0.02,0
0.20,1.3900000000000001,64512,8149,8149,683008,683005,683005,198.817,1.36,0.03,0
0.20,1.5,64512,8149,8149,683008,683007,683007,202.874,1.47,0.03,0
0.19,1.38,64512,8149,8149,683008,683007,683007,191.558,1.38,0.0,0
0.34,2.41,64512,8149,8149,683008,683007,683006,337.476,2.41,0.0,0
0.34,2.3299999999999996,64512,8149,8149,683008,683007,683006,334.339,2.3,0.03,0
