Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.28,0.9099999999999999,66048,36384,5556,805888,719518,733442,279.124,0.83,0.08,0
0.04,0.12,65024,11700,10656,805888,733442,734602,44.205,0.12,0.0,1
0.01,0.02,25088,17824,17760,805888,734602,734602,12.526,0.02,0.0,1
0.02,0.02,60416,24928,24960,805888,734602,734602,14.734,0.02,0.0,1
0.02,0.06,62464,33152,28960,805888,734602,738834,17.938,0.06,0.0,1
0.02,0.06,64000,37152,30720,805888,738834,745338,19.806,0.06,0.0,1
0.02,0.06,36352,40448,26144,805888,745338,759858,22.126,0.06,0.0,1
0.02,0.06,59392,35872,19520,805888,759858,776450,21.113,0.06,0.0,1
0.02,0.07,61440,30784,11328,805888,776450,796170,18.941,0.05,0.02,1
0.29,1.11,61440,11328,499,890880,796170,805837,288.774,1.11,0.0,0
0.05,0.23,59392,11763,11296,890880,805837,806365,53.517,0.23,0.0,1
0.02,0.03,60928,24096,12864,890880,806365,817789,19.252,0.03,0.0,1
0.02,0.04,58368,25664,12864,890880,817789,830773,17.322,0.02,0.02,1
0.02,0.06,59904,27200,14400,890880,830773,843765,18.207,0.06,0.0,1
0.02,0.06,56832,28736,14432,890880,843765,858309,19.126,0.06,0.0,1
0.02,0.08,58368,30816,16416,890880,858309,872861,20.380,0.08,0.0,1
0.31,1.11,58368,16416,0,980992,872861,888059,312.526,1.09,0.02,0
0.02,0.02,58368,18432,18496,980992,888059,888059,14.697,0.02,0.0,1
0.02,0.08,53248,36928,36928,980992,888059,888059,21.257,0.08,0.0,1
0.03,0.06,58368,52288,43008,980992,888059,897419,28.011,0.06,0.0,1
0.03,0.08,68608,58368,28512,980992,897419,927779,31.613,0.08,0.0,1
0.03,0.06,69120,45920,32832,980992,927779,941051,26.006,0.03,0.03,1
0.03,0.06,70656,50240,34880,980992,941051,956635,29.316,0.06,0.0,1
0.35,1.34,70656,34880,9717,1024000,956635,980561,345.961,1.31,0.03,0
0.07,0.22,41984,28149,23552,1024000,980561,985297,68.383,0.22,0.0,1
0.03,0.06,67584,41984,42016,1024000,985297,985297,25.137,0.06,0.0,1
0.03,0.08,71168,58912,54272,1024000,985297,989937,32.188,0.08,0.0,1
0.04,0.13,78336,71168,49920,1024000,989937,1011529,38.730,0.11,0.02,1
0.37,1.33,78336,49920,36999,1024000,1011529,1023809,373.817,1.33,0.0,0
0.35,1.3,78336,51847,51815,1024000,1023809,1023809,352.453,1.3,0.0,0
0.37,1.33,78336,51847,51846,1024000,1023809,1023809,364.154,1.33,0.0,0
0.37,1.39,78336,51847,51847,1024000,1023809,1023809,369.473,1.39,0.0,0
0.37,1.34,78336,51847,51847,1024000,1023814,1023814,371.434,1.34,0.0,0
0.32,1.22,78336,51847,51847,1024000,1023818,1023818,323.943,1.22,0.0,0
0.32,1.19,78336,51847,51847,1024000,1023823,1023823,319.579,1.19,0.0,0
0.36,1.33,78336,51847,51847,1024000,1023828,1023828,364.005,1.33,0.0,0
0.32,1.14,78336,51847,51847,1024000,1023832,1023832,318.770,1.14,0.0,0
0.40,1.48,78336,51847,51847,1024000,1023837,1023837,396.491,1.48,0.0,0
0.33,1.25,78336,51847,51847,1024000,1023842,1023842,325.454,1.25,0.0,0
0.36,1.3,78336,51847,51847,1024000,1023846,1023846,356.332,1.3,0.0,0
0.37,1.39,78336,51847,51847,1024000,1023851,1023851,366.274,1.39,0.0,0
0.32,1.16,78336,51847,51847,1024000,1023856,1023856,319.250,1.16,0.0,0
0.36,1.39,78336,51847,51847,1024000,1023860,1023860,362.791,1.39,0.0,0
0.33,1.23,78336,51847,51847,1024000,1023865,1023865,331.163,1.23,0.0,0
0.36,1.36,78336,51847,51847,1024000,1023870,1023870,357.290,1.36,0.0,0
0.35,1.23,78336,51847,51847,1024000,1023874,1023874,350.557,1.23,0.0,0
0.37,1.39,78336,51847,51847,1024000,1023879,1023879,370.219,1.39,0.0,0
0.34,1.27,78336,51847,51847,1024000,1023884,1023884,339.748,1.27,0.0,0
0.32,1.21,78336,51847,51847,1024000,1023888,1023888,321.410,1.19,0.02,0
0.33,1.28,78336,51847,51847,1024000,1023893,1023893,332.622,1.28,0.0,0
0.36,1.39,78336,51847,51847,1024000,1023898,1023898,355.068,1.39,0.0,0
0.32,1.23,78336,51847,51847,1024000,1023902,1023902,318.572,1.23,0.0,0
0.37,1.36,78336,51847,51847,1024000,1023907,1023907,369.320,1.34,0.02,0
0.34,1.33,78336,51847,51847,1024000,1023912,1023912,342.399,1.33,0.0,0
0.36,1.38,78336,51847,51847,1024000,1023916,1023916,361.261,1.38,0.0,0
0.34,1.31,78336,51847,51847,1024000,1023921,1023921,340.220,1.31,0.0,0
0.37,1.38,78336,51847,51847,1024000,1023926,1023926,364.557,1.38,0.0,0
0.33,1.25,78336,51847,51847,1024000,1023930,1023930,325.328,1.23,0.02,0
0.35,1.32,78336,51847,51847,1024000,1023935,1023935,349.687,1.3,0.02,0
0.36,1.33,78336,51847,51847,1024000,1023940,1023940,359.806,1.33,0.0,0
0.32,1.17,78336,51847,51847,1024000,1023944,1023944,319.322,1.17,0.0,0
0.38,1.42,78336,51847,51847,1024000,1023949,1023949,378.802,1.42,0.0,0
0.40,1.58,78336,51847,51847,1024000,1023954,1023954,405.476,1.56,0.02,0
0.34,1.3,78336,51847,51847,1024000,1023958,1023958,339.913,1.3,0.0,0
0.33,1.27,78336,51847,51847,1024000,1023963,1023963,330.515,1.27,0.0,0
0.37,1.42,78336,51847,51847,1024000,1023968,1023968,369.928,1.42,0.0,0
0.34,1.27,78336,51847,51847,1024000,1023972,1023972,339.059,1.27,0.0,0
0.35,1.28,78336,51847,51847,1024000,1023977,1023977,346.677,1.28,0.0,0
0.34,1.2,78336,51847,51847,1024000,1023982,1023982,336.198,1.2,0.0,0
0.35,1.35,78336,51847,51847,1024000,1023986,1023986,353.015,1.33,0.02,0
0.33,1.27,78336,51847,51847,1024000,1023991,1023991,328.717,1.27,0.0,0
0.36,1.3800000000000001,78336,51847,51847,1024000,1023996,1023996,359.679,1.36,0.02,0
0.33,1.31,78336,51847,51847,1024000,1023999,1023999,333.027,1.31,0.0,0
0.44,1.54,78336,51847,51847,1024000,1023999,1023995,438.117,1.52,0.02,0
0.36,1.33,78336,51847,51847,1024000,1023996,1023996,356.556,1.33,0.0,0
0.38,1.48,78336,51847,51847,1024000,1023999,1023999,376.103,1.48,0.0,0
0.35,1.27,78336,51847,51847,1024000,1023999,1023999,350.701,1.27,0.0,0
0.45,1.61,78336,51847,51847,1024000,1024000,1023998,454.137,1.59,0.02,0
0.36,1.36,78336,51847,51847,1024000,1023998,1023998,357.392,1.36,0.0,0
0.44,1.56,78336,51847,51847,1024000,1024000,1023997,444.371,1.56,0.0,0
