Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.00,0.0,1024,512,512,512,0,8,1.607,0.0,0.0,1
0.00,0.0,1024,1023,512,512,8,104,0.831,0.0,0.0,1
0.00,0.0,1024,1023,496,512,104,288,0.884,0.0,0.0,1
0.00,0.0,1024,496,480,512,288,237,3.380,0.0,0.0,0
0.00,0.0,1024,992,512,512,237,485,0.963,0.0,0.0,1
0.00,0.0,1024,512,506,512,485,459,3.782,0.0,0.0,0
0.00,0.0,1024,1018,757,512,459,459,3.370,0.0,0.0,0
0.00,0.0,1024,1010,877,512,459,458,4.010,0.0,0.0,0
0.00,0.0,1024,1007,940,512,458,458,3.603,0.0,0.0,0
0.00,0.0,1024,1007,971,512,458,458,2.963,0.0,0.0,0
0.00,0.02,1024,1007,987,512,458,458,3.033,0.02,0.0,0
0.00,0.0,1024,1007,996,512,458,458,3.348,0.0,0.0,0
0.00,0.0,1024,1007,1001,512,458,458,3.503,0.0,0.0,0
0.00,0.0,1024,1007,1003,512,458,458,3.538,0.0,0.0,0
0.00,0.0,1024,1007,1005,512,458,458,3.355,0.0,0.0,0
0.01,0.0,1024,1007,1006,512,458,458,3.841,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,458,458,3.411,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,458,458,3.460,0.0,0.0,0
0.00,0.02,1024,1007,1007,512,458,458,2.908,0.02,0.0,0
0.00,0.0,1024,1007,1007,512,458,458,3.042,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,458,458,3.614,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,464,461,3.596,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,461,461,2.930,0.0,0.0,0
0.00,0.02,1024,1007,1007,512,467,464,3.429,0.02,0.0,0
0.00,0.0,1024,1007,1007,512,470,467,3.125,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,472,470,3.079,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,475,472,2.681,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,478,475,3.129,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,481,478,3.697,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,483,481,2.998,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,486,484,2.920,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,489,486,3.113,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,492,489,3.153,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,495,492,3.070,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,497,495,3.046,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,500,498,3.055,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,503,500,3.185,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,506,503,3.225,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,509,506,2.919,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,511,509,3.054,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,511,510,2.983,0.0,0.0,0
0.00,0.02,1024,1007,1007,512,511,511,3.102,0.02,0.0,0
0.00,0.0,1024,1007,1007,512,511,511,2.830,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,512,511,3.013,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,512,511,3.034,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,512,512,2.663,0.0,0.0,0
0.00,0.0,1024,1007,1007,512,512,512,2.361,0.0,0.0,0
0.00,0.0,1024,1007,1006,512,512,511,3.183,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,511,511,3.030,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,512,511,2.732,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,511,511,2.783,0.0,0.0,0
0.00,0.0,1024,1006,1006,512,511,511,2.710,0.0,0.0,0
0.00,0.0,1024,1006,1005,512,511,511,2.807,0.0,0.0,0
0.00,0.0,1024,1005,1005,512,511,511,2.782,0.0,0.0,0
0.00,0.0,1024,1005,1005,512,511,511,2.903,0.0,0.0,0
0.00,0.0,1024,1005,1005,512,511,511,3.114,0.0,0.0,0
0.00,0.0,1024,1005,1005,512,511,511,2.807,0.0,0.0,0
0.00,0.0,1024,1005,1005,512,511,511,2.466,0.0,0.0,0
0.00,0.0,1024,1005,1005,512,511,511,2.797,0.0,0.0,0
0.00,0.0,1024,1005,1005,512,511,511,2.432,0.0,0.0,0
0.00,0.0,1024,1005,1005,512,511,511,2.490,0.0,0.0,0
0.00,0.0,1024,1005,1005,512,511,511,2.381,0.0,0.0,0
0.00,0.0,1024,1005,1005,512,511,511,2.966,0.0,0.0,0
0.00,0.0,1024,1005,1005,512,511,511,3.073,0.0,0.0,0
0.00,0.0,1024,1005,1004,512,511,511,3.070,0.0,0.0,0
0.00,0.0,1024,1004,1004,512,511,511,3.044,0.0,0.0,0
