Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.00,0.0,1024,512,512,512,0,8,1.613,0.0,0.0,1
0.00,0.0,1024,1023,496,512,8,120,0.803,0.0,0.0,1
0.00,0.0,1024,1007,512,512,120,264,0.729,0.0,0.0,1
0.00,0.0,1024,1023,1023,512,264,504,1.269,0.0,0.0,1
0.00,0.0,1024,1023,511,512,504,455,3.895,0.0,0.0,0
0.00,0.0,1024,1023,761,512,455,455,3.791,0.0,0.0,0
0.00,0.0,1024,1015,881,512,455,454,4.083,0.0,0.0,0
0.00,0.0,1024,1011,944,512,454,454,3.664,0.0,0.0,0
0.00,0.0,1024,1011,975,512,454,454,3.553,0.0,0.0,0
0.00,0.0,1024,1011,991,512,454,454,2.820,0.0,0.0,0
0.00,0.0,1024,1011,1000,512,454,454,3.986,0.0,0.0,0
0.00,0.0,1024,1011,1004,512,454,454,3.312,0.0,0.0,0
0.00,0.0,1024,1011,1007,512,454,454,3.167,0.0,0.0,0
0.00,0.0,1024,1011,1009,512,454,454,3.538,0.0,0.0,0
0.00,0.0,1024,1011,1010,512,454,454,3.639,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,454,454,3.531,0.0,0.0,0
0.00,0.02,1024,1011,1011,512,454,454,3.420,0.02,0.0,0
0.00,0.0,1024,1011,1011,512,454,454,3.873,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,454,454,3.534,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,454,454,3.571,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,460,457,3.328,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,457,457,3.737,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,463,460,3.387,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,466,463,3.670,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,468,466,3.017,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,471,468,3.784,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,474,471,3.113,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,477,474,3.168,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,479,477,2.740,0.0,0.0,0
0.00,0.02,1024,1011,1011,512,482,480,3.057,0.02,0.0,0
0.00,0.0,1024,1011,1011,512,485,482,2.875,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,488,485,3.292,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,491,488,3.391,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,493,491,2.904,0.0,0.0,0
0.00,0.02,1024,1011,1011,512,496,494,3.273,0.02,0.0,0
0.00,0.0,1024,1011,1011,512,499,496,3.167,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,502,499,2.910,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,505,502,3.062,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,507,505,2.948,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,510,508,3.029,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,511,510,2.922,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,511,510,2.961,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,511,511,2.730,0.0,0.0,0
0.00,0.02,1024,1011,1011,512,511,511,2.594,0.0,0.02,0
0.00,0.0,1024,1011,1011,512,511,511,2.853,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,511,511,2.679,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,511,511,2.554,0.0,0.0,0
0.00,0.0,1024,1011,1011,512,511,511,2.962,0.0,0.0,0
0.00,0.0,1024,1011,1010,512,511,511,2.546,0.0,0.0,0
0.00,0.0,1024,1010,1010,512,511,511,2.618,0.0,0.0,0
0.00,0.0,1024,1010,1010,512,511,511,2.636,0.0,0.0,0
0.00,0.0,1024,1010,1010,512,511,511,2.499,0.0,0.0,0
0.00,0.0,1024,1010,1009,512,512,511,3.051,0.0,0.0,0
0.00,0.0,1024,1009,1009,512,511,511,2.483,0.0,0.0,0
0.00,0.0,1024,1009,1008,512,512,511,2.704,0.0,0.0,0
0.00,0.0,1024,1008,1008,512,511,511,2.472,0.0,0.0,0
0.00,0.0,1024,1008,1008,512,511,511,2.965,0.0,0.0,0
0.00,0.0,1024,1008,1008,512,511,511,2.728,0.0,0.0,0
0.00,0.0,1024,1008,1008,512,511,511,2.858,0.0,0.0,0
0.00,0.0,1024,1008,1008,512,511,511,3.284,0.0,0.0,0
0.00,0.0,1024,1008,1008,512,511,511,3.172,0.0,0.0,0
0.00,0.0,1024,1008,1008,512,511,511,2.820,0.0,0.0,0
0.00,0.0,1024,1008,1008,512,511,511,3.112,0.0,0.0,0
0.00,0.0,1024,1008,1008,512,511,511,3.280,0.0,0.0,0
