Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.02,0.0,28160,27616,19616,270848,244935,252999,16.375,0.0,0.0,1
0.12,0.28,28160,19616,1650,315904,252999,270475,115.619,0.28,0.0,0
0.02,0.05,68096,9842,9024,315904,270475,271355,23.465,0.05,0.0,1
0.01,0.0,27648,18240,18208,315904,271355,271355,11.940,0.0,0.0,1
0.02,0.0,62976,27424,26624,315904,271355,272171,16.024,0.0,0.0,1
0.02,0.05,65536,37376,29184,315904,272171,280475,21.436,0.05,0.0,1
0.02,0.05,65536,39936,30752,315904,280475,289811,22.963,0.05,0.0,1
0.03,0.05,66048,43552,23584,315904,289811,310043,26.800,0.05,0.0,1
0.15,0.38,30208,23584,17355,365568,310043,315497,149.832,0.38,0.0,0
0.04,0.07,63488,30155,12832,365568,315497,333137,37.998,0.05,0.02,1
0.18,0.49,64512,27168,3061,420352,349521,365059,181.603,0.47,0.02,0
0.03,0.1,65536,18421,15424,420352,365059,368179,33.690,0.08,0.02,1
0.02,0.05,66048,30784,30784,420352,368179,368179,18.763,0.05,0.0,1
0.03,0.05,66048,47680,47680,420352,368179,368179,26.852,0.05,0.0,1
0.04,0.09,63488,64576,55808,420352,368179,377027,38.025,0.06,0.03,1
0.04,0.1,74752,63488,36672,420352,377027,404267,36.761,0.08,0.02,1
0.20,0.52,74752,36672,20191,481792,404267,419973,197.786,0.5,0.02,0
0.04,0.1,73216,27871,13088,481792,419973,435021,43.670,0.08,0.02,1
0.01,0.0,74240,21792,16384,481792,435021,440509,14.072,0.0,0.0,1
0.01,0.0,70144,25088,17440,481792,440509,448293,15.692,0.0,0.0,1
0.02,0.05,29184,27680,18944,481792,448293,457109,18.868,0.05,0.0,1
0.02,0.05,69632,29184,10272,481792,457109,476301,20.498,0.05,0.0,1
0.21,0.56,70656,10272,4076,544768,476301,481495,215.040,0.56,0.0,0
0.04,0.09,71680,16876,12832,544768,481495,485647,41.195,0.09,0.0,1
0.02,0.05,68608,25632,12864,544768,485647,498631,18.703,0.03,0.02,1
0.02,0.09,70144,27200,14400,544768,498631,511623,19.499,0.09,0.0,1
0.02,0.05,66048,28736,14368,544768,511623,526167,20.798,0.05,0.0,1
0.23,0.59,68096,14368,0,606720,526167,539713,228.691,0.59,0.0,0
0.01,0.0,64000,16384,16448,606720,539713,539713,12.242,0.0,0.0,1
0.02,0.05,67072,34368,34368,606720,539713,539713,21.255,0.05,0.0,1
0.03,0.05,63488,52288,51712,606720,539713,540257,29.216,0.05,0.0,1
0.04,0.09,71680,63488,29440,606720,540257,574841,37.055,0.06,0.03,1
0.03,0.05,65536,41216,23552,606720,574841,592713,26.825,0.05,0.0,1
0.27,0.81,67584,23552,8668,683008,592713,606664,270.070,0.81,0.0,0
0.05,0.11,36352,24028,20736,683008,606664,610080,51.597,0.11,0.0,1
0.02,0.05,69120,36096,36096,683008,610080,610080,24.490,0.05,0.0,1
0.03,0.05,70144,51968,52000,683008,610080,610080,31.307,0.05,0.0,1
0.04,0.1,68096,67872,61440,683008,610080,616544,38.989,0.08,0.02,1
0.04,0.09,44544,68096,37568,683008,616544,647528,39.460,0.09,0.0,1
0.03,0.05,77312,44224,13312,683008,647528,678856,27.135,0.05,0.0,1
0.27,0.71,77824,13312,8138,683008,678856,682783,269.298,0.69,0.02,0
0.27,0.7,77824,16330,16296,683008,682783,682783,270.826,0.7,0.0,0
0.27,0.78,77824,16330,16329,683008,682783,682783,272.568,0.78,0.0,0
0.27,0.77,77824,16330,16330,683008,682783,682783,267.317,0.77,0.0,0
0.27,0.72,77824,16330,16330,683008,682787,682787,265.672,0.72,0.0,0
0.28,0.75,77824,16330,16330,683008,682792,682792,276.320,0.75,0.0,0
0.29,0.78,77824,16330,16330,683008,682797,682797,293.015,0.78,0.0,0
0.27,0.78,77824,16330,16330,683008,682801,682801,265.878,0.78,0.0,0
0.27,0.77,77824,16330,16330,683008,682806,682806,271.816,0.77,0.0,0
0.29,0.77,77824,16330,16330,683008,682811,682811,285.745,0.77,0.0,0
0.26,0.74,77824,16330,16330,683008,682815,682815,264.694,0.72,0.02,0
0.26,0.77,77824,16330,16330,683008,682820,682820,260.867,0.77,0.0,0
0.26,0.69,77824,16330,16330,683008,682825,682825,263.378,0.69,0.0,0
0.26,0.69,77824,16330,16330,683008,682829,682829,258.782,0.69,0.0,0
0.26,0.73,77824,16330,16330,683008,682834,682834,263.789,0.73,0.0,0
0.26,0.72,77824,16330,16330,683008,682839,682839,262.389,0.72,0.0,0
0.26,0.69,77824,16330,16330,683008,682843,682843,262.519,0.69,0.0,0
0.26,0.69,77824,16330,16330,683008,682848,682848,262.035,0.69,0.0,0
0.26,0.72,77824,16330,16330,683008,682853,682853,263.332,0.7,0.02,0
0.27,0.77,77824,16330,16330,683008,682857,682857,266.169,0.77,0.0,0
0.27,0.78,77824,16330,16330,683008,682862,682862,267.853,0.78,0.0,0
0.26,0.67,77824,16330,16330,683008,682867,682867,262.076,0.67,0.0,0
0.26,0.77,77824,16330,16330,683008,682871,682871,264.230,0.77,0.0,0
0.27,0.75,77824,16330,16330,683008,682876,682876,265.281,0.75,0.0,0
0.26,0.77,77824,16330,16330,683008,682881,682881,260.344,0.77,0.0,0
0.26,0.77,77824,16330,16330,683008,682885,682885,264.238,0.77,0.0,0
0.27,0.75,77824,16330,16330,683008,682890,682890,270.202,0.75,0.0,0
0.26,0.73,77824,16330,16330,683008,682895,682895,264.361,0.73,0.0,0
0.26,0.72,77824,16330,16330,683008,682899,682899,262.000,0.72,0.0,0
0.26,0.72,77824,16330,16330,683008,682904,682904,263.115,0.72,0.0,0
0.26,0.73,77824,16330,16330,683008,682909,682909,263.884,0.73,0.0,0
0.26,0.7,77824,16330,16330,683008,682913,682913,264.026,0.7,0.0,0
0.26,0.73,77824,16330,16330,683008,682918,682918,265.022,0.73,0.0,0
0.27,0.72,77824,16330,16330,683008,682923,682923,274.335,0.72,0.0,0
0.26,0.73,77824,16330,16330,683008,682927,682927,264.401,0.73,0.0,0
0.27,0.7,77824,16330,16330,683008,682932,682932,266.412,0.7,0.0,0
0.26,0.73,77824,16330,16330,683008,682937,682937,262.530,0.73,0.0,0
0.26,0.67,77824,16330,16330,683008,682941,682941,258.640,0.67,0.0,0
0.26,0.67,77824,16330,16330,683008,682946,682946,260.208,0.67,0.0,0
0.26,0.77,77824,16330,16330,683008,682951,682951,262.931,0.77,0.0,0
0.26,0.72,77824,16330,16330,683008,682955,682955,263.225,0.7,0.02,0
0.27,0.72,77824,16330,16330,683008,682960,682960,266.472,0.72,0.0,0
0.26,0.74,77824,16330,16330,683008,682965,682965,262.569,0.72,0.02,0
0.26,0.72,77824,16330,16330,683008,682969,682969,262.785,0.72,0.0,0
0.27,0.73,77824,16330,16330,683008,682974,682974,269.438,0.73,0.0,0
0.26,0.66,77824,16330,16330,683008,682979,682979,260.923,0.66,0.0,0
0.26,0.72,77824,16330,16330,683008,682983,682983,262.902,0.72,0.0,0
0.26,0.72,77824,16330,16330,683008,682988,682988,259.789,0.72,0.0,0
0.26,0.69,77824,16330,16330,683008,682993,682993,263.711,0.69,0.0,0
0.27,0.72,77824,16330,16330,683008,682997,682997,266.211,0.7,0.02,0
0.26,0.73,77824,16330,16330,683008,683002,683002,260.916,0.73,0.0,0
0.27,0.73,77824,16330,16330,683008,683007,683007,264.795,0.73,0.0,0
0.27,0.7,77824,16330,16330,683008,683007,683007,269.910,0.7,0.0,0
0.32,0.84,77824,16330,16330,683008,683007,683003,320.442,0.84,0.0,0
0.27,0.72,77824,16330,16330,683008,683007,683007,270.845,0.72,0.0,0
0.27,0.72,77824,16330,16330,683008,683007,683007,265.212,0.72,0.0,0
0.27,0.72,77824,16330,16330,683008,683007,683007,274.073,0.7,0.02,0
0.32,0.89,77824,16330,16330,683008,683007,683006,320.904,0.89,0.0,0
0.32,0.88,77824,16330,16330,683008,683007,683005,323.929,0.88,0.0,0
