Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.03,0.03,40960,34816,24768,116736,98271,108447,33.999,0.03,0.0,1
0.15,0.12,40960,24768,16541,144896,108447,116355,152.967,0.12,0.0,0
0.05,0.03,45568,27805,19072,144896,116355,125243,45.261,0.03,0.0,1
0.03,0.02,46080,31872,31872,144896,125243,125243,30.973,0.02,0.0,1
0.05,0.05,48128,44672,36864,144896,125243,133171,51.236,0.05,0.0,1
0.21,0.19,48128,36864,25014,175616,133171,144649,205.173,0.19,0.0,0
0.06,0.05,29184,34742,19296,175616,152841,168569,57.032,0.05,0.0,1
0.23,0.19,29184,19296,7993,211968,168569,175463,230.413,0.19,0.0,0
0.05,0.03,48128,17721,17728,211968,175463,175463,50.992,0.03,0.0,1
0.03,0.02,50688,28992,28992,211968,175463,175463,27.411,0.02,0.0,1
0.04,0.03,48640,40256,40256,211968,175463,175463,38.952,0.03,0.0,1
0.04,0.02,54784,47424,42624,211968,175463,180327,42.622,0.02,0.0,1
0.05,0.05,56320,49792,46560,211968,180327,183591,48.896,0.05,0.0,1
0.05,0.06,32768,50144,29120,211968,183591,204863,53.809,0.06,0.0,1
0.28,0.24,32768,29120,21900,252928,204863,211543,275.999,0.22,0.02,0
0.06,0.05,59392,25484,11808,252928,211543,225455,56.121,0.03,0.02,1
0.02,0.02,60416,16416,10944,252928,225455,230967,19.612,0.0,0.02,1
0.02,0.02,59904,15552,9184,252928,230967,237415,19.983,0.02,0.0,1
0.27,0.27,60416,9184,0,289792,237415,246155,269.134,0.27,0.0,0
0.01,0.0,59904,6144,6144,289792,246155,246155,10.897,0.0,0.0,1
0.01,0.0,20480,13312,13280,289792,246155,246155,15.623,0.0,0.0,1
0.02,0.02,55296,20448,14304,289792,246155,252371,24.844,0.02,0.0,1
0.03,0.03,24576,23008,15872,289792,252371,259619,27.560,0.03,0.0,1
0.03,0.02,51712,24576,17408,289792,259619,266875,29.472,0.02,0.0,1
0.03,0.03,54272,27648,18944,289792,266875,275691,33.153,0.03,0.0,1
0.33,0.3,54272,18944,4569,333312,275691,289522,327.314,0.3,0.0,0
0.06,0.05,51200,14809,10240,333312,289522,294170,62.486,0.05,0.0,1
0.03,0.02,52736,22016,22016,333312,294170,294170,27.478,0.02,0.0,1
0.04,0.03,53760,33792,23552,333312,294170,304546,38.849,0.03,0.0,1
0.05,0.03,53760,37376,25600,333312,304546,316482,47.364,0.03,0.0,1
0.42,0.39,53760,39424,30641,381440,332866,332925,417.008,0.39,0.0,0
0.08,0.06,52224,30672,18976,381440,332925,344861,79.540,0.06,0.0,1
0.04,0.03,54272,34848,34848,381440,344861,344861,36.386,0.03,0.0,1
0.05,0.05,56832,50720,36896,381440,344861,358877,53.791,0.05,0.0,1
0.05,0.05,60416,51232,46080,381440,358877,364101,49.537,0.05,0.0,1
0.45,0.44,60416,46080,28585,434688,364101,380970,452.882,0.42,0.02,0
0.09,0.08,69120,42921,32768,434688,380970,391338,89.538,0.06,0.02,1
0.05,0.03,69120,49152,49152,434688,391338,391338,44.786,0.03,0.0,1
0.07,0.06,70656,65536,56064,434688,391338,400946,71.707,0.03,0.03,1
0.06,0.05,77824,67840,58880,434688,400946,410018,59.059,0.05,0.0,1
0.07,0.06,83456,70656,39936,441344,410018,441162,73.532,0.06,0.0,1
0.53,0.5,84992,39936,38821,506880,441162,441228,531.951,0.48,0.02,0
0.12,0.11,86528,54181,26368,506880,441228,469508,120.958,0.09,0.02,1
0.05,0.06,80384,41728,30720,506880,469508,480676,50.720,0.06,0.0,1
0.58,0.52,82944,30720,4083,581632,480676,506622,584.409,0.52,0.0,0
0.11,0.08,86016,24051,22112,581632,506622,508638,111.575,0.08,0.0,1
0.05,0.03,86528,42080,42080,581632,508638,508638,48.345,0.03,0.0,1
0.06,0.05,87040,64096,64096,581632,508638,508638,63.806,0.05,0.0,1
0.10,0.08,83456,86112,73216,581632,508638,521726,96.035,0.08,0.0,1
0.09,0.06,57856,83456,47616,581632,521726,558070,85.108,0.03,0.03,1
0.66,0.61,57856,47616,23497,668672,558070,581263,664.439,0.61,0.0,0
0.12,0.11,97792,33737,16640,668672,581263,598639,119.279,0.11,0.0,1
0.04,0.04,97792,28416,22016,668672,598639,605135,39.499,0.02,0.02,1
0.04,0.03,93696,33792,23552,668672,605135,615511,44.519,0.03,0.0,1
0.05,0.05,39424,37376,25600,668672,615511,627447,49.726,0.05,0.0,1
0.05,0.05,90112,39424,27648,668672,627447,639383,49.041,0.05,0.0,1
0.06,0.05,92672,44032,16416,668672,639383,667415,62.048,0.05,0.0,1
0.74,0.68,92672,16416,13800,759808,667415,668607,735.753,0.66,0.02,0
0.13,0.13,90624,30184,16416,759808,668607,682631,133.774,0.11,0.02,1
0.10,0.09,92160,34848,18464,759808,715399,732015,102.581,0.09,0.0,1
0.79,0.78,92160,18464,0,830464,732015,733546,794.257,0.78,0.0,0
0.03,0.02,42496,20992,21024,830464,733546,733546,31.768,0.02,0.0,1
0.05,0.03,90624,42016,42016,830464,733546,733546,47.387,0.03,0.0,1
0.06,0.05,91648,64032,64064,830464,733546,733546,62.822,0.05,0.0,1
0.09,0.08,88064,86080,78336,830464,733546,741386,87.934,0.06,0.02,1
0.08,0.09,102912,88064,68512,830464,741386,761226,82.614,0.09,0.0,1
0.08,0.08,109056,78240,59680,830464,761226,780034,75.588,0.06,0.02,1
0.08,0.06,39936,69920,29664,830464,780034,820826,77.303,0.06,0.0,1
0.92,0.93,39936,29664,18872,943616,820826,830171,916.174,0.91,0.02,0
0.14,0.14,105984,29112,16416,943616,830171,843083,140.126,0.14,0.0,1
0.04,0.03,33792,28192,22016,943616,843083,849347,38.026,0.03,0.0,1
0.05,0.03,100864,33792,23552,943616,849347,859723,45.920,0.03,0.0,1
0.05,0.06,39424,37376,25600,943616,859723,871659,49.344,0.06,0.0,1
0.06,0.05,99840,39424,13824,943616,871659,897611,56.179,0.05,0.0,1
0.05,0.05,101376,30208,16416,943616,897611,911627,45.744,0.05,0.0,1
0.98,0.95,101376,16416,0,1044992,911627,926691,979.272,0.95,0.0,0
0.03,0.02,101376,18944,18976,1044992,926691,926691,30.661,0.02,0.0,1
0.05,0.03,97280,37920,37920,1044992,926691,926691,45.778,0.03,0.0,1
0.06,0.05,99328,59424,59424,1044992,926691,926691,61.796,0.05,0.0,1
0.08,0.08,102400,80928,61984,1044992,926691,945907,83.789,0.08,0.0,1
0.09,0.09,108032,80928,61984,1044992,945907,965115,86.105,0.09,0.0,1
0.08,0.08,113152,80928,59424,1044992,965115,986931,84.209,0.08,0.0,1
0.09,0.08,59392,79392,38944,1044992,986931,1027955,91.615,0.08,0.0,1
1.15,1.05,59392,38944,20454,1182720,1027955,1044757,1151.045,1.05,0.0,0
0.20,0.17,110080,40422,20000,1182720,1044757,1065541,195.412,0.17,0.0,1
0.07,0.07,111616,42528,22560,1182720,1065541,1085797,66.217,0.05,0.02,1
0.06,0.07,108032,45088,22560,1182720,1085797,1108661,64.507,0.05,0.02,1
0.07,0.06,110080,48160,25632,1182720,1108661,1131517,65.844,0.06,0.0,1
0.07,0.06,104448,51232,25632,1182720,1131517,1157493,69.815,0.06,0.0,1
1.26,1.19,107520,25632,0,1331200,1157493,1181281,1259.058,1.19,0.0,0
0.04,0.03,102912,29184,29216,1331200,1181281,1181281,44.801,0.03,0.0,1
0.07,0.06,107520,61984,62016,1331200,1181281,1181281,72.414,0.06,0.0,1
0.11,0.1,100352,94784,80896,1331200,1181281,1195393,110.245,0.08,0.02,1
0.12,0.13,67072,100352,47264,1331200,1195393,1249265,117.525,0.11,0.02,1
0.08,0.06,110080,66720,32384,1331200,1249265,1277425,77.092,0.03,0.03,1
0.06,0.05,113664,54912,24608,1331200,1277425,1297161,62.770,0.05,0.0,1
1.40,1.38,115200,24608,0,1489408,1297161,1319868,1396.505,1.38,0.0,0
0.04,0.03,115200,26112,25216,1489408,1319868,1319868,43.679,0.03,0.0,1
0.06,0.06,115712,51328,51360,1489408,1319868,1319868,63.741,0.06,0.0,1
0.09,0.08,115712,80544,80576,1489408,1319868,1319868,89.171,0.08,0.0,1
0.23,0.23,111616,109760,97280,1489408,1385404,1398060,230.509,0.23,0.0,1
0.12,0.09,130560,111616,66496,1489408,1398060,1443820,116.544,0.06,0.03,1
1.62,1.59,132096,66496,0,1664000,1443820,1476488,1625.198,1.59,0.0,0
0.03,0.03,132096,16384,16416,1664000,1476488,1476488,31.936,0.03,0.0,1
0.04,0.05,126464,32800,32800,1664000,1476488,1476488,42.301,0.05,0.0,1
0.06,0.06,70144,51232,51232,1664000,1476488,1476488,56.122,0.06,0.0,1
0.07,0.06,124928,69664,69664,1664000,1476488,1476488,68.401,0.06,0.0,1
0.08,0.08,127488,88096,88096,1664000,1476488,1476488,82.245,0.08,0.0,1
0.10,0.09,131584,106528,90144,1664000,1476488,1493104,101.370,0.09,0.0,1
0.11,0.1,138752,104480,69664,1664000,1493104,1528416,105.403,0.08,0.02,1
0.10,0.1,130048,84000,47104,1664000,1528416,1565808,95.979,0.08,0.02,1
0.08,0.06,134656,64000,31232,1664000,1565808,1599040,79.913,0.06,0.0,1
0.07,0.06,135680,48128,16928,1664000,1599040,1630704,67.213,0.06,0.0,1
1.72,1.68,136192,16928,0,1707008,1630704,1645147,1716.838,1.66,0.02,0
0.04,0.03,134656,19456,19488,1707008,1645147,1645147,37.596,0.03,0.0,1
0.06,0.05,137216,41504,22048,1707008,1645147,1664883,60.878,0.05,0.0,1
1.70,1.69,138240,22048,0,1707008,1664883,1686554,1696.894,1.69,0.0,0
1.84,1.82,138240,25088,5113,1707008,1686554,1706499,1836.059,1.8,0.02,0
1.75,1.69,138240,25088,25061,1707008,1706499,1706499,1755.212,1.69,0.0,0
1.73,1.69,138240,25088,25087,1707008,1706499,1706499,1732.467,1.69,0.0,0
1.74,1.73,138240,25088,25088,1707008,1706499,1706499,1738.227,1.73,0.0,0
1.72,1.69,138240,25088,25088,1707008,1706504,1706504,1718.628,1.69,0.0,0
1.71,1.66,138240,25088,25088,1707008,1706508,1706508,1710.415,1.66,0.0,0
1.69,1.69,138240,25088,25088,1707008,1706513,1706513,1692.971,1.69,0.0,0
1.70,1.68,138240,25088,25088,1707008,1706518,1706518,1696.128,1.66,0.02,0
1.73,1.69,138240,25088,25088,1707008,1706522,1706522,1728.578,1.67,0.02,0
1.73,1.67,138240,25088,25088,1707008,1706527,1706527,1726.788,1.67,0.0,0
1.71,1.66,138240,25088,25088,1707008,1706532,1706532,1713.611,1.66,0.0,0
1.75,1.7,138240,25088,25088,1707008,1706536,1706536,1747.367,1.7,0.0,0
1.72,1.69,138240,25088,25088,1707008,1706541,1706541,1721.901,1.69,0.0,0
1.72,1.7,138240,25088,25088,1707008,1706546,1706546,1722.635,1.7,0.0,0
1.72,1.7,138240,25088,25088,1707008,1706550,1706550,1722.676,1.7,0.0,0
1.72,1.69,138240,25088,25088,1707008,1706555,1706555,1719.774,1.69,0.0,0
1.72,1.7,138240,25088,25088,1707008,1706560,1706560,1721.873,1.7,0.0,0
1.76,1.73,138240,25088,25088,1707008,1706564,1706564,1756.472,1.73,0.0,0
1.75,1.75,138240,25088,25088,1707008,1706569,1706569,1747.953,1.73,0.02,0
1.76,1.72,138240,25088,25088,1707008,1706574,1706574,1757.338,1.72,0.0,0
1.72,1.71,138240,25088,25088,1707008,1706578,1706578,1724.295,1.69,0.02,0
1.73,1.69,138240,25088,25088,1707008,1706583,1706583,1729.871,1.69,0.0,0
1.73,1.66,138240,25088,25088,1707008,1706588,1706588,1728.204,1.66,0.0,0
1.72,1.69,138240,25088,25088,1707008,1706592,1706592,1717.131,1.69,0.0,0
1.72,1.69,138240,25088,25088,1707008,1706597,1706597,1719.644,1.69,0.0,0
1.73,1.7,138240,25088,25088,1707008,1706602,1706602,1732.461,1.7,0.0,0
1.73,1.69,138240,25088,25088,1707008,1706606,1706606,1725.017,1.69,0.0,0
1.69,1.67,138240,25088,25088,1707008,1706611,1706611,1687.565,1.67,0.0,0
1.70,1.67,138240,25088,25088,1707008,1706616,1706616,1703.876,1.67,0.0,0
1.69,1.66,138240,25088,25088,1707008,1706620,1706620,1690.298,1.66,0.0,0
1.69,1.66,138240,25088,25088,1707008,1706625,1706625,1688.144,1.66,0.0,0
1.71,1.68,138240,25088,25088,1707008,1706630,1706630,1710.771,1.66,0.02,0
1.69,1.67,138240,25088,25088,1707008,1706634,1706634,1684.764,1.64,0.03,0
1.70,1.62,138240,25088,25088,1707008,1706639,1706639,1697.573,1.62,0.0,0
1.70,1.69,138240,25088,25088,1707008,1706644,1706644,1704.779,1.69,0.0,0
1.70,1.67,138240,25088,25088,1707008,1706648,1706648,1702.114,1.67,0.0,0
1.69,1.64,138240,25088,25088,1707008,1706653,1706653,1691.271,1.64,0.0,0
1.71,1.67,138240,25088,25088,1707008,1706658,1706658,1709.884,1.67,0.0,0
1.73,1.72,138240,25088,25088,1707008,1706662,1706662,1726.082,1.7,0.02,0
1.75,1.73,138240,25088,25088,1707008,1706667,1706667,1748.421,1.73,0.0,0
1.74,1.7,138240,25088,25088,1707008,1706672,1706672,1736.015,1.7,0.0,0
1.71,1.69,138240,25088,25088,1707008,1706676,1706676,1712.977,1.69,0.0,0
1.72,1.72,138240,25088,25088,1707008,1706681,1706681,1724.330,1.7,0.02,0
1.76,1.75,138240,25088,25088,1707008,1706686,1706686,1755.841,1.75,0.0,0
1.74,1.72,138240,25088,25088,1707008,1706690,1706690,1743.653,1.72,0.0,0
1.75,1.72,138240,25088,25088,1707008,1706695,1706695,1749.814,1.7,0.02,0
1.72,1.69,138240,25088,25088,1707008,1706700,1706700,1721.054,1.69,0.0,0
1.73,1.67,138240,25088,25088,1707008,1706704,1706704,1725.985,1.67,0.0,0
1.72,1.69,138240,25088,25088,1707008,1706709,1706709,1724.534,1.69,0.0,0
1.72,1.67,138240,25088,25088,1707008,1706714,1706714,1722.271,1.67,0.0,0
1.72,1.69,138240,25088,25088,1707008,1706718,1706718,1721.131,1.69,0.0,0
1.72,1.7,138240,25088,25088,1707008,1706723,1706723,1720.423,1.7,0.0,0
1.74,1.7,138240,25088,25088,1707008,1706728,1706728,1744.182,1.7,0.0,0
1.72,1.69,138240,25088,25088,1707008,1706732,1706732,1720.808,1.69,0.0,0
1.72,1.71,138240,25088,25088,1707008,1706737,1706737,1721.869,1.69,0.02,0
1.72,1.7,138240,25088,25088,1707008,1706742,1706742,1717.254,1.7,0.0,0
1.73,1.72,138240,25088,25088,1707008,1706746,1706746,1733.341,1.7,0.02,0
1.74,1.73,138240,25088,25088,1707008,1706751,1706751,1737.613,1.73,0.0,0
1.75,1.66,138240,25088,25088,1707008,1706756,1706756,1745.470,1.64,0.02,0
1.71,1.66,138240,25088,25088,1707008,1706760,1706760,1708.717,1.66,0.0,0
1.71,1.68,138240,25088,25088,1707008,1706765,1706765,1706.112,1.66,0.02,0
1.69,1.64,138240,25088,25088,1707008,1706770,1706770,1693.045,1.64,0.0,0
1.69,1.66,138240,25088,25088,1707008,1706774,1706774,1686.579,1.66,0.0,0
1.70,1.69,138240,25088,25088,1707008,1706779,1706779,1700.565,1.67,0.02,0
1.70,1.67,138240,25088,25088,1707008,1706784,1706784,1697.290,1.67,0.0,0
1.69,1.68,138240,25088,25088,1707008,1706788,1706788,1689.344,1.66,0.02,0
1.69,1.66,138240,25088,25088,1707008,1706793,1706793,1691.972,1.64,0.02,0
1.70,1.67,138240,25088,25088,1707008,1706798,1706798,1705.098,1.64,0.03,0
1.70,1.66,138240,25088,25088,1707008,1706802,1706802,1701.689,1.66,0.0,0
1.70,1.69,138240,25088,25088,1707008,1706807,1706807,1700.768,1.69,0.0,0
1.74,1.7,138240,25088,25088,1707008,1706812,1706812,1736.744,1.7,0.0,0
1.70,1.67,138240,25088,25088,1707008,1706816,1706816,1704.280,1.67,0.0,0
1.71,1.64,138240,25088,25088,1707008,1706821,1706821,1706.487,1.64,0.0,0
1.69,1.67,138240,25088,25088,1707008,1706826,1706826,1694.225,1.67,0.0,0
1.70,1.69,138240,25088,25088,1707008,1706830,1706830,1702.465,1.69,0.0,0
1.72,1.69,138240,25088,25088,1707008,1706835,1706835,1722.286,1.67,0.02,0
1.73,1.7,138240,25088,25088,1707008,1706840,1706840,1726.760,1.7,0.0,0
1.73,1.72,138240,25088,25088,1707008,1706844,1706844,1735.111,1.72,0.0,0
1.73,1.67,138240,25088,25088,1707008,1706849,1706849,1731.559,1.67,0.0,0
1.76,1.73,138240,25088,25088,1707008,1706854,1706854,1755.681,1.73,0.0,0
1.72,1.72,138240,25088,25088,1707008,1706858,1706858,1722.887,1.72,0.0,0
1.73,1.7,138240,25088,25088,1707008,1706863,1706863,1732.306,1.7,0.0,0
1.75,1.73,138240,25088,25088,1707008,1706868,1706868,1746.730,1.73,0.0,0
1.72,1.7,138240,25088,25088,1707008,1706872,1706872,1720.935,1.7,0.0,0
1.72,1.71,138240,25088,25088,1707008,1706877,1706877,1724.600,1.69,0.02,0
1.70,1.69,138240,25088,25088,1707008,1706882,1706882,1700.562,1.69,0.0,0
1.69,1.68,138240,25088,25088,1707008,1706886,1706886,1689.891,1.66,0.02,0
1.69,1.67,138240,25088,25088,1707008,1706891,1706891,1686.382,1.67,0.0,0
1.69,1.66,138240,25088,25088,1707008,1706896,1706896,1687.093,1.66,0.0,0
1.69,1.6500000000000001,138240,25088,25088,1707008,1706900,1706900,1691.794,1.62,0.03,0
1.70,1.67,138240,25088,25088,1707008,1706905,1706905,1698.459,1.67,0.0,0
1.70,1.68,138240,25088,25088,1707008,1706910,1706910,1695.478,1.66,0.02,0
1.70,1.69,138240,25088,25088,1707008,1706914,1706914,1703.515,1.69,0.0,0
1.69,1.68,138240,25088,25088,1707008,1706919,1706919,1694.131,1.66,0.02,0
1.73,1.7,138240,25088,25088,1707008,1706924,1706924,1724.990,1.7,0.0,0
1.72,1.7,138240,25088,25088,1707008,1706928,1706928,1718.467,1.7,0.0,0
1.74,1.69,138240,25088,25088,1707008,1706933,1706933,1737.669,1.69,0.0,0
1.76,1.77,138240,25088,25088,1707008,1706938,1706938,1764.203,1.75,0.02,0
1.72,1.72,138240,25088,25088,1707008,1706942,1706942,1720.258,1.72,0.0,0
1.73,1.69,138240,25088,25088,1707008,1706947,1706947,1725.428,1.69,0.0,0
1.73,1.72,138240,25088,25088,1707008,1706952,1706952,1728.320,1.72,0.0,0
1.73,1.69,138240,25088,25088,1707008,1706956,1706956,1727.693,1.69,0.0,0
1.72,1.7,138240,25088,25088,1707008,1706961,1706961,1723.412,1.7,0.0,0
1.72,1.69,138240,25088,25088,1707008,1706966,1706966,1723.503,1.69,0.0,0
1.73,1.7,138240,25088,25088,1707008,1706970,1706970,1726.160,1.7,0.0,0
1.72,1.71,138240,25088,25088,1707008,1706975,1706975,1720.443,1.69,0.02,0
1.73,1.7,138240,25088,25088,1707008,1706980,1706980,1732.706,1.7,0.0,0
1.72,1.69,138240,25088,25088,1707008,1706984,1706984,1725.803,1.69,0.0,0
1.73,1.7,138240,25088,25088,1707008,1706989,1706989,1726.333,1.7,0.0,0
1.71,1.67,138240,25088,25088,1707008,1706994,1706994,1711.175,1.67,0.0,0
1.72,1.7,138240,25088,25088,1707008,1706998,1706998,1720.735,1.7,0.0,0
1.72,1.7,138240,25088,25088,1707008,1707003,1707003,1719.769,1.7,0.0,0
1.72,1.71,138240,25088,25088,1707008,1707008,1707008,1724.475,1.69,0.02,0
1.89,1.86,138240,25088,25088,1707008,1707008,1707003,1888.642,1.84,0.02,0
1.76,1.7,138240,25088,25088,1707008,1707003,1707003,1759.742,1.7,0.0,0
1.75,1.73,138240,25088,25088,1707008,1707007,1707007,1753.965,1.73,0.0,0
1.74,1.72,138240,25088,25088,1707008,1707007,1707007,1735.763,1.72,0.0,0
1.85,1.81,138240,25088,25088,1707008,1707007,1707006,1853.456,1.81,0.0,0
1.74,1.73,138240,25088,25088,1707008,1707006,1707006,1740.714,1.73,0.0,0
1.87,1.88,138240,25088,25088,1707008,1707007,1707004,1868.083,1.88,0.0,0
