Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.00,0.0,1024,512,512,512,0,24,1.666,0.0,0.0,1
0.00,0.0,1024,1023,496,512,24,120,0.777,0.0,0.0,1
0.00,0.0,1024,1008,512,512,120,268,0.734,0.0,0.0,1
0.00,0.0,1024,1023,1023,512,268,508,1.056,0.0,0.0,1
0.00,0.0,1024,1023,496,512,508,470,3.328,0.0,0.0,0
0.00,0.0,1024,1008,746,512,470,470,3.325,0.0,0.0,0
0.00,0.0,1024,1000,867,512,470,468,3.902,0.0,0.0,0
0.00,0.0,1024,997,929,512,468,468,3.052,0.0,0.0,0
0.01,0.02,1024,997,961,512,468,468,3.837,0.02,0.0,0
0.00,0.0,1024,997,977,512,468,468,3.246,0.0,0.0,0
0.00,0.0,1024,997,985,512,468,468,3.033,0.0,0.0,0
0.00,0.0,1024,997,990,512,468,468,3.452,0.0,0.0,0
0.00,0.02,1024,997,993,512,468,468,3.486,0.02,0.0,0
0.00,0.0,1024,997,994,512,468,468,3.452,0.0,0.0,0
0.00,0.0,1024,997,995,512,468,468,3.190,0.0,0.0,0
0.00,0.0,1024,997,996,512,468,468,3.287,0.0,0.0,0
0.00,0.0,1024,997,996,512,468,468,3.252,0.0,0.0,0
0.00,0.0,1024,997,997,512,468,468,3.177,0.0,0.0,0
0.00,0.0,1024,997,997,512,468,468,3.066,0.0,0.0,0
0.00,0.0,1024,997,997,512,468,468,3.105,0.0,0.0,0
0.00,0.0,1024,997,997,512,474,471,3.316,0.0,0.0,0
0.00,0.02,1024,997,997,512,471,471,3.016,0.02,0.0,0
0.00,0.0,1024,997,997,512,477,474,3.375,0.0,0.0,0
0.00,0.0,1024,997,997,512,480,477,2.975,0.0,0.0,0
0.00,0.0,1024,997,997,512,483,480,3.437,0.0,0.0,0
0.00,0.0,1024,997,997,512,485,483,3.056,0.0,0.0,0
0.00,0.0,1024,997,997,512,488,485,3.086,0.0,0.0,0
0.00,0.0,1024,997,997,512,491,488,2.990,0.0,0.0,0
0.00,0.0,1024,997,997,512,494,491,2.853,0.0,0.0,0
0.00,0.0,1024,997,997,512,497,494,3.030,0.0,0.0,0
0.00,0.02,1024,997,997,512,499,497,3.023,0.02,0.0,0
0.00,0.0,1024,997,997,512,502,499,2.906,0.0,0.0,0
0.00,0.0,1024,997,997,512,505,502,2.997,0.0,0.0,0
0.00,0.0,1024,997,997,512,508,505,2.692,0.0,0.0,0
0.00,0.0,1024,997,997,512,511,508,2.796,0.0,0.0,0
0.00,0.02,1024,997,997,512,511,510,2.739,0.02,0.0,0
0.00,0.0,1024,997,997,512,511,511,2.889,0.0,0.0,0
0.00,0.0,1024,997,997,512,511,511,2.893,0.0,0.0,0
0.00,0.0,1024,997,997,512,511,511,2.932,0.0,0.0,0
0.00,0.0,1024,997,997,512,512,511,2.436,0.0,0.0,0
0.00,0.0,1024,997,997,512,512,511,2.508,0.0,0.0,0
0.00,0.02,1024,997,997,512,512,512,2.030,0.02,0.0,0
0.00,0.0,1024,997,997,512,512,512,1.967,0.0,0.0,0
0.00,0.0,1024,997,995,512,512,511,2.426,0.0,0.0,0
0.00,0.0,1024,995,995,512,512,511,2.365,0.0,0.0,0
0.00,0.0,1024,995,995,512,511,511,2.358,0.0,0.0,0
0.00,0.0,1024,995,995,512,511,511,2.389,0.0,0.0,0
0.00,0.0,1024,995,995,512,511,511,2.499,0.0,0.0,0
0.00,0.0,1024,995,995,512,511,511,2.301,0.0,0.0,0
0.00,0.0,1024,995,995,512,511,511,2.437,0.0,0.0,0
0.00,0.0,1024,995,994,512,511,511,2.510,0.0,0.0,0
0.00,0.0,1024,994,994,512,511,511,2.308,0.0,0.0,0
0.00,0.0,1024,994,994,512,511,511,2.412,0.0,0.0,0
0.00,0.0,1024,994,994,512,511,511,2.451,0.0,0.0,0
0.00,0.0,1024,994,994,512,511,511,2.788,0.0,0.0,0
0.00,0.0,1024,994,994,512,511,511,2.559,0.0,0.0,0
0.00,0.0,1024,994,994,512,511,511,2.277,0.0,0.0,0
0.00,0.0,1024,994,994,512,511,511,2.368,0.0,0.0,0
0.00,0.0,1024,994,994,512,511,511,2.821,0.0,0.0,0
0.00,0.0,1024,994,994,512,511,511,2.930,0.0,0.0,0
0.00,0.0,1024,994,994,512,511,511,2.617,0.0,0.0,0
