Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.14,0.36,64000,44467,44467,341504,341409,341409,144.984,0.36,0.0,0
0.15,0.36,64000,44467,44467,341504,341413,341413,152.647,0.36,0.0,0
0.15,0.38,64000,44467,44467,341504,341418,341418,149.928,0.38,0.0,0
0.15,0.39,64000,44467,44467,341504,341423,341423,149.474,0.39,0.0,0
0.16,0.43,64000,44467,44467,341504,341427,341427,163.564,0.41,0.02,0
0.15,0.39,64000,44467,44467,341504,341432,341432,145.560,0.39,0.0,0
0.14,0.38,64000,44467,44467,341504,341437,341437,145.346,0.38,0.0,0
0.14,0.38,64000,44467,44467,341504,341441,341441,143.785,0.38,0.0,0
0.15,0.47,64000,44467,44467,341504,341446,341446,146.543,0.47,0.0,0
0.15,0.38,64000,44467,44467,341504,341451,341451,146.107,0.38,0.0,0
0.15,0.38,64000,44467,44467,341504,341455,341455,146.340,0.38,0.0,0
0.15,0.38,64000,44467,44467,341504,341460,341460,150.378,0.38,0.0,0
0.15,0.38,64000,44467,44467,341504,341465,341465,146.680,0.38,0.0,0
0.15,0.38,64000,44467,44467,341504,341469,341469,146.323,0.38,0.0,0
0.15,0.44,64000,44467,44467,341504,341474,341474,154.213,0.44,0.0,0
0.15,0.41,64000,44467,44467,341504,341479,341479,151.809,0.41,0.0,0
0.14,0.42,64000,44467,44467,341504,341483,341483,143.453,0.42,0.0,0
0.15,0.34,64000,44467,44467,341504,341488,341488,146.420,0.34,0.0,0
0.15,0.42,64000,44467,44467,341504,341493,341493,151.136,0.42,0.0,0
0.15,0.38,64000,44467,44467,341504,341497,341497,147.749,0.38,0.0,0
0.14,0.42,64000,44467,44467,341504,341502,341502,144.386,0.42,0.0,0
0.15,0.33,64000,44467,44467,341504,341503,341503,147.669,0.33,0.0,0
0.18,0.44,64000,44467,44467,341504,341503,341499,177.780,0.44,0.0,0
0.15,0.41,64000,44467,44467,341504,341502,341502,152.473,0.41,0.0,0
0.15,0.41,64000,44467,44467,341504,341503,341503,146.002,0.41,0.0,0
0.15,0.38,64000,44467,44467,341504,341503,341503,150.541,0.38,0.0,0
0.19,0.53,64000,44467,44467,341504,341503,341502,189.220,0.53,0.0,0
0.19,0.41,64000,44467,44467,341504,341503,341501,185.379,0.41,0.0,0
