Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.02,0.12,55808,47616,43584,231936,200226,204386,21.781,0.12,0.0,1
0.02,0.09,59904,52288,41408,231936,204386,215442,24.379,0.09,0.0,1
0.09,0.42000000000000004,59904,41408,24365,269824,215442,231926,90.927,0.39,0.03,0
0.02,0.11,24576,31021,17856,269824,231926,245430,23.728,0.09,0.02,1
0.01,0.02,58880,24512,19168,269824,245430,250782,12.539,0.02,0.0,1
0.01,0.02,60928,27360,14880,269824,250782,263414,14.006,0.02,0.0,1
0.10,0.48,60928,14880,8139,311296,263414,269561,99.929,0.45,0.03,0
0.02,0.08,58880,16331,8256,311296,269561,277841,21.400,0.08,0.0,1
0.01,0.0,59904,17472,9312,311296,277841,286153,10.908,0.0,0.0,1
0.01,0.02,58368,18528,9312,311296,286153,295497,10.970,0.0,0.02,1
0.11,0.58,59392,9312,0,346624,295497,304225,105.172,0.58,0.0,0
0.01,0.02,57856,10752,10848,346624,304225,304225,7.198,0.02,0.0,1
0.01,0.0,59392,23136,23136,346624,304225,304225,12.837,0.0,0.0,1
0.02,0.02,56320,35424,35456,346624,304225,304225,18.436,0.02,0.0,1
0.02,0.09,59904,45696,45632,346624,304225,304225,21.519,0.09,0.0,1
0.03,0.22,63488,55872,45120,346624,320609,331505,34.713,0.19,0.03,1
0.15,0.78,63488,45120,21931,390144,331505,346126,151.156,0.78,0.0,0
0.03,0.16,36864,29099,29216,390144,346126,346126,28.675,0.16,0.0,1
0.02,0.03,66048,36384,36416,390144,346126,346126,17.571,0.03,0.0,1
0.02,0.11,67072,43584,37248,390144,346126,352542,20.048,0.11,0.0,1
0.02,0.09,68096,44416,39648,390144,352542,357422,20.810,0.09,0.0,1
0.02,0.11,69120,47328,36384,390144,357422,368438,22.402,0.11,0.0,1
0.02,0.11,64000,44064,29728,390144,368438,382942,21.435,0.08,0.03,1
0.15,0.95,65536,29728,21899,438784,382942,389999,149.151,0.95,0.0,0
0.03,0.12,68608,32651,21984,438784,389999,400959,31.774,0.12,0.0,1
0.02,0.05,65536,32736,21600,438784,400959,412255,16.820,0.05,0.0,1
0.02,0.12,67072,33888,12384,438784,412255,434031,18.700,0.12,0.0,1
0.15,0.99,67072,12384,7149,496128,434031,438448,148.897,0.97,0.02,0
0.03,0.11,67584,19437,12384,496128,438448,445720,28.921,0.11,0.0,1
0.02,0.0,68608,26208,13888,496128,445720,458176,15.435,0.0,0.0,1
0.02,0.02,66048,27712,13888,496128,458176,472184,16.306,0.02,0.0,1
0.02,0.03,67584,29248,15456,496128,472184,486208,16.962,0.03,0.0,1
0.16,1.05,67584,15456,5112,557568,486208,495659,163.454,1.03,0.02,0
0.03,0.25,64512,20472,15456,557568,495659,500875,33.288,0.25,0.0,1
0.02,0.11,66048,32352,32320,557568,500875,500875,18.211,0.11,0.0,1
0.02,0.12,61952,49216,49280,557568,500875,500875,25.230,0.12,0.0,1
0.03,0.11,69120,61056,57344,557568,500875,504515,28.945,0.11,0.0,1
0.03,0.21,80896,69120,39104,557568,504515,535035,34.053,0.19,0.02,1
0.20,1.23,80896,39104,15913,627712,535035,557395,196.821,1.23,0.0,0
0.04,0.21,32256,29225,18624,627712,557395,568307,38.660,0.19,0.02,1
0.02,0.04,74240,31936,26752,627712,568307,573579,18.015,0.02,0.02,1
0.02,0.11,43520,41600,28256,627712,573579,587083,23.073,0.09,0.02,1
0.02,0.11,70656,43104,29824,627712,587083,600587,23.896,0.11,0.0,1
0.03,0.12,73216,46720,31872,627712,600587,615643,25.862,0.12,0.0,1
0.21,1.32,73216,31872,18902,700416,615643,627460,212.612,1.27,0.05,0
0.05,0.22,69632,35798,27584,700416,627460,635972,46.483,0.22,0.0,1
0.03,0.09,71680,46528,46496,700416,635972,635972,26.964,0.09,0.0,1
0.04,0.1,71680,65440,54976,700416,635972,646668,36.089,0.08,0.02,1
0.30,1.69,71680,69824,32201,775168,679436,700048,302.631,1.67,0.02,0
0.06,0.34,77824,47049,36352,775168,700048,711080,55.830,0.34,0.0,1
0.03,0.12,74240,51200,51168,775168,711080,711080,27.542,0.12,0.0,1
0.03,0.12,77824,63968,52544,775168,711080,722744,33.081,0.12,0.0,1
0.03,0.22,79360,65344,55424,775168,722744,732800,33.861,0.2,0.02,1
0.04,0.16,47616,66176,36448,775168,732800,762888,34.718,0.16,0.0,1
0.29,1.48,47616,36448,23482,859648,762888,774662,285.110,1.48,0.0,0
0.05,0.24,81408,34234,17856,859648,774662,791382,50.367,0.22,0.02,1
0.02,0.02,81920,30144,23136,859648,791382,798494,19.122,0.02,0.0,1
0.02,0.08,79360,35424,24672,859648,798494,809406,20.976,0.08,0.0,1
0.02,0.11,80896,38496,26176,859648,809406,821862,21.583,0.09,0.02,1
0.02,0.11,81408,40000,13952,859648,821862,848318,22.959,0.08,0.03,1
0.28,1.77,81408,13952,1531,952320,848318,859441,284.718,1.72,0.05,0
0.05,0.22,81408,17403,15936,952320,859441,861025,46.539,0.2,0.02,1
0.02,0.03,77312,31808,31872,952320,861025,861025,19.253,0.03,0.0,1
0.03,0.12,79872,49792,33888,952320,861025,877113,27.588,0.09,0.03,1
0.03,0.13,78336,51808,35936,952320,877113,893185,28.179,0.11,0.02,1
0.03,0.12,79360,55904,38048,952320,893185,911337,30.285,0.12,0.0,1
0.03,0.12,80896,58016,40096,952320,911337,929505,30.857,0.12,0.0,1
0.32,2.02,80896,40096,16364,1053184,929505,951937,319.387,2.02,0.0,0
0.06,0.31,81408,38380,31072,1053184,951937,959481,59.856,0.31,0.0,1
0.03,0.12,76800,53088,53184,1053184,959481,959481,28.772,0.12,0.0,1
0.04,0.23,81920,72640,62464,1053184,959481,969665,36.318,0.2,0.03,1
0.04,0.22,92160,81920,56832,1053184,969665,995193,41.116,0.19,0.03,1
0.04,0.21,95744,75264,53856,1053184,995193,1016905,41.049,0.19,0.02,1
0.04,0.2,94208,72288,36992,1053184,1016905,1052681,39.891,0.17,0.03,1
0.37,2.3299999999999996,96768,36992,34753,1170944,1052681,1053165,365.878,2.3,0.03,0
0.07,0.41000000000000003,99328,58305,23744,1170944,1053165,1088437,73.640,0.39,0.02,1
0.03,0.12,99328,47296,23680,1170944,1088437,1112333,28.327,0.12,0.0,1
0.03,0.11,100352,49792,26240,1170944,1112333,1136221,29.182,0.11,0.0,1
0.38,2.31,101888,26240,0,1291776,1136221,1161046,379.341,2.31,0.0,0
0.02,0.11,101888,29184,29312,1291776,1161046,1161046,19.785,0.11,0.0,1
0.03,0.12,96768,58496,58528,1291776,1161046,1161046,32.835,0.12,0.0,1
0.04,0.22,101888,85152,75264,1291776,1161046,1171006,42.916,0.22,0.0,1
0.06,0.32,116224,101888,51232,1291776,1171006,1222438,54.867,0.27,0.05,1
0.04,0.33,117248,80928,55968,1291776,1222438,1247246,42.958,0.28,0.05,1
0.66,4.17,117248,55968,10274,1365504,1247246,1291418,658.241,4.0,0.17,0
0.07,0.38,118784,39970,19872,1365504,1291418,1297442,75.265,0.36,0.02,1
0.03,0.12,119808,52128,48640,1365504,1297442,1297442,30.678,0.12,0.0,1
0.05,0.22,111104,80896,80960,1365504,1297442,1297442,45.282,0.2,0.02,1
0.06,0.33,120832,106560,95232,1365504,1297442,1308850,59.375,0.33,0.0,1
0.05,0.32,135168,101371,84800,1365504,1308850,1325770,52.500,0.3,0.02,1
0.47,3.07,135168,84800,44637,1365504,1325770,1365051,465.968,3.02,0.05,0
0.69,4.42,135168,44637,44637,1365504,1365051,1365047,687.007,4.39,0.03,0
