Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.06,0.05,77824,49056,28672,1007104,947217,967889,57.618,0.05,0.0,1
0.06,0.05,48640,45568,31264,1007104,967889,982425,55.928,0.03,0.02,1
1.07,1.04,48640,31264,5622,1024000,982425,1006627,1071.999,1.02,0.02,0
1.07,1.04,48640,22518,5622,1024000,1006627,1023492,1066.434,1.02,0.02,0
1.08,1.02,48640,22518,22487,1024000,1023492,1023492,1076.866,1.0,0.02,0
1.06,1.03,48640,22518,22517,1024000,1023492,1023492,1055.839,1.03,0.0,0
1.05,1.04,48640,22518,22518,1024000,1023492,1023492,1047.626,1.02,0.02,0
1.06,0.98,48640,22518,22518,1024000,1023497,1023497,1056.155,0.98,0.0,0
1.08,1.05,48640,22518,22518,1024000,1023501,1023501,1079.866,1.05,0.0,0
1.06,1.02,48640,22518,22518,1024000,1023506,1023506,1056.560,1.02,0.0,0
1.05,1.04,48640,22518,22518,1024000,1023511,1023511,1047.968,1.02,0.02,0
1.05,1.02,48640,22518,22518,1024000,1023515,1023515,1050.878,1.02,0.0,0
1.05,1.03,48640,22518,22518,1024000,1023520,1023520,1053.912,1.03,0.0,0
1.05,0.98,48640,22518,22518,1024000,1023525,1023525,1052.768,0.98,0.0,0
1.04,1.03,48640,22518,22518,1024000,1023529,1023529,1042.534,1.03,0.0,0
1.05,1.02,48640,22518,22518,1024000,1023534,1023534,1050.805,1.02,0.0,0
1.07,1.06,48640,22518,22518,1024000,1023539,1023539,1066.695,1.06,0.0,0
1.06,1.05,48640,22518,22518,1024000,1023543,1023543,1062.406,1.05,0.0,0
1.07,1.03,48640,22518,22518,1024000,1023548,1023548,1068.586,1.0,0.03,0
1.06,1.05,48640,22518,22518,1024000,1023553,1023553,1063.968,1.03,0.02,0
1.07,1.05,48640,22518,22518,1024000,1023557,1023557,1064.262,1.05,0.0,0
1.07,1.05,48640,22518,22518,1024000,1023562,1023562,1075.051,1.05,0.0,0
1.07,1.05,48640,22518,22518,1024000,1023567,1023567,1064.934,1.05,0.0,0
1.06,1.05,48640,22518,22518,1024000,1023571,1023571,1060.904,1.05,0.0,0
1.06,1.03,48640,22518,22518,1024000,1023576,1023576,1063.524,1.03,0.0,0
1.06,1.05,48640,22518,22518,1024000,1023581,1023581,1064.417,1.02,0.03,0
1.07,1.05,48640,22518,22518,1024000,1023585,1023585,1070.985,1.05,0.0,0
1.07,1.05,48640,22518,22518,1024000,1023590,1023590,1065.977,1.03,0.02,0
1.08,1.06,48640,22518,22518,1024000,1023595,1023595,1074.327,1.06,0.0,0
1.06,1.05,48640,22518,22518,1024000,1023599,1023599,1065.139,1.05,0.0,0
1.07,1.05,48640,22518,22518,1024000,1023604,1023604,1068.772,1.05,0.0,0
1.05,0.98,48640,22518,22518,1024000,1023609,1023609,1051.986,0.98,0.0,0
1.06,1.05,48640,22518,22518,1024000,1023613,1023613,1058.429,1.05,0.0,0
1.06,1.03,48640,22518,22518,1024000,1023618,1023618,1060.436,1.03,0.0,0
1.06,1.04,48640,22518,22518,1024000,1023623,1023623,1061.719,1.02,0.02,0
1.06,1.04,48640,22518,22518,1024000,1023627,1023627,1058.485,1.02,0.02,0
1.04,1.03,48640,22518,22518,1024000,1023632,1023632,1044.973,1.03,0.0,0
1.06,1.02,48640,22518,22518,1024000,1023637,1023637,1057.298,1.02,0.0,0
1.06,1.02,48640,22518,22518,1024000,1023641,1023641,1054.275,1.0,0.02,0
1.06,1.02,48640,22518,22518,1024000,1023646,1023646,1059.582,1.02,0.0,0
1.05,1.03,48640,22518,22518,1024000,1023651,1023651,1045.650,1.03,0.0,0
1.04,1.03,48640,22518,22518,1024000,1023655,1023655,1044.935,1.03,0.0,0
1.04,1.02,48640,22518,22518,1024000,1023660,1023660,1045.323,1.02,0.0,0
1.04,1.02,48640,22518,22518,1024000,1023665,1023665,1045.317,1.0,0.02,0
1.05,1.03,48640,22518,22518,1024000,1023669,1023669,1053.152,1.03,0.0,0
1.06,1.05,48640,22518,22518,1024000,1023674,1023674,1056.240,1.05,0.0,0
1.05,1.02,48640,22518,22518,1024000,1023679,1023679,1047.701,1.0,0.02,0
1.05,1.03,48640,22518,22518,1024000,1023683,1023683,1047.860,1.03,0.0,0
1.05,1.05,48640,22518,22518,1024000,1023688,1023688,1045.701,1.05,0.0,0
1.05,1.03,48640,22518,22518,1024000,1023693,1023693,1046.189,1.03,0.0,0
1.05,1.02,48640,22518,22518,1024000,1023697,1023697,1048.381,1.02,0.0,0
1.06,1.02,48640,22518,22518,1024000,1023702,1023702,1061.533,1.02,0.0,0
1.06,1.06,48640,22518,22518,1024000,1023707,1023707,1061.754,1.06,0.0,0
1.05,1.03,48640,22518,22518,1024000,1023711,1023711,1047.076,1.03,0.0,0
1.05,1.03,48640,22518,22518,1024000,1023716,1023716,1045.665,1.03,0.0,0
1.05,1.03,48640,22518,22518,1024000,1023721,1023721,1049.195,1.03,0.0,0
1.05,1.03,48640,22518,22518,1024000,1023725,1023725,1046.961,1.03,0.0,0
1.06,1.03,48640,22518,22518,1024000,1023730,1023730,1056.788,1.03,0.0,0
1.06,1.02,48640,22518,22518,1024000,1023735,1023735,1055.437,1.02,0.0,0
1.05,1.02,48640,22518,22518,1024000,1023739,1023739,1046.404,1.02,0.0,0
1.05,1.0,48640,22518,22518,1024000,1023744,1023744,1055.004,1.0,0.0,0
1.06,1.04,48640,22518,22518,1024000,1023749,1023749,1059.474,1.02,0.02,0
1.07,1.07,48640,22518,22518,1024000,1023753,1023753,1069.669,1.05,0.02,0
1.07,1.06,48640,22518,22518,1024000,1023758,1023758,1064.857,1.06,0.0,0
1.05,1.05,48640,22518,22518,1024000,1023763,1023763,1053.018,1.02,0.03,0
1.06,1.03,48640,22518,22518,1024000,1023767,1023767,1055.820,1.03,0.0,0
1.05,1.03,48640,22518,22518,1024000,1023772,1023772,1045.836,1.03,0.0,0
1.06,1.03,48640,22518,22518,1024000,1023777,1023777,1062.693,1.03,0.0,0
1.06,1.05,48640,22518,22518,1024000,1023781,1023781,1061.714,1.03,0.02,0
1.07,1.05,48640,22518,22518,1024000,1023786,1023786,1068.346,1.05,0.0,0
1.08,1.06,48640,22518,22518,1024000,1023791,1023791,1076.155,1.06,0.0,0
1.07,1.06,48640,22518,22518,1024000,1023795,1023795,1065.708,1.06,0.0,0
1.06,1.05,48640,22518,22518,1024000,1023800,1023800,1063.225,1.05,0.0,0
1.05,1.02,48640,22518,22518,1024000,1023805,1023805,1052.000,1.0,0.02,0
1.05,1.05,48640,22518,22518,1024000,1023809,1023809,1045.855,1.05,0.0,0
1.06,1.04,48640,22518,22518,1024000,1023814,1023814,1057.747,1.02,0.02,0
1.06,1.02,48640,22518,22518,1024000,1023819,1023819,1059.113,1.02,0.0,0
1.08,1.03,48640,22518,22518,1024000,1023823,1023823,1075.832,1.03,0.0,0
1.07,1.06,48640,22518,22518,1024000,1023828,1023828,1072.309,1.06,0.0,0
1.05,1.05,48640,22518,22518,1024000,1023833,1023833,1053.632,1.05,0.0,0
1.06,1.04,48640,22518,22518,1024000,1023837,1023837,1059.339,1.02,0.02,0
1.05,1.02,48640,22518,22518,1024000,1023842,1023842,1050.682,1.0,0.02,0
1.05,1.03,48640,22518,22518,1024000,1023847,1023847,1051.171,1.03,0.0,0
1.06,0.98,48640,22518,22518,1024000,1023851,1023851,1059.871,0.98,0.0,0
1.07,1.03,48640,22518,22518,1024000,1023856,1023856,1066.558,1.03,0.0,0
1.06,1.03,48640,22518,22518,1024000,1023861,1023861,1063.658,1.03,0.0,0
1.07,1.05,48640,22518,22518,1024000,1023865,1023865,1065.331,1.03,0.02,0
1.06,1.05,48640,22518,22518,1024000,1023870,1023870,1062.221,1.05,0.0,0
1.07,1.07,48640,22518,22518,1024000,1023875,1023875,1065.253,1.05,0.02,0
1.06,1.0,48640,22518,22518,1024000,1023879,1023879,1059.063,1.0,0.0,0
1.06,1.05,48640,22518,22518,1024000,1023884,1023884,1061.341,1.05,0.0,0
1.05,1.02,48640,22518,22518,1024000,1023889,1023889,1050.288,1.02,0.0,0
1.05,1.03,48640,22518,22518,1024000,1023893,1023893,1047.140,1.03,0.0,0
1.06,1.05,48640,22518,22518,1024000,1023898,1023898,1059.512,1.05,0.0,0
1.07,1.06,48640,22518,22518,1024000,1023903,1023903,1071.359,1.06,0.0,0
1.06,1.04,48640,22518,22518,1024000,1023907,1023907,1061.329,1.02,0.02,0
1.06,1.05,48640,22518,22518,1024000,1023912,1023912,1057.129,1.05,0.0,0
1.05,1.06,48640,22518,22518,1024000,1023917,1023917,1053.929,1.06,0.0,0
1.07,1.03,48640,22518,22518,1024000,1023921,1023921,1069.582,1.03,0.0,0
1.06,1.03,48640,22518,22518,1024000,1023926,1023926,1061.691,1.03,0.0,0
1.07,1.06,48640,22518,22518,1024000,1023931,1023931,1067.649,1.06,0.0,0
1.05,1.04,48640,22518,22518,1024000,1023935,1023935,1052.584,1.02,0.02,0
1.05,1.0,48640,22518,22518,1024000,1023940,1023940,1052.812,0.98,0.02,0
1.07,1.05,48640,22518,22518,1024000,1023945,1023945,1074.759,1.05,0.0,0
1.06,1.05,48640,22518,22518,1024000,1023949,1023949,1054.824,1.03,0.02,0
1.05,1.03,48640,22518,22518,1024000,1023954,1023954,1045.402,1.03,0.0,0
1.04,1.03,48640,22518,22518,1024000,1023959,1023959,1042.572,1.03,0.0,0
1.06,1.05,48640,22518,22518,1024000,1023963,1023963,1063.136,1.05,0.0,0
1.06,1.05,48640,22518,22518,1024000,1023968,1023968,1063.450,1.03,0.02,0
1.06,1.03,48640,22518,22518,1024000,1023973,1023973,1062.700,1.03,0.0,0
1.06,1.06,48640,22518,22518,1024000,1023977,1023977,1061.553,1.06,0.0,0
1.06,1.03,48640,22518,22518,1024000,1023982,1023982,1057.767,1.03,0.0,0
1.07,1.06,48640,22518,22518,1024000,1023987,1023987,1067.381,1.06,0.0,0
1.07,1.02,48640,22518,22518,1024000,1023991,1023991,1065.448,1.02,0.0,0
1.07,1.06,48640,22518,22518,1024000,1023996,1023996,1066.831,1.06,0.0,0
1.06,1.03,48640,22518,22518,1024000,1023999,1023999,1061.841,1.03,0.0,0
1.13,1.09,48640,22518,22518,1024000,1023999,1023995,1135.523,1.09,0.0,0
1.07,1.05,48640,22518,22518,1024000,1023996,1023996,1071.684,1.03,0.02,0
1.06,1.03,48640,22518,22518,1024000,1023999,1023999,1060.031,1.03,0.0,0
1.06,1.03,48640,22518,22518,1024000,1023999,1023999,1058.005,1.03,0.0,0
1.13,1.08,48640,22518,22518,1024000,1023999,1023998,1132.078,1.08,0.0,0
1.05,1.02,48640,22518,22518,1024000,1023999,1023998,1052.499,1.02,0.0,0
1.13,1.12,48640,22518,22518,1024000,1023999,1023997,1133.028,1.12,0.0,0
