Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.00,0.0,1024,512,512,512,0,24,2.071,0.0,0.0,1
0.00,0.0,1536,1023,480,512,24,124,0.979,0.0,0.0,1
0.00,0.0,1536,1504,512,1024,124,532,0.884,0.0,0.0,1
0.00,0.0,2560,1536,480,1536,532,1124,0.980,0.0,0.0,1
0.00,0.0,2560,480,0,3584,1124,1495,4.141,0.0,0.0,0
0.00,0.0,3584,2048,480,3584,1495,2183,1.200,0.0,0.0,1
0.00,0.0,4608,3552,1504,3584,2183,2695,1.375,0.0,0.0,1
0.01,0.0,4608,1504,990,6144,2695,3127,4.751,0.0,0.0,0
0.00,0.0,5632,4062,2048,6144,3127,3695,2.253,0.0,0.0,1
0.00,0.0,6656,5632,3040,6144,3695,4727,3.199,0.0,0.0,1
0.00,0.0,8704,6624,4064,6144,4727,5583,2.827,0.0,0.0,1
0.01,0.02,8704,4064,3481,10240,5583,5895,8.985,0.02,0.0,0
0.00,0.0,9728,7949,3936,10240,5895,7879,3.760,0.0,0.0,1
0.00,0.0,12288,8544,2752,12288,7879,11815,3.482,0.0,0.0,1
0.01,0.02,12288,2752,1917,19456,11815,12119,8.877,0.02,0.0,0
0.00,0.0,12288,8573,3488,19456,12119,14095,3.413,0.0,0.0,1
0.00,0.0,14848,10144,3552,19456,14095,17575,4.038,0.0,0.0,1
0.01,0.02,14848,3552,1901,28160,17575,18971,10.606,0.02,0.0,0
0.01,0.0,14848,11117,5376,28160,18971,20923,5.244,0.0,0.0,1
0.00,0.0,18432,14592,4864,28160,20923,26267,5.308,0.0,0.0,1
0.02,0.02,18432,4864,2717,38912,26267,27662,20.183,0.02,0.0,0
0.01,0.02,18944,14493,7168,38912,27662,30838,7.216,0.02,0.0,1
0.01,0.0,19456,18944,9184,40960,30838,40750,14.795,0.0,0.0,1
0.03,0.05,19456,9184,9170,54784,40750,39494,31.098,0.05,0.0,0
0.01,0.0,24576,19410,10336,54784,39494,48798,12.879,0.0,0.0,1
0.03,0.06,24576,10336,4126,73216,48798,54743,30.679,0.06,0.0,0
0.01,0.0,26624,14366,10336,73216,54743,58951,11.084,0.0,0.0,1
0.01,0.02,27648,21600,16384,73216,58951,64135,12.322,0.02,0.0,1
0.04,0.08,27648,16384,7152,93184,64135,73158,35.456,0.08,0.0,0
0.01,0.0,31744,15690,8512,93184,73158,80430,12.282,0.0,0.0,1
0.01,0.0,33280,21824,19936,93184,80430,82294,13.133,0.0,0.0,1
0.02,0.0,39936,33248,13440,102912,82294,102470,17.073,0.0,0.0,1
0.06,0.16,39936,13440,10723,130048,102470,102525,57.901,0.16,0.0,0
0.02,0.09,39936,26595,15968,130048,102525,113429,18.779,0.09,0.0,1
0.02,0.09,37888,31840,25088,130048,113429,120197,17.891,0.06,0.03,1
0.06,0.25,37888,25088,15326,159232,120197,129598,61.013,0.25,0.0,0
0.02,0.1,44032,28126,12928,159232,129598,145166,20.735,0.08,0.02,1
0.06,0.25,44544,12928,0,192000,145166,157697,63.617,0.23,0.02,0
