Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.22,0.41,78848,23532,23532,341504,338920,338920,216.203,0.41,0.0,0
0.21,0.36000000000000004,78848,23532,23532,341504,338925,338925,214.997,0.34,0.02,0
0.21,0.41,78848,23532,23532,341504,338929,338929,215.240,0.41,0.0,0
0.21,0.36,78848,23532,23532,341504,338934,338934,214.361,0.33,0.03,0
0.21,0.36,78848,23532,23532,341504,338939,338939,213.352,0.36,0.0,0
0.21,0.38,78848,23532,23532,341504,338943,338943,214.830,0.38,0.0,0
0.22,0.39,78848,23532,23532,341504,338948,338948,214.212,0.39,0.0,0
0.21,0.38,78848,23532,23532,341504,338953,338953,213.783,0.38,0.0,0
0.21,0.36,78848,23532,23532,341504,338957,338957,214.103,0.36,0.0,0
0.21,0.39,78848,23532,23532,341504,338962,338962,214.342,0.39,0.0,0
0.20,0.31,78848,23532,23532,341504,338967,338967,200.154,0.31,0.0,0
0.21,0.36000000000000004,78848,23532,23532,341504,338971,338971,211.866,0.34,0.02,0
0.21,0.36,78848,23532,23532,341504,338976,338976,212.092,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,338981,338981,214.299,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,338985,338985,213.748,0.36,0.0,0
0.22,0.36,78848,23532,23532,341504,338990,338990,215.021,0.36,0.0,0
0.21,0.39,78848,23532,23532,341504,338995,338995,213.183,0.39,0.0,0
0.21,0.38,78848,23532,23532,341504,338999,338999,214.615,0.38,0.0,0
0.21,0.39,78848,23532,23532,341504,339004,339004,213.915,0.39,0.0,0
0.21,0.36,78848,23532,23532,341504,339009,339009,213.328,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,339013,339013,213.520,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,339018,339018,214.077,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,339023,339023,214.015,0.36,0.0,0
0.21,0.38,78848,23532,23532,341504,339027,339027,212.747,0.38,0.0,0
0.21,0.36,78848,23532,23532,341504,339032,339032,212.923,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,339037,339037,213.188,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,339041,339041,212.544,0.36,0.0,0
0.21,0.38,78848,23532,23532,341504,339046,339046,212.831,0.38,0.0,0
0.21,0.39,78848,23532,23532,341504,339051,339051,212.798,0.39,0.0,0
0.21,0.36,78848,23532,23532,341504,339055,339055,212.671,0.36,0.0,0
0.22,0.36,78848,23532,23532,341504,339060,339060,215.073,0.36,0.0,0
0.22,0.38,78848,23532,23532,341504,339065,339065,214.813,0.38,0.0,0
0.20,0.31,78848,23532,23532,341504,339069,339069,201.425,0.31,0.0,0
0.22,0.36,78848,23532,23532,341504,339074,339074,219.548,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,339079,339079,213.866,0.36,0.0,0
0.22,0.36,78848,23532,23532,341504,339083,339083,222.544,0.36,0.0,0
0.21,0.39,78848,23532,23532,341504,339088,339088,214.428,0.39,0.0,0
0.21,0.36,78848,23532,23532,341504,339093,339093,213.357,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,339097,339097,214.613,0.36,0.0,0
0.22,0.41,78848,23532,23532,341504,339102,339102,215.055,0.41,0.0,0
0.21,0.36,78848,23532,23532,341504,339107,339107,213.252,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,339111,339111,214.482,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,339116,339116,214.373,0.36,0.0,0
0.22,0.39,78848,23532,23532,341504,339121,339121,214.671,0.39,0.0,0
0.21,0.38,78848,23532,23532,341504,339125,339125,213.172,0.38,0.0,0
0.21,0.38,78848,23532,23532,341504,339130,339130,211.507,0.38,0.0,0
0.20,0.34,78848,23532,23532,341504,339135,339135,201.223,0.34,0.0,0
0.21,0.36,78848,23532,23532,341504,339139,339139,214.478,0.36,0.0,0
0.22,0.36,78848,23532,23532,341504,339144,339144,214.656,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,339149,339149,214.846,0.36,0.0,0
0.21,0.41,78848,23532,23532,341504,339153,339153,214.647,0.41,0.0,0
0.21,0.36,78848,23532,23532,341504,339158,339158,213.915,0.36,0.0,0
0.21,0.34,78848,23532,23532,341504,339163,339163,213.440,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,339167,339167,200.274,0.31,0.0,0
0.21,0.39,78848,23532,23532,341504,339172,339172,213.155,0.39,0.0,0
0.21,0.34,78848,23532,23532,341504,339177,339177,212.612,0.34,0.0,0
0.21,0.36,78848,23532,23532,341504,339181,339181,213.902,0.36,0.0,0
0.21,0.39,78848,23532,23532,341504,339186,339186,214.514,0.39,0.0,0
0.20,0.31,78848,23532,23532,341504,339191,339191,201.122,0.31,0.0,0
0.22,0.36,78848,23532,23532,341504,339195,339195,214.941,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,339200,339200,212.750,0.36,0.0,0
0.21,0.41000000000000003,78848,23532,23532,341504,339205,339205,213.639,0.39,0.02,0
0.21,0.36,78848,23532,23532,341504,339209,339209,213.076,0.36,0.0,0
0.21,0.38,78848,23532,23532,341504,339214,339214,213.297,0.38,0.0,0
0.22,0.39,78848,23532,23532,341504,339219,339219,214.937,0.39,0.0,0
0.21,0.36,78848,23532,23532,341504,339223,339223,214.612,0.36,0.0,0
0.22,0.36,78848,23532,23532,341504,339228,339228,215.160,0.36,0.0,0
0.21,0.38,78848,23532,23532,341504,339233,339233,214.164,0.38,0.0,0
0.21,0.36,78848,23532,23532,341504,339237,339237,214.698,0.36,0.0,0
0.22,0.36,78848,23532,23532,341504,339242,339242,214.231,0.36,0.0,0
0.20,0.34,78848,23532,23532,341504,339247,339247,201.666,0.34,0.0,0
0.21,0.34,78848,23532,23532,341504,339251,339251,215.121,0.34,0.0,0
0.21,0.38,78848,23532,23532,341504,339256,339256,212.718,0.38,0.0,0
0.21,0.39,78848,23532,23532,341504,339261,339261,214.013,0.39,0.0,0
0.21,0.36,78848,23532,23532,341504,339265,339265,213.614,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,339270,339270,213.229,0.36,0.0,0
0.21,0.39,78848,23532,23532,341504,339275,339275,212.458,0.39,0.0,0
0.21,0.36,78848,23532,23532,341504,339279,339279,212.605,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,339284,339284,213.298,0.36,0.0,0
0.21,0.41,78848,23532,23532,341504,339289,339289,213.233,0.41,0.0,0
0.21,0.34,78848,23532,23532,341504,339293,339293,213.074,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,339298,339298,200.683,0.34,0.0,0
0.22,0.39,78848,23532,23532,341504,339303,339303,214.278,0.39,0.0,0
0.21,0.36,78848,23532,23532,341504,339307,339307,212.487,0.36,0.0,0
0.22,0.36,78848,23532,23532,341504,339312,339312,214.658,0.36,0.0,0
0.20,0.31,78848,23532,23532,341504,339317,339317,199.906,0.31,0.0,0
0.22,0.39,78848,23532,23532,341504,339321,339321,218.778,0.39,0.0,0
0.20,0.34,78848,23532,23532,341504,339326,339326,199.759,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,339331,339331,200.419,0.31,0.0,0
0.21,0.36,78848,23532,23532,341504,339335,339335,214.372,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,339340,339340,214.166,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,339345,339345,213.262,0.36,0.0,0
0.20,0.31,78848,23532,23532,341504,339349,339349,200.140,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,339354,339354,199.880,0.31,0.0,0
0.21,0.39,78848,23532,23532,341504,339359,339359,214.215,0.39,0.0,0
0.20,0.31,78848,23532,23532,341504,339363,339363,200.279,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,339368,339368,200.248,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,339373,339373,199.829,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,339377,339377,200.866,0.31,0.0,0
0.21,0.36,78848,23532,23532,341504,339382,339382,213.406,0.36,0.0,0
0.21,0.38,78848,23532,23532,341504,339387,339387,214.655,0.36,0.02,0
0.20,0.38,78848,23532,23532,341504,339391,339391,201.194,0.38,0.0,0
0.21,0.36,78848,23532,23532,341504,339396,339396,213.924,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,339401,339401,214.128,0.36,0.0,0
0.20,0.31,78848,23532,23532,341504,339405,339405,200.259,0.31,0.0,0
0.20,0.38,78848,23532,23532,341504,339410,339410,201.778,0.38,0.0,0
0.20,0.34,78848,23532,23532,341504,339415,339415,200.333,0.34,0.0,0
0.22,0.36,78848,23532,23532,341504,339419,339419,215.687,0.36,0.0,0
0.20,0.31,78848,23532,23532,341504,339424,339424,201.029,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,339429,339429,200.104,0.31,0.0,0
0.21,0.39,78848,23532,23532,341504,339433,339433,214.094,0.39,0.0,0
0.21,0.36,78848,23532,23532,341504,339438,339438,214.404,0.36,0.0,0
0.21,0.36,78848,23532,23532,341504,339443,339443,213.629,0.36,0.0,0
0.20,0.31,78848,23532,23532,341504,339447,339447,199.726,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,339452,339452,198.316,0.31,0.0,0
0.21,0.41,78848,23532,23532,341504,339457,339457,215.384,0.41,0.0,0
0.21,0.36,78848,23532,23532,341504,339461,339461,214.416,0.36,0.0,0
0.20,0.32,78848,23532,23532,341504,339466,339466,199.140,0.3,0.02,0
0.20,0.31,78848,23532,23532,341504,339471,339471,200.462,0.31,0.0,0
0.21,0.36,78848,23532,23532,341504,339475,339475,213.583,0.36,0.0,0
0.20,0.31,78848,23532,23532,341504,339480,339480,200.763,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,339485,339485,199.196,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,339489,339489,200.636,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,339494,339494,201.120,0.34,0.0,0
0.21,0.36,78848,23532,23532,341504,339499,339499,213.692,0.36,0.0,0
0.20,0.34,78848,23532,23532,341504,339503,339503,199.860,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,339508,339508,199.723,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,339513,339513,200.782,0.34,0.0,0
0.21,0.38,78848,23532,23532,341504,339517,339517,213.761,0.38,0.0,0
0.20,0.31,78848,23532,23532,341504,339522,339522,201.153,0.31,0.0,0
0.22,0.39,78848,23532,23532,341504,339527,339527,214.702,0.39,0.0,0
0.20,0.31,78848,23532,23532,341504,339531,339531,199.670,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,339536,339536,200.620,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,339541,339541,200.095,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,339545,339545,200.563,0.34,0.0,0
0.20,0.36,78848,23532,23532,341504,339550,339550,203.104,0.36,0.0,0
0.20,0.31,78848,23532,23532,341504,339555,339555,200.445,0.31,0.0,0
0.21,0.39,78848,23532,23532,341504,339559,339559,213.196,0.39,0.0,0
0.20,0.31,78848,23532,23532,341504,339564,339564,200.265,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,339569,339569,200.247,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,339573,339573,199.871,0.31,0.0,0
0.20,0.36,78848,23532,23532,341504,339578,339578,200.090,0.36,0.0,0
0.20,0.31,78848,23532,23532,341504,339583,339583,199.341,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,339587,339587,202.111,0.34,0.0,0
0.20,0.32,78848,23532,23532,341504,339592,339592,199.238,0.3,0.02,0
0.21,0.38,78848,23532,23532,341504,339597,339597,213.682,0.38,0.0,0
0.20,0.31,78848,23532,23532,341504,339601,339601,200.025,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,339606,339606,199.807,0.34,0.0,0
0.20,0.31,78848,23532,23532,341504,339611,339611,200.766,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,339615,339615,199.872,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,339620,339620,199.792,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,339625,339625,200.633,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,339629,339629,199.676,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,339634,339634,200.921,0.34,0.0,0
0.20,0.33,78848,23532,23532,341504,339639,339639,201.254,0.31,0.02,0
0.20,0.31,78848,23532,23532,341504,339643,339643,201.146,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,339648,339648,200.308,0.31,0.0,0
0.20,0.31,78848,23532,23532,341504,339653,339653,199.447,0.31,0.0,0
0.20,0.34,78848,23532,23532,341504,339657,339657,200.552,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,339662,339662,201.284,0.34,0.0,0
0.20,0.34,78848,23532,23532,341504,339667,339667,200.078,0.34,0.0,0
0.20,0.38,78848,23532,23532,341504,339671,339671,201.859,0.38,0.0,0
0.20,0.31,78848,23532,23532,341504,339676,339676,199.615,0.31,0.0,0
0.21,0.38,78848,23532,23532,341504,339681,339681,214.499,0.38,0.0,0
