Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.01,0.0,38912,17504,8832,229888,207294,216118,10.191,0.0,0.0,1
0.08,0.5,39936,8832,0,264192,216118,224353,79.008,0.48,0.02,0
0.01,0.02,39424,10240,10304,264192,224353,224353,6.559,0.02,0.0,1
0.01,0.0,40448,22080,22112,264192,224353,224353,11.902,0.0,0.0,1
0.02,0.11,38400,33888,30720,264192,224353,227457,20.683,0.09,0.02,1
0.02,0.12,44032,38400,17920,264192,227457,248393,18.932,0.09,0.03,1
0.11,0.48,44032,17920,1872,308224,248393,263826,107.989,0.48,0.0,0
0.02,0.03,41472,9552,8928,308224,263826,264610,23.991,0.03,0.0,1
0.01,0.0,43008,17632,17600,308224,264610,264610,11.550,0.0,0.0,1
0.02,0.03,40960,26304,25184,308224,264610,265802,15.767,0.03,0.0,1
0.02,0.09,43008,32864,25152,308224,265802,273594,18.658,0.09,0.0,1
0.02,0.11,42496,32832,15456,308224,273594,291218,18.983,0.08,0.03,1
0.11,0.59,44032,15456,0,354304,291218,305997,106.257,0.59,0.0,0
0.01,0.02,43520,9216,9344,354304,305997,305997,6.526,0.02,0.0,1
0.01,0.0,44544,19584,10336,354304,305997,315341,11.748,0.0,0.0,1
0.01,0.02,43520,20576,10432,354304,315341,325725,12.162,0.02,0.0,1
0.01,0.0,44544,22208,11840,354304,325725,336101,12.529,0.0,0.0,1
0.11,0.61,45056,11840,0,397312,336101,347346,113.413,0.59,0.02,0
0.02,0.05,45056,13312,13440,397312,363730,363730,18.244,0.05,0.0,1
0.01,0.02,41984,26752,26720,397312,363730,363730,13.773,0.02,0.0,1
0.02,0.13999999999999999,45056,38496,33280,397312,363730,368930,19.074,0.12,0.02,1
0.02,0.25,51200,45056,21376,397312,368930,392986,23.386,0.25,0.0,1
0.17,1.1400000000000001,52224,21376,8462,453120,392986,397121,169.662,1.12,0.02,0
0.03,0.14,33280,22798,18720,453120,397121,401441,27.698,0.14,0.0,1
0.02,0.13,49152,33056,33056,453120,401441,401441,17.270,0.11,0.02,1
0.02,0.12,52736,45344,40448,453120,401441,406265,22.424,0.12,0.0,1
0.03,0.14,58368,52736,24608,453120,406265,434849,26.860,0.14,0.0,1
0.16,1.0,59904,24608,6063,516096,434849,452638,158.843,0.97,0.03,0
0.03,0.14,61440,21423,15488,516096,452638,458814,29.599,0.14,0.0,1
0.02,0.13,59904,30848,15520,516096,458814,474390,17.495,0.11,0.02,1
0.02,0.12,60928,32416,17024,516096,474390,489966,18.205,0.12,0.0,1
0.17,1.27,61440,17024,0,573952,489966,506221,167.338,1.27,0.0,0
0.01,0.0,61440,18944,19104,573952,506221,506221,13.778,0.0,0.0,1
0.02,0.1,56832,38048,38048,573952,506221,506221,22.509,0.08,0.02,1
0.03,0.14,61440,54432,45056,573952,506221,515605,27.087,0.14,0.0,1
0.04,0.22,71168,61440,30592,573952,515605,546973,35.390,0.19,0.03,1
0.19,1.21,72192,30592,2837,650240,546973,573912,193.863,1.09,0.12,0
0.04,0.22,73216,22293,21920,650240,573912,574488,40.708,0.2,0.02,1
0.03,0.12,70144,41376,41376,650240,574488,574488,26.426,0.12,0.0,1
0.04,0.14,73216,59808,54784,650240,574488,579488,34.782,0.14,0.0,1
0.04,0.23,79360,73216,53568,650240,579488,599520,39.524,0.2,0.03,1
0.04,0.23,84480,68928,50976,650240,599520,617752,36.192,0.17,0.06,1
0.04,0.15,87552,66336,49312,650240,617752,635008,34.516,0.12,0.03,1
0.24,1.53,87552,49312,33218,731648,635008,649837,237.997,1.53,0.0,0
0.07,0.25,41984,48578,26464,731648,649837,672453,68.789,0.23,0.02,1
0.31,1.8900000000000001,88064,41824,0,819712,705221,730101,311.003,1.83,0.06,0
0.01,0.0,88576,16896,17088,819712,730101,730101,15.179,0.0,0.0,1
0.02,0.02,82944,33984,33952,819712,730101,730101,19.697,0.02,0.0,1
0.03,0.03,86528,52896,52864,819712,730101,730101,28.193,0.03,0.0,1
0.04,0.25,82944,71808,71680,819712,730101,730205,35.297,0.23,0.02,1
0.04,0.27,92672,82944,49184,819712,730205,764405,39.467,0.25,0.02,1
0.03,0.12,92672,60448,22592,819712,764405,802725,30.665,0.12,0.0,1
0.27,1.98,93184,22592,4585,925696,802725,819536,269.662,1.95,0.03,0
0.05,0.25,93696,18409,13952,925696,819536,824208,46.955,0.23,0.02,1
0.02,0.03,95232,27776,13920,925696,824208,838224,18.372,0.03,0.0,1
0.02,0.03,95232,29792,15968,925696,838224,852232,19.244,0.03,0.0,1
0.02,0.05,91648,31840,15968,925696,852232,868328,20.286,0.03,0.02,1
0.02,0.03,36352,33888,18016,925696,868328,884424,20.613,0.03,0.0,1
0.02,0.13,88064,35936,18048,925696,884424,902592,22.194,0.11,0.02,1
0.31,2.2199999999999998,90624,18048,0,1021952,902592,919166,305.114,2.19,0.03,0
0.02,0.03,87040,19968,20096,1021952,919166,919166,15.405,0.03,0.0,1
0.02,0.14,90112,42112,42144,1021952,919166,919166,22.555,0.14,0.0,1
0.03,0.14,84992,64160,64192,1021952,919166,919166,32.259,0.14,0.0,1
0.04,0.26,93696,79552,78336,1021952,919166,920270,38.086,0.23,0.03,1
0.05,0.27,108544,93696,52352,1021952,920270,962278,45.421,0.22,0.05,1
0.03,0.25,108544,69248,47520,1021952,962278,984190,34.698,0.2,0.05,1
0.33,2.44,108544,47520,9036,1137664,984190,1021555,330.207,2.42,0.02,0
0.06,0.38,104448,25932,22848,1137664,1021555,1024875,56.888,0.38,0.0,1
0.02,0.12,55296,41792,35936,1137664,1024875,1030755,24.457,0.12,0.0,1
0.03,0.12,95744,54880,38016,1137664,1030755,1047883,29.966,0.12,0.0,1
0.03,0.14,99840,59520,40608,1137664,1047883,1067091,32.799,0.14,0.0,1
0.03,0.16,95744,62112,43168,1137664,1067091,1086291,33.700,0.14,0.02,1
0.04,0.25,97792,67232,45696,1137664,1086291,1108091,36.233,0.25,0.0,1
0.37,2.69,97792,45696,14852,1257984,1108091,1137414,374.342,2.67,0.02,0
0.07,0.38,94208,38916,32384,1257984,1137414,1144230,69.015,0.38,0.0,1
0.03,0.16,97280,59008,59008,1257984,1144230,1144230,33.054,0.16,0.0,1
0.05,0.25,91648,85632,75264,1257984,1144230,1154662,45.742,0.22,0.03,1
0.05,0.29000000000000004,104960,91648,64288,1257984,1154662,1182486,49.144,0.27,0.02,1
0.04,0.27,109568,80672,56672,1257984,1182486,1206782,41.584,0.27,0.0,1
0.04,0.26,109568,75616,35456,1257984,1206782,1247486,41.092,0.23,0.03,1
0.42,2.97,109568,35456,23511,1365504,1247486,1257593,416.048,2.95,0.02,0
0.08,0.41,109568,42455,19104,1365504,1257593,1281481,75.743,0.41,0.0,1
0.02,0.14,110080,40096,11584,1365504,1281481,1300697,21.519,0.14,0.0,1
0.02,0.03,112640,32576,12384,1365504,1300697,1312313,18.901,0.03,0.0,1
0.03,0.13,113152,35936,23680,1365504,1312313,1324729,24.047,0.11,0.02,1
0.03,0.14,107008,47232,23680,1365504,1324729,1348625,29.297,0.14,0.0,1
0.69,5.109999999999999,110080,23680,5635,1365504,1348625,1365039,691.560,5.06,0.05,0
0.42,3.11,110080,34819,34784,1365504,1365039,1365039,416.040,3.08,0.03,0
0.42,3.07,110080,34819,34819,1365504,1365039,1365039,417.776,3.05,0.02,0
0.41,3.15,110080,34819,34819,1365504,1365039,1365039,410.412,3.12,0.03,0
0.40,2.94,110080,34819,34819,1365504,1365044,1365044,398.264,2.92,0.02,0
0.40,3.08,110080,34819,34819,1365504,1365049,1365049,401.869,3.08,0.0,0
0.40,2.89,110080,34819,34819,1365504,1365054,1365054,403.675,2.89,0.0,0
0.40,2.92,110080,34819,34819,1365504,1365058,1365058,396.155,2.89,0.03,0
0.41,3.0,110080,34819,34819,1365504,1365063,1365063,409.223,2.98,0.02,0
0.40,3.05,110080,34819,34819,1365504,1365068,1365068,405.597,3.05,0.0,0
0.41,3.11,110080,34819,34819,1365504,1365072,1365072,407.521,3.09,0.02,0
0.40,3.03,110080,34819,34819,1365504,1365077,1365077,404.065,3.03,0.0,0
0.40,3.17,110080,34819,34819,1365504,1365082,1365082,401.142,3.17,0.0,0
0.41,3.12,110080,34819,34819,1365504,1365086,1365086,411.979,3.12,0.0,0
0.41,3.25,110080,34819,34819,1365504,1365091,1365091,414.143,3.25,0.0,0
0.39,2.8,110080,34819,34819,1365504,1365096,1365096,386.679,2.8,0.0,0
0.40,3.03,110080,34819,34819,1365504,1365100,1365100,399.982,2.98,0.05,0
0.41,3.17,110080,34819,34819,1365504,1365105,1365105,410.285,3.14,0.03,0
0.40,3.08,110080,34819,34819,1365504,1365110,1365110,404.613,3.06,0.02,0
0.41,3.16,110080,34819,34819,1365504,1365114,1365114,409.887,3.14,0.02,0
0.41,3.14,110080,34819,34819,1365504,1365119,1365119,412.155,3.12,0.02,0
0.41,3.19,110080,34819,34819,1365504,1365124,1365124,414.388,3.19,0.0,0
0.41,3.07,110080,34819,34819,1365504,1365128,1365128,412.240,3.05,0.02,0
0.42,3.18,110080,34819,34819,1365504,1365133,1365133,416.962,3.16,0.02,0
0.41,3.0,110080,34819,34819,1365504,1365138,1365138,408.207,3.0,0.0,0
0.41,3.1,110080,34819,34819,1365504,1365142,1365142,413.939,3.08,0.02,0
0.41,3.16,110080,34819,34819,1365504,1365147,1365147,414.159,3.16,0.0,0
0.40,2.9099999999999997,110080,34819,34819,1365504,1365152,1365152,398.445,2.88,0.03,0
0.42,3.18,110080,34819,34819,1365504,1365156,1365156,415.865,3.16,0.02,0
0.40,3.1399999999999997,110080,34819,34819,1365504,1365161,1365161,404.526,3.09,0.05,0
0.42,3.08,110080,34819,34819,1365504,1365166,1365166,418.923,3.06,0.02,0
0.40,2.93,110080,34819,34819,1365504,1365170,1365170,399.681,2.91,0.02,0
0.42,3.2,110080,34819,34819,1365504,1365175,1365175,419.556,3.2,0.0,0
0.42,3.11,110080,34819,34819,1365504,1365180,1365180,417.179,3.11,0.0,0
0.42,3.07,110080,34819,34819,1365504,1365184,1365184,416.913,3.05,0.02,0
0.41,3.11,110080,34819,34819,1365504,1365189,1365189,413.155,3.08,0.03,0
0.43,3.21,110080,34819,34819,1365504,1365194,1365194,425.269,3.19,0.02,0
0.41,3.0799999999999996,110080,34819,34819,1365504,1365198,1365198,409.791,3.05,0.03,0
0.41,2.95,110080,34819,34819,1365504,1365203,1365203,410.248,2.95,0.0,0
0.42,3.09,110080,34819,34819,1365504,1365208,1365208,422.694,3.09,0.0,0
0.43,3.17,110080,34819,34819,1365504,1365212,1365212,427.773,3.17,0.0,0
0.41,3.2399999999999998,110080,34819,34819,1365504,1365217,1365217,412.828,3.19,0.05,0
0.42,3.09,110080,34819,34819,1365504,1365222,1365222,420.795,3.09,0.0,0
0.41,2.95,110080,34819,34819,1365504,1365226,1365226,408.661,2.95,0.0,0
0.41,2.98,110080,34819,34819,1365504,1365231,1365231,405.669,2.95,0.03,0
0.41,2.9699999999999998,110080,34819,34819,1365504,1365236,1365236,414.273,2.92,0.05,0
0.41,3.1,110080,34819,34819,1365504,1365240,1365240,411.500,3.08,0.02,0
0.42,3.12,110080,34819,34819,1365504,1365245,1365245,420.756,3.12,0.0,0
0.42,3.09,110080,34819,34819,1365504,1365250,1365250,421.674,3.09,0.0,0
0.42,3.03,110080,34819,34819,1365504,1365254,1365254,423.988,3.03,0.0,0
0.43,3.1,110080,34819,34819,1365504,1365259,1365259,428.699,3.08,0.02,0
0.41,3.22,110080,34819,34819,1365504,1365264,1365264,411.910,3.2,0.02,0
0.43,3.2199999999999998,110080,34819,34819,1365504,1365268,1365268,428.663,3.19,0.03,0
0.42,3.23,110080,34819,34819,1365504,1365273,1365273,415.997,3.23,0.0,0
0.43,3.1199999999999997,110080,34819,34819,1365504,1365278,1365278,427.243,3.09,0.03,0
0.42,3.38,110080,34819,34819,1365504,1365282,1365282,421.069,3.38,0.0,0
0.43,3.38,110080,34819,34819,1365504,1365287,1365287,426.953,3.38,0.0,0
0.42,3.18,110080,34819,34819,1365504,1365292,1365292,419.414,3.16,0.02,0
0.43,3.36,110080,34819,34819,1365504,1365296,1365296,427.364,3.36,0.0,0
0.41,3.03,110080,34819,34819,1365504,1365301,1365301,408.437,3.03,0.0,0
0.42,3.15,110080,34819,34819,1365504,1365306,1365306,421.859,3.12,0.03,0
0.41,3.02,110080,34819,34819,1365504,1365310,1365310,414.901,3.02,0.0,0
0.43,3.38,110080,34819,34819,1365504,1365315,1365315,431.797,3.36,0.02,0
0.40,3.11,110080,34819,34819,1365504,1365320,1365320,403.848,3.09,0.02,0
0.43,3.29,110080,34819,34819,1365504,1365324,1365324,427.751,3.27,0.02,0
0.43,3.36,110080,34819,34819,1365504,1365329,1365329,428.717,3.36,0.0,0
0.42,3.1399999999999997,110080,34819,34819,1365504,1365334,1365334,416.326,3.11,0.03,0
0.42,3.14,110080,34819,34819,1365504,1365338,1365338,423.642,3.14,0.0,0
0.41,3.02,110080,34819,34819,1365504,1365343,1365343,408.418,3.0,0.02,0
0.43,3.25,110080,34819,34819,1365504,1365348,1365348,425.540,3.17,0.08,0
0.42,3.27,110080,34819,34819,1365504,1365352,1365352,421.674,3.27,0.0,0
0.42,3.1399999999999997,110080,34819,34819,1365504,1365357,1365357,419.422,3.09,0.05,0
0.43,3.28,110080,34819,34819,1365504,1365362,1365362,432.412,3.25,0.03,0
0.42,3.14,110080,34819,34819,1365504,1365366,1365366,423.695,3.12,0.02,0
0.43,3.14,110080,34819,34819,1365504,1365371,1365371,427.895,3.12,0.02,0
0.43,3.27,110080,34819,34819,1365504,1365376,1365376,426.247,3.25,0.02,0
0.42,3.27,110080,34819,34819,1365504,1365380,1365380,422.605,3.27,0.0,0
0.43,3.14,110080,34819,34819,1365504,1365385,1365385,425.394,3.14,0.0,0
0.43,3.27,110080,34819,34819,1365504,1365390,1365390,434.701,3.22,0.05,0
0.42,3.1399999999999997,110080,34819,34819,1365504,1365394,1365394,422.435,3.11,0.03,0
0.44,3.17,110080,34819,34819,1365504,1365399,1365399,436.056,3.17,0.0,0
0.43,3.27,110080,34819,34819,1365504,1365404,1365404,432.677,3.27,0.0,0
0.43,3.18,110080,34819,34819,1365504,1365408,1365408,428.362,3.16,0.02,0
0.42,3.14,110080,34819,34819,1365504,1365413,1365413,421.014,3.12,0.02,0
0.42,3.03,110080,34819,34819,1365504,1365418,1365418,415.901,2.98,0.05,0
0.42,3.27,110080,34819,34819,1365504,1365422,1365422,422.996,3.27,0.0,0
0.45,3.36,110080,34819,34819,1365504,1365427,1365427,449.050,3.33,0.03,0
0.45,3.4,110080,34819,34819,1365504,1365432,1365432,447.150,3.38,0.02,0
0.43,3.11,110080,34819,34819,1365504,1365436,1365436,432.192,3.08,0.03,0
0.45,3.25,110080,34819,34819,1365504,1365441,1365441,451.255,3.23,0.02,0
0.43,3.1999999999999997,110080,34819,34819,1365504,1365446,1365446,427.078,3.17,0.03,0
0.42,3.0,110080,34819,34819,1365504,1365450,1365450,417.146,3.0,0.0,0
0.44,3.25,110080,34819,34819,1365504,1365455,1365455,443.597,3.25,0.0,0
0.44,3.25,110080,34819,34819,1365504,1365460,1365460,437.669,3.23,0.02,0
0.44,3.3899999999999997,110080,34819,34819,1365504,1365464,1365464,441.598,3.34,0.05,0
0.43,3.2399999999999998,110080,34819,34819,1365504,1365469,1365469,429.394,3.19,0.05,0
0.43,3.11,110080,34819,34819,1365504,1365474,1365474,424.891,3.08,0.03,0
0.44,3.27,110080,34819,34819,1365504,1365478,1365478,444.219,3.27,0.0,0
0.44,3.36,110080,34819,34819,1365504,1365483,1365483,440.326,3.36,0.0,0
0.46,3.18,110080,34819,34819,1365504,1365488,1365488,458.381,3.16,0.02,0
0.47,3.4,110080,34819,34819,1365504,1365492,1365492,471.297,3.38,0.02,0
0.44,3.36,110080,34819,34819,1365504,1365497,1365497,443.973,3.34,0.02,0
0.50,3.3,110080,34819,34819,1365504,1365502,1365502,504.370,3.28,0.02,0
0.49,3.3,110080,34819,34819,1365504,1365503,1365503,493.784,3.3,0.0,0
0.71,4.579999999999999,110080,34819,34819,1365504,1365503,1365499,714.523,4.52,0.06,0
0.49,3.33,110080,34819,34819,1365504,1365502,1365502,487.037,3.25,0.08,0
0.49,3.44,110080,34819,34819,1365504,1365503,1365503,489.821,3.41,0.03,0
0.52,3.34,110080,34819,34819,1365504,1365503,1365503,516.479,3.28,0.06,0
0.73,4.579999999999999,110080,34819,34819,1365504,1365504,1365502,733.351,4.56,0.02,0
0.71,4.61,110080,34819,34819,1365504,1365503,1365501,715.581,4.58,0.03,0
