Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.02,0.02,63488,28256,14944,638464,589857,603353,17.008,0.02,0.0,1
0.02,0.03,60416,29792,14976,638464,603353,618409,18.221,0.03,0.0,1
0.21,1.43,61952,14976,0,707584,618409,632378,210.458,1.41,0.02,0
0.01,0.0,59904,16384,16544,707584,632378,632378,11.529,0.0,0.0,1
0.02,0.12,61952,34464,34432,707584,632378,632378,19.855,0.12,0.0,1
0.03,0.12,58368,52352,47104,707584,632378,637594,27.252,0.12,0.0,1
0.03,0.12,39424,58368,28064,707584,637594,668426,28.753,0.09,0.03,1
0.29,1.77,39424,39328,16140,791040,701194,707221,293.692,1.77,0.0,0
0.04,0.16,63488,27404,17120,791040,707221,717733,42.025,0.16,0.0,1
0.02,0.03,65024,29920,29984,791040,717733,717733,17.460,0.03,0.0,1
0.02,0.03,61952,42784,42752,791040,717733,717733,22.663,0.03,0.0,1
0.03,0.11,66048,52992,47232,791040,717733,723629,26.008,0.11,0.0,1
0.03,0.06,68608,57472,46144,791040,723629,735045,28.595,0.06,0.0,1
0.03,0.11,37376,54336,28768,791040,735045,760957,27.886,0.11,0.0,1
0.02,0.11,68608,36960,16512,791040,760957,781685,20.478,0.11,0.0,1
0.28,1.72,69632,16512,6106,881152,781685,790765,276.560,1.72,0.0,0
0.04,0.2,70656,16858,10848,881152,790765,796989,41.318,0.2,0.0,1
0.01,0.02,71168,21600,10848,881152,796989,807901,15.104,0.02,0.0,1
0.02,0.02,71680,23136,12416,881152,807901,818797,15.793,0.02,0.0,1
0.02,0.02,69120,24704,12384,881152,818797,831253,16.317,0.02,0.0,1
0.02,0.03,70656,26208,13952,881152,831253,843717,17.898,0.03,0.0,1
0.02,0.03,67072,27776,13952,881152,843717,857725,17.944,0.03,0.0,1
0.28,1.69,69120,13952,0,960512,857725,870411,283.317,1.66,0.03,0
0.02,0.02,66048,15872,15968,960512,870411,870411,14.939,0.02,0.0,1
0.02,0.05,68608,33888,33920,960512,870411,870411,19.727,0.05,0.0,1
0.03,0.12,64512,51840,51872,960512,870411,870411,26.926,0.12,0.0,1
0.03,0.11,72704,63648,60928,960512,870411,873059,31.190,0.11,0.0,1
0.04,0.23,83968,72704,39808,960512,873059,906499,35.505,0.23,0.0,1
0.03,0.11,84480,53120,36448,960512,906499,923371,27.315,0.11,0.0,1
0.03,0.12,78848,49760,26688,960512,923371,946723,26.519,0.12,0.0,1
0.31,1.8800000000000001,80896,26688,11740,1024000,946723,960340,308.175,1.86,0.02,0
0.06,0.33,83968,29148,17568,1024000,960340,972276,55.225,0.28,0.05,1
0.02,0.11,81408,34976,17568,1024000,972276,989940,21.795,0.11,0.0,1
0.02,0.11,82944,37024,19616,1024000,989940,1007604,22.832,0.11,0.0,1
0.33,2.09,82944,19616,2564,1024000,1007604,1023695,333.002,2.09,0.0,0
0.32,2.0,82944,22020,21985,1024000,1023695,1023695,324.267,2.0,0.0,0
0.31,1.98,82944,22020,22019,1024000,1023695,1023695,314.363,1.98,0.0,0
0.32,2.08,82944,22019,22019,1024000,1023695,1023695,323.115,2.06,0.02,0
0.32,2.13,82944,22020,22020,1024000,1023700,1023700,316.542,2.11,0.02,0
0.31,1.98,82944,22020,22020,1024000,1023704,1023704,311.196,1.95,0.03,0
0.31,2.0799999999999996,82944,22020,22020,1024000,1023709,1023709,313.580,2.05,0.03,0
0.32,1.96,82944,22020,22020,1024000,1023714,1023714,316.920,1.94,0.02,0
0.32,2.0,82944,22020,22020,1024000,1023718,1023718,318.114,1.98,0.02,0
0.32,2.13,82944,22020,22020,1024000,1023723,1023723,322.029,2.11,0.02,0
0.31,1.92,82944,22020,22020,1024000,1023728,1023728,310.626,1.92,0.0,0
0.33,1.97,82944,22020,22020,1024000,1023732,1023732,326.504,1.97,0.0,0
0.32,1.99,82944,22020,22020,1024000,1023737,1023737,322.224,1.97,0.02,0
0.33,2.1,82944,22020,22020,1024000,1023742,1023742,328.926,2.08,0.02,0
0.32,1.98,82944,22020,22020,1024000,1023746,1023746,318.327,1.98,0.0,0
0.33,1.96,82944,22020,22020,1024000,1023751,1023751,325.012,1.94,0.02,0
0.34,2.05,82944,22020,22020,1024000,1023756,1023756,335.816,2.05,0.0,0
0.32,2.09,82944,22020,22020,1024000,1023760,1023760,323.238,2.09,0.0,0
0.32,1.98,82944,22020,22020,1024000,1023765,1023765,320.534,1.98,0.0,0
0.33,2.2199999999999998,82944,22020,22020,1024000,1023770,1023770,332.522,2.19,0.03,0
0.33,2.09,82944,22020,22020,1024000,1023774,1023774,325.033,2.09,0.0,0
0.32,2.0,82944,22020,22020,1024000,1023779,1023779,318.512,2.0,0.0,0
0.32,2.0,82944,22020,22020,1024000,1023784,1023784,319.842,2.0,0.0,0
0.32,2.12,82944,22020,22020,1024000,1023788,1023788,322.598,2.12,0.0,0
0.33,2.14,82944,22020,22020,1024000,1023793,1023793,329.950,2.14,0.0,0
0.33,2.13,82944,22020,22020,1024000,1023798,1023798,327.449,2.11,0.02,0
0.32,2.05,82944,22020,22020,1024000,1023802,1023802,323.579,2.05,0.0,0
0.32,1.98,82944,22020,22020,1024000,1023807,1023807,322.310,1.98,0.0,0
0.33,2.05,82944,22020,22020,1024000,1023812,1023812,330.497,2.03,0.02,0
0.31,1.97,82944,22020,22020,1024000,1023816,1023816,313.969,1.97,0.0,0
0.33,2.04,82944,22020,22020,1024000,1023821,1023821,330.050,2.02,0.02,0
0.31,1.92,82944,22020,22020,1024000,1023826,1023826,307.585,1.92,0.0,0
0.33,1.99,82944,22020,22020,1024000,1023830,1023830,327.422,1.97,0.02,0
0.31,1.94,82944,22020,22020,1024000,1023835,1023835,311.696,1.92,0.02,0
0.32,1.97,82944,22020,22020,1024000,1023840,1023840,321.490,1.97,0.0,0
0.32,2.09,82944,22020,22020,1024000,1023844,1023844,324.928,2.09,0.0,0
0.32,2.05,82944,22020,22020,1024000,1023849,1023849,317.147,2.05,0.0,0
0.32,2.09,82944,22020,22020,1024000,1023854,1023854,322.736,2.09,0.0,0
0.32,2.03,82944,22020,22020,1024000,1023858,1023858,320.499,2.03,0.0,0
0.32,1.98,82944,22020,22020,1024000,1023863,1023863,322.749,1.98,0.0,0
0.31,2.05,82944,22020,22020,1024000,1023868,1023868,313.233,2.05,0.0,0
0.30,1.94,82944,22020,22020,1024000,1023872,1023872,294.807,1.92,0.02,0
0.32,2.1,82944,22020,22020,1024000,1023877,1023877,316.919,2.08,0.02,0
0.33,1.98,82944,22020,22020,1024000,1023882,1023882,326.938,1.98,0.0,0
0.32,2.1,82944,22020,22020,1024000,1023886,1023886,320.602,2.08,0.02,0
0.32,2.03,82944,22020,22020,1024000,1023891,1023891,324.156,1.98,0.05,0
0.31,1.91,82944,22020,22020,1024000,1023896,1023896,310.310,1.91,0.0,0
0.32,1.99,82944,22020,22020,1024000,1023900,1023900,321.567,1.97,0.02,0
0.31,2.02,82944,22020,22020,1024000,1023905,1023905,312.469,2.0,0.02,0
0.33,2.08,82944,22020,22020,1024000,1023910,1023910,328.947,2.06,0.02,0
0.32,2.08,82944,22020,22020,1024000,1023914,1023914,319.865,2.08,0.0,0
0.32,1.97,82944,22020,22020,1024000,1023919,1023919,320.881,1.95,0.02,0
0.32,2.1,82944,22020,22020,1024000,1023924,1023924,324.568,2.08,0.02,0
0.32,2.05,82944,22020,22020,1024000,1023928,1023928,321.565,2.05,0.0,0
0.33,2.02,82944,22020,22020,1024000,1023933,1023933,326.621,2.02,0.0,0
0.33,2.02,82944,22020,22020,1024000,1023938,1023938,328.815,2.02,0.0,0
0.31,2.0,82944,22020,22020,1024000,1023942,1023942,314.166,2.0,0.0,0
0.32,2.0,82944,22020,22020,1024000,1023947,1023947,323.877,2.0,0.0,0
0.33,2.03,82944,22020,22020,1024000,1023952,1023952,326.711,2.03,0.0,0
0.32,1.99,82944,22020,22020,1024000,1023956,1023956,318.493,1.97,0.02,0
0.31,1.91,82944,22020,22020,1024000,1023961,1023961,308.552,1.91,0.0,0
0.33,2.0,82944,22020,22020,1024000,1023966,1023966,329.333,1.98,0.02,0
0.33,2.03,82944,22020,22020,1024000,1023970,1023970,325.377,2.03,0.0,0
0.32,2.0,82944,22020,22020,1024000,1023975,1023975,320.461,1.98,0.02,0
0.32,2.1,82944,22020,22020,1024000,1023980,1023980,322.557,2.08,0.02,0
0.33,1.97,82944,22020,22020,1024000,1023984,1023984,325.366,1.95,0.02,0
0.32,1.97,82944,22020,22020,1024000,1023989,1023989,317.313,1.97,0.0,0
0.32,1.98,82944,22020,22020,1024000,1023994,1023994,322.093,1.98,0.0,0
0.33,1.97,82944,22020,22020,1024000,1023998,1023998,325.466,1.97,0.0,0
0.33,2.04,82944,22020,22020,1024000,1023999,1023999,326.159,2.02,0.02,0
0.50,3.18,82944,22020,22020,1024000,1023999,1023995,497.793,3.16,0.02,0
0.32,2.08,82944,22020,22020,1024000,1023999,1023999,323.677,2.06,0.02,0
0.33,2.0,82944,22020,22020,1024000,1023999,1023999,327.079,1.98,0.02,0
0.31,1.94,82944,22020,22020,1024000,1023999,1023999,305.988,1.94,0.0,0
0.52,3.2199999999999998,82944,22020,22020,1024000,1024000,1023998,516.205,3.17,0.05,0
0.51,3.1399999999999997,82944,22020,22020,1024000,1023999,1023997,511.262,3.09,0.05,0
