YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.236,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,80,0.943,0.0,0.0,0.00,0.0,1
1536,1536,512,512,80,504,1.315,0.0,0.0,0.00,0.0,1
1536,512,511,2048,504,469,3.393,0.0,0.0,0.00,0.0,0
2560,1535,480,2048,469,1029,1.411,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1029,2101,2.010,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2101,2542,5.179,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,2.384,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3766,3.334,0.0,0.02,0.00,0.02,1
6656,5600,3040,6144,3766,4598,3.425,0.0,0.0,0.00,0.0,1
9216,6624,4064,6144,4598,5438,3.919,0.0,0.0,0.00,0.0,1
9216,4064,3545,10752,5438,5820,11.922,0.02,0.0,0.01,0.02,0
10240,8665,5088,10752,5820,6948,4.861,0.0,0.0,0.01,0.0,1
12800,10208,6496,10752,6948,8228,5.857,0.0,0.0,0.01,0.0,1
13824,12640,5824,12288,8228,12108,6.461,0.0,0.0,0.01,0.0,1
13824,5824,5760,18944,12108,11997,16.824,0.0,0.0,0.02,0.0,0
15872,11904,3200,18944,11997,17853,6.916,0.0,0.0,0.01,0.0,1
16384,3200,2146,28672,17853,18779,15.551,0.0,0.0,0.02,0.0,0
16896,11362,5312,28672,18779,20971,6.394,0.0,0.0,0.01,0.0,1
20480,14528,4800,28672,20971,26299,7.845,0.0,0.0,0.01,0.0,1
20480,4800,2206,39936,26299,28226,26.747,0.02,0.0,0.03,0.02,0
20480,14494,8192,39936,28226,33810,11.432,0.0,0.0,0.01,0.0,1
20480,8192,2044,54272,33810,39848,28.001,0.0,0.0,0.03,0.0,0
24064,14332,11744,54272,39848,42480,13.233,0.0,0.0,0.01,0.0,1
26624,24032,12288,54784,42480,54368,15.157,0.0,0.0,0.01,0.0,1
26624,12288,10723,73728,54368,54663,48.854,0.06,0.0,0.05,0.06,0
26112,23011,16384,73728,54663,61407,18.823,0.03,0.0,0.02,0.03,1
31232,26112,9760,78336,61407,78031,19.081,0.02,0.02,0.02,0.04,1
31232,9760,9187,103424,78031,78156,62.018,0.09,0.0,0.06,0.09,0
30720,18915,9760,103424,78156,87500,13.736,0.02,0.0,0.01,0.02,1
31744,21536,19936,103424,87500,89092,10.290,0.02,0.0,0.01,0.02,1
31744,19936,3544,131072,89092,103208,58.956,0.14,0.0,0.06,0.14,0
37376,15320,11808,131072,103208,106816,15.408,0.0,0.02,0.02,0.02,1
37888,26144,23552,131072,106816,109408,14.777,0.0,0.0,0.02,0.0,1
43520,37888,14400,133632,109408,133296,22.510,0.06,0.0,0.02,0.06,1
44544,14400,13789,167936,133296,133312,57.992,0.14,0.0,0.06,0.14,0
45568,31709,17984,167936,133312,147328,24.507,0.06,0.0,0.03,0.06,1
48128,17984,0,203264,147328,164987,65.164,0.2,0.03,0.07,0.23,0
48640,20480,20544,203264,164987,164987,15.343,0.02,0.0,0.01,0.02,1
40960,41024,29664,203264,164987,184779,27.980,0.02,0.0,0.03,0.02,1
52736,29664,0,244736,184779,201800,88.622,0.33,0.0,0.09,0.33,0
50688,11264,11360,244736,201800,201800,7.315,0.0,0.0,0.01,0.0,1
52736,24160,24160,244736,201800,201800,12.867,0.02,0.0,0.01,0.02,1
