YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.798,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,92,0.896,0.0,0.0,0.00,0.0,1
1536,1536,512,512,92,500,1.314,0.0,0.0,0.00,0.0,1
1536,512,507,2048,500,473,3.220,0.0,0.0,0.00,0.0,0
2560,1531,480,2048,473,1029,1.656,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1029,2101,1.879,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2101,2542,4.568,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,1.790,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3766,2.847,0.02,0.0,0.00,0.02,1
6656,5600,3040,6144,3766,4598,3.345,0.0,0.0,0.00,0.0,1
9216,6624,4064,6144,4598,5438,4.058,0.02,0.0,0.00,0.02,1
9216,4064,3545,10752,5438,5820,10.903,0.0,0.0,0.01,0.0,0
10240,8665,5088,10752,5820,6948,4.572,0.0,0.0,0.01,0.0,1
12800,10208,6464,10752,6948,8252,5.401,0.0,0.0,0.01,0.0,1
13824,12608,5792,12288,8252,12108,6.171,0.0,0.0,0.01,0.0,1
13824,5792,5760,18944,12108,11997,16.593,0.0,0.0,0.02,0.0,0
15872,11904,3200,18944,11997,17861,7.589,0.0,0.0,0.01,0.0,1
16384,3200,2146,28672,17861,18779,16.684,0.0,0.0,0.02,0.0,0
16896,11362,5312,28672,18779,20971,6.777,0.0,0.0,0.01,0.0,1
20480,14528,4800,28672,20971,26307,7.745,0.0,0.0,0.01,0.0,1
20480,4800,2206,39936,26307,28226,26.265,0.0,0.0,0.03,0.0,0
20480,14494,6496,39936,28226,30482,8.690,0.0,0.0,0.01,0.0,1
19968,18784,8672,40960,30482,40706,15.796,0.0,0.0,0.02,0.0,1
19968,8672,8659,55296,40706,39462,35.354,0.03,0.0,0.04,0.03,0
25088,19923,11296,55296,39462,48238,15.154,0.0,0.0,0.01,0.0,1
25088,11296,4080,74240,48238,55276,42.079,0.03,0.0,0.04,0.03,0
26112,15344,15360,74240,55276,55284,15.863,0.02,0.0,0.02,0.02,1
28672,26112,10784,74240,55284,70836,18.991,0.06,0.0,0.02,0.06,1
28672,10784,7144,98816,70836,74163,53.482,0.08,0.0,0.05,0.08,0
30208,14652,14624,98816,74163,74163,15.447,0.0,0.0,0.02,0.0,1
31744,26400,19936,98816,74163,80691,14.244,0.0,0.0,0.02,0.0,1
37376,31712,20576,98816,80691,92075,16.517,0.05,0.0,0.02,0.05,1
37376,20576,11761,126464,92075,98422,62.065,0.12,0.0,0.06,0.12,0
39936,23537,20096,126464,98422,101974,21.158,0.03,0.0,0.02,0.03,1
38400,31872,29696,126464,101974,104150,20.826,0.05,0.0,0.02,0.05,1
44032,38400,20064,126464,104150,122766,21.139,0.03,0.0,0.02,0.03,1
44032,20064,15900,159232,122766,126441,61.324,0.17,0.02,0.06,0.19,0
44032,24604,8768,159232,126441,142601,20.759,0.11,0.0,0.02,0.11,1
45056,8768,0,188416,142601,151010,69.644,0.19,0.0,0.07,0.19,0
43008,10752,10848,188416,151010,151010,6.669,0.0,0.0,0.01,0.0,1
45056,23136,23104,188416,151010,151010,12.082,0.02,0.0,0.01,0.02,1
42496,35392,34272,188416,151010,152082,25.397,0.02,0.0,0.03,0.02,1
48640,42464,20512,188416,152082,174378,22.119,0.03,0.0,0.02,0.03,1
48640,20512,2027,230912,174378,188300,88.341,0.22,0.0,0.09,0.22,0
47104,10219,9184,230912,188300,189460,15.369,0.02,0.0,0.01,0.02,1
48128,18912,18912,230912,189460,189460,10.366,0.0,0.0,0.01,0.0,1
46080,28640,28608,230912,189460,189460,14.787,0.02,0.0,0.02,0.02,1
48640,37312,36384,230912,189460,190404,18.838,0.11,0.0,0.02,0.11,1
50688,45088,36896,230912,190404,198716,22.735,0.03,0.05,0.02,0.08,1
30208,43040,23616,230912,198716,218412,23.112,0.09,0.0,0.02,0.09,1
30208,23616,10686,275968,218412,230648,106.569,0.45,0.0,0.11,0.45,0
52736,16830,8736,275968,230648,239008,27.851,0.09,0.0,0.03,0.09,1
53248,15904,13408,275968,239008,241536,11.530,0.0,0.0,0.01,0.0,1
52736,20576,7296,275968,241536,255008,12.773,0.0,0.0,0.01,0.0,1
53248,7296,0,307712,255008,261728,99.841,0.61,0.02,0.10,0.63,0
51712,8704,8832,307712,261728,261728,7.520,0.05,0.0,0.01,0.05,1
28672,18560,18560,307712,261728,261728,10.660,0.08,0.0,0.01,0.08,1
51200,28288,28224,307712,261728,261728,15.518,0.09,0.0,0.02,0.09,1
52736,37952,37952,307712,261728,261728,18.440,0.14,0.0,0.02,0.14,1
54784,47680,39008,307712,261728,270560,24.618,0.11,0.0,0.03,0.11,1
58880,46176,36416,307712,270560,280432,22.233,0.11,0.0,0.02,0.11,1
56832,43584,24160,307712,280432,300152,23.294,0.08,0.02,0.02,0.1,1
58368,24160,15793,357888,300152,307662,126.685,0.72,0.0,0.13,0.72,0
61440,26033,15424,357888,307662,318622,31.857,0.16,0.0,0.03,0.16,1
56832,25664,20608,357888,318622,323750,16.970,0.08,0.0,0.02,0.08,1
58368,32384,6114,408576,340134,357698,145.509,0.8,0.02,0.14,0.8200000000000001,0
60928,19426,16032,408576,357698,361314,24.665,0.14,0.0,0.03,0.14,1
61440,29344,29312,408576,361314,361314,14.927,0.02,0.0,0.02,0.02,1
61440,44160,44192,408576,361314,361314,20.927,0.12,0.0,0.02,0.12,1
59392,59040,52224,408576,361314,368106,28.059,0.14,0.0,0.03,0.14,1
69120,59392,34624,408576,368106,393338,30.508,0.08,0.0,0.03,0.08,1
69120,34624,19075,464384,393338,408078,150.983,0.95,0.0,0.15,0.95,0
69120,26243,11712,464384,408078,422974,30.752,0.12,0.0,0.03,0.12,1
69120,19904,15488,464384,422974,427470,11.740,0.02,0.0,0.01,0.02,1
66048,23680,16512,464384,427470,434734,12.956,0.02,0.0,0.01,0.02,1
67584,26240,9824,464384,434734,451318,16.375,0.06,0.0,0.02,0.06,1
68608,9824,0,519168,451318,460308,164.577,0.95,0.0,0.16,0.95,0
68608,11264,11392,519168,460308,460308,9.463,0.02,0.0,0.01,0.02,1
62464,22656,22688,519168,460308,460308,16.401,0.02,0.0,0.02,0.02,1
65536,35488,35392,519168,460308,460308,23.255,0.14,0.0,0.02,0.14,1
66560,48192,37024,519168,460308,471724,25.543,0.09,0.02,0.03,0.11,1
68608,49312,37984,519168,471724,483148,25.785,0.16,0.0,0.03,0.16,1
66560,50272,24704,519168,483148,509084,31.909,0.14,0.0,0.03,0.14,1
68608,24704,13774,584704,509084,519041,193.277,1.2,0.0,0.19,1.2,0
71168,29646,16000,584704,519041,533025,38.278,0.2,0.0,0.04,0.2,1
69120,31872,16000,584704,533025,549121,20.855,0.12,0.0,0.02,0.12,1
70656,33920,18048,584704,549121,565225,21.998,0.09,0.02,0.02,0.11,1
71168,18048,0,652800,565225,582390,199.546,1.17,0.0,0.20,1.17,0
40448,19968,20128,652800,582390,582390,12.489,0.0,0.0,0.01,0.0,1
66560,40096,40096,652800,582390,582390,24.874,0.11,0.0,0.03,0.11,1
70656,58016,52736,652800,582390,587622,29.953,0.12,0.0,0.03,0.12,1
79872,70656,34720,652800,587622,624174,40.121,0.22,0.03,0.04,0.25,1
80896,34720,5406,733184,624174,652626,211.553,1.53,0.0,0.21,1.53,0
81920,26398,23552,733184,652626,655714,41.850,0.27,0.0,0.04,0.27,1
78848,44544,44576,733184,655714,655714,29.631,0.11,0.0,0.03,0.11,1
81920,64544,61952,733184,688482,691002,58.324,0.19,0.0,0.06,0.19,1
87040,81920,60160,733184,691002,713186,51.673,0.25,0.0,0.05,0.25,1
87040,60160,23111,818176,713186,733106,359.474,1.92,0.02,0.36,1.94,0
55296,38983,39168,818176,733106,733106,53.840,0.28,0.0,0.05,0.28,1
89088,55040,55072,818176,733106,733106,32.446,0.12,0.0,0.03,0.12,1
92160,69408,69344,818176,733106,733106,44.826,0.16,0.0,0.04,0.16,1
92160,83680,76864,818176,733106,740050,47.206,0.19,0.03,0.05,0.22,1
101376,84032,67680,818176,740050,756570,47.917,0.27,0.0,0.05,0.27,1
98304,74848,43104,818176,756570,788738,42.751,0.22,0.0,0.04,0.22,1
99840,43104,12734,910848,788738,818042,296.717,1.86,0.02,0.30,1.8800000000000001,0
103424,22974,13088,910848,818042,828154,46.253,0.25,0.0,0.05,0.25,1
103936,23328,20608,910848,828154,830986,15.438,0.02,0.0,0.01,0.02,1
104960,32384,11872,910848,830986,851706,18.861,0.03,0.0,0.02,0.03,1
104448,23648,11904,910848,851706,863642,17.522,0.02,0.0,0.02,0.02,1
105472,25216,13408,910848,863642,875586,17.437,0.05,0.0,0.02,0.05,1
101376,26720,13472,910848,875586,889090,17.472,0.03,0.0,0.02,0.03,1
103424,13472,0,993280,889090,901237,294.661,1.89,0.02,0.29,1.91,0
98304,15360,15488,993280,901237,901237,15.442,0.02,0.0,0.02,0.02,1
49664,32384,32416,993280,901237,901237,19.808,0.03,0.0,0.02,0.03,1
97280,49312,49312,993280,901237,901237,24.992,0.14,0.0,0.03,0.14,1
99328,66208,50848,993280,901237,916813,32.586,0.16,0.0,0.03,0.16,1
102400,67744,50848,993280,916813,933957,45.644,0.11,0.0,0.05,0.11,1
103424,68768,51840,993280,933957,951085,34.887,0.27,0.0,0.04,0.27,1
105472,69760,52864,993280,951085,968221,35.306,0.25,0.0,0.03,0.25,1
105472,52864,26579,1092096,968221,993220,349.293,2.47,0.0,0.35,2.47,0
47616,45523,28448,1092096,993220,1010684,63.745,0.38,0.0,0.07,0.38,1
96256,47392,38016,1092096,1010684,1020196,25.692,0.12,0.0,0.02,0.12,1
61440,59008,40128,1092096,1020196,1039404,34.841,0.17,0.0,0.04,0.17,1
95232,61120,42176,1092096,1039404,1058612,33.108,0.12,0.03,0.03,0.15,1
97792,65728,44672,1092096,1058612,1079900,36.160,0.22,0.02,0.04,0.24,1
97792,44672,31195,1200128,1079900,1091876,364.715,2.53,0.02,0.36,2.55,0
92672,54747,40832,1200128,1091876,1106164,75.862,0.58,0.0,0.08,0.58,1
96256,66944,67040,1200128,1106164,1106164,35.325,0.23,0.0,0.04,0.23,1
91648,93152,77824,1200128,1106164,1121532,51.371,0.31,0.03,0.05,0.33999999999999997,1
107008,91648,57408,1200128,1121532,1156324,50.668,0.31,0.02,0.05,0.33,1
100864,71232,50016,1200128,1156324,1177780,39.214,0.25,0.03,0.04,0.28,1
102912,50016,26297,1319936,1177780,1200040,408.656,2.94,0.0,0.41,2.94,0
106496,44217,33280,1319936,1200040,1211256,79.611,0.53,0.03,0.08,0.56,1
102912,51200,51264,1319936,1211256,1211256,29.943,0.19,0.0,0.03,0.19,1
104960,71232,63328,1319936,1211256,1219296,39.207,0.23,0.0,0.04,0.23,1
102912,83296,75488,1319936,1219296,1226776,46.185,0.25,0.0,0.05,0.25,1
109056,91360,65824,1319936,1226776,1244936,43.603,0.25,0.0,0.04,0.25,1
110592,81696,36160,1319936,1244936,1283328,39.363,0.25,0.02,0.04,0.27,1
111616,36160,0,1449472,1283328,1318005,416.451,3.11,0.03,0.42,3.1399999999999997,0
112128,18432,12576,1449472,1318005,1318005,13.777,0.02,0.0,0.01,0.02,1
114176,31520,31552,1449472,1318005,1318005,19.314,0.08,0.02,0.02,0.1,1
108032,50496,50528,1449472,1318005,1318005,27.247,0.12,0.0,0.03,0.12,1
111104,71520,59072,1449472,1318005,1330637,45.997,0.28,0.0,0.05,0.28,1
113152,80064,61120,1449472,1396173,1415381,90.415,0.41,0.0,0.09,0.41,1
114176,83648,83712,1449472,1415381,1415381,45.591,0.12,0.0,0.05,0.12,1
116736,106240,87232,1449472,1415381,1434573,53.320,0.28,0.08,0.05,0.36000000000000004,1
116736,87232,38889,1584640,1434573,1449045,728.744,4.69,0.03,0.73,4.720000000000001,0
64512,55785,47200,1584640,1449045,1458053,100.895,0.47,0.0,0.10,0.47,1
120320,64096,64032,1584640,1458053,1458053,34.428,0.08,0.0,0.03,0.08,1
121856,82976,78528,1584640,1458053,1462629,41.096,0.27,0.0,0.04,0.27,1
122880,97472,84512,1584640,1462629,1475765,48.155,0.23,0.03,0.05,0.26,1
128000,100896,71264,1584640,1475765,1505669,56.613,0.36,0.0,0.06,0.36,1
122880,87648,51904,1584640,1505669,1541973,47.391,0.19,0.05,0.05,0.24,1
125952,70848,35424,1584640,1541973,1577733,37.317,0.25,0.0,0.04,0.25,1
125952,35424,26575,1743872,1577733,1584531,542.763,3.61,0.03,0.54,3.6399999999999997,0
127488,45519,19072,1743872,1584531,1611475,86.596,0.52,0.09,0.09,0.61,1
129024,39552,20608,1743872,1611475,1630675,30.825,0.05,0.0,0.03,0.05,1
131072,41088,20608,1743872,1630675,1651435,29.557,0.02,0.0,0.03,0.02,1
131584,43648,23200,1743872,1651435,1672187,32.753,0.03,0.0,0.03,0.03,1
128000,46240,23232,1743872,1672187,1695547,33.790,0.05,0.0,0.03,0.05,1
130048,48832,25760,1743872,1695547,1718923,36.838,0.08,0.02,0.04,0.1,1
130048,25760,0,1908736,1718923,1742498,612.863,4.17,0.0,0.61,4.17,0
57856,28672,28832,1908736,1742498,1742498,26.726,0.03,0.0,0.03,0.03,1
128000,57504,57504,1908736,1742498,1742498,35.329,0.16,0.0,0.04,0.16,1
129024,88224,88288,1908736,1742498,1742498,43.637,0.25,0.0,0.04,0.25,1
122880,119008,109568,1908736,1742498,1751970,60.651,0.28,0.05,0.06,0.33,1
143360,122880,70112,1908736,1751970,1805538,57.422,0.33,0.06,0.06,0.39,1
139776,83424,26720,1908736,1805538,1862858,45.487,0.25,0.02,0.05,0.27,1
141824,26720,0,2085376,1862858,1887714,618.947,4.5,0.02,0.62,4.52,0
140800,15360,15488,2085376,1887714,1887714,24.565,0.05,0.0,0.03,0.05,1
