YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.315,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.962,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,496,1.181,0.0,0.0,0.00,0.0,1
1536,512,511,2048,496,469,3.482,0.0,0.0,0.00,0.0,0
2560,1535,480,2048,469,1029,1.438,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1029,2101,1.708,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2101,2543,4.531,0.0,0.0,0.01,0.0,0
5120,3072,1696,6144,2543,2543,2.043,0.0,0.0,0.00,0.0,1
5632,4768,2016,6144,2543,3775,3.657,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3775,4615,4.059,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4615,5455,3.627,0.0,0.0,0.00,0.0,1
8704,4064,3545,10752,5455,5831,11.982,0.0,0.0,0.01,0.0,0
9728,8013,5088,10752,5831,6615,3.686,0.0,0.0,0.00,0.0,1
11264,9696,6112,10752,6615,7991,5.601,0.0,0.0,0.01,0.0,1
12800,11232,5248,11776,7991,11575,5.660,0.0,0.0,0.01,0.0,1
12800,5248,5193,18432,11575,11457,15.096,0.0,0.0,0.01,0.0,0
14336,10313,2688,18432,11457,16729,5.740,0.0,0.0,0.01,0.0,1
14848,2688,1105,28160,16729,18183,15.719,0.0,0.0,0.02,0.0,0
15360,7799,3424,28160,18183,19319,5.047,0.0,0.0,0.01,0.0,1
16896,11103,7648,28160,19319,19551,6.737,0.0,0.0,0.01,0.0,1
17920,16864,4800,28160,19551,27295,8.490,0.0,0.0,0.01,0.0,1
17920,4800,3738,40960,27295,27651,25.980,0.0,0.0,0.03,0.0,0
19456,12954,4800,40960,27651,31459,8.296,0.0,0.0,0.01,0.0,1
19968,15550,8608,40960,31459,36307,10.310,0.0,0.0,0.01,0.0,1
19968,8608,3944,56320,36307,40751,31.129,0.03,0.0,0.03,0.03,0
20992,15208,10208,56320,40751,45831,13.330,0.0,0.0,0.01,0.0,1
24064,20960,10752,56320,45831,56160,13.408,0.0,0.0,0.01,0.0,1
24064,10752,9696,76800,56160,55933,48.642,0.06,0.0,0.05,0.06,0
27136,20448,10752,76800,55933,65789,17.885,0.02,0.02,0.02,0.04,1
28160,10752,0,100864,65789,76347,48.397,0.06,0.0,0.05,0.06,0
29696,12288,12320,100864,76347,76347,7.924,0.0,0.0,0.01,0.0,1
30720,26144,16864,100864,76347,85723,14.408,0.0,0.0,0.01,0.0,1
35840,30688,22048,100864,85723,94539,16.931,0.05,0.0,0.02,0.05,1
35840,22048,13775,129024,94539,100368,62.186,0.12,0.0,0.06,0.12,0
39424,26575,26624,129024,100368,100376,18.683,0.02,0.0,0.02,0.02,1
43008,39424,25632,129024,100376,114376,21.596,0.03,0.02,0.02,0.05,1
43008,25632,10718,162304,114376,128965,51.716,0.11,0.0,0.05,0.11,0
46080,22494,16288,162304,128965,135381,16.924,0.02,0.0,0.02,0.02,1
43520,28064,28032,162304,135381,135381,13.481,0.0,0.0,0.01,0.0,1
47104,38272,36864,162304,135381,136757,17.460,0.05,0.02,0.02,0.07,1
52224,47104,31584,162304,144949,160741,27.807,0.05,0.02,0.03,0.07,1
52224,31584,25837,198656,160741,161855,81.487,0.22,0.0,0.08,0.22,0
55296,35053,26080,198656,161855,171071,24.000,0.08,0.0,0.02,0.08,1
53760,35296,35296,198656,171071,171071,17.430,0.06,0.02,0.02,0.08,1
56832,42976,34720,198656,171071,179415,19.702,0.16,0.0,0.02,0.16,1
56320,42400,24576,198656,179415,197447,20.269,0.02,0.03,0.02,0.05,1
57856,24576,22950,240128,197447,198410,86.793,0.27,0.0,0.09,0.27,0
59904,33702,18016,240128,198410,214466,22.916,0.09,0.0,0.02,0.09,1
59392,28768,10816,240128,214466,232610,14.944,0.0,0.0,0.02,0.0,1
59904,10816,3058,288256,232610,239747,80.112,0.42,0.0,0.08,0.42,0
60416,16370,13440,288256,239747,242883,18.366,0.03,0.0,0.02,0.03,1
60928,26752,26752,288256,242883,242883,13.650,0.02,0.0,0.01,0.02,1
60928,42112,28864,288256,242883,256371,20.750,0.09,0.03,0.02,0.12,1
62464,44224,30848,288256,256371,269883,21.679,0.11,0.0,0.02,0.11,1
62464,30848,12264,338432,269883,287761,99.601,0.61,0.03,0.10,0.64,0
63488,28648,23360,338432,287761,293265,25.425,0.11,0.02,0.02,0.13,1
59392,39744,39776,338432,293265,293265,20.657,0.19,0.06,0.02,0.25,1
63488,54112,47232,338432,293265,300233,24.723,0.11,0.02,0.02,0.13,1
67072,61568,45216,338432,316617,333217,35.643,0.23,0.03,0.04,0.26,1
67072,45216,31166,391168,333217,338371,156.719,0.94,0.0,0.16,0.94,0
71168,43454,32448,391168,338371,349683,32.742,0.16,0.0,0.03,0.16,1
68096,44736,44800,391168,349683,349683,20.915,0.12,0.0,0.02,0.12,1
71168,55552,45472,391168,349683,359827,25.009,0.12,0.0,0.03,0.12,1
71168,56224,33920,391168,359827,382427,25.787,0.12,0.02,0.03,0.13999999999999999,1
73216,33920,24498,449024,382427,390994,140.752,0.89,0.0,0.14,0.89,0
75264,38834,22560,449024,390994,407666,33.066,0.14,0.02,0.03,0.16,1
71680,36896,28832,449024,407666,415866,18.760,0.09,0.03,0.02,0.12,1
47616,45216,30848,449024,415866,430402,22.475,0.12,0.0,0.02,0.12,1
47616,30848,11748,509952,430402,448696,152.782,1.14,0.0,0.15,1.14,0
73216,28132,16480,509952,448696,460616,32.108,0.14,0.0,0.03,0.14,1
73216,34912,35008,509952,460616,460616,18.582,0.12,0.0,0.02,0.12,1
68608,53440,53376,509952,460616,460616,25.739,0.14,0.0,0.03,0.14,1
74752,67712,51328,509952,460616,477216,32.128,0.14,0.0,0.03,0.14,1
78848,65664,47296,509952,477216,495904,31.278,0.14,0.0,0.03,0.14,1
78848,47296,32700,574976,495904,509510,179.938,1.17,0.0,0.18,1.17,0
80896,47036,24032,574976,509510,532974,42.535,0.25,0.0,0.04,0.25,1
78336,38368,28800,574976,532974,542678,20.671,0.11,0.02,0.02,0.13,1
47616,45184,30848,574976,542678,557214,23.500,0.12,0.0,0.02,0.12,1
47616,30848,12264,646144,557214,574910,180.733,1.17,0.02,0.18,1.19,0
77312,28648,22720,646144,574910,581102,38.076,0.17,0.0,0.04,0.17,1
78336,41152,41184,646144,581102,581102,22.166,0.12,0.0,0.02,0.12,1
73728,59616,59616,646144,581102,581102,31.461,0.12,0.0,0.03,0.12,1
80896,72928,66688,646144,581102,587374,36.066,0.19,0.03,0.04,0.22,1
85504,80000,63648,646144,587374,603974,40.986,0.22,0.02,0.04,0.24,1
46592,73376,36448,646144,603974,641318,36.226,0.17,0.08,0.04,0.25,1
46592,36448,30642,727552,641318,645953,205.919,1.39,0.02,0.21,1.41,0
89600,40370,17792,727552,645953,668993,45.183,0.25,0.02,0.05,0.27,1
89600,29056,21088,727552,668993,677081,17.102,0.05,0.0,0.02,0.05,1
90112,32352,0,812544,709849,725140,282.110,1.69,0.02,0.28,1.71,0
90112,12800,12992,812544,725140,725140,11.604,0.02,0.0,0.01,0.02,1
86528,25792,25760,812544,725140,725140,16.255,0.0,0.0,0.02,0.0,1
89088,40096,40064,812544,725140,725140,21.073,0.03,0.0,0.02,0.03,1
87040,54400,41600,812544,725140,738116,26.255,0.09,0.0,0.03,0.09,1
88064,57984,45216,812544,738116,751092,27.973,0.14,0.0,0.03,0.14,1
90112,61600,47264,812544,751092,765636,29.221,0.12,0.0,0.03,0.12,1
52736,65184,34464,812544,765636,796756,31.588,0.14,0.0,0.03,0.14,1
52736,34464,17380,905728,796756,812505,275.154,1.67,0.05,0.27,1.72,0
89088,35300,18016,905728,812505,830137,48.689,0.27,0.0,0.05,0.27,1
89600,37984,20128,905728,830137,848305,21.767,0.05,0.0,0.02,0.05,1
88576,40096,20064,905728,848305,868553,22.439,0.12,0.0,0.02,0.12,1
