YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.391,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.845,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.390,0.0,0.0,0.00,0.0,1
1536,512,510,2048,504,470,3.319,0.0,0.0,0.00,0.0,0
2560,1534,480,2048,470,1034,1.342,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1034,2098,1.664,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2098,2542,4.538,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,1.797,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,3.047,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,3.949,0.0,0.02,0.00,0.02,1
8704,6624,4064,6144,4614,5454,4.098,0.0,0.0,0.00,0.0,1
8704,4064,3545,10752,5454,5831,10.856,0.0,0.0,0.01,0.0,0
9728,8013,5088,10752,5831,6615,3.951,0.0,0.0,0.00,0.0,1
11264,9696,6112,10752,6615,7991,6.343,0.0,0.0,0.01,0.0,1
12800,11232,5248,11776,7991,11599,5.883,0.02,0.0,0.01,0.02,1
12800,5248,5176,18432,11599,11474,14.306,0.02,0.0,0.01,0.02,0
14336,10296,2688,18432,11474,16730,6.465,0.0,0.0,0.01,0.0,1
14848,2688,1105,27648,16730,18183,15.306,0.02,0.0,0.02,0.02,0
15360,7799,3424,27648,18183,19311,4.615,0.02,0.0,0.00,0.02,1
17920,11103,4512,27648,19311,22759,6.833,0.0,0.0,0.01,0.0,1
17920,14752,5344,27648,22759,27279,6.838,0.0,0.0,0.01,0.0,1
17920,5344,4779,38912,27279,27140,26.901,0.0,0.0,0.03,0.0,0
17920,15019,8192,38912,27140,32948,12.201,0.0,0.0,0.01,0.0,1
17920,8192,2555,52736,32948,38472,27.287,0.0,0.0,0.03,0.0,0
20992,12283,9760,52736,38472,41072,9.787,0.0,0.0,0.01,0.0,1
19968,19488,12768,52736,41072,47840,13.078,0.02,0.0,0.01,0.02,1
19968,12768,7122,69120,47840,52284,40.985,0.06,0.0,0.04,0.06,0
24576,14290,7200,69120,52284,59524,12.935,0.02,0.0,0.01,0.02,1
23040,14368,14336,69120,59524,59524,10.357,0.0,0.0,0.01,0.0,1
25088,20992,13824,69120,59524,66788,13.875,0.0,0.0,0.01,0.0,1
25088,13824,11209,89600,66788,69100,52.857,0.06,0.0,0.05,0.06,0
25600,17865,6656,89600,69100,80500,16.986,0.02,0.0,0.02,0.02,1
27136,6656,0,111616,80500,86936,52.778,0.09,0.0,0.05,0.09,0
26112,8192,8256,111616,86936,86936,6.339,0.0,0.0,0.01,0.0,1
27648,17984,17888,111616,86936,86968,8.255,0.0,0.0,0.01,0.0,1
30720,27616,9760,111616,86968,105056,14.785,0.0,0.0,0.02,0.0,1
31232,9760,1007,142336,105056,111446,55.744,0.09,0.0,0.06,0.09,0
31744,12783,12832,142336,111446,111446,13.522,0.0,0.0,0.01,0.0,1
28672,24608,19968,142336,111446,116102,14.421,0.02,0.0,0.01,0.02,1
33280,28672,19040,142336,116102,125934,14.357,0.02,0.0,0.01,0.02,1
36352,27744,17440,142336,125934,136374,14.007,0.02,0.0,0.01,0.02,1
36352,17440,11209,175616,136374,142074,61.891,0.17,0.0,0.06,0.17,0
36864,20937,15264,175616,142074,147938,18.290,0.03,0.0,0.02,0.03,1
36352,24992,19520,175616,147938,153490,15.098,0.02,0.0,0.02,0.02,1
36352,29248,11211,208896,161682,175250,93.946,0.27,0.0,0.09,0.27,0
37888,20939,15584,208896,175250,180842,19.020,0.08,0.0,0.02,0.08,1
35328,25312,25248,208896,180842,180842,13.284,0.02,0.0,0.01,0.02,1
38400,33440,27712,208896,180842,186682,20.604,0.08,0.0,0.02,0.08,1
41472,35904,26176,208896,186682,196530,20.234,0.05,0.02,0.02,0.07,1
41472,26176,13759,243200,196530,208418,96.229,0.23,0.03,0.10,0.26,0
43520,21439,11552,243200,208418,218578,22.673,0.06,0.02,0.02,0.08,1
41472,19232,15456,243200,218578,222434,10.958,0.0,0.0,0.01,0.0,1
42496,24672,16992,243200,222434,230226,14.096,0.02,0.0,0.02,0.02,1
42496,16992,3552,281088,230226,243114,97.699,0.34,0.0,0.10,0.34,0
41472,12768,11040,281088,243114,245002,22.859,0.08,0.02,0.02,0.1,1
41984,21792,21760,281088,245002,245002,14.252,0.05,0.0,0.01,0.05,1
39424,32512,31744,281088,245002,245762,19.641,0.11,0.0,0.02,0.11,1
44032,39424,28736,281088,245762,256666,22.379,0.08,0.02,0.02,0.1,1
47104,36416,25856,281088,256666,267306,20.272,0.05,0.03,0.02,0.08,1
47104,25856,11944,322560,267306,280650,98.470,0.47,0.0,0.10,0.47,0
47616,20648,12832,322560,280650,288730,22.999,0.12,0.0,0.02,0.12,1
45568,21536,17536,322560,288730,292826,11.874,0.02,0.0,0.01,0.02,1
29696,27776,19040,322560,292826,301650,14.788,0.02,0.0,0.01,0.02,1
44544,29280,20640,322560,301650,310490,14.871,0.02,0.0,0.01,0.02,1
45568,20640,8155,367104,310490,322206,121.250,0.78,0.0,0.12,0.78,0
46592,20955,16544,367104,322206,326894,24.271,0.12,0.0,0.02,0.12,1
44544,29344,29280,367104,343278,343278,22.415,0.03,0.0,0.02,0.03,1
47104,41056,35328,367104,343278,348998,19.848,0.12,0.0,0.02,0.12,1
52736,47104,32416,367104,348998,364038,28.657,0.03,0.0,0.03,0.03,1
52736,32416,20963,415232,364038,366619,153.889,0.95,0.0,0.15,0.95,0
54784,32227,25728,415232,366619,373371,29.861,0.14,0.0,0.03,0.14,1
52224,36992,37024,415232,373371,373371,17.690,0.12,0.0,0.02,0.12,1
55296,46752,40160,415232,373371,380019,21.322,0.12,0.0,0.02,0.12,1
59392,49888,30848,415232,380019,399323,22.999,0.12,0.0,0.02,0.12,1
