YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.220,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.884,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,88,520,1.172,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,520,1080,1.610,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1080,1495,4.016,0.0,0.0,0.00,0.0,0
3584,2048,480,3584,1495,2111,1.695,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2111,2687,2.189,0.0,0.0,0.00,0.0,1
4608,1504,990,6144,2687,3127,6.179,0.0,0.0,0.01,0.0,0
5632,4062,2016,6144,3127,3703,3.615,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3703,4543,3.379,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4543,5383,4.093,0.0,0.0,0.00,0.0,1
8704,4064,3545,10240,5383,5831,10.540,0.0,0.0,0.01,0.0,0
9728,8013,3936,10240,5831,7799,4.938,0.0,0.0,0.01,0.0,1
11264,8544,2656,11776,7799,11775,6.342,0.0,0.0,0.01,0.0,1
11776,2656,2621,18432,11775,11415,12.475,0.0,0.0,0.01,0.0,0
12288,9789,3712,18432,11415,14079,5.235,0.0,0.0,0.01,0.0,1
15360,10880,3744,18432,14079,17807,6.769,0.0,0.0,0.01,0.0,1
15360,3744,3189,27648,17807,18211,16.720,0.0,0.0,0.02,0.0,0
15360,12917,5568,27648,18211,21459,7.630,0.0,0.0,0.01,0.0,1
19456,15296,5056,27648,21459,27059,8.163,0.0,0.0,0.01,0.0,1
19456,5056,4003,39424,27059,27431,24.119,0.0,0.0,0.03,0.0,0
19968,16803,7168,39424,27431,35663,16.071,0.0,0.0,0.02,0.0,1
19968,7168,3577,54784,35663,39099,29.761,0.03,0.0,0.03,0.03,0
22528,16377,11232,54784,39099,44331,14.278,0.0,0.0,0.01,0.0,1
26624,22496,11296,55808,44331,55699,14.643,0.0,0.0,0.02,0.0,1
26624,11296,10212,75776,55699,55450,47.853,0.03,0.02,0.05,0.05,0
29184,21476,11264,75776,55450,65826,18.645,0.03,0.0,0.02,0.03,1
29184,11264,1520,98816,65826,75371,49.655,0.08,0.0,0.05,0.08,0
30208,13520,13440,98816,75371,75371,12.213,0.02,0.0,0.01,0.02,1
28672,26240,18912,98816,75371,82755,22.898,0.02,0.0,0.02,0.02,1
34304,28640,18624,98816,82755,92923,21.203,0.05,0.0,0.02,0.05,1
34304,18624,10393,124928,92923,98760,65.796,0.09,0.0,0.07,0.09,0
37888,20121,17344,124928,98760,101688,21.345,0.03,0.0,0.02,0.03,1
38912,28608,27648,124928,101688,102568,16.163,0.02,0.0,0.02,0.02,1
45056,38912,22528,124928,102568,119248,26.505,0.05,0.0,0.03,0.05,1
45056,22528,16798,155136,119248,124517,75.229,0.12,0.0,0.07,0.12,0
46592,29086,12320,155136,124517,141589,27.090,0.05,0.02,0.03,0.07,1
46592,12320,0,189440,141589,153568,73.896,0.17,0.0,0.07,0.17,0
46592,14336,14400,189440,153568,153568,10.590,0.03,0.0,0.01,0.03,1
43008,28736,28800,189440,161760,161760,19.741,0.03,0.0,0.02,0.03,1
47104,41088,34816,189440,161760,167984,20.894,0.06,0.0,0.02,0.06,1
55808,47104,22592,193024,167984,192928,25.732,0.02,0.03,0.03,0.05,1
56320,22592,17854,234496,192928,192929,99.191,0.28,0.0,0.10,0.28,0
56832,32702,25024,234496,192929,200857,23.354,0.09,0.0,0.02,0.09,1
53760,39872,39840,234496,200857,200857,20.164,0.03,0.05,0.02,0.08,1
59392,51616,41568,234496,200857,211081,23.923,0.09,0.02,0.02,0.11,1
64000,53344,38464,234496,211081,226137,25.685,0.08,0.0,0.03,0.08,1
64000,38464,29615,277504,226137,234284,95.013,0.41,0.02,0.10,0.43,0
32256,40879,20800,277504,234284,254788,26.575,0.12,0.02,0.03,0.13999999999999999,1
65024,20800,0,324096,254788,275130,92.342,0.41,0.03,0.09,0.43999999999999995,0
65536,12800,12896,324096,275130,275130,7.990,0.02,0.0,0.01,0.02,1
63488,25696,25728,324096,275130,275130,13.551,0.02,0.0,0.01,0.02,1
65024,40576,40544,324096,275130,275130,19.037,0.12,0.0,0.02,0.12,1
62464,55392,53760,324096,275130,276770,25.276,0.12,0.02,0.03,0.13999999999999999,1
70656,62464,50080,324096,276770,289354,26.737,0.2,0.03,0.03,0.23,1
75264,58784,46336,324096,289354,301970,26.265,0.12,0.0,0.03,0.12,1
75264,46336,23630,373248,301970,324016,121.670,0.77,0.0,0.12,0.77,0
77312,31822,17120,373248,340400,355480,29.125,0.06,0.0,0.03,0.06,1
77312,17120,0,417280,355480,364000,146.340,0.88,0.0,0.15,0.88,0
77312,9216,9312,417280,364000,364000,7.574,0.02,0.0,0.01,0.02,1
73216,18528,18592,417280,364000,364000,10.945,0.0,0.0,0.01,0.0,1
39424,28832,28768,417280,364000,364000,14.737,0.02,0.0,0.02,0.02,1
73728,39008,38976,417280,364000,364000,20.054,0.03,0.0,0.02,0.03,1
74240,50240,50272,417280,364000,364000,24.040,0.06,0.0,0.02,0.06,1
72704,61536,61536,417280,364000,364000,27.991,0.12,0.0,0.03,0.12,1
80384,66656,48192,417280,364000,382640,28.940,0.14,0.0,0.03,0.14,1
75776,53312,32864,417280,382640,403344,24.181,0.12,0.0,0.03,0.12,1
77312,32864,18336,477184,403344,417102,158.742,0.86,0.0,0.16,0.86,0
80896,26528,13440,477184,417102,430598,37.442,0.19,0.0,0.04,0.19,1
80384,21632,16544,477184,430598,435758,15.143,0.02,0.0,0.02,0.02,1
81408,26272,9856,477184,435758,452342,17.265,0.02,0.0,0.02,0.02,1
82432,9856,0,524800,452342,461456,164.691,0.86,0.0,0.16,0.86,0
82432,11264,11360,524800,461456,461456,9.364,0.0,0.0,0.01,0.0,1
75776,22624,22656,524800,461456,461456,13.144,0.02,0.0,0.01,0.02,1
79360,35456,35456,524800,461456,461456,18.320,0.03,0.0,0.02,0.03,1
79360,48256,36960,524800,461456,472864,24.464,0.09,0.0,0.02,0.09,1
79872,51296,40064,524800,472864,484280,25.658,0.12,0.0,0.03,0.12,1
81408,54400,41600,524800,484280,497248,27.579,0.14,0.0,0.03,0.14,1
82432,56960,44128,524800,497248,510208,27.941,0.14,0.0,0.03,0.14,1
82432,44128,28606,589824,510208,524786,176.409,1.12,0.02,0.18,1.1400000000000001,0
79360,43966,25440,589824,524786,543722,42.895,0.36,0.02,0.04,0.38,1
49664,42336,32352,589824,543722,553818,23.096,0.14,0.0,0.02,0.14,1
77312,49248,33888,589824,553818,569386,24.990,0.14,0.0,0.02,0.14,1
79360,33888,12772,659456,569386,589671,186.524,1.17,0.0,0.19,1.17,0
81408,33764,28800,659456,589671,594871,41.405,0.23,0.02,0.04,0.25,1
77312,49792,49824,659456,594871,594871,27.094,0.12,0.0,0.03,0.12,1
81408,69280,61952,659456,594871,602191,35.676,0.16,0.0,0.04,0.16,1
90624,81408,56096,659456,602191,627959,41.890,0.25,0.02,0.04,0.27,1
94208,74016,55072,659456,627959,647175,36.308,0.22,0.02,0.04,0.24,1
94208,55072,42048,736768,647175,659060,224.694,1.62,0.02,0.22,1.6400000000000001,0
95232,59968,46048,736768,691828,706180,52.033,0.39,0.0,0.05,0.39,1
96768,66016,66016,736768,706180,706180,32.376,0.16,0.0,0.03,0.16,1
98304,85984,70496,736768,706180,721884,40.948,0.22,0.03,0.04,0.25,1
98304,70496,38538,817664,721884,736715,300.137,1.91,0.03,0.30,1.94,0
63488,54410,47552,817664,736715,743907,52.877,0.34,0.02,0.05,0.36000000000000004,1
100864,63424,63456,817664,743907,743907,30.004,0.14,0.0,0.03,0.14,1
102912,79328,69056,817664,743907,754331,36.483,0.25,0.0,0.04,0.25,1
104448,84928,74272,817664,754331,765067,38.951,0.23,0.03,0.04,0.26,1
109056,87584,61088,817664,765067,791931,39.739,0.25,0.0,0.04,0.25,1
109056,61088,34749,904192,791931,817154,273.189,1.94,0.03,0.27,1.97,0
110080,48061,30368,904192,817154,835306,55.157,0.38,0.0,0.06,0.38,1
110080,45728,36064,904192,835306,845114,24.510,0.23,0.0,0.02,0.23,1
103936,51424,44192,904192,845114,852418,26.222,0.14,0.0,0.03,0.14,1
107008,61600,32928,904192,852418,881466,31.405,0.14,0.0,0.03,0.14,1
107008,32928,9207,1000448,881466,904018,293.312,1.97,0.0,0.29,1.97,0
106496,26615,17536,1000448,904018,913386,50.664,0.27,0.0,0.05,0.27,1
54784,35968,35936,1000448,913386,913386,20.900,0.11,0.0,0.02,0.11,1
106496,54368,54400,1000448,913386,913386,27.758,0.14,0.0,0.03,0.14,1
106496,74880,57536,1000448,913386,931058,36.906,0.38,0.0,0.04,0.38,1
108544,78016,59584,1000448,931058,949746,38.359,0.27,0.0,0.04,0.27,1
109568,81600,63200,1000448,949746,968426,40.303,0.27,0.0,0.04,0.27,1
108544,85216,44192,1010176,968426,1009914,42.660,0.34,0.0,0.04,0.34,1
111616,44192,42439,1120768,1009914,1009832,350.819,2.58,0.02,0.35,2.6,0
114688,70599,28320,1120768,1009832,1052880,74.416,0.48,0.02,0.07,0.5,1
115200,56480,28288,1120768,1052880,1081432,31.844,0.14,0.0,0.03,0.14,1
116224,28288,0,1236480,1081432,1108528,343.510,2.3,0.02,0.34,2.32,0
115712,31232,31424,1236480,1108528,1108528,18.530,0.12,0.0,0.02,0.12,1
