YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.420,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.947,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.409,0.0,0.0,0.00,0.0,1
1536,512,505,2048,504,475,3.244,0.0,0.0,0.00,0.0,0
2560,1529,480,2048,475,1031,1.407,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1031,2103,1.984,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2103,2542,4.452,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,1.943,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,3.351,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4606,4.245,0.0,0.0,0.00,0.0,1
9216,6624,4064,6144,4606,5454,4.307,0.0,0.0,0.00,0.0,1
9216,4064,3545,10752,5454,5831,12.941,0.02,0.0,0.01,0.02,0
10240,8665,5088,10752,5831,6951,5.213,0.0,0.0,0.01,0.0,1
12800,10208,6464,10752,6951,8231,6.191,0.0,0.0,0.01,0.0,1
13824,12608,5824,12288,8231,12111,7.396,0.0,0.0,0.01,0.0,1
13824,5824,5758,18944,12111,12006,18.491,0.0,0.0,0.02,0.0,0
15872,11902,3200,18944,12006,17862,8.694,0.0,0.0,0.01,0.0,1
16384,3200,2146,28672,17862,18786,21.006,0.0,0.0,0.02,0.0,0
16896,11362,5312,28672,18786,20978,7.091,0.0,0.0,0.01,0.0,1
20480,14528,4800,28672,20978,26314,9.169,0.0,0.0,0.01,0.0,1
20480,4800,2206,39936,26314,28232,25.728,0.0,0.0,0.03,0.0,0
20480,14494,8192,39936,28232,33824,11.073,0.02,0.0,0.01,0.02,1
20480,8192,2044,54272,33824,39855,28.612,0.03,0.0,0.03,0.03,0
24064,14332,11744,54272,39855,42487,13.264,0.0,0.02,0.01,0.02,1
26624,24032,12320,54784,42487,54375,14.729,0.02,0.0,0.01,0.02,1
26624,12320,10723,73728,54375,54671,44.687,0.05,0.0,0.05,0.05,0
26112,23011,16384,73728,54671,61415,19.117,0.0,0.02,0.02,0.02,1
31232,26112,9760,78336,61415,78039,19.550,0.02,0.0,0.02,0.02,1
31232,9760,9187,103424,78039,78164,62.354,0.08,0.0,0.06,0.08,0
30720,18915,9760,103424,78164,87508,14.092,0.0,0.0,0.02,0.0,1
31744,21536,19936,103424,87508,89100,10.512,0.0,0.0,0.01,0.0,1
31744,19936,3545,131072,89100,103215,55.891,0.09,0.0,0.06,0.09,0
37376,15321,11808,131072,103215,106823,15.668,0.02,0.0,0.02,0.02,1
37888,26144,23552,131072,106823,109415,14.460,0.0,0.0,0.01,0.0,1
43520,37888,14368,133632,109415,133295,24.360,0.02,0.03,0.02,0.05,1
44544,14368,13789,167424,133295,133320,62.041,0.16,0.0,0.06,0.16,0
45568,31709,17984,167424,133320,147336,23.167,0.06,0.02,0.02,0.08,1
48128,17984,0,202752,147336,164995,62.582,0.16,0.02,0.06,0.18,0
48640,20480,20576,202752,164995,164995,16.265,0.0,0.0,0.02,0.0,1
40960,41056,29664,202752,164995,184779,26.054,0.02,0.0,0.03,0.02,1
52736,29664,0,244224,184779,201808,88.311,0.27,0.0,0.09,0.27,0
50688,11264,11328,244224,201808,201808,7.715,0.0,0.0,0.01,0.0,1
52736,24128,24128,244224,201808,201808,12.985,0.02,0.0,0.01,0.02,1
50176,36928,36960,244224,201808,201808,18.456,0.02,0.0,0.02,0.02,1
55296,46688,45568,244224,201808,202840,20.869,0.08,0.0,0.02,0.08,1
59392,55296,44608,244224,202840,213816,25.150,0.08,0.02,0.03,0.1,1
31744,50752,25440,244224,213816,239384,23.296,0.05,0.03,0.02,0.08,1
31744,25440,20181,291840,239384,243902,97.597,0.41,0.0,0.10,0.41,0
60928,26325,11232,291840,243902,259342,22.683,0.09,0.0,0.02,0.09,1
61952,18400,13440,291840,259342,264414,10.969,0.0,0.0,0.01,0.0,1
