YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.418,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,80,0.838,0.0,0.0,0.00,0.0,1
1536,1536,512,512,80,504,1.096,0.0,0.0,0.00,0.0,1
1536,512,502,2048,504,478,3.171,0.0,0.0,0.00,0.0,0
2560,1526,480,2048,478,1030,1.294,0.02,0.0,0.00,0.02,1
2560,2528,480,2560,1030,2102,2.157,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2102,2542,4.231,0.0,0.0,0.00,0.0,0
5120,3072,1696,6144,2542,2542,2.105,0.02,0.0,0.00,0.02,1
5632,4768,2016,6144,2542,3774,2.649,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,3.555,0.0,0.0,0.00,0.0,1
9216,6624,4064,6144,4614,5454,3.835,0.0,0.0,0.00,0.0,1
9216,4064,3545,10752,5454,5831,11.162,0.0,0.0,0.01,0.0,0
10240,8665,5088,10752,5831,6951,4.342,0.0,0.0,0.00,0.0,1
12800,10208,6496,10752,6951,8231,5.240,0.0,0.0,0.01,0.0,1
13824,12640,5792,12288,8231,12119,5.925,0.0,0.0,0.01,0.0,1
13824,5792,5758,18944,12119,12006,16.719,0.0,0.0,0.02,0.0,0
15872,11902,3200,18944,12006,17862,7.471,0.0,0.0,0.01,0.0,1
16384,3200,2146,28672,17862,18786,17.439,0.0,0.0,0.02,0.0,0
16896,11362,5312,28672,18786,20978,6.432,0.0,0.0,0.01,0.0,1
20480,14528,4800,28672,20978,26314,7.396,0.0,0.0,0.01,0.0,1
20480,4800,2206,39936,26314,28232,25.232,0.0,0.0,0.03,0.0,0
20480,14494,8192,39936,28232,33816,10.982,0.0,0.0,0.01,0.0,1
20480,8192,2044,54272,33816,39851,28.217,0.06,0.0,0.03,0.06,0
24064,14332,11744,54272,39851,42483,12.864,0.0,0.0,0.01,0.0,1
26624,24032,12288,54784,42483,54371,15.352,0.0,0.0,0.02,0.0,1
26624,12288,10723,73728,54371,54666,46.666,0.03,0.0,0.05,0.03,0
26112,23011,16384,73728,54666,61402,20.059,0.03,0.0,0.02,0.03,1
31232,26112,9760,78336,61402,78026,18.453,0.0,0.02,0.02,0.02,1
31232,9760,9187,103424,78026,78159,58.743,0.08,0.0,0.06,0.08,0
30720,18915,9792,103424,78159,87511,13.489,0.0,0.0,0.01,0.0,1
31744,21568,19936,103424,87511,89111,10.262,0.0,0.0,0.01,0.0,1
31744,19936,3545,131072,89111,103211,57.653,0.08,0.0,0.06,0.08,0
37376,15321,11808,131072,103211,106827,15.717,0.0,0.0,0.02,0.0,1
37888,26144,23552,131072,106827,109419,14.003,0.0,0.0,0.01,0.0,1
43520,37888,14400,133632,109419,133299,22.117,0.05,0.0,0.02,0.05,1
44544,14400,13789,167936,133299,133315,57.606,0.14,0.0,0.06,0.14,0
45568,31709,17984,167936,133315,147339,22.121,0.05,0.02,0.02,0.07,1
48128,17984,0,203264,147339,164991,61.365,0.22,0.0,0.06,0.22,0
48640,20480,20576,203264,164991,164991,14.666,0.0,0.0,0.02,0.0,1
40960,41056,29664,203264,164991,184791,24.213,0.02,0.0,0.02,0.02,1
52736,29664,0,244736,184791,201803,87.444,0.23,0.0,0.09,0.23,0
50688,11264,11360,244736,201803,201803,7.019,0.02,0.0,0.01,0.02,1
52736,24160,24128,244736,201803,201803,13.075,0.0,0.0,0.01,0.0,1
50176,36928,36960,244736,201803,201803,17.146,0.08,0.0,0.02,0.08,1
55296,46688,45568,244736,201803,202835,20.980,0.09,0.0,0.02,0.09,1
59392,55296,44224,244736,202835,214171,24.431,0.09,0.03,0.02,0.12,1
64512,50368,37856,244736,214171,226883,21.594,0.11,0.0,0.02,0.11,1
64512,37856,19759,288256,226883,244320,88.663,0.42,0.0,0.09,0.42,0
64000,25903,15232,288256,244320,255288,21.573,0.09,0.02,0.02,0.11,1
24064,22400,16768,288256,255288,261024,11.403,0.02,0.0,0.01,0.02,1
61952,23936,14400,288256,261024,270632,12.878,0.0,0.0,0.01,0.0,1
63488,14400,0,329216,270632,284471,89.172,0.59,0.03,0.09,0.62,0
62976,8704,8832,329216,284471,284471,5.315,0.0,0.0,0.00,0.0,1
29696,19072,19072,329216,284471,284471,11.681,0.02,0.0,0.01,0.02,1
62976,29312,29312,329216,284471,284471,13.712,0.02,0.0,0.01,0.02,1
62976,41088,32384,329216,284471,293295,18.883,0.11,0.02,0.02,0.13,1
65024,44160,33920,329216,293295,303679,21.156,0.11,0.0,0.02,0.11,1
66048,46720,36480,329216,303679,314071,21.939,0.12,0.0,0.02,0.12,1
66048,36480,20925,374784,314071,328897,112.577,0.69,0.0,0.11,0.69,0
64512,33725,20960,374784,345281,358385,29.288,0.14,0.0,0.03,0.14,1
67072,20960,0,420864,358385,370784,130.898,0.73,0.02,0.13,0.75,0
66048,14336,14432,420864,370784,370784,9.859,0.02,0.0,0.01,0.02,1
67584,30304,30368,420864,370784,370784,16.856,0.03,0.0,0.02,0.03,1
63488,46240,46208,420864,370784,370784,21.861,0.14,0.0,0.02,0.14,1
69120,58496,56832,420864,370784,372368,25.836,0.14,0.0,0.03,0.14,1
74240,69120,55040,420864,372368,386728,33.316,0.2,0.02,0.03,0.22,1
