YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.555,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.967,0.0,0.02,0.00,0.02,1
1536,1536,512,512,88,500,1.260,0.0,0.0,0.00,0.0,1
1536,512,511,2048,500,469,3.759,0.0,0.0,0.00,0.0,0
2560,1535,480,2048,469,1037,1.485,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1037,2109,1.989,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2109,2542,6.143,0.0,0.0,0.01,0.0,0
5120,3072,1664,6144,2542,2542,2.123,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3766,3.168,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3766,4606,3.815,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4606,5446,5.112,0.0,0.0,0.01,0.0,1
8704,4064,3545,10752,5446,5820,14.065,0.0,0.0,0.01,0.0,0
9728,8099,5088,10752,5820,6612,4.558,0.0,0.0,0.01,0.0,1
11264,9696,6112,10752,6612,7988,8.180,0.0,0.0,0.01,0.0,1
12800,11232,5248,11776,7988,11572,6.715,0.0,0.0,0.01,0.0,1
12800,5248,5195,18432,11572,11454,17.191,0.0,0.0,0.02,0.0,0
14336,10315,2688,18432,11454,16734,7.395,0.02,0.0,0.01,0.02,1
14848,2688,1106,27648,16734,18182,15.185,0.0,0.0,0.01,0.0,0
15360,7796,3424,27648,18182,19310,5.253,0.0,0.0,0.01,0.0,1
17920,11104,4480,27648,19310,22758,7.123,0.0,0.0,0.01,0.0,1
17920,14720,5312,27648,22758,27286,7.236,0.0,0.0,0.01,0.0,1
17920,5312,4780,38912,27286,27140,30.841,0.0,0.0,0.03,0.0,0
17920,15020,8192,38912,27140,32964,12.542,0.0,0.0,0.01,0.0,1
17920,8192,2555,52736,32964,38489,29.347,0.03,0.0,0.03,0.03,0
20992,12283,9760,52736,38489,41097,10.146,0.02,0.0,0.01,0.02,1
19968,19488,12768,52736,41097,47873,13.031,0.0,0.0,0.01,0.0,1
19968,12768,7122,69120,47873,52302,42.149,0.06,0.0,0.04,0.06,0
24576,14290,7200,69120,52302,59550,13.135,0.0,0.0,0.01,0.0,1
23040,14368,14336,69120,59550,59550,9.633,0.0,0.0,0.01,0.0,1
25088,20992,13824,69120,59550,66814,13.729,0.0,0.0,0.01,0.0,1
25088,13824,11209,89600,66814,69118,49.248,0.06,0.0,0.05,0.06,0
27648,17865,11968,89600,69118,75166,19.996,0.05,0.0,0.02,0.05,1
28160,20160,14848,89600,75166,80518,13.961,0.0,0.0,0.01,0.0,1
28160,14848,3553,112128,80518,89529,64.428,0.06,0.0,0.06,0.06,0
29184,11745,10144,112128,89529,91193,12.180,0.02,0.0,0.01,0.02,1
30208,19872,19872,112128,91193,91193,10.197,0.02,0.0,0.01,0.02,1
29184,29600,23552,112128,91193,97265,15.893,0.02,0.0,0.02,0.02,1
34816,29184,19680,112128,97265,106953,13.996,0.02,0.0,0.01,0.02,1
34816,19680,14470,137728,106953,111761,53.281,0.12,0.0,0.05,0.12,0
34304,20102,10144,137728,111761,121937,15.279,0.0,0.0,0.02,0.0,1
35840,16800,12320,137728,121937,126465,8.477,0.02,0.0,0.01,0.02,1
7680,12320,987,166400,126465,137472,59.302,0.19,0.0,0.06,0.19,0
34304,7643,7456,166400,137472,137728,11.488,0.02,0.0,0.01,0.02,1
34816,15136,15136,166400,137728,137728,8.502,0.02,0.0,0.01,0.02,1
33280,22816,22816,166400,137728,137728,12.173,0.02,0.0,0.01,0.02,1
35840,29472,28672,166400,137728,138504,14.622,0.02,0.0,0.01,0.02,1
38400,35328,28672,166400,138504,145256,17.594,0.02,0.02,0.02,0.04,1
41472,33792,18496,169472,153448,168992,22.544,0.02,0.0,0.02,0.02,1
41472,18496,13742,202752,168992,169079,87.400,0.23,0.0,0.09,0.23,0
38400,18862,13728,202752,169079,174391,17.123,0.03,0.0,0.02,0.03,1
21504,19872,14912,202752,174391,179415,10.802,0.02,0.0,0.01,0.02,1
37376,21056,17440,202752,179415,183071,10.927,0.0,0.0,0.01,0.0,1
38400,24608,13376,202752,183071,194455,12.881,0.0,0.0,0.01,0.0,1
38400,13376,4557,238080,194455,202712,79.145,0.34,0.0,0.08,0.34,0
37888,11725,7264,238080,202712,207360,15.872,0.0,0.0,0.02,0.0,1
38400,15456,8288,238080,207360,214632,8.883,0.0,0.0,0.01,0.0,1
39424,16480,8288,238080,214632,222944,9.494,0.0,0.0,0.01,0.0,1
39424,18016,9792,238080,222944,231248,10.568,0.02,0.0,0.01,0.02,1
39424,9792,2544,274944,231248,237883,86.422,0.27,0.0,0.09,0.27,0
37888,12272,9792,274944,237883,240491,17.380,0.02,0.0,0.02,0.02,1
38912,21056,21088,274944,240491,240491,11.407,0.02,0.0,0.01,0.02,1
36352,32352,29184,274944,240491,243587,16.528,0.03,0.0,0.02,0.03,1
41984,36352,17920,274944,243587,262355,17.848,0.08,0.0,0.02,0.08,1
41984,17920,5013,317440,262355,274705,91.024,0.41,0.02,0.09,0.43,0
39936,12181,9568,317440,274705,277489,18.986,0.06,0.0,0.02,0.06,1
40960,17760,17760,317440,277489,277489,9.972,0.02,0.0,0.01,0.02,1
40448,25952,23616,317440,277489,279849,13.056,0.0,0.0,0.01,0.0,1
41472,31808,24704,317440,279849,287129,16.026,0.02,0.0,0.02,0.02,1
43520,32896,24672,317440,287129,295441,15.922,0.0,0.0,0.02,0.0,1
44544,33376,16960,317440,295441,312025,16.986,0.03,0.0,0.02,0.03,1
44544,16960,11213,364032,312025,316960,101.237,0.72,0.0,0.10,0.72,0
44544,19917,8800,364032,316960,328352,23.423,0.11,0.0,0.02,0.11,1
44544,19040,10400,364032,328352,337176,11.074,0.0,0.0,0.01,0.0,1
44544,20640,1524,413696,353560,363935,147.309,0.75,0.02,0.15,0.77,0
43008,11764,10336,413696,363935,365511,22.107,0.12,0.0,0.02,0.12,1
44032,21600,21600,413696,365511,365511,11.389,0.02,0.0,0.01,0.02,1
