YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.393,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.933,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,88,512,1.537,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,512,1068,1.359,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1068,1495,4.984,0.0,0.0,0.01,0.0,0
3584,2048,480,3584,1495,2119,1.658,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2119,2695,2.330,0.0,0.0,0.00,0.0,1
4608,1504,989,6144,2695,3127,6.587,0.0,0.0,0.01,0.0,0
5632,4061,2048,6144,3127,3671,3.019,0.0,0.0,0.00,0.0,1
6656,5632,3040,6144,3671,4671,4.609,0.0,0.0,0.01,0.0,1
9216,6624,4032,6144,4671,5567,4.419,0.0,0.0,0.00,0.0,1
9216,4032,3488,10240,5567,5888,10.691,0.0,0.0,0.01,0.0,0
9728,8608,4576,10240,5888,7728,5.578,0.0,0.0,0.01,0.0,1
12288,9696,2624,12800,7728,12368,6.316,0.0,0.0,0.01,0.0,1
12800,2624,2099,19968,12368,12517,14.293,0.0,0.0,0.01,0.0,0
13312,9779,3968,19968,12517,14661,6.151,0.02,0.0,0.01,0.02,1
16384,11648,4000,19968,14661,18669,6.876,0.0,0.0,0.01,0.0,1
16384,4000,2943,29184,18669,19579,16.919,0.0,0.0,0.02,0.0,0
16384,13183,5824,29184,19579,22579,6.889,0.0,0.0,0.01,0.0,1
20480,16064,5344,29184,22579,28451,8.412,0.0,0.0,0.01,0.0,1
20480,5344,4270,40960,28451,28820,27.252,0.0,0.0,0.03,0.0,0
20992,17582,7680,40960,28820,37172,13.805,0.0,0.0,0.01,0.0,1
20992,7680,4088,56320,37172,40608,30.633,0.02,0.0,0.03,0.02,0
24064,17400,11744,56320,40608,46352,14.778,0.0,0.0,0.01,0.0,1
28160,24032,12320,58368,46352,58232,16.201,0.0,0.0,0.02,0.0,1
