YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.352,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.883,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.138,0.0,0.0,0.00,0.0,1
1536,512,510,2048,504,470,3.755,0.0,0.0,0.00,0.0,0
2560,1534,480,2048,470,1030,1.413,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1030,2102,1.755,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2102,2542,4.801,0.0,0.0,0.01,0.0,0
5120,3072,1664,6144,2542,2542,1.798,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,3.212,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4606,3.976,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4606,5446,4.530,0.0,0.0,0.00,0.0,1
8704,4064,3545,10752,5446,5831,13.498,0.03,0.0,0.01,0.03,0
9728,8013,5088,10752,5831,6615,4.263,0.0,0.0,0.00,0.0,1
11264,9696,6112,10752,6615,7983,6.227,0.0,0.0,0.01,0.0,1
12800,11232,5216,11776,7983,11575,5.813,0.0,0.0,0.01,0.0,1
12800,5216,5192,18432,11575,11458,14.986,0.02,0.0,0.01,0.02,0
14336,10312,2688,18432,11458,16730,5.892,0.0,0.0,0.01,0.0,1
14848,2688,1105,27648,16730,18183,13.921,0.0,0.0,0.01,0.0,0
15360,7799,3424,27648,18183,19319,4.484,0.0,0.0,0.00,0.0,1
17920,11103,4480,27648,19319,22767,7.221,0.02,0.0,0.01,0.02,1
17920,14720,5312,27648,22767,27287,6.614,0.02,0.0,0.01,0.02,1
17920,5312,4779,38912,27287,27140,26.030,0.0,0.0,0.03,0.0,0
16896,15019,7680,38912,27140,33476,12.091,0.0,0.0,0.01,0.0,1
16896,7680,2555,52736,33476,38478,28.183,0.03,0.0,0.03,0.03,0
20480,11771,9248,52736,38478,41086,12.235,0.02,0.0,0.01,0.02,1
18944,18464,12256,52736,41086,47334,12.086,0.0,0.0,0.01,0.0,1
18944,12256,6100,69120,47334,52283,42.957,0.03,0.0,0.04,0.03,0
23552,12756,6656,69120,52283,58491,12.563,0.0,0.0,0.01,0.0,1
22528,13312,13312,69120,58491,58491,9.200,0.0,0.0,0.01,0.0,1
24064,19968,13312,69120,58491,65227,12.427,0.0,0.0,0.01,0.0,1
24064,13312,9163,89088,65227,69097,50.315,0.08,0.0,0.05,0.08,0
26624,15819,11264,89088,69097,73761,14.644,0.02,0.0,0.02,0.02,1
27136,19456,18912,89088,73761,74281,12.359,0.0,0.0,0.01,0.0,1
30720,27104,16224,89088,74281,85353,15.388,0.0,0.0,0.02,0.0,1
30720,16224,10523,112128,85353,88650,67.876,0.08,0.0,0.07,0.08,0
32256,19227,16096,112128,88650,91882,18.689,0.05,0.0,0.02,0.05,1
31232,24800,24576,112128,91882,92074,16.282,0.0,0.0,0.02,0.0,1
34816,31232,15296,112128,92074,108282,17.458,0.05,0.0,0.02,0.05,1
34816,15296,11105,140800,108282,112038,56.372,0.11,0.0,0.06,0.11,0
35328,17761,6688,140800,112038,123342,18.979,0.03,0.0,0.02,0.03,1
