YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.611,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,1.225,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.654,0.0,0.0,0.00,0.0,1
1536,512,510,2048,504,470,3.681,0.0,0.0,0.00,0.0,0
2560,1534,480,2048,470,1026,1.652,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1026,2098,2.062,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2098,2542,5.114,0.0,0.0,0.01,0.0,0
5120,3072,1696,6144,2542,2542,2.376,0.0,0.0,0.00,0.0,1
5632,4768,2016,6144,2542,3774,3.335,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4606,5.141,0.0,0.0,0.01,0.0,1
9216,6624,4064,6144,4606,5446,4.332,0.0,0.0,0.01,0.0,1
9216,4064,3545,10752,5446,5831,15.583,0.0,0.0,0.01,0.0,0
10240,8665,5088,10752,5831,6951,5.325,0.0,0.0,0.01,0.0,1
12800,10208,6464,10752,6951,8247,6.106,0.0,0.0,0.01,0.0,1
13824,12608,5824,12288,8247,12119,6.694,0.0,0.0,0.01,0.0,1
13824,5824,5758,18944,12119,12006,18.377,0.0,0.0,0.02,0.0,0
15872,11902,3232,18944,12006,17862,7.338,0.0,0.0,0.01,0.0,1
16384,3232,2146,28672,17862,18786,19.477,0.0,0.0,0.02,0.0,0
16896,11362,5280,28672,18786,20970,7.160,0.0,0.0,0.01,0.0,1
20480,14496,4800,28672,20970,26298,9.344,0.0,0.0,0.01,0.0,1
20480,4800,2206,39936,26298,28232,26.553,0.0,0.0,0.03,0.0,0
20480,14494,8192,39936,28232,33832,11.010,0.0,0.0,0.01,0.0,1
20480,8192,2044,54272,33832,39868,28.653,0.02,0.0,0.03,0.02,0
24064,14332,11744,54272,39868,42500,13.451,0.0,0.0,0.01,0.0,1
26624,24032,12320,54784,42500,54380,15.303,0.0,0.0,0.02,0.0,1
26624,12320,10723,73728,54380,54683,47.424,0.05,0.0,0.05,0.05,0
26112,23011,16384,73728,54683,61427,20.240,0.0,0.0,0.02,0.0,1
