YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.452,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.834,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,88,512,1.115,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,512,1072,1.230,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1072,1496,4.362,0.0,0.0,0.00,0.0,0
3584,2048,480,3584,1496,2112,1.403,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2112,2688,2.099,0.0,0.0,0.00,0.0,1
4608,1504,989,6144,2688,3127,5.548,0.0,0.0,0.01,0.0,0
5632,4061,2048,6144,3127,3663,2.562,0.0,0.0,0.00,0.0,1
6656,5632,3040,6144,3663,4663,3.468,0.0,0.0,0.00,0.0,1
9216,6624,4064,6144,4663,5543,4.323,0.0,0.0,0.00,0.0,1
9216,4064,3440,10240,5543,5936,8.614,0.0,0.0,0.01,0.0,0
9728,8560,4576,10240,5936,7728,5.157,0.0,0.0,0.01,0.0,1
12288,9696,2656,12800,7728,12368,5.757,0.0,0.0,0.01,0.0,1
12800,2656,2099,19968,12368,12517,12.858,0.0,0.0,0.01,0.0,0
13312,9779,4000,19968,12517,14653,5.155,0.0,0.0,0.01,0.0,1
16896,11680,4000,19968,14653,18661,6.603,0.0,0.0,0.01,0.0,1
16896,4000,2943,29184,18661,19578,17.098,0.0,0.0,0.02,0.0,0
16896,13695,6112,29184,19578,22578,7.401,0.0,0.0,0.01,0.0,1
20992,16864,5600,29184,22578,28723,9.190,0.0,0.0,0.01,0.0,1
20992,5600,4535,41472,28723,29085,26.169,0.03,0.0,0.03,0.03,0
21504,16914,7680,41472,29085,37165,13.205,0.0,0.0,0.01,0.0,1
21504,7680,3577,56832,37165,41119,29.740,0.03,0.0,0.03,0.03,0
25088,17401,12256,56832,41119,46351,15.421,0.0,0.0,0.01,0.0,1
29184,25056,12832,58880,46351,58759,17.404,0.03,0.0,0.02,0.03,1
29184,12832,11743,78848,58759,58493,49.608,0.05,0.0,0.05,0.05,0
32256,24543,12832,78848,58493,70429,21.258,0.02,0.02,0.02,0.04,1
32256,12832,4594,102912,70429,78413,51.465,0.05,0.02,0.05,0.07,0
33280,18930,18912,102912,78413,78445,13.379,0.0,0.0,0.01,0.0,1
37888,33248,14368,102912,78445,97573,17.810,0.05,0.0,0.02,0.05,1
37888,14368,7152,133120,97573,102426,59.458,0.09,0.0,0.06,0.09,0
38912,23024,23040,133120,102426,102466,19.161,0.03,0.0,0.02,0.03,1
46080,38912,15936,133120,102466,125802,22.851,0.08,0.0,0.02,0.08,1
46080,15936,8175,171520,125802,133085,56.764,0.17,0.0,0.06,0.17,0
46080,27119,27136,171520,133085,133149,20.361,0.06,0.0,0.02,0.06,1
52224,44155,16704,171520,133149,160621,24.362,0.08,0.0,0.02,0.08,1
53248,16704,5374,217600,160621,171417,75.539,0.23,0.03,0.08,0.26,0
54272,28414,23168,217600,171417,176889,26.320,0.02,0.0,0.03,0.02,1
49664,46208,33248,217600,176889,189953,27.712,0.03,0.0,0.03,0.03,1
59904,49632,16480,223744,189953,223561,25.822,0.02,0.0,0.03,0.02,1
59904,16480,11755,276992,223561,223327,108.940,0.42,0.0,0.11,0.42,0
55808,28139,16512,276992,223327,235287,23.797,0.09,0.0,0.02,0.09,1
57856,35456,35456,276992,235287,235287,17.515,0.11,0.0,0.02,0.11,1
54784,54400,43520,276992,235287,246199,26.710,0.08,0.02,0.03,0.1,1
65536,54784,26944,276992,246199,274503,24.928,0.09,0.0,0.02,0.09,1
65536,26944,23732,332288,274503,276763,108.447,0.73,0.0,0.11,0.73,0
62976,34996,11360,332288,276763,300859,31.922,0.06,0.03,0.03,0.09,1
64512,11360,0,372224,300859,311724,104.606,0.61,0.03,0.10,0.64,0
62464,12800,12928,372224,311724,311724,7.937,0.0,0.0,0.01,0.0,1
64512,27264,27232,372224,311724,311724,14.250,0.02,0.0,0.01,0.02,1
60928,41568,41664,372224,328108,328108,25.995,0.14,0.0,0.03,0.14,1
65536,52928,52832,372224,328108,328108,23.754,0.03,0.0,0.02,0.03,1
64512,64096,61952,372224,328108,330188,28.788,0.14,0.0,0.03,0.14,1
74752,64512,38240,372224,330188,356892,28.664,0.12,0.0,0.03,0.12,1
74752,38240,14527,433664,356892,371756,153.200,0.86,0.03,0.15,0.89,0
74752,17087,9280,433664,371756,379812,23.512,0.11,0.0,0.02,0.11,1
74752,12864,7712,433664,379812,385028,8.565,0.0,0.0,0.01,0.0,1
72704,11296,7264,433664,385028,389124,7.896,0.02,0.0,0.01,0.02,1
73728,11872,4736,433664,389124,396356,7.766,0.0,0.0,0.01,0.0,1
71680,9344,4704,433664,396356,401028,7.341,0.0,0.0,0.01,0.0,1
11776,10336,5728,433664,401028,405708,7.573,0.0,0.0,0.01,0.0,1
66560,11360,5728,433664,405708,411420,8.436,0.0,0.0,0.01,0.0,1
69120,5728,0,470016,411420,416276,134.797,0.8,0.0,0.14,0.8,0
66048,6656,6720,470016,416276,416276,8.225,0.02,0.0,0.01,0.02,1
22528,14400,14464,470016,416276,416276,9.362,0.02,0.0,0.01,0.02,1
57856,22144,15424,470016,416276,423012,12.402,0.0,0.0,0.01,0.0,1
25600,24128,16448,470016,423012,430788,13.071,0.02,0.0,0.01,0.02,1
53248,25152,17504,470016,430788,438580,13.356,0.02,0.0,0.01,0.02,1
29696,27744,19040,470016,438580,447404,14.746,0.02,0.0,0.02,0.02,1
53760,29280,20608,470016,447404,456228,17.252,0.03,0.02,0.02,0.05,1
54784,20608,6110,521216,456228,469848,147.361,0.98,0.02,0.15,1.0,0
26112,18910,12960,521216,469848,476072,28.746,0.14,0.0,0.03,0.14,1
54272,25760,25728,521216,476072,476072,14.236,0.02,0.0,0.01,0.02,1
55296,39040,26240,521216,476072,489056,20.266,0.12,0.0,0.02,0.12,1
56320,39552,26720,521216,489056,502024,20.107,0.11,0.02,0.02,0.13,1
56320,26720,7150,576512,502024,520913,167.051,1.12,0.03,0.17,1.1500000000000001,0
30720,20974,16640,576512,520913,525489,32.259,0.14,0.0,0.03,0.14,1
54784,30464,30464,576512,525489,525489,16.620,0.03,0.0,0.02,0.03,1
56832,43776,43520,576512,525489,525737,22.042,0.12,0.0,0.02,0.12,1
60416,56832,40352,576512,525737,542433,28.716,0.14,0.0,0.03,0.14,1
64512,51104,37344,576512,542433,556393,25.375,0.12,0.0,0.03,0.12,1
64512,37344,16696,637952,556393,576235,180.083,1.38,0.0,0.18,1.38,0
65024,27448,17344,637952,576235,586603,37.605,0.14,0.0,0.04,0.14,1
35840,29632,23168,637952,586603,593211,17.081,0.03,0.0,0.02,0.03,1
59904,35456,24672,637952,593211,604115,19.344,0.14,0.0,0.02,0.14,1
62464,38496,26208,637952,604115,616579,21.394,0.11,0.0,0.02,0.11,1
60928,40032,27744,637952,616579,629043,21.529,0.11,0.02,0.02,0.13,1
61952,27744,17878,702464,629043,637881,193.962,1.5,0.0,0.19,1.5,0
62976,34774,25760,702464,637881,647169,49.936,0.25,0.02,0.05,0.27,1
