YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.504,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.850,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,88,512,1.198,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,512,1068,1.447,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1068,1495,4.156,0.0,0.0,0.00,0.0,0
3584,2048,480,3584,1495,2111,1.206,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2111,2687,2.113,0.0,0.0,0.00,0.0,1
4608,1504,990,6144,2687,3127,5.897,0.0,0.0,0.01,0.0,0
5632,4062,2048,6144,3127,3671,2.770,0.0,0.0,0.00,0.0,1
6656,5632,3040,6144,3671,4671,3.660,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4671,5511,4.250,0.0,0.0,0.01,0.0,1
8704,4064,3541,10240,5511,5835,9.354,0.0,0.0,0.01,0.0,0
9728,8010,4096,10240,5835,7667,4.258,0.0,0.0,0.00,0.0,1
12288,8704,2656,12288,7667,11779,5.673,0.0,0.0,0.01,0.0,1
12288,2656,2045,18944,11779,11991,12.710,0.0,0.0,0.01,0.0,0
12288,8701,3424,18944,11991,14071,4.953,0.0,0.0,0.00,0.0,1
14848,10080,3456,18944,14071,17535,5.768,0.0,0.0,0.00,0.0,1
14848,3456,2412,27648,17535,18460,15.100,0.0,0.0,0.02,0.0,0
14848,11628,5280,27648,18460,20924,6.355,0.0,0.0,0.01,0.0,1
18944,14496,4800,27648,20924,26260,8.287,0.02,0.0,0.01,0.02,1
18944,4800,3228,38400,26260,27151,22.858,0.0,0.0,0.02,0.0,0
18944,15516,6656,38400,27151,35287,12.343,0.0,0.0,0.01,0.0,1
18944,6656,3576,53248,35287,38213,26.834,0.03,0.0,0.03,0.03,0
