YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.408,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,80,0.903,0.0,0.0,0.00,0.0,1
1536,1536,512,512,80,504,1.132,0.0,0.0,0.00,0.0,1
1536,512,507,2048,504,473,3.351,0.0,0.0,0.00,0.0,0
2560,1531,480,2048,473,1033,1.532,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1033,2097,1.860,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2097,2542,4.131,0.0,0.0,0.00,0.0,0
5120,3072,1696,6144,2542,2542,1.854,0.02,0.0,0.00,0.02,1
5632,4768,2016,6144,2542,3774,2.975,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4606,4.443,0.0,0.0,0.01,0.0,1
9216,6624,4064,6144,4606,5446,3.941,0.0,0.0,0.00,0.0,1
9216,4064,3545,10752,5446,5831,11.662,0.02,0.0,0.01,0.02,0
10240,8665,5088,10752,5831,6951,4.544,0.02,0.0,0.00,0.02,1
12800,10208,6464,10752,6951,8239,5.672,0.0,0.0,0.01,0.0,1
13824,12608,5792,12288,8239,12111,6.243,0.0,0.0,0.01,0.0,1
13824,5792,5758,18944,12111,12006,14.972,0.0,0.0,0.01,0.0,0
15360,11902,3200,18944,12006,17862,7.327,0.02,0.0,0.01,0.02,1
16384,3200,2146,28672,17862,18786,15.523,0.0,0.0,0.02,0.0,0
17408,11874,5568,28672,18786,20970,6.818,0.02,0.0,0.01,0.02,1
21504,15296,5056,28672,20970,26570,9.030,0.02,0.0,0.01,0.02,1
21504,5056,2471,40448,26570,28497,23.997,0.02,0.0,0.03,0.02,0
21504,15783,8192,40448,28497,34193,12.156,0.02,0.0,0.01,0.02,1
21504,8192,2044,54784,34193,40233,27.544,0.03,0.0,0.03,0.03,0
25088,15356,11744,54784,40233,43897,14.021,0.0,0.0,0.01,0.0,1
28160,25056,13312,55808,43897,55785,15.879,0.02,0.0,0.02,0.02,1
28160,13312,12254,74752,55785,55560,46.394,0.06,0.0,0.05,0.06,0
31744,25566,13344,74752,55560,68016,21.646,0.02,0.02,0.02,0.04,1
31744,13344,6639,97792,68016,74458,51.737,0.09,0.0,0.05,0.09,0
33280,21487,18400,97792,74458,77610,13.523,0.02,0.0,0.01,0.02,1
38912,33248,14912,97792,77610,96218,16.703,0.05,0.0,0.02,0.05,1
38912,14912,11239,126976,96218,97448,57.813,0.09,0.0,0.06,0.09,0
39936,27623,23552,126976,97448,101608,20.147,0.02,0.0,0.02,0.02,1
48640,39936,16448,126976,101608,125496,23.046,0.06,0.0,0.02,0.06,1
48640,16448,14821,162816,125496,126571,57.180,0.14,0.0,0.06,0.14,0
48640,34277,29184,162816,126571,131795,24.146,0.09,0.0,0.02,0.09,1
55296,45502,16064,162816,131795,161387,25.267,0.05,0.03,0.03,0.08,1
57344,16064,14441,206848,161387,162351,75.158,0.23,0.0,0.08,0.23,0
59392,39017,24672,206848,162351,177047,27.427,0.03,0.0,0.03,0.03,1
53760,49248,36320,206848,177047,190095,25.070,0.03,0.0,0.03,0.03,1
53760,36320,15296,252416,190095,206495,101.986,0.34,0.0,0.10,0.34,0
64512,32704,17536,252416,206495,222039,25.655,0.09,0.0,0.03,0.09,1
60928,34944,34944,252416,222039,222039,19.035,0.11,0.0,0.02,0.11,1
64512,51328,48128,252416,222039,225191,24.489,0.14,0.0,0.03,0.14,1
75776,64512,32160,258560,225191,258095,29.918,0.09,0.03,0.03,0.12,1
75776,32160,30965,312320,258095,258289,106.308,0.52,0.0,0.11,0.52,0
75776,49909,34912,312320,258289,273753,32.055,0.12,0.0,0.03,0.12,1
77824,53856,38016,312320,273753,289769,28.074,0.14,0.0,0.03,0.14,1
77824,38016,14831,367616,289769,312246,114.874,0.75,0.02,0.12,0.77,0
79360,35311,29088,367616,312246,318734,34.025,0.14,0.0,0.03,0.14,1
74240,49568,49600,367616,335118,335118,32.376,0.09,0.03,0.03,0.12,1
79872,67008,62464,367616,335118,339614,32.041,0.12,0.0,0.03,0.12,1
79872,62464,26049,422912,339614,367499,159.842,0.88,0.05,0.16,0.93,0
84992,43457,32672,422912,367499,378595,35.687,0.25,0.0,0.04,0.25,1
89088,52640,52672,422912,378595,378595,25.073,0.12,0.0,0.03,0.12,1
84992,72640,72640,422912,378595,378595,37.351,0.17,0.05,0.04,0.22000000000000003,1
95232,84928,78208,422912,378595,385459,39.526,0.22,0.0,0.04,0.22,1
104448,90496,64672,422912,385459,411571,46.064,0.27,0.0,0.05,0.27,1
104448,64672,52633,481280,411571,422674,164.944,1.09,0.0,0.17,1.09,0
42496,63897,30976,481280,422674,456234,48.308,0.23,0.03,0.05,0.26,1
42496,30976,5720,549888,456234,480823,162.973,1.0,0.02,0.16,1.02,0
