YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.336,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,96,0.965,0.0,0.0,0.00,0.0,1
1536,1536,496,1024,96,520,1.258,0.0,0.0,0.00,0.0,1
2560,1520,480,1536,520,1060,1.379,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1060,1495,4.448,0.0,0.0,0.01,0.0,0
3584,2048,480,3584,1495,2111,1.436,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2111,2679,1.946,0.0,0.0,0.00,0.0,1
7168,4576,2016,4096,2679,3775,2.689,0.02,0.0,0.00,0.02,1
7168,2016,2012,6656,3775,3683,6.989,0.0,0.0,0.01,0.0,0
8192,7132,3040,6656,3683,5331,5.539,0.0,0.0,0.01,0.0,1
8192,3040,2012,10752,5331,6318,8.127,0.0,0.0,0.01,0.0,0
10752,7132,4224,10752,6318,6798,4.315,0.0,0.0,0.00,0.0,1
11264,10368,5088,10752,6798,9374,6.216,0.0,0.0,0.01,0.0,1
11264,5088,3545,16384,9374,10586,13.627,0.0,0.0,0.01,0.0,0
15872,9689,4640,16384,10586,12698,5.945,0.0,0.0,0.01,0.0,1
15872,13344,7168,16384,12698,14682,6.340,0.0,0.0,0.01,0.0,1
15872,7168,5620,23552,14682,16144,16.829,0.0,0.0,0.02,0.0,0
20992,14324,5056,23552,16144,21864,8.699,0.0,0.0,0.01,0.0,1
20992,5056,2945,33792,21864,23299,20.692,0.0,0.0,0.02,0.0,0
20992,14721,6112,33792,23299,26291,8.590,0.02,0.0,0.01,0.02,1
20480,17888,9728,34304,26291,33835,15.392,0.0,0.0,0.02,0.0,1
20480,9728,9197,48640,33835,34178,32.503,0.03,0.0,0.03,0.03,0
25088,19949,10784,48640,34178,43530,15.595,0.0,0.0,0.01,0.0,1
25088,10784,4591,66560,43530,48488,40.067,0.06,0.0,0.04,0.06,0
25600,15343,15360,66560,48488,48496,14.872,0.0,0.02,0.01,0.02,1
28160,25600,10240,66560,48496,64056,17.551,0.02,0.02,0.02,0.04,1
28160,10240,7654,90112,64056,66351,48.036,0.06,0.0,0.05,0.06,0
27136,17894,17920,90112,66351,66351,16.209,0.0,0.0,0.02,0.0,1
30208,27136,20960,90112,66351,72591,18.033,0.02,0.02,0.02,0.04,1
36864,30176,15968,90112,72591,87023,18.429,0.03,0.0,0.02,0.03,1
36864,15968,10798,117760,87023,89749,70.456,0.08,0.0,0.07,0.08,0
37888,21038,18944,117760,89749,91957,16.107,0.02,0.0,0.02,0.02,1
35840,29184,28672,117760,91957,92421,16.163,0.02,0.0,0.02,0.02,1
40960,35840,17024,117760,92421,111525,18.067,0.05,0.0,0.02,0.05,1
40960,17024,10818,150528,111525,117276,55.851,0.11,0.0,0.06,0.11,0
39936,17986,7232,150528,117276,128276,16.595,0.02,0.02,0.02,0.04,1
40960,15936,8736,150528,128276,135540,8.487,0.0,0.0,0.01,0.0,1
40960,8736,0,178688,135540,143907,57.986,0.2,0.0,0.06,0.2,0
41472,10240,10272,178688,143907,143907,6.806,0.02,0.0,0.01,0.02,1
40448,20512,20544,178688,143907,143907,10.014,0.0,0.0,0.01,0.0,1
41472,31296,30720,178688,143907,144427,14.932,0.02,0.0,0.01,0.02,1
48128,41472,21344,178688,144427,164955,27.581,0.03,0.0,0.03,0.03,1
48128,21344,3376,218112,164955,178320,76.965,0.2,0.0,0.08,0.2,0
48640,15664,13888,218112,178320,180248,15.776,0.0,0.0,0.02,0.0,1
46592,26176,26176,218112,180248,180248,14.819,0.02,0.0,0.01,0.02,1
48640,38464,36352,218112,180248,182296,19.625,0.06,0.0,0.02,0.06,1
56832,48640,24448,218112,182296,206888,25.706,0.11,0.0,0.03,0.11,1
56832,24448,13070,263168,206888,217662,89.077,0.34,0.02,0.09,0.36000000000000004,0
56832,27406,14464,263168,217662,230942,22.317,0.06,0.03,0.02,0.09,1
54272,28800,14464,263168,230942,245486,16.384,0.03,0.0,0.02,0.03,1
55808,14464,0,308736,245486,259344,96.111,0.56,0.0,0.10,0.56,0
54784,16384,16512,308736,259344,259344,9.351,0.0,0.0,0.01,0.0,1
56320,34944,35008,308736,259344,259344,17.259,0.03,0.0,0.02,0.03,1
52224,53440,41984,308736,259344,270768,25.403,0.08,0.06,0.03,0.14,1
34816,52224,24544,308736,270768,298960,23.176,0.23,0.0,0.02,0.23,1
34816,24544,14132,365056,298960,308581,99.977,0.62,0.0,0.10,0.62,0
58368,24372,17088,365056,308581,316141,24.448,0.12,0.0,0.02,0.12,1
59904,28864,28832,365056,316141,316141,14.540,0.0,0.02,0.01,0.02,1
59904,40608,33920,365056,332525,339341,26.606,0.14,0.0,0.03,0.14,1
61440,33920,0,419328,339341,364605,143.948,0.78,0.02,0.14,0.8,0
61952,11776,11904,419328,364605,364605,7.966,0.02,0.0,0.01,0.02,1
38912,25216,25216,419328,364605,364605,14.271,0.0,0.0,0.01,0.0,1
58368,38528,38496,419328,364605,364605,18.403,0.12,0.0,0.02,0.12,1
61952,49760,49824,419328,364605,364605,22.663,0.14,0.0,0.02,0.14,1
60928,61088,57344,419328,364605,368253,28.050,0.11,0.03,0.03,0.14,1
70144,60928,61024,419328,368253,368253,25.785,0.14,0.0,0.03,0.14,1
75776,64608,40736,419328,368253,392437,28.213,0.14,0.0,0.03,0.14,1
76800,40736,13427,477184,392437,419064,151.385,0.98,0.0,0.15,0.98,0
78336,19059,11488,477184,419064,426872,26.657,0.14,0.0,0.03,0.14,1
77824,17120,12160,477184,426872,431824,9.570,0.02,0.0,0.01,0.02,1
78848,18816,12352,477184,431824,438408,10.441,0.02,0.0,0.01,0.02,1
77824,19008,6752,477184,438408,450832,11.714,0.0,0.0,0.01,0.0,1
78336,14432,7776,477184,450832,457560,9.511,0.0,0.0,0.01,0.0,1
78336,7776,0,519680,457560,464587,148.538,1.09,0.02,0.15,1.11,0
18944,9216,9344,519680,464587,464587,7.610,0.0,0.0,0.01,0.0,1
69632,18560,18528,519680,464587,464587,10.623,0.0,0.0,0.01,0.0,1
30208,28768,19520,519680,464587,473923,15.359,0.02,0.0,0.02,0.02,1
66048,29760,20576,519680,473923,483259,16.060,0.02,0.0,0.02,0.02,1
34304,32352,22144,519680,483259,493643,17.930,0.06,0.0,0.02,0.06,1
61440,33920,23680,519680,493643,504035,17.948,0.02,0.0,0.02,0.02,1
63488,23680,7650,576512,504035,519210,169.049,1.09,0.02,0.17,1.11,0
34304,23010,18880,576512,519210,523618,33.150,0.14,0.0,0.03,0.14,1
64000,34240,34208,576512,523618,523618,18.836,0.09,0.0,0.02,0.09,1
65536,49568,46240,576512,523618,527026,26.760,0.12,0.02,0.03,0.13999999999999999,1
68608,61600,46208,576512,527026,542586,32.442,0.11,0.0,0.03,0.11,1
73216,58496,43136,576512,542586,558178,30.238,0.09,0.0,0.03,0.09,1
73216,43136,24008,640000,558178,576426,192.830,1.25,0.03,0.19,1.28,0
73216,36296,20096,640000,576426,593002,42.959,0.23,0.0,0.04,0.23,1
40448,33920,26240,640000,593002,600802,19.463,0.09,0.03,0.02,0.12,1
68608,40064,27744,640000,600802,613258,22.870,0.11,0.02,0.02,0.13,1
71168,43616,29824,640000,613258,627274,23.558,0.14,0.0,0.02,0.14,1
71168,29824,16349,709120,627274,639774,198.682,1.33,0.03,0.20,1.36,0
68096,32221,25024,709120,639774,647294,43.348,0.2,0.05,0.04,0.25,1
69632,42944,42912,709120,647294,647294,23.671,0.12,0.0,0.02,0.12,1
65536,60832,54784,709120,680062,686086,45.879,0.25,0.02,0.05,0.27,1
74752,65536,43424,709120,686086,708582,33.370,0.14,0.02,0.03,0.16,1
74752,43424,25822,784896,708582,709022,295.178,1.8,0.0,0.29,1.8,0
73216,36574,27456,784896,709022,718534,45.670,0.23,0.0,0.04,0.23,1
75264,39744,39712,784896,718534,718534,21.559,0.02,0.0,0.02,0.02,1
76288,52000,42240,784896,718534,728398,25.778,0.08,0.0,0.03,0.08,1
76288,56064,49248,784896,728398,735278,27.471,0.14,0.0,0.03,0.14,1
78336,63072,40064,784896,735278,758598,30.919,0.14,0.0,0.03,0.14,1
79872,55936,29856,785408,758598,785046,30.017,0.12,0.0,0.03,0.12,1
79872,29856,28613,870400,785046,784897,271.000,1.75,0.02,0.27,1.77,0
80384,44485,16032,870400,784897,813937,53.270,0.31,0.03,0.05,0.33999999999999997,1
80896,33952,18048,870400,813937,830017,20.117,0.08,0.03,0.02,0.11,1
80896,35968,18080,870400,830017,848177,20.980,0.12,0.0,0.02,0.12,1
81920,18080,0,960512,848177,865128,281.464,1.84,0.02,0.28,1.86,0
81920,19968,20096,960512,865128,865128,15.810,0.0,0.0,0.02,0.0,1
82944,42112,42144,960512,865128,865128,22.990,0.06,0.02,0.02,0.08,1
77312,64160,62464,960512,865128,866744,32.518,0.14,0.0,0.03,0.14,1
51712,77312,36448,960512,866744,908224,38.185,0.19,0.03,0.04,0.22,1
80384,51296,29824,960512,908224,930000,27.100,0.09,0.03,0.03,0.12,1
82944,29824,0,1068032,930000,958659,306.616,2.08,0.0,0.31,2.08,0
83968,16896,16992,1068032,958659,958659,15.094,0.0,0.02,0.01,0.02,1
84480,35936,35968,1068032,958659,958659,19.743,0.05,0.0,0.02,0.05,1
79872,54912,54944,1068032,958659,958659,28.511,0.12,0.0,0.03,0.12,1
84992,70816,69120,1068032,958659,960283,34.626,0.12,0.0,0.03,0.12,1
89600,84992,68480,1068032,960283,977139,40.799,0.25,0.0,0.04,0.25,1
96768,79232,60672,1068032,977139,995923,38.015,0.23,0.02,0.04,0.25,1
94208,71424,37536,1068032,995923,1030291,35.344,0.25,0.11,0.03,0.36,1
97792,37536,0,1185792,1030291,1066478,338.425,2.39,0.03,0.34,2.42,0
98816,12800,12960,1185792,1066478,1066478,13.623,0.0,0.0,0.01,0.0,1
40960,26784,26752,1185792,1066478,1066478,18.975,0.06,0.0,0.02,0.06,1
94208,40576,27744,1185792,1066478,1079462,24.588,0.02,0.0,0.02,0.02,1
46080,43616,29824,1185792,1079462,1093478,24.479,0.12,0.0,0.03,0.12,1
89600,45696,31904,1185792,1093478,1107494,25.073,0.14,0.0,0.02,0.14,1
52224,49824,33984,1185792,1107494,1123590,27.285,0.12,0.02,0.03,0.13999999999999999,1
83968,51904,36000,1185792,1123590,1139686,29.032,0.11,0.03,0.03,0.14,1
87552,55968,38048,1185792,1139686,1157862,30.955,0.12,0.0,0.03,0.12,1
87552,38048,8699,1304576,1157862,1185528,391.026,2.75,0.02,0.39,2.77,0
83968,28667,25600,1304576,1185528,1188824,66.840,0.39,0.0,0.07,0.39,1
86016,47616,47584,1304576,1188824,1188824,28.290,0.14,0.0,0.03,0.14,1
81408,69600,66048,1304576,1188824,1192376,37.227,0.22,0.02,0.04,0.24,1
