YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.381,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.860,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,496,1.213,0.0,0.0,0.00,0.0,1
1536,512,510,2048,496,470,3.240,0.0,0.0,0.00,0.0,0
2560,1534,480,2048,470,1030,1.437,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1030,2094,1.874,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2094,2542,4.952,0.02,0.0,0.00,0.02,0
5120,3072,1664,6144,2542,2542,1.863,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3766,2.819,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3766,4606,3.707,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4606,5438,4.698,0.0,0.0,0.00,0.0,1
8704,4064,3545,10752,5438,5820,10.939,0.0,0.0,0.01,0.0,0
9728,8099,5088,10752,5820,6612,4.157,0.0,0.0,0.00,0.0,1
11264,9696,6112,10752,6612,7988,6.305,0.0,0.0,0.01,0.0,1
12800,11232,5248,11776,7988,11580,5.581,0.02,0.0,0.01,0.02,1
12800,5248,5185,18432,11580,11463,14.219,0.0,0.0,0.01,0.0,0
14336,10305,2688,18432,11463,16727,6.261,0.0,0.0,0.01,0.0,1
14848,2688,1106,27648,16727,18182,14.661,0.02,0.0,0.02,0.02,0
15360,7796,3424,27648,18182,19318,4.633,0.0,0.0,0.00,0.0,1
17920,11104,4480,27648,19318,22766,6.933,0.02,0.0,0.01,0.02,1
17920,14720,5344,27648,22766,27294,6.792,0.02,0.0,0.01,0.02,1
17920,5344,4780,38912,27294,27140,27.647,0.02,0.0,0.03,0.02,0
17920,15020,8192,38912,27140,32956,12.504,0.0,0.02,0.01,0.02,1
17920,8192,2554,52736,32956,38481,29.218,0.03,0.0,0.03,0.03,0
20992,12282,9728,52736,38481,41081,10.024,0.0,0.0,0.01,0.0,1
19968,19456,12768,52736,41081,47849,13.810,0.02,0.0,0.01,0.02,1
19968,12768,7122,69120,47849,52294,42.947,0.03,0.0,0.04,0.03,0
24576,14290,7200,69120,52294,59534,13.497,0.02,0.0,0.01,0.02,1
23040,14368,14336,69120,59534,59534,9.895,0.0,0.0,0.01,0.0,1
25088,20992,13824,69120,59534,66798,13.774,0.0,0.0,0.01,0.0,1
25088,13824,11209,89600,66798,69110,52.806,0.11,0.0,0.05,0.11,0
27648,17865,11968,89600,69110,75150,16.824,0.02,0.0,0.02,0.02,1
28160,20160,19936,89600,75150,75334,13.406,0.0,0.0,0.01,0.0,1
31744,28128,16352,89600,75334,87294,17.297,0.03,0.0,0.02,0.03,1
31744,16352,11685,114176,87294,89546,70.540,0.09,0.0,0.07,0.09,0
33280,20389,8736,114176,89546,101418,16.375,0.05,0.0,0.02,0.05,1
33280,8736,0,138752,101418,109905,49.346,0.09,0.0,0.05,0.09,0
33280,10240,10304,138752,109905,109905,6.070,0.0,0.0,0.01,0.0,1
31232,20544,20512,138752,109905,109905,10.016,0.0,0.0,0.01,0.0,1
33792,29728,24576,138752,109905,115081,15.411,0.02,0.0,0.01,0.02,1
39936,33792,16480,138752,115081,132713,18.217,0.02,0.03,0.02,0.05,1
40448,16480,10226,172032,132713,138472,66.239,0.22,0.0,0.07,0.22,0
40960,21490,17760,172032,138472,142328,18.134,0.02,0.0,0.02,0.02,1
38912,29024,29056,172032,142328,142328,14.368,0.02,0.0,0.01,0.02,1
43008,38272,31776,172032,150520,157088,22.111,0.05,0.02,0.02,0.07,1
43008,31776,12745,205824,157088,171700,83.441,0.25,0.02,0.08,0.27,0
48128,21961,22048,205824,171700,171700,20.753,0.02,0.0,0.02,0.02,1
48640,32800,32832,205824,171700,171700,16.239,0.02,0.0,0.02,0.02,1
48640,43584,38688,205824,171700,176652,20.236,0.06,0.02,0.02,0.08,1
53760,45856,41984,205824,176652,180556,19.691,0.08,0.0,0.02,0.08,1
58368,49152,35872,205824,180556,194012,23.648,0.06,0.0,0.02,0.06,1
58368,35872,23965,241152,194012,205385,87.130,0.3,0.02,0.09,0.32,0
60416,30621,16192,241152,205385,220201,23.508,0.09,0.0,0.02,0.09,1
58368,22848,13376,241152,220201,229737,12.474,0.02,0.0,0.01,0.02,1
59392,13376,1495,282112,229737,241102,85.773,0.44,0.0,0.09,0.44,0
60416,10711,9344,282112,241102,242646,16.694,0.03,0.0,0.02,0.03,1
55808,18560,18528,282112,242646,242646,10.182,0.0,0.0,0.01,0.0,1
