YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.384,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,96,0.922,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,96,520,1.083,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,520,1072,1.347,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1072,1496,3.939,0.0,0.0,0.00,0.0,0
3584,2048,480,3584,1496,2112,1.134,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2112,2680,2.260,0.0,0.0,0.00,0.0,1
7168,4576,2016,4096,2680,3776,2.848,0.0,0.0,0.00,0.0,1
7168,2016,2012,6656,3776,3682,6.861,0.0,0.0,0.01,0.0,0
8192,7132,3040,6656,3682,5330,4.504,0.02,0.0,0.00,0.02,1
8192,3040,2012,10752,5330,6318,8.182,0.0,0.0,0.01,0.0,0
10752,7132,4160,10752,6318,6846,4.791,0.0,0.0,0.01,0.0,1
11264,10304,5088,10752,6846,9366,5.707,0.0,0.0,0.01,0.0,1
11264,5088,3545,16384,9366,10585,12.959,0.0,0.0,0.01,0.0,0
15872,9689,4608,16384,10585,12729,5.684,0.0,0.0,0.01,0.0,1
15872,13312,7168,16384,12729,14689,6.997,0.0,0.0,0.01,0.0,1
15872,7168,5620,23552,14689,16144,17.881,0.0,0.0,0.02,0.0,0
20992,14324,5024,23552,16144,21864,9.153,0.0,0.0,0.01,0.0,1
20992,5024,2945,33792,21864,23299,21.403,0.0,0.02,0.02,0.02,0
20992,14721,6144,33792,23299,26299,8.573,0.0,0.0,0.01,0.0,1
20480,17920,9728,34304,26299,33851,13.728,0.0,0.0,0.01,0.0,1
20480,9728,9197,48640,33851,34184,32.260,0.03,0.0,0.03,0.03,0
25088,19949,10784,48640,34184,43536,14.918,0.0,0.0,0.01,0.0,1
25088,10784,4591,66560,43536,48494,37.529,0.03,0.0,0.04,0.03,0
25600,15343,15360,66560,48494,48494,14.549,0.0,0.0,0.02,0.0,1
28160,25600,17920,66560,48494,56254,16.740,0.0,0.02,0.02,0.02,1
34816,28160,17504,67584,56254,67086,19.779,0.03,0.0,0.02,0.03,1
34816,17504,16927,90112,67086,67292,58.979,0.06,0.0,0.06,0.06,0
36352,27679,20768,90112,67292,74380,20.869,0.03,0.0,0.02,0.03,1
35328,31520,28128,90112,74380,77764,18.437,0.02,0.02,0.02,0.04,1
41472,35296,16096,97280,77764,97204,19.402,0.0,0.0,0.02,0.0,1
41472,16096,13982,125952,97204,96772,57.078,0.08,0.0,0.06,0.08,0
40448,21150,7200,125952,96772,110988,19.156,0.05,0.0,0.02,0.05,1
41472,7200,0,151040,110988,117893,49.724,0.09,0.0,0.05,0.09,0
40448,9216,9248,151040,117893,117893,5.681,0.0,0.0,0.00,0.0,1
41984,20512,20512,151040,117893,117893,10.784,0.0,0.0,0.01,0.0,1
40448,31776,31808,151040,117893,117893,14.766,0.0,0.0,0.02,0.0,1
45568,40000,30720,151040,117893,127237,17.000,0.03,0.0,0.02,0.03,1
49152,38912,27648,151040,127237,138661,17.165,0.02,0.0,0.02,0.02,1
49152,27648,15284,185344,138661,150573,69.367,0.14,0.0,0.07,0.14,0
50688,23476,13056,185344,150573,161229,18.936,0.06,0.0,0.02,0.06,1
50688,21248,1211,222720,169421,185061,84.534,0.27,0.0,0.08,0.27,0
48640,9403,9440,222720,185061,185157,12.741,0.0,0.0,0.01,0.0,1
49664,19168,19136,222720,185157,185157,10.227,0.0,0.0,0.01,0.0,1
47104,28864,28864,222720,185157,185157,13.972,0.02,0.0,0.01,0.02,1
49664,37568,36384,222720,185157,186365,17.247,0.08,0.0,0.02,0.08,1
52224,45088,36896,222720,186365,194661,21.012,0.06,0.03,0.02,0.09,1
55808,43552,24096,222720,194661,214365,20.841,0.09,0.0,0.02,0.09,1
55808,24096,15274,264704,214365,222516,84.923,0.42,0.0,0.09,0.42,0
