YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.646,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,96,0.834,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,96,520,1.161,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,520,1076,1.416,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1076,1495,4.383,0.0,0.0,0.00,0.0,0
3584,2048,480,3584,1495,2111,1.234,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2111,2679,2.322,0.0,0.0,0.00,0.0,1
7168,4576,2016,4096,2679,3767,3.092,0.0,0.0,0.00,0.0,1
7168,2016,2012,6656,3767,3682,6.413,0.02,0.0,0.01,0.02,0
8192,7132,3040,6656,3682,5330,3.881,0.0,0.0,0.00,0.0,1
8192,3040,2012,10752,5330,6318,7.569,0.0,0.0,0.01,0.0,0
10752,7132,4224,10752,6318,6806,4.371,0.0,0.0,0.01,0.0,1
11264,10368,5088,10752,6806,9374,5.662,0.0,0.0,0.01,0.0,1
11264,5088,3545,16384,9374,10586,12.131,0.02,0.0,0.01,0.02,0
15872,9689,4640,16384,10586,12714,5.695,0.02,0.0,0.01,0.02,1
15872,13344,7168,16384,12714,14682,6.357,0.02,0.0,0.01,0.02,1
15872,7168,5620,23552,14682,16144,16.507,0.0,0.0,0.02,0.0,0
20992,14324,5024,23552,16144,21864,8.712,0.0,0.02,0.01,0.02,1
20992,5024,2945,33792,21864,23299,20.165,0.0,0.0,0.02,0.0,0
20992,14721,6144,33792,23299,26299,7.956,0.0,0.0,0.01,0.0,1
20480,17920,9728,34304,26299,33835,13.452,0.0,0.0,0.01,0.0,1
20480,9728,9197,48640,33835,34168,30.834,0.06,0.0,0.03,0.06,0
25088,19949,10784,48640,34168,43520,15.022,0.0,0.0,0.01,0.0,1
25088,10784,4591,66560,43520,48478,39.522,0.05,0.0,0.04,0.05,0
25600,15343,15360,66560,48478,48478,15.154,0.0,0.0,0.02,0.0,1
28160,25600,17920,66560,48478,56238,16.434,0.03,0.0,0.02,0.03,1
34816,28160,17312,67584,56238,67262,20.096,0.03,0.0,0.02,0.03,1
34816,17312,16733,90624,67262,67471,59.667,0.09,0.0,0.06,0.09,0
36352,27485,24832,90624,67471,74359,21.963,0.03,0.0,0.02,0.03,1
40960,35584,21504,90624,74359,84479,19.871,0.02,0.02,0.02,0.04,1
40960,21504,13267,116736,84479,90340,51.989,0.09,0.0,0.05,0.09,0
43008,24531,19712,116736,90340,95300,18.136,0.03,0.0,0.02,0.03,1
45056,30976,22560,116736,95300,103836,15.898,0.02,0.0,0.02,0.02,1
45056,22560,9693,143872,103836,116383,54.266,0.14,0.02,0.06,0.16,0
46592,21981,16512,143872,116383,121999,18.432,0.05,0.0,0.02,0.05,1
44544,28800,28800,143872,121999,121999,13.853,0.0,0.0,0.01,0.0,1
48128,40064,35904,143872,121999,126247,17.390,0.06,0.0,0.02,0.06,1
52224,47168,34848,143872,126247,138703,22.788,0.06,0.0,0.02,0.06,1
52224,34848,29610,172544,138703,143439,76.849,0.22,0.0,0.08,0.22,0
29696,39338,19712,172544,151631,171687,26.975,0.03,0.0,0.03,0.03,1
29696,19712,14453,208384,171687,172390,85.875,0.25,0.0,0.09,0.25,0
51712,24181,16480,208384,172390,180342,20.960,0.02,0.02,0.02,0.04,1
53248,27744,27712,208384,180342,180342,13.409,0.02,0.0,0.01,0.02,1
50688,38976,39008,208384,180342,180342,18.357,0.06,0.05,0.02,0.11,1
55808,47200,40512,208384,180342,187094,21.383,0.09,0.0,0.02,0.09,1
59392,48704,27744,208384,187094,208350,22.413,0.09,0.0,0.02,0.09,1
60416,27744,27040,248320,208350,208289,91.648,0.36,0.0,0.09,0.36,0
61440,37792,18816,248320,208289,227657,25.316,0.09,0.03,0.03,0.12,1
60416,18816,0,291840,227657,246053,81.676,0.45,0.02,0.08,0.47000000000000003,0
60928,12288,12384,291840,246053,246053,7.270,0.0,0.0,0.01,0.0,1
58880,24672,24704,291840,246053,246053,12.528,0.02,0.0,0.01,0.02,1
60416,38528,38496,291840,246053,246053,17.824,0.09,0.0,0.02,0.09,1
58368,52320,50176,291840,246053,248141,24.050,0.06,0.08,0.02,0.14,1
66048,58368,46688,291840,248141,260085,24.313,0.14,0.0,0.02,0.14,1
69632,54880,43136,291840,260085,271981,23.101,0.11,0.02,0.02,0.13,1
69632,43136,22999,337920,271981,291471,95.743,0.5,0.03,0.10,0.53,0
71680,30679,16800,337920,291471,305655,26.592,0.11,0.02,0.03,0.13,1
68096,24480,20160,337920,305655,310063,12.765,0.02,0.0,0.01,0.02,1
34304,29376,24704,337920,310063,314847,14.647,0.0,0.0,0.01,0.0,1
66048,33920,18496,337920,314847,330391,17.003,0.03,0.0,0.02,0.03,1
67584,18496,10694,387584,330391,337437,117.610,0.78,0.0,0.12,0.78,0
69120,22982,12416,387584,353821,364685,24.973,0.08,0.02,0.02,0.1,1
69120,24704,12384,387584,364685,377133,13.335,0.02,0.0,0.01,0.02,1
69632,12384,0,433664,377133,380836,148.840,0.97,0.0,0.15,0.97,0
68096,13824,13952,433664,380836,380836,9.362,0.02,0.0,0.01,0.02,1
69632,29312,29312,433664,380836,380836,14.590,0.02,0.0,0.01,0.02,1
65536,44672,44736,433664,380836,380836,20.820,0.12,0.0,0.02,0.12,1
70656,57024,56992,433664,380836,380836,25.483,0.14,0.0,0.03,0.14,1
74240,69280,55392,433664,380836,394844,30.737,0.25,0.0,0.03,0.25,1
40448,63072,32352,433664,394844,425940,28.488,0.14,0.0,0.03,0.14,1
40448,32352,23990,495616,425940,433464,158.047,1.03,0.0,0.16,1.03,0
76800,31670,13088,495616,433464,452432,32.065,0.12,0.0,0.03,0.12,1
77312,22304,16992,495616,452432,457816,12.167,0.0,0.02,0.01,0.02,1
73216,26208,18528,495616,457816,465592,14.147,0.0,0.0,0.01,0.0,1
31232,29280,20096,495616,465592,474936,15.346,0.02,0.0,0.01,0.02,1
74240,20096,0,557056,474936,494195,163.717,1.12,0.0,0.16,1.12,0
74240,12288,12448,557056,494195,494195,9.466,0.0,0.0,0.01,0.0,1
68608,24736,24672,557056,494195,494195,14.173,0.02,0.0,0.02,0.02,1
71680,38496,38496,557056,494195,494195,18.940,0.12,0.0,0.02,0.12,1
73216,52320,40032,557056,494195,506651,25.478,0.11,0.03,0.03,0.14,1
74752,53856,41600,557056,506651,519107,25.856,0.12,0.0,0.03,0.12,1
77824,55424,41600,557056,519107,533115,27.061,0.14,0.0,0.03,0.14,1
77824,41600,16858,622592,533115,557022,179.246,1.14,0.05,0.18,1.19,0
78848,31706,21088,622592,557022,567958,38.346,0.25,0.0,0.04,0.25,1
72704,35936,29792,622592,567958,574142,19.321,0.09,0.03,0.02,0.12,1
48128,46176,31328,622592,574142,589198,23.532,0.12,0.0,0.02,0.12,1
72192,47712,32928,622592,589198,604246,25.223,0.23,0.02,0.03,0.25,1
73728,32928,13802,692736,604246,622414,209.898,1.47,0.0,0.21,1.47,0
75264,33770,26208,692736,622414,630286,47.180,0.19,0.03,0.05,0.22,1
71168,46176,46144,692736,630286,630286,24.908,0.11,0.0,0.02,0.11,1
75264,64064,57344,692736,630286,637006,31.323,0.12,0.0,0.03,0.12,1
82944,75264,52672,693248,669774,692798,49.187,0.36,0.02,0.05,0.38,1
82944,52672,35059,769536,692798,693196,285.099,1.92,0.0,0.29,1.92,0
86528,51443,51616,769536,693196,693196,49.755,0.5,0.0,0.05,0.5,1
82944,68000,68064,769536,693196,693196,31.881,0.14,0.0,0.03,0.14,1
90624,78304,78240,769536,693196,693196,34.625,0.38,0.0,0.04,0.38,1
95232,88480,75360,769536,693196,706436,40.103,0.23,0.02,0.04,0.25,1
101888,80480,58464,769536,706436,728732,35.995,0.27,0.0,0.04,0.27,1
98304,63584,30816,769536,728732,761908,30.651,0.14,0.0,0.03,0.14,1
99840,30816,22415,859648,761908,769136,273.210,1.78,0.0,0.27,1.78,0
101888,30095,15808,859648,769136,783784,44.833,0.27,0.0,0.05,0.27,1
102912,23488,15456,859648,783784,791888,15.126,0.02,0.0,0.01,0.02,1
103424,24160,8832,859648,791888,807424,16.168,0.0,0.0,0.02,0.0,1
103936,17536,8768,859648,807424,816240,14.120,0.02,0.0,0.01,0.02,1
104448,19008,10368,859648,816240,825072,14.186,0.02,0.0,0.01,0.02,1
99328,20608,10336,859648,825072,835456,15.160,0.02,0.0,0.02,0.02,1
101888,10336,0,933888,835456,844605,274.804,1.89,0.02,0.27,1.91,0
98304,11776,11936,933888,844605,844605,12.415,0.0,0.0,0.01,0.0,1
38912,25248,25184,933888,844605,844605,15.893,0.0,0.0,0.02,0.0,1
93696,38496,38528,933888,844605,844605,20.635,0.05,0.0,0.02,0.05,1
95232,53376,41632,933888,844605,856565,26.416,0.14,0.0,0.03,0.14,1
96768,56480,43136,933888,856565,870069,27.921,0.12,0.0,0.03,0.12,1
96768,60032,46752,933888,870069,883565,29.566,0.12,0.0,0.03,0.12,1
98304,63648,48768,933888,883565,898613,31.150,0.14,0.0,0.03,0.14,1
53248,66688,34976,933888,898613,930765,33.595,0.16,0.0,0.03,0.16,1
53248,34976,30663,1033728,930765,933499,311.709,2.3,0.0,0.31,2.3,0
93696,48583,18080,1033728,933499,964611,60.769,0.33,0.05,0.06,0.38,1
95744,38048,20032,1033728,964611,982779,22.480,0.12,0.0,0.02,0.12,1
91648,40000,20096,1033728,982779,1003027,23.311,0.12,0.0,0.02,0.12,1
93696,20096,0,1134080,1003027,1021920,321.200,2.39,0.0,0.32,2.39,0
90112,22016,22112,1134080,1021920,1021920,16.093,0.02,0.0,0.02,0.02,1
93184,46176,46240,1134080,1021920,1021920,24.540,0.14,0.0,0.03,0.14,1
87552,70304,70272,1134080,1021920,1021920,34.618,0.25,0.0,0.03,0.25,1
97792,86656,81408,1134080,1021920,1027184,40.988,0.25,0.0,0.04,0.25,1
114176,97792,54432,1134080,1027184,1071216,49.089,0.38,0.03,0.05,0.41000000000000003,1
114176,72864,50944,1134080,1071216,1093432,37.194,0.23,0.0,0.04,0.23,1
114176,50944,9307,1260544,1093432,1133764,357.395,2.45,0.02,0.36,2.47,0
108544,27739,26848,1260544,1133764,1134844,63.081,0.38,0.0,0.06,0.38,1
68096,47328,47360,1260544,1134844,1134844,26.851,0.14,0.0,0.03,0.14,1
105984,67840,67872,1260544,1134844,1134844,35.159,0.16,0.0,0.04,0.16,1
111104,85280,80768,1260544,1134844,1139420,43.282,0.22,0.03,0.04,0.25,1
109568,98176,94368,1260544,1139420,1143284,52.534,0.27,0.02,0.05,0.29000000000000004,1
121344,102048,83584,1260544,1143284,1161964,54.048,0.36,0.02,0.05,0.38,1
117760,91264,50304,1260544,1161964,1203452,48.983,0.16,0.11,0.05,0.27,1
