YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.855,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,1.416,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,88,512,1.638,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,512,1068,1.845,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1068,1495,6.632,0.0,0.0,0.01,0.0,0
3584,2048,480,3584,1495,2111,1.709,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2111,2687,3.293,0.0,0.0,0.00,0.0,1
4608,1504,990,5632,2687,3127,7.629,0.0,0.0,0.01,0.0,0
6144,4062,2048,5632,3127,3671,4.056,0.0,0.0,0.00,0.0,1
7168,6144,3040,5632,3671,4943,5.839,0.0,0.0,0.01,0.0,1
7168,3040,2523,8704,4943,5274,11.014,0.0,0.0,0.01,0.0,0
9216,6619,4032,8704,5274,5946,5.138,0.0,0.0,0.00,0.0,1
9728,9152,4576,8704,5946,8282,7.244,0.0,0.0,0.01,0.0,1
9728,4576,3928,13824,8282,8609,13.165,0.0,0.0,0.01,0.0,0
12800,9048,4128,13824,8609,11129,5.580,0.0,0.0,0.01,0.0,1
13312,10784,3456,15360,11129,15273,6.376,0.0,0.0,0.01,0.0,1
13312,3456,3435,23040,15273,15151,15.191,0.02,0.0,0.02,0.02,0
15872,10091,3488,23040,15151,18655,7.015,0.02,0.0,0.01,0.02,1
15872,12704,5312,23040,18655,22151,6.998,0.02,0.0,0.01,0.02,1
15872,5312,4169,32768,22151,22596,20.831,0.0,0.0,0.02,0.0,0
19456,13385,4800,32768,22596,26836,8.745,0.02,0.0,0.01,0.02,1
19456,17088,7168,35840,26836,35388,12.583,0.0,0.0,0.01,0.0,1
19456,7168,6642,49664,35388,35695,30.358,0.05,0.0,0.03,0.05,0
22528,18930,11744,49664,35695,42999,16.756,0.03,0.0,0.02,0.03,1
22528,11744,4056,66048,42999,49520,46.045,0.06,0.0,0.05,0.06,0
27136,14808,10784,66048,49520,53648,16.178,0.02,0.0,0.02,0.02,1
26112,21536,17408,66048,53648,57792,17.451,0.02,0.02,0.02,0.04,1
26112,17408,9198,83456,57792,65824,48.576,0.05,0.0,0.05,0.05,0
