YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.537,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.848,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.117,0.0,0.0,0.00,0.0,1
1536,512,506,2048,504,474,3.253,0.0,0.0,0.00,0.0,0
2560,1530,480,2048,474,1034,1.470,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1034,2098,1.722,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2098,2542,4.245,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,1.897,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,3.698,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,3.498,0.0,0.0,0.00,0.0,1
9216,6624,4064,6144,4614,5454,3.508,0.0,0.0,0.00,0.0,1
9216,4064,3545,10752,5454,5831,10.734,0.02,0.0,0.01,0.02,0
10240,8665,5088,10752,5831,6951,4.715,0.0,0.0,0.00,0.0,1
12800,10208,6464,10752,6951,8239,5.399,0.0,0.0,0.00,0.0,1
13824,12608,5792,12288,8239,12111,6.065,0.0,0.0,0.01,0.0,1
13824,5792,5758,18944,12111,12006,16.133,0.0,0.0,0.02,0.0,0
15360,11902,3200,18944,12006,17870,7.626,0.0,0.0,0.01,0.0,1
16384,3200,2146,28672,17870,18786,15.760,0.0,0.0,0.02,0.0,0
17408,11874,5568,28672,18786,20970,6.681,0.0,0.0,0.01,0.0,1
21504,15296,5056,28672,20970,26570,8.178,0.02,0.0,0.01,0.02,1
21504,5056,2471,40448,26570,28497,25.818,0.0,0.0,0.03,0.0,0
21504,15783,8192,40448,28497,34201,11.715,0.0,0.0,0.01,0.0,1
21504,8192,2044,54784,34201,40236,29.359,0.03,0.0,0.03,0.03,0
25088,15356,11744,54784,40236,43908,13.392,0.0,0.0,0.01,0.0,1
28160,25056,13312,55808,43908,55796,16.047,0.0,0.0,0.02,0.0,1
28160,13312,12254,74752,55796,55561,48.483,0.03,0.0,0.05,0.03,0
31744,25566,13344,74752,55561,68017,21.285,0.02,0.02,0.02,0.04,1
31744,13344,6639,97792,68017,74459,53.209,0.08,0.0,0.05,0.08,0
33280,21487,18400,97792,74459,77611,13.990,0.0,0.0,0.01,0.0,1
38912,33248,14912,97792,77611,96219,16.997,0.03,0.02,0.02,0.05,1
38912,14912,11239,126976,96219,97450,55.811,0.11,0.0,0.06,0.11,0
39936,27623,23552,126976,97450,101618,20.177,0.03,0.0,0.02,0.03,1
48640,39936,16416,126976,101618,125506,22.514,0.02,0.02,0.02,0.04,1
48640,16416,14821,162816,125506,126573,55.787,0.16,0.0,0.06,0.16,0
48640,34277,29184,162816,126573,131789,21.941,0.06,0.0,0.02,0.06,1
55808,45502,16064,162816,131789,161389,25.156,0.08,0.0,0.03,0.08,1
57344,16064,14439,206848,161389,162352,62.782,0.2,0.0,0.06,0.2,0
58880,38503,34784,206848,162352,166192,26.552,0.02,0.0,0.03,0.02,1
68608,58848,24128,206848,166192,201360,30.367,0.02,0.02,0.03,0.04,1
68608,24128,14325,260096,201360,206449,98.187,0.39,0.0,0.10,0.39,0
69120,41461,27264,260096,206449,220993,30.336,0.12,0.0,0.03,0.12,1
62976,54400,43008,260096,220993,232457,29.061,0.09,0.0,0.03,0.09,1
62976,43008,15323,312832,232457,259661,105.283,0.53,0.02,0.11,0.55,0
74240,35291,20128,312832,259661,275189,27.221,0.12,0.0,0.03,0.12,1
70144,40096,40096,312832,275189,275189,20.299,0.12,0.0,0.02,0.12,1
74240,59040,55296,312832,275189,278877,29.489,0.09,0.0,0.03,0.09,1
87040,74240,36896,316928,278877,316845,38.859,0.2,0.02,0.04,0.22,1
87040,36896,36155,377856,316845,316524,140.116,0.84,0.0,0.14,0.84,0
87040,58171,40864,377856,316524,334340,43.583,0.14,0.0,0.04,0.14,1
82432,62880,62848,377856,334340,334340,38.687,0.02,0.0,0.04,0.02,1
91136,79232,60576,377856,334340,353308,41.643,0.03,0.0,0.04,0.03,1
91136,60576,27099,440320,353308,377734,187.836,0.88,0.03,0.19,0.91,0
92672,43483,27296,440320,377734,394270,42.037,0.22,0.0,0.04,0.22,1
53760,45728,34976,440320,394270,405238,25.226,0.12,0.0,0.03,0.12,1
88576,53408,36992,440320,405238,421854,28.962,0.11,0.0,0.03,0.11,1
91648,36992,17900,502272,421854,440094,172.083,0.95,0.02,0.17,0.97,0
94720,41964,24224,502272,440094,458254,37.917,0.23,0.0,0.04,0.23,1
94720,48288,48288,502272,458254,458254,24.699,0.12,0.0,0.03,0.12,1
96256,73888,49824,502272,458254,482638,38.288,0.2,0.02,0.04,0.22,1
96256,49824,29671,568832,482638,501958,183.169,1.31,0.05,0.18,1.36,0
97280,55271,40960,568832,501958,516638,49.771,0.25,0.02,0.05,0.27,1
99328,69632,69664,568832,516638,516638,35.093,0.33,0.0,0.04,0.33,1
94208,98336,79360,568832,516638,535726,54.797,0.33,0.05,0.05,0.38,1
111616,94208,60512,570368,535726,569942,47.870,0.23,0.02,0.05,0.25,1
111616,60512,59227,643584,569942,570067,204.361,1.28,0.02,0.20,1.3,0
110080,74075,29568,643584,570067,615403,54.496,0.36,0.02,0.05,0.38,1
112128,29568,752,730624,615403,643362,201.908,1.53,0.0,0.20,1.53,0
114176,19696,19488,730624,643362,643762,37.254,0.16,0.0,0.04,0.16,1
107520,38432,38432,730624,643762,643762,21.175,0.11,0.02,0.02,0.13,1
111616,59424,59424,730624,643762,643762,29.015,0.14,0.0,0.03,0.14,1
107520,80416,80448,730624,676530,676530,50.484,0.44,0.03,0.05,0.47,1
115712,95808,95808,730624,676530,676530,42.257,0.25,0.0,0.04,0.25,1
115200,111168,111168,730624,676530,676530,50.809,0.47,0.03,0.05,0.5,1
130560,113216,112800,730624,676530,676970,47.588,0.25,0.02,0.05,0.27,1
138240,114848,76896,730624,676970,715338,52.107,0.34,0.03,0.05,0.37,1
139264,76896,44417,822272,715338,730516,302.492,1.97,0.0,0.30,1.97,0
142336,48001,24416,822272,730516,754572,50.467,0.33,0.02,0.05,0.35000000000000003,1
141824,28000,9440,822272,754572,773340,15.025,0.02,0.0,0.01,0.02,1
142848,13024,10848,822272,773340,775604,11.291,0.02,0.0,0.01,0.02,1
141312,14432,7264,822272,775604,782836,12.758,0.0,0.0,0.01,0.0,1
142336,7264,0,882176,782836,789150,254.096,1.75,0.0,0.25,1.75,0
139264,4608,4704,882176,789150,789150,11.089,0.0,0.0,0.01,0.0,1
11776,10336,5728,882176,789150,793822,12.852,0.03,0.0,0.01,0.03,1
131584,11360,5760,882176,793822,799526,10.352,0.0,0.0,0.01,0.0,1
13824,12416,6784,882176,799526,805230,12.684,0.0,0.0,0.01,0.0,1
123392,13440,6752,882176,805230,811982,11.505,0.02,0.0,0.01,0.02,1
15872,14432,7776,882176,811982,818742,12.091,0.0,0.02,0.01,0.02,1
112640,15456,7840,882176,818742,826526,12.930,0.02,0.0,0.01,0.02,1
17920,16544,8800,882176,826526,834310,12.799,0.02,0.0,0.01,0.02,1
103424,17504,8832,882176,834310,843142,13.653,0.02,0.0,0.01,0.02,1
20992,19072,10368,882176,843142,851958,15.371,0.02,0.0,0.02,0.02,1
94208,20608,10304,882176,851958,862342,15.136,0.02,0.0,0.02,0.02,1
99840,10304,0,950272,862342,871236,276.279,1.98,0.02,0.28,2.0,0
91136,11776,11840,950272,871236,871236,13.031,0.02,0.0,0.01,0.02,1
38912,25152,25248,950272,871236,871236,16.763,0.02,0.0,0.02,0.02,1
92672,38560,38528,950272,871236,871236,20.314,0.12,0.0,0.02,0.12,1
93696,52352,52320,950272,871236,871236,26.547,0.14,0.0,0.03,0.14,1
95744,66144,54336,950272,871236,883180,33.361,0.14,0.0,0.03,0.14,1
100864,65088,51808,950272,883180,896668,31.956,0.12,0.0,0.03,0.12,1
97280,62560,35424,950272,896668,924156,30.919,0.14,0.0,0.03,0.14,1
99328,35424,8665,1039872,924156,949898,309.143,2.22,0.05,0.31,2.27,0
32768,23513,17728,1039872,949898,955898,50.967,0.3,0.0,0.05,0.3,1
90624,32576,29824,1039872,955898,958714,19.047,0.05,0.0,0.02,0.05,1
49152,46720,31872,1039872,958714,973770,25.168,0.09,0.05,0.02,0.14,1
88064,48768,33952,1039872,973770,988810,26.517,0.12,0.0,0.03,0.12,1
91136,52896,35968,1039872,988810,1005938,28.687,0.14,0.0,0.03,0.14,1
89600,54912,38016,1039872,1005938,1023066,29.546,0.14,0.0,0.03,0.14,1
90624,38016,19940,1138176,1023066,1039809,326.087,2.31,0.0,0.33,2.31,0
55296,42468,32704,1138176,1039809,1049873,66.267,0.39,0.0,0.07,0.39,1
84992,55232,55296,1138176,1049873,1049873,29.777,0.14,0.0,0.03,0.14,1
90624,74752,71168,1138176,1049873,1053401,36.970,0.25,0.0,0.04,0.25,1
100864,90624,59488,1138176,1053401,1085073,47.193,0.27,0.0,0.05,0.27,1
104448,77920,57056,1138176,1085073,1106249,39.446,0.25,0.0,0.04,0.25,1
104448,57056,24069,1248768,1106249,1137927,373.619,2.72,0.05,0.37,2.77,0
101376,42501,33728,1248768,1137927,1146999,68.999,0.39,0.0,0.07,0.39,1
104960,54208,54208,1248768,1146999,1146999,29.478,0.12,0.0,0.03,0.12,1
102912,74688,65568,1248768,1146999,1156279,38.633,0.22,0.03,0.04,0.25,1
107520,83488,77440,1248768,1156279,1162375,41.970,0.25,0.0,0.04,0.25,1
111616,95360,76960,1248768,1162375,1181055,51.122,0.27,0.02,0.05,0.29000000000000004,1
65024,91296,50304,1248768,1181055,1222543,50.181,0.28,0.02,0.05,0.30000000000000004,1
65024,50304,23004,1372672,1222543,1248368,394.565,2.81,0.03,0.39,2.84,0
113664,37340,20800,1372672,1248368,1265288,71.833,0.41,0.0,0.07,0.41,1
114176,36672,30112,1372672,1265288,1271720,22.700,0.12,0.0,0.02,0.12,1
112128,45984,24032,1372672,1271720,1286264,24.418,0.14,0.0,0.02,0.14,1
113152,41952,17664,1372672,1286264,1302184,21.897,0.08,0.06,0.02,0.14,1
109056,35584,25472,1372672,1302184,1310536,21.942,0.12,0.02,0.02,0.13999999999999999,1
56320,45440,36128,1372672,1310536,1319984,27.332,0.12,0.0,0.03,0.12,1
101376,56096,40096,1372672,1319984,1336248,32.137,0.12,0.02,0.03,0.13999999999999999,1
65536,62624,42656,1372672,1336248,1356504,35.298,0.14,0.02,0.04,0.16,1
65536,42656,24544,1499136,1356504,1372648,702.633,5.06,0.0,0.70,5.06,0
97280,47072,34816,1499136,1438184,1450800,80.132,0.42,0.0,0.08,0.42,1
100864,59392,59456,1499136,1450800,1450800,33.471,0.09,0.0,0.03,0.09,1
95744,84032,80384,1499136,1450800,1454368,41.736,0.36,0.0,0.04,0.36,1
107520,95744,62272,1499136,1454368,1488352,46.566,0.27,0.0,0.05,0.27,1
107520,62272,18075,1638912,1488352,1498792,588.154,4.0,0.05,0.59,4.05,0
107008,33435,29152,1638912,1498792,1503328,77.549,0.41,0.0,0.08,0.41,1
62976,46048,46048,1638912,1503328,1503328,30.240,0.03,0.0,0.03,0.03,1
105472,62944,54560,1638912,1503328,1511848,34.142,0.06,0.0,0.03,0.06,1
105984,73504,68256,1638912,1511848,1517152,38.468,0.16,0.0,0.04,0.16,1
108544,87200,71872,1638912,1517152,1532712,42.860,0.27,0.0,0.04,0.27,1
112640,89280,55424,1638912,1532712,1566920,44.758,0.23,0.02,0.05,0.25,1
109568,72832,34944,1638912,1566920,1605304,39.772,0.14,0.02,0.04,0.16,1
111104,34944,0,1799168,1605304,1638507,530.773,3.75,0.03,0.53,3.78,0
113152,19968,20064,1799168,1638507,1638507,20.823,0.03,0.0,0.02,0.03,1
114176,42080,22144,1799168,1638507,1658755,29.807,0.03,0.02,0.03,0.05,1
115200,44160,22176,1799168,1658755,1681075,29.133,0.03,0.0,0.03,0.03,1
115712,46752,24736,1799168,1681075,1703387,30.329,0.03,0.0,0.03,0.03,1
112640,49312,24736,1799168,1703387,1728299,31.364,0.12,0.0,0.03,0.12,1
114688,52384,27808,1799168,1728299,1753211,33.106,0.14,0.02,0.03,0.16,1
108544,55456,27776,1799168,1753211,1781235,34.284,0.14,0.0,0.03,0.14,1
111616,27776,7692,1973248,1781235,1799057,594.821,4.16,0.0,0.60,4.16,0
68096,41484,33952,1973248,1799057,1806873,94.729,0.64,0.0,0.09,0.64,1
106496,67744,67808,1973248,1806873,1806873,38.222,0.16,0.0,0.04,0.16,1
114176,97504,84480,1973248,1806873,1819953,48.901,0.25,0.0,0.05,0.25,1
132096,114176,56128,1973248,1819953,1878905,56.743,0.45,0.05,0.06,0.5,1
133120,89408,63168,1973248,1878905,1905473,47.536,0.27,0.0,0.05,0.27,1
136192,96448,66752,1973248,1905473,1935561,52.068,0.31,0.0,0.05,0.31,1
136192,66752,27158,2170368,1935561,1972940,628.979,4.48,0.0,0.63,4.48,0
84992,62486,49216,2170368,1972940,1986580,113.120,0.86,0.03,0.11,0.89,1
128000,84544,84640,2170368,1986580,1986580,46.646,0.27,0.0,0.05,0.27,1
136192,115360,105472,2170368,1986580,1996500,57.870,0.39,0.0,0.06,0.39,1
152064,136192,92064,2170368,1996500,2041340,77.909,0.41,0.06,0.08,0.47,1
157696,120736,87520,2170368,2041340,2074988,61.454,0.33,0.05,0.06,0.38,1
162304,116192,88320,2170368,2074988,2103292,58.524,0.36,0.02,0.06,0.38,1
90624,119040,59584,2170368,2103292,2163460,63.316,0.36,0.02,0.06,0.38,1
90624,59584,50135,2396160,2163460,2169913,725.082,5.09,0.02,0.72,5.109999999999999,0
160768,80855,30848,2396160,2169913,2220745,131.771,0.88,0.0,0.13,0.88,1
161792,64640,33920,2396160,2220745,2251913,40.131,0.23,0.02,0.04,0.25,1
160256,67712,33952,2396160,2251913,2286025,40.284,0.25,0.0,0.04,0.25,1
162304,71840,38048,2396160,2286025,2320121,43.511,0.25,0.02,0.04,0.27,1
156160,75936,38080,2396160,2320121,2358353,45.714,0.27,0.0,0.04,0.27,1
159744,38080,0,2636288,2358353,2393968,752.629,5.55,0.05,0.75,5.6,0
153088,41984,42176,2636288,2393968,2393968,30.921,0.14,0.0,0.03,0.14,1
158720,87744,87808,2636288,2393968,2393968,46.902,0.25,0.0,0.05,0.25,1
