YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.536,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.976,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,496,1.279,0.0,0.0,0.00,0.0,1
1536,512,511,2048,496,469,3.338,0.0,0.0,0.00,0.0,0
2560,1535,480,2048,469,1034,1.613,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1034,2106,1.812,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2106,2542,5.037,0.0,0.0,0.01,0.0,0
5120,3072,1664,6144,2542,2542,2.127,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,3.218,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,3.765,0.0,0.0,0.00,0.0,1
9216,6624,4064,6144,4614,5454,5.136,0.0,0.0,0.01,0.0,1
9216,4064,3545,10752,5454,5831,12.047,0.0,0.0,0.01,0.0,0
10240,8665,5088,10752,5831,6951,4.496,0.0,0.0,0.00,0.0,1
12800,10208,6464,10752,6951,8247,5.513,0.0,0.0,0.01,0.0,1
13824,12608,5824,12288,8247,12127,6.047,0.0,0.0,0.01,0.0,1
13824,5824,5758,18944,12127,12006,16.047,0.0,0.0,0.02,0.0,0
15360,11902,3200,18944,12006,17862,7.262,0.0,0.0,0.01,0.0,1
16384,3200,2146,28672,17862,18786,17.323,0.0,0.0,0.02,0.0,0
17408,11874,5568,28672,18786,20978,6.590,0.0,0.0,0.01,0.0,1
20992,15296,5056,28672,20978,26578,8.392,0.0,0.0,0.01,0.0,1
20992,5056,2471,40448,26578,28497,24.248,0.03,0.0,0.02,0.03,0
20992,15271,8192,40448,28497,33673,11.401,0.0,0.0,0.01,0.0,1
23552,20992,11744,43520,33673,43057,16.573,0.02,0.0,0.02,0.02,1
23552,11744,11725,57856,43057,41786,38.682,0.03,0.0,0.04,0.03,0
28672,23501,11808,57856,41786,53674,16.104,0.0,0.0,0.02,0.0,1
28672,11808,7658,77824,53674,57600,42.533,0.03,0.0,0.04,0.03,0
31232,19434,11808,77824,57600,65384,17.892,0.02,0.02,0.02,0.04,1
32256,23758,18944,77824,65384,70016,15.729,0.0,0.0,0.02,0.0,1
32256,18944,11242,99328,70016,77486,65.226,0.08,0.02,0.07,0.1,0
39424,24554,13344,99328,77486,88918,16.318,0.0,0.0,0.01,0.0,1
39424,13344,1017,124416,88918,98952,49.032,0.05,0.0,0.05,0.05,0
39936,16889,16928,124416,98952,98952,14.548,0.0,0.0,0.01,0.0,1
36352,32800,25088,124416,98952,106744,19.397,0.03,0.0,0.02,0.03,1
43520,36352,24800,124416,106744,118528,19.025,0.05,0.0,0.02,0.05,1
43520,24800,18545,153600,118528,124333,68.577,0.08,0.02,0.07,0.1,0
44032,29809,29888,153600,124333,124333,20.704,0.03,0.02,0.02,0.05,1
48128,39104,38912,153600,124333,124525,16.444,0.0,0.0,0.02,0.0,1
53760,48128,29632,153600,124525,143293,22.478,0.08,0.0,0.02,0.08,1
53760,29632,19268,187392,143293,153217,65.136,0.19,0.0,0.07,0.19,0
30208,27972,21120,187392,161409,168457,21.623,0.03,0.0,0.02,0.03,1
54272,29824,23552,187392,168457,174793,14.933,0.0,0.0,0.01,0.0,1
54784,23552,6601,221696,174793,187325,86.639,0.27,0.0,0.09,0.27,0
55296,17865,16704,221696,187325,188661,17.013,0.0,0.0,0.02,0.0,1
54272,27968,27936,221696,188661,188661,13.626,0.0,0.0,0.01,0.0,1
55296,40224,37792,221696,188661,191125,19.280,0.05,0.0,0.02,0.05,1
55296,50080,47200,221696,191125,194093,24.150,0.08,0.02,0.02,0.1,1
61952,54880,43552,221696,194093,205517,25.110,0.08,0.0,0.03,0.08,1
62464,51232,27680,229376,205517,229365,25.558,0.06,0.0,0.03,0.06,1
64512,27680,27040,270848,229365,229156,110.402,0.36,0.0,0.11,0.36,0
67072,38304,18880,270848,229156,248988,30.345,0.11,0.0,0.03,0.11,1
67584,18880,0,314880,248988,267427,95.389,0.48,0.0,0.10,0.48,0
67584,13312,13408,314880,267427,267427,8.105,0.0,0.0,0.01,0.0,1
64512,26720,26720,314880,267427,267427,14.472,0.02,0.0,0.01,0.02,1
66560,42080,42080,314880,267427,267427,19.829,0.14,0.0,0.02,0.14,1
64512,57440,55296,314880,267427,269539,26.113,0.11,0.02,0.03,0.13,1
72704,64512,38944,314880,269539,295563,27.907,0.14,0.0,0.03,0.14,1
72704,38944,19330,367104,295563,314507,109.132,0.69,0.0,0.11,0.69,0
69632,28546,21312,367104,314507,322027,27.358,0.12,0.0,0.03,0.12,1
34304,31552,23776,367104,338411,346243,22.353,0.11,0.02,0.02,0.13,1
71680,23776,0,413184,346243,361415,143.307,0.86,0.0,0.14,0.86,0
71680,11776,11872,413184,361415,361415,8.765,0.02,0.0,0.01,0.02,1
67072,23648,23648,413184,361415,361415,12.627,0.02,0.0,0.01,0.02,1
70144,36960,37024,413184,361415,361415,17.691,0.14,0.0,0.02,0.14,1
67584,50336,50240,413184,361415,361415,22.767,0.12,0.0,0.02,0.12,1
72704,59968,59968,413184,361415,361415,26.153,0.12,0.0,0.02,0.12,1
71680,69696,69792,413184,361415,361415,30.905,0.14,0.0,0.03,0.14,1
81920,70816,58912,413184,361415,373351,29.657,0.12,0.02,0.03,0.13999999999999999,1
78848,59936,34880,413184,373351,398751,26.437,0.11,0.0,0.03,0.11,1
79360,34880,19833,471552,398751,413002,146.399,0.89,0.0,0.15,0.89,0
82944,21881,8672,471552,413002,426522,27.159,0.12,0.0,0.03,0.12,1
82944,10720,4864,471552,426522,432466,7.329,0.02,0.0,0.01,0.02,1
83968,6400,3712,471552,432466,435210,5.954,0.0,0.0,0.01,0.0,1
83456,5248,1632,471552,435210,438810,6.167,0.0,0.0,0.01,0.0,1
4608,3680,2176,471552,438810,440370,5.482,0.0,0.0,0.00,0.0,1
79872,4224,2144,471552,440370,442442,6.384,0.02,0.0,0.01,0.02,1
5632,4704,2656,471552,442442,444514,5.630,0.0,0.0,0.01,0.0,1
74240,5216,2656,471552,444514,447106,6.381,0.02,0.0,0.01,0.02,1
6656,5728,3232,471552,447106,449706,6.675,0.0,0.0,0.01,0.0,1
68608,6304,3200,471552,449706,452826,7.468,0.0,0.0,0.01,0.0,1
8704,7296,4192,471552,452826,455954,6.348,0.03,0.0,0.01,0.03,1
69632,4192,0,509952,455954,459117,148.021,1.0,0.0,0.15,1.0,0
10752,5120,5216,509952,459117,459117,7.283,0.0,0.0,0.01,0.0,1
61440,10336,5248,509952,459117,464301,8.602,0.02,0.0,0.01,0.02,1
12800,11392,6272,509952,464301,469485,8.390,0.02,0.0,0.01,0.02,1
55296,12416,6304,509952,469485,475709,8.710,0.02,0.0,0.01,0.02,1
14848,13472,7232,509952,475709,481949,9.085,0.0,0.0,0.01,0.0,1
50176,14400,7296,509952,481949,489213,9.226,0.0,0.0,0.01,0.0,1
16896,15488,8352,509952,489213,496493,9.646,0.0,0.0,0.01,0.0,1
50688,8352,0,556032,496493,503953,162.473,1.14,0.0,0.16,1.14,0
18944,9216,9312,556032,503953,503953,8.531,0.02,0.0,0.01,0.02,1
48640,18528,18560,556032,503953,503953,10.785,0.0,0.0,0.01,0.0,1
49152,28288,28256,556032,503953,503953,14.065,0.02,0.0,0.01,0.02,1
46592,37984,37952,556032,503953,503953,18.357,0.11,0.02,0.02,0.13,1
53248,42048,32864,556032,503953,513289,19.607,0.12,0.0,0.02,0.12,1
51200,36960,17952,556032,513289,532449,18.066,0.09,0.03,0.02,0.12,1
14848,23072,9280,556032,532449,546433,12.367,0.02,0.0,0.01,0.02,1
53248,9280,0,617472,546433,554933,168.330,1.12,0.03,0.17,1.1500000000000001,0
53248,6144,6272,617472,554933,554933,7.383,0.0,0.0,0.01,0.0,1
50176,12416,6272,617472,554933,561157,8.413,0.02,0.0,0.01,0.02,1
14848,13440,7264,617472,561157,567381,8.799,0.02,0.0,0.01,0.02,1
47616,14432,7264,617472,567381,574653,8.952,0.02,0.0,0.01,0.02,1
16896,15456,8352,617472,574653,581941,9.802,0.02,0.0,0.01,0.02,1
44544,16544,8320,617472,581941,590253,10.030,0.0,0.0,0.01,0.0,1
19968,18048,9856,617472,590253,598557,11.175,0.02,0.0,0.01,0.02,1
43520,19584,9824,617472,598557,608413,12.601,0.02,0.0,0.01,0.02,1
44544,9824,0,679936,608413,617135,194.880,1.28,0.03,0.19,1.31,0
41984,11264,11392,679936,617135,617135,9.666,0.0,0.0,0.01,0.0,1
44032,24192,24160,679936,617135,617135,13.589,0.02,0.0,0.01,0.02,1
41472,36960,33792,679936,617135,620255,19.964,0.08,0.03,0.02,0.11,1
48128,41472,19040,679936,620255,643071,20.882,0.03,0.0,0.02,0.03,1
44032,26720,15456,679936,643071,654535,14.660,0.02,0.0,0.01,0.02,1
25600,24160,16480,679936,654535,662319,14.312,0.0,0.02,0.02,0.02,1
45568,16480,0,749568,662319,677877,210.800,1.61,0.0,0.21,1.61,0
45568,10240,10336,749568,677877,677877,8.596,0.0,0.0,0.01,0.0,1
45568,20576,20608,749568,677877,677877,12.510,0.02,0.0,0.01,0.02,1
45568,31872,31840,749568,710645,710645,32.851,0.12,0.0,0.03,0.12,1
43520,43104,38400,749568,710645,715309,22.536,0.02,0.0,0.02,0.02,1
51200,43520,35328,749568,715309,723709,22.651,0.03,0.0,0.02,0.03,1
54272,40448,31584,749568,723709,732693,21.344,0.03,0.0,0.02,0.03,1
20992,36704,15424,754688,732693,754277,19.975,0.02,0.0,0.02,0.02,1
54784,15424,0,831488,754277,752413,294.957,1.94,0.02,0.30,1.96,0
54784,6144,6240,831488,752413,752413,11.214,0.0,0.0,0.01,0.0,1
52736,12384,12416,831488,752413,752413,12.679,0.02,0.0,0.01,0.02,1
20992,19584,13440,831488,752413,758661,12.916,0.02,0.0,0.01,0.02,1
49664,20608,14432,831488,758661,764893,14.950,0.0,0.0,0.01,0.0,1
51712,22624,8320,831488,764893,779405,15.199,0.02,0.0,0.02,0.02,1
51200,16512,8256,831488,779405,787709,13.318,0.0,0.0,0.01,0.0,1
51712,17984,9824,831488,787709,796013,13.384,0.02,0.0,0.01,0.02,1
48640,19552,9824,831488,796013,805869,13.639,0.02,0.0,0.01,0.02,1
50176,21088,11392,831488,805869,815741,14.651,0.02,0.0,0.01,0.02,1
50176,11392,0,908288,815741,825859,265.168,1.8,0.02,0.27,1.82,0
26112,12800,12864,908288,825859,825859,13.394,0.02,0.0,0.01,0.02,1
47616,25664,25728,908288,825859,825859,16.683,0.02,0.0,0.02,0.02,1
49664,38016,37376,908288,825859,826411,20.823,0.08,0.0,0.02,0.08,1
57344,49664,24416,908288,826411,852083,25.330,0.12,0.0,0.03,0.12,1
57344,38240,26240,908288,852083,864259,21.939,0.06,0.0,0.02,0.06,1
58368,40064,27808,908288,864259,876715,22.230,0.12,0.0,0.02,0.12,1
59392,42656,28832,908288,876715,890723,22.930,0.14,0.0,0.02,0.14,1
59392,28832,10215,1003520,890723,908087,303.721,2.08,0.03,0.30,2.11,0
57856,25063,18400,1003520,908087,914975,49.896,0.28,0.0,0.05,0.28,1
59904,34784,34816,1003520,914975,914975,19.961,0.06,0.0,0.02,0.06,1
55808,51200,46080,1003520,914975,920055,27.492,0.14,0.0,0.03,0.14,1
64512,55808,40608,1003520,920055,935575,27.805,0.11,0.03,0.03,0.14,1
68608,50336,35360,1003520,935575,950735,25.108,0.12,0.0,0.03,0.12,1
68608,46624,21088,1003520,950735,976591,24.262,0.12,0.02,0.02,0.13999999999999999,1
69120,21088,0,1103872,976591,996447,302.316,2.11,0.02,0.30,2.13,0
69120,13312,13472,1103872,996447,996447,14.058,0.02,0.0,0.01,0.02,1
65024,26784,26720,1103872,996447,996447,16.837,0.03,0.0,0.02,0.03,1
67584,41568,41600,1103872,996447,996447,22.038,0.12,0.0,0.02,0.12,1
69632,56448,43168,1103872,996447,1009951,28.985,0.12,0.0,0.03,0.12,1
72704,56992,43616,1103872,1009951,1023455,29.052,0.14,0.0,0.03,0.14,1
75776,57440,42656,1103872,1023455,1038495,29.177,0.14,0.0,0.03,0.14,1
77312,56992,42080,1103872,1038495,1053543,28.913,0.14,0.0,0.03,0.14,1
75776,56416,28800,1103872,1053543,1081527,29.084,0.14,0.0,0.03,0.14,1
77824,28800,5110,1223680,1081527,1103731,347.905,2.48,0.03,0.35,2.51,0
79872,23542,18592,1223680,1103731,1108955,58.807,0.34,0.03,0.06,0.37,1
80896,37024,18592,1223680,1108955,1127635,22.202,0.12,0.0,0.02,0.12,1
80896,39584,21152,1223680,1127635,1146331,23.460,0.09,0.03,0.02,0.12,1
78848,42144,21120,1223680,1146331,1167619,25.111,0.09,0.02,0.02,0.11,1
80384,44672,23744,1223680,1167619,1188907,25.950,0.09,0.05,0.03,0.14,1
77312,47296,23680,1223680,1188907,1212787,27.248,0.09,0.03,0.03,0.12,1
78848,23680,11255,1357312,1212787,1223356,387.560,2.98,0.03,0.39,3.01,0
80384,38903,27808,1357312,1223356,1234788,71.852,0.52,0.0,0.07,0.52,1
72192,55456,50176,1357312,1234788,1240052,31.546,0.14,0.0,0.03,0.14,1
80384,72192,16992,1357312,1240052,1290860,38.090,0.22,0.03,0.04,0.25,1
76288,39008,28448,1357312,1290860,1290860,22.390,0.16,0.0,0.02,0.16,1
