YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.627,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,96,0.854,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,96,512,1.175,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,512,1072,1.318,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1072,1495,4.715,0.0,0.0,0.00,0.0,0
3584,2048,480,3584,1495,2111,1.432,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2111,2679,2.024,0.0,0.0,0.00,0.0,1
7168,4576,2016,4096,2679,3775,2.569,0.0,0.0,0.00,0.0,1
7168,2016,2012,6656,3775,3683,6.538,0.0,0.0,0.01,0.0,0
8192,7132,3040,6656,3683,5331,3.999,0.02,0.0,0.00,0.02,1
8192,3040,2012,10752,5331,6318,7.764,0.0,0.0,0.01,0.0,0
10752,7132,4224,10752,6318,6806,4.346,0.0,0.0,0.01,0.0,1
11264,10368,5088,10752,6806,9366,5.715,0.02,0.0,0.01,0.02,1
11264,5088,3544,16384,9366,10586,13.376,0.0,0.0,0.01,0.0,0
14848,9688,4608,16384,10586,12746,5.952,0.0,0.0,0.01,0.0,1
15360,12800,7168,16384,12746,14418,5.985,0.0,0.0,0.01,0.0,1
15360,7168,5621,23552,14418,15878,16.855,0.02,0.0,0.02,0.02,0
20480,13813,4768,23552,15878,21598,8.745,0.0,0.0,0.01,0.0,1
20480,4768,2169,34304,21598,23544,22.249,0.0,0.0,0.02,0.0,0
20480,13433,5856,34304,23544,25760,7.566,0.0,0.0,0.01,0.0,1
19968,17120,9216,34304,25760,32280,12.277,0.02,0.0,0.01,0.02,1
19968,9216,7153,48128,32280,34172,27.705,0.03,0.02,0.03,0.05,0
24064,17905,10784,48128,34172,41444,14.901,0.0,0.0,0.01,0.0,1
24064,10784,3059,65024,41444,47971,38.096,0.03,0.0,0.04,0.03,0
25600,13811,13824,65024,47971,47971,13.971,0.0,0.0,0.01,0.0,1
27648,24576,16896,65024,47971,55731,16.757,0.02,0.0,0.02,0.02,1
33280,27648,18912,65024,55731,64619,20.102,0.02,0.02,0.02,0.04,1
33280,18912,18338,86016,64619,64854,61.556,0.08,0.0,0.06,0.08,0
35840,29090,21248,86016,64854,72878,22.690,0.02,0.0,0.02,0.02,1
35328,32000,28128,86016,72878,76766,18.313,0.02,0.02,0.02,0.04,1
