YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.408,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,80,0.883,0.0,0.0,0.00,0.0,1
1536,1536,512,512,80,496,1.298,0.02,0.0,0.00,0.02,1
1536,512,510,2048,496,470,3.230,0.0,0.0,0.00,0.0,0
2560,1534,480,2048,470,1034,1.537,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1034,2106,1.859,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2106,2542,4.163,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,1.725,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,3.124,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,3.285,0.0,0.0,0.00,0.0,1
9216,6624,4064,6144,4614,5454,4.484,0.02,0.0,0.00,0.02,1
9216,4064,3545,10752,5454,5831,12.150,0.0,0.0,0.01,0.0,0
10240,8665,5088,10752,5831,6951,4.393,0.0,0.0,0.00,0.0,1
12800,10208,6496,10752,6951,8239,5.694,0.02,0.0,0.01,0.02,1
13824,12640,5824,12288,8239,12119,5.721,0.0,0.0,0.01,0.0,1
13824,5824,5758,18944,12119,12006,16.882,0.0,0.0,0.02,0.0,0
15872,11902,3200,18944,12006,17862,7.246,0.0,0.0,0.01,0.0,1
16384,3200,2146,28672,17862,18786,15.503,0.02,0.0,0.01,0.02,0
16896,11362,5312,28672,18786,20978,6.129,0.0,0.0,0.01,0.0,1
20480,14528,4800,28672,20978,26314,8.391,0.03,0.0,0.01,0.03,1
20480,4800,2206,39936,26314,28232,23.665,0.02,0.0,0.02,0.02,0
20480,14494,8192,39936,28232,33808,11.686,0.02,0.0,0.01,0.02,1
20480,8192,2044,54272,33808,39848,27.947,0.05,0.0,0.03,0.05,0
24064,14332,11744,54272,39848,42480,12.483,0.02,0.0,0.01,0.02,1
26624,24032,12320,54784,42480,54368,15.567,0.02,0.0,0.01,0.02,1
26624,12320,10723,73728,54368,54664,44.524,0.06,0.0,0.05,0.06,0
30208,23011,12320,73728,54664,65568,18.757,0.03,0.0,0.02,0.03,1
30208,12320,4082,96256,65568,73563,50.674,0.06,0.0,0.05,0.06,0
31232,15390,15232,96256,73563,73563,15.145,0.02,0.0,0.02,0.02,1
29184,29056,19424,96256,73563,83299,21.877,0.03,0.0,0.02,0.03,1
35840,29152,18656,96256,83299,93963,16.329,0.02,0.0,0.02,0.02,1
35840,18656,13993,123392,93963,96188,56.763,0.09,0.0,0.06,0.09,0
38400,23721,19296,123392,96188,100756,19.585,0.03,0.0,0.02,0.03,1
