YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.188,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.865,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.131,0.0,0.0,0.00,0.0,1
1536,512,510,2048,504,470,3.267,0.0,0.0,0.00,0.0,0
2560,1534,480,2048,470,1038,1.330,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1038,2110,1.941,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2110,2542,4.398,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,1.701,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,2.940,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,3.840,0.0,0.0,0.00,0.0,1
9216,6624,4064,6144,4614,5454,3.931,0.0,0.0,0.00,0.0,1
9216,4064,3545,10752,5454,5831,10.847,0.02,0.0,0.01,0.02,0
10240,8665,5088,10752,5831,6951,4.242,0.0,0.0,0.00,0.0,1
12800,10208,6496,10752,6951,8239,5.555,0.0,0.0,0.01,0.0,1
13824,12640,5792,12288,8239,12119,5.788,0.0,0.02,0.01,0.02,1
13824,5792,5758,18944,12119,12006,16.139,0.0,0.0,0.02,0.0,0
15872,11902,3200,18944,12006,17862,7.185,0.0,0.0,0.01,0.0,1
16384,3200,2146,28672,17862,18786,14.694,0.0,0.0,0.02,0.0,0
16896,11362,5312,28672,18786,20978,6.411,0.0,0.0,0.01,0.0,1
20480,14528,4832,28672,20978,26306,7.560,0.0,0.0,0.01,0.0,1
20480,4832,2206,39936,26306,28232,25.665,0.02,0.0,0.03,0.02,0
20480,14494,6528,39936,28232,30480,8.527,0.0,0.0,0.01,0.0,1
19968,18816,8672,40960,30480,40712,15.476,0.0,0.0,0.01,0.0,1
19968,8672,8659,55296,40712,39480,35.739,0.05,0.0,0.04,0.05,0
25088,19923,11296,55296,39480,48256,14.881,0.02,0.0,0.02,0.02,1
25088,11296,4080,74240,48256,55293,41.633,0.05,0.0,0.04,0.05,0
26112,15344,15360,74240,55293,55309,19.768,0.03,0.0,0.02,0.03,1
28672,26112,10752,74240,55309,70861,20.427,0.05,0.02,0.02,0.07,1
28672,10752,7144,98816,70861,74181,56.097,0.03,0.02,0.06,0.05,0
28672,14653,7456,98816,74181,81445,15.844,0.02,0.0,0.02,0.02,1
30208,20256,17376,98816,81445,84325,14.077,0.02,0.0,0.01,0.02,1
35840,30176,12832,102400,84325,101893,15.485,0.02,0.0,0.02,0.02,1
35840,12832,10209,132096,101893,102013,55.291,0.06,0.0,0.05,0.06,0
36352,25057,14912,132096,102013,112389,18.963,0.05,0.0,0.02,0.05,1
34304,29760,22528,132096,112389,119669,20.090,0.03,0.02,0.02,0.05,1
34304,22528,10216,163840,119669,131642,60.335,0.14,0.0,0.06,0.14,0
40448,21992,11872,163840,131642,142034,21.025,0.02,0.0,0.02,0.02,1
37888,23648,23584,163840,142034,142034,11.873,0.0,0.0,0.01,0.0,1
40960,34336,22560,163840,142034,153978,18.013,0.05,0.0,0.02,0.05,1
40960,22560,12246,198656,153978,163827,70.156,0.2,0.0,0.07,0.2,0
43520,22998,16640,198656,163827,170419,21.087,0.02,0.0,0.02,0.02,1
44032,29440,29408,198656,170419,170419,14.894,0.02,0.0,0.02,0.02,1
42496,42208,35296,198656,170419,177363,22.359,0.0,0.0,0.02,0.0,1
26624,42464,19232,209408,177363,209123,23.038,0.0,0.0,0.02,0.0,1
26624,19232,6298,252416,209123,209103,92.224,0.3,0.0,0.09,0.3,0
48640,13466,7232,252416,209103,215511,16.611,0.02,0.02,0.02,0.04,1
49152,15936,8800,252416,215511,222767,9.040,0.0,0.0,0.01,0.0,1
48128,17504,8832,252416,222767,231591,9.339,0.0,0.02,0.01,0.02,1
49152,19072,10336,252416,231591,240415,10.226,0.0,0.0,0.01,0.0,1
49152,10336,0,290816,240415,250092,85.560,0.5,0.0,0.09,0.5,0
49152,11776,11872,290816,250092,250092,7.074,0.0,0.0,0.01,0.0,1
48128,23648,23648,290816,250092,250092,11.907,0.0,0.0,0.01,0.0,1
49152,35936,35904,290816,250092,250092,17.320,0.08,0.0,0.02,0.08,1
52224,48192,36448,290816,250092,262028,23.338,0.11,0.0,0.02,0.11,1
56320,46176,34432,290816,262028,273956,21.076,0.11,0.0,0.02,0.11,1
56320,34432,17346,333312,273956,290442,100.218,0.78,0.0,0.10,0.78,0
56832,27074,14656,333312,290442,303154,25.130,0.09,0.03,0.03,0.12,1
32768,25920,21152,333312,303154,308066,13.716,0.02,0.0,0.01,0.02,1
54272,32416,22624,333312,308066,317930,16.213,0.02,0.0,0.02,0.02,1
56320,22624,7139,377856,317930,332817,110.627,0.66,0.0,0.11,0.66,0
58368,21987,17664,377856,349201,353745,24.377,0.05,0.0,0.02,0.05,1
56320,32512,32544,377856,353745,353745,15.963,0.02,0.0,0.02,0.02,1
58880,46880,44544,377856,353745,355985,22.456,0.09,0.0,0.02,0.09,1
63488,58880,42144,377856,355985,373049,27.440,0.12,0.0,0.03,0.12,1
63488,42144,28660,427520,373049,377730,159.354,1.12,0.0,0.16,1.12,0
67584,40948,30848,427520,377730,388186,33.210,0.17,0.0,0.03,0.17,1
68096,43136,34496,427520,388186,396930,20.745,0.03,0.09,0.02,0.12,1
68096,48320,38528,427520,396930,406850,22.634,0.12,0.0,0.02,0.12,1
66560,52352,27776,432128,406850,431722,25.633,0.09,0.05,0.03,0.14,1
68608,27776,26564,488448,431722,431927,154.146,0.95,0.02,0.15,0.97,0
71168,44484,18080,488448,431927,458895,37.045,0.25,0.0,0.04,0.25,1
70656,36000,18048,488448,458895,477079,19.578,0.12,0.0,0.02,0.12,1
71680,18048,6136,553984,477079,488135,158.903,1.02,0.0,0.16,1.02,0
72704,27128,21120,553984,488135,494383,34.043,0.27,0.0,0.03,0.27,1
69632,42112,42144,553984,494383,494383,21.839,0.14,0.0,0.02,0.14,1
73216,61600,53760,553984,494383,502223,29.396,0.14,0.0,0.03,0.14,1
81920,73216,35456,553984,502223,540591,36.081,0.19,0.08,0.04,0.27,1
83456,35456,21457,629248,540591,553590,185.733,1.2,0.02,0.19,1.22,0
84992,44497,36224,629248,553590,562206,46.946,0.25,0.0,0.05,0.25,1
79360,59264,59264,629248,562206,562206,31.408,0.14,0.0,0.03,0.14,1
86528,77696,68096,629248,562206,571822,41.009,0.27,0.0,0.04,0.27,1
99840,86528,55136,629248,571822,603718,45.112,0.22,0.05,0.05,0.27,1
99840,55136,28830,709632,603718,629037,199.900,1.39,0.02,0.20,1.41,0
56320,47774,37216,709632,629037,639941,49.000,0.27,0.0,0.05,0.27,1
98816,56160,48448,709632,639941,647749,29.162,0.14,0.0,0.03,0.14,1
99328,69440,23697,792064,680517,709335,282.695,1.88,0.03,0.28,1.91,0
58880,45201,37184,792064,709335,717695,49.125,0.27,0.0,0.05,0.27,1
95744,58688,58752,792064,717695,717695,28.636,0.12,0.0,0.03,0.12,1
98816,79232,78336,792064,717695,718447,36.156,0.25,0.0,0.04,0.25,1
101376,98816,83744,792064,718447,733767,46.703,0.25,0.02,0.05,0.27,1
111104,96544,75328,792064,733767,755327,43.575,0.27,0.0,0.04,0.27,1
110080,88128,46176,798208,755327,797735,41.288,0.25,0.02,0.04,0.27,1
112128,46176,44453,894464,797735,797963,276.227,1.84,0.0,0.28,1.84,0
115712,61349,29184,894464,797963,830731,58.864,0.34,0.0,0.06,0.34,1
112640,46080,33920,894464,830731,843059,25.060,0.12,0.0,0.03,0.12,1
114688,52864,19040,894464,843059,877283,28.669,0.12,0.02,0.03,0.13999999999999999,1
114688,19040,1041,1002496,877283,894021,287.444,2.06,0.03,0.29,2.09,0
115200,19985,19072,1002496,894021,895101,47.526,0.27,0.0,0.05,0.27,1
61440,40064,40128,1002496,895101,895101,22.820,0.08,0.0,0.02,0.08,1
112128,61120,61056,1002496,895101,895101,30.908,0.12,0.0,0.03,0.12,1
114176,82560,63648,1002496,895101,914317,40.789,0.25,0.02,0.04,0.27,1
117760,85152,64128,1002496,914317,935605,41.460,0.27,0.0,0.04,0.27,1
119296,86656,65664,1002496,935605,956893,42.666,0.25,0.02,0.04,0.27,1
115712,88192,45184,1002496,956893,1000453,44.802,0.22,0.03,0.04,0.25,1
118784,45184,41419,1119744,1000453,1002422,341.078,2.41,0.0,0.34,2.41,0
122880,70091,28800,1119744,1002422,1044422,78.502,0.44,0.03,0.08,0.47,1
122880,57472,28800,1119744,1044422,1073486,32.499,0.16,0.0,0.03,0.16,1
123904,28800,0,1230848,1073486,1101124,337.738,2.47,0.05,0.34,2.52,0
121344,31744,31936,1230848,1101124,1101124,19.855,0.05,0.0,0.02,0.05,1
124416,66752,66784,1230848,1101124,1101124,34.795,0.16,0.0,0.03,0.16,1
116736,101600,93696,1230848,1101124,1109036,54.236,0.42,0.08,0.05,0.5,1
78336,116736,55104,1230848,1109036,1171556,65.775,0.42,0.03,0.07,0.44999999999999996,1
130560,55104,0,1371136,1171556,1225423,370.226,2.67,0.02,0.37,2.69,0
130560,25600,25760,1371136,1225423,1225423,17.363,0.03,0.0,0.02,0.03,1
122880,51360,51392,1371136,1225423,1225423,28.088,0.12,0.0,0.03,0.12,1
127488,79552,77856,1371136,1225423,1225423,39.064,0.25,0.0,0.04,0.25,1
126464,106016,92480,1371136,1225423,1225423,46.486,0.38,0.0,0.05,0.38,1
135680,113984,112608,1371136,1225423,1225423,54.874,0.38,0.0,0.05,0.38,1
143360,134112,108480,1371136,1225423,1251383,73.237,0.55,0.08,0.07,0.63,1
84480,122304,70208,1371136,1251383,1304127,67.275,0.38,0.02,0.07,0.4,1
142336,84032,49312,1371136,1304127,1339295,45.950,0.23,0.02,0.05,0.25,1
144896,49312,15844,1529856,1339295,1370869,690.047,5.0,0.05,0.69,5.05,0
148480,34276,21984,1529856,1370869,1383469,77.798,0.52,0.0,0.08,0.52,1
144896,40416,36992,1529856,1449005,1452509,55.486,0.28,0.0,0.06,0.28,1
78336,57472,57504,1529856,1452509,1452509,33.114,0.08,0.0,0.03,0.08,1
142848,77984,78048,1529856,1452509,1452509,38.598,0.16,0.0,0.04,0.16,1
143872,99552,81088,1529856,1452509,1471181,48.236,0.27,0.0,0.05,0.27,1
146432,102592,84224,1529856,1471181,1489837,49.590,0.36,0.0,0.05,0.36,1
146432,84224,10277,1684480,1489837,1529841,598.342,4.12,0.03,0.60,4.15,0
148480,32805,28608,1684480,1529841,1534313,80.417,0.42,0.0,0.08,0.42,1
142848,51136,48032,1684480,1534313,1537489,32.595,0.06,0.0,0.03,0.06,1
146944,73120,70304,1684480,1537489,1540345,39.094,0.16,0.0,0.04,0.16,1
144384,95392,72864,1684480,1540345,1563217,50.996,0.31,0.05,0.05,0.36,1
145920,101024,78560,1684480,1563217,1586097,55.969,0.36,0.03,0.06,0.39,1
141312,106720,56544,1684480,1586097,1637001,67.327,0.38,0.14,0.07,0.52,1
145920,56544,7206,1854464,1637001,1684276,548.866,3.78,0.09,0.55,3.8699999999999997,0
150528,43558,36544,1854464,1684276,1691628,94.602,0.53,0.0,0.10,0.53,1
152064,72896,36576,1854464,1691628,1728540,49.284,0.12,0.25,0.05,0.37,1
153088,77024,40640,1854464,1728540,1765452,53.014,0.12,0.25,0.05,0.37,1
148992,81088,40640,1854464,1765452,1806524,55.476,0.2,0.17,0.06,0.37,1
152064,40640,0,2035200,1806524,1844955,598.747,4.23,0.08,0.60,4.3100000000000005,0
147968,45056,45248,2035200,1844955,1844955,30.759,0.14,0.0,0.03,0.14,1
152576,94400,94496,2035200,1844955,1844955,47.359,0.25,0.0,0.05,0.25,1
140800,143648,113664,2035200,1844955,1875267,87.055,0.55,0.2,0.09,0.75,1
94208,140800,66688,2035200,1875267,1950515,92.060,0.42,0.22,0.09,0.64,1
154624,93824,54464,2035200,1950515,1990467,59.107,0.28,0.11,0.06,0.39,1
158208,54464,7711,2251264,1990467,2034719,650.850,4.58,0.12,0.65,4.7,0
162304,42015,39456,2251264,2034719,2037535,108.707,0.66,0.0,0.11,0.66,1
159232,73760,73824,2251264,2037535,2037535,40.997,0.27,0.0,0.04,0.27,1
161792,111712,111744,2251264,2037535,2037535,55.262,0.39,0.0,0.06,0.39,1
154112,149632,135680,2251264,2037535,2051599,88.825,0.62,0.12,0.09,0.74,1
108544,154112,89888,2251264,2051599,2116743,98.608,0.58,0.17,0.10,0.75,1
176640,108320,37024,2251264,2116743,2188983,79.713,0.27,0.36,0.08,0.63,1
176640,37024,0,2468864,2188983,2223488,707.855,5.03,0.06,0.71,5.09,0
179200,21504,21664,2468864,2223488,2223488,23.103,0.02,0.0,0.02,0.02,1
179712,45728,24224,2468864,2223488,2245328,36.372,0.12,0.03,0.04,0.15,1
177664,48288,24224,2468864,2245328,2269664,35.983,0.14,0.11,0.04,0.25,1
54784,51360,27328,2468864,2269664,2293952,36.465,0.14,0.12,0.04,0.26,1
171008,54464,27328,2468864,2293952,2321336,40.396,0.08,0.11,0.04,0.19,1
60928,57536,30368,2468864,2321336,2348712,41.260,0.19,0.08,0.04,0.27,1
163328,60576,30368,2468864,2348712,2379192,42.965,0.25,0.02,0.04,0.27,1
68096,64160,33952,2468864,2379192,2409656,44.007,0.12,0.12,0.04,0.24,1
166400,33952,0,2672640,2409656,2441335,763.844,5.83,0.05,0.76,5.88,0
76288,37888,38048,2672640,2441335,2441335,29.631,0.06,0.0,0.03,0.06,1
160768,75936,76000,2672640,2441335,2441335,41.763,0.25,0.0,0.04,0.25,1
163840,114400,114496,2672640,2441335,2441335,56.911,0.38,0.0,0.06,0.38,1
156672,152896,141824,2672640,2441335,2452375,90.684,0.48,0.16,0.09,0.64,1
101376,156672,86080,2672640,2452375,2523623,97.881,0.61,0.05,0.10,0.66,1
163840,100928,65472,2672640,2523623,2559383,59.958,0.28,0.09,0.06,0.37,1
173568,82368,31904,2672640,2559383,2610263,62.077,0.14,0.23,0.06,0.37,1
173568,31904,0,2902528,2610263,2640283,804.879,6.03,0.06,0.81,6.09,0
173568,19456,19584,2902528,2640283,2640283,22.668,0.02,0.0,0.02,0.02,1
169472,39040,19584,2902528,2640283,2659907,34.462,0.08,0.05,0.03,0.13,1
44544,41600,22176,2902528,2659907,2679539,32.125,0.11,0.03,0.03,0.14,1
162816,44192,22176,2902528,2679539,2701747,34.091,0.11,0.03,0.03,0.14,1
49664,46752,24736,2902528,2701747,2723955,33.523,0.06,0.09,0.03,0.15,1
154624,49312,24736,2902528,2723955,2748755,36.267,0.2,0.05,0.04,0.25,1
55808,52384,27776,2902528,2748755,2773547,36.490,0.23,0.02,0.04,0.25,1
145408,55424,27776,2902528,2773547,2801435,38.904,0.14,0.11,0.04,0.25,1
61952,58496,30880,3034112,2932507,2960403,114.866,0.56,0.0,0.12,0.56,1
147456,61600,61632,3034112,2960403,2960403,49.143,0.25,0.0,0.05,0.25,1
147968,94912,94944,3034112,2960403,2960403,60.775,0.2,0.0,0.06,0.2,1
153088,128224,97504,3034112,2960403,2991411,73.739,0.31,0.06,0.07,0.37,1
163840,97504,0,3275264,2991411,3020813,1157.330,8.03,0.08,1.16,8.11,0
157184,26112,26240,3275264,3020813,3020813,34.189,0.05,0.0,0.03,0.05,1
83968,54912,54944,3275264,3020813,3020813,45.779,0.08,0.0,0.05,0.08,1
