YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.199,0.0,0.0,0.00,0.0,1
1024,991,512,512,8,96,0.849,0.0,0.0,0.00,0.0,1
1024,1023,512,512,96,248,0.884,0.0,0.0,0.00,0.0,1
1536,1023,512,1024,248,512,1.068,0.0,0.0,0.00,0.0,1
1536,1536,480,1536,512,1064,1.097,0.0,0.0,0.00,0.0,1
3584,480,0,3072,1064,1480,3.674,0.0,0.0,0.00,0.0,0
3584,2048,1088,3072,1480,1480,1.089,0.0,0.0,0.00,0.0,1
5120,3136,1504,3072,1480,2112,2.196,0.0,0.0,0.00,0.0,1
5632,5088,2016,3584,2112,3472,2.600,0.0,0.0,0.00,0.0,1
5632,2016,2012,6144,3472,3398,6.050,0.02,0.0,0.01,0.02,0
7680,5596,3040,6144,3398,4238,4.299,0.0,0.0,0.00,0.0,1
8704,7648,3968,6144,4238,5774,3.861,0.0,0.0,0.00,0.0,1
8704,3968,3900,9728,5774,5718,8.572,0.0,0.0,0.01,0.0,0
11264,8508,2656,9728,5718,9430,5.249,0.0,0.0,0.01,0.0,1
11264,2656,2622,15360,9430,9362,9.425,0.0,0.0,0.01,0.0,0
11264,9278,3456,15360,9362,12026,4.524,0.0,0.0,0.00,0.0,1
14336,10112,3488,15872,12026,15490,5.914,0.0,0.0,0.01,0.0,1
14336,3488,3434,23552,15490,15385,14.757,0.02,0.0,0.01,0.02,0
14336,12650,5088,23552,15385,19065,7.232,0.02,0.0,0.01,0.02,1
19968,14304,4800,24576,19065,24217,7.701,0.0,0.0,0.01,0.0,1
19968,4800,4250,34816,24217,24075,24.570,0.03,0.0,0.03,0.03,0
19968,16538,6400,34816,24075,28403,9.693,0.0,0.0,0.01,0.0,1
20992,16679,8704,36352,28403,36219,13.818,0.02,0.0,0.01,0.02,1
20992,8704,8687,50176,36219,36009,31.371,0.03,0.0,0.03,0.03,0
25088,20975,12320,50176,36009,44841,15.043,0.0,0.0,0.01,0.0,1
25088,12320,6127,67072,44841,49808,43.140,0.05,0.0,0.04,0.05,0
28160,18415,12320,67072,49808,56040,18.015,0.0,0.02,0.02,0.02,1
29696,25632,16384,67072,56040,65376,18.169,0.03,0.0,0.02,0.03,1
29696,16384,14819,87552,65376,66654,53.186,0.06,0.0,0.05,0.06,0
38400,28131,13344,87552,66654,81718,25.165,0.03,0.0,0.02,0.03,1
38912,13344,5618,112640,81718,87098,64.592,0.09,0.0,0.07,0.09,0
39424,22002,22048,112640,87098,87098,17.714,0.03,0.0,0.02,0.03,1
36864,38432,26624,112640,87098,99042,22.457,0.05,0.02,0.02,0.07,1
36864,26624,13284,140800,99042,112135,59.708,0.08,0.02,0.06,0.1,0
46080,23524,14240,140800,112135,121671,18.808,0.06,0.0,0.02,0.06,1
43520,24480,24480,140800,121671,121671,12.197,0.02,0.0,0.01,0.02,1
46080,34208,34176,140800,121671,121671,16.148,0.02,0.0,0.02,0.02,1
46592,43904,40000,140800,121671,125655,21.804,0.06,0.02,0.02,0.08,1
52736,45120,34848,140800,125655,136039,20.294,0.05,0.0,0.02,0.05,1
52736,34848,29588,170496,136039,140740,73.463,0.2,0.0,0.07,0.2,0
51712,34708,18528,170496,140740,157292,23.189,0.06,0.0,0.02,0.06,1
52736,18528,5107,205312,157292,170308,63.564,0.25,0.0,0.06,0.25,0
55296,12275,9696,205312,178500,181220,14.417,0.02,0.0,0.01,0.02,1
50688,16864,16864,205312,181220,181220,8.771,0.0,0.0,0.01,0.0,1
53248,25568,25536,205312,181220,181220,12.368,0.0,0.0,0.01,0.0,1
52736,34240,31776,205312,181220,183716,16.397,0.09,0.0,0.02,0.09,1
54784,39968,32800,205312,183716,190980,18.565,0.08,0.03,0.02,0.11,1
54784,32800,14246,239104,190980,205042,99.809,0.39,0.0,0.10,0.39,0
54272,22438,15520,239104,205042,212138,21.516,0.09,0.0,0.02,0.09,1
30720,24736,21088,239104,212138,215866,12.300,0.0,0.02,0.01,0.02,1
54272,30304,26656,239104,215866,219530,15.189,0.02,0.0,0.02,0.02,1
54784,37408,29248,239104,219530,227842,19.705,0.08,0.0,0.02,0.08,1
54784,29248,17837,273408,227842,238690,99.488,0.44,0.0,0.10,0.44,0
54272,28589,17888,273408,238690,249730,24.335,0.12,0.0,0.02,0.12,1
35840,30176,23104,273408,249730,256826,16.193,0.02,0.0,0.02,0.02,1
54272,35392,24672,273408,256826,267730,18.166,0.09,0.0,0.02,0.09,1
54784,24672,18381,312320,267730,273383,102.123,0.52,0.02,0.10,0.54,0
55296,33229,24192,312320,273383,282727,26.178,0.12,0.0,0.03,0.12,1
51712,39040,39008,312320,282727,282727,19.898,0.12,0.0,0.02,0.12,1
56320,51296,44032,312320,282727,290007,24.830,0.12,0.0,0.03,0.12,1
66048,56320,36064,312320,290007,310639,26.215,0.12,0.02,0.03,0.13999999999999999,1
66048,36064,33836,356864,310639,312079,115.676,0.66,0.02,0.12,0.68,0
66560,47660,35584,356864,328463,340919,33.606,0.22,0.02,0.03,0.24,1
66560,35584,11364,404992,340919,356538,143.158,0.75,0.05,0.14,0.8,0
66560,25188,21920,404992,356538,360066,26.747,0.12,0.0,0.03,0.12,1
67584,37280,37248,404992,360066,360066,18.829,0.12,0.0,0.02,0.12,1
64512,52608,52576,404992,360066,360066,25.312,0.11,0.03,0.02,0.14,1
70656,63840,59392,404992,360066,364498,28.444,0.14,0.0,0.03,0.14,1
77824,70656,52512,404992,364498,383010,33.213,0.25,0.0,0.03,0.25,1
41472,61728,31776,413696,383010,413330,29.173,0.14,0.0,0.03,0.14,1
41472,31776,30543,473088,413330,413470,147.188,0.91,0.0,0.15,0.91,0
78848,39759,18368,473088,413470,435326,35.076,0.22,0.02,0.04,0.24,1
