YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.288,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.986,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.246,0.0,0.0,0.00,0.0,1
1536,512,504,2048,504,476,3.304,0.0,0.0,0.00,0.0,0
2560,1528,480,2048,476,1024,1.559,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1024,2088,1.829,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2088,2542,5.287,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,2.282,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,3.475,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,3.883,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4614,5454,4.615,0.0,0.0,0.00,0.0,1
8704,4064,3545,10752,5454,5831,11.890,0.0,0.0,0.01,0.0,0
9728,8013,5088,10752,5831,6607,4.044,0.0,0.0,0.00,0.0,1
11264,9696,6112,10752,6607,7975,6.004,0.02,0.0,0.01,0.02,1
12800,11232,5216,11776,7975,11559,5.516,0.0,0.0,0.01,0.0,1
12800,5216,5196,18432,11559,11454,15.105,0.0,0.0,0.01,0.0,0
14336,10316,2656,18432,11454,16734,8.092,0.0,0.0,0.01,0.0,1
14848,2656,1105,27648,16734,18183,15.717,0.0,0.0,0.02,0.0,0
15360,7799,3424,27648,18183,19311,5.453,0.0,0.0,0.01,0.0,1
17920,11103,4480,27648,19311,22759,7.164,0.02,0.0,0.01,0.02,1
17920,14720,5344,27648,22759,27287,7.300,0.0,0.0,0.01,0.0,1
17920,5344,4779,38912,27287,27139,27.252,0.0,0.0,0.03,0.0,0
17920,15019,8192,38912,27139,32955,12.165,0.0,0.0,0.01,0.0,1
17920,8192,2555,52736,32955,38478,31.567,0.02,0.0,0.03,0.02,0
20992,12283,9760,52736,38478,41078,10.135,0.0,0.0,0.01,0.0,1
19968,19488,12768,52736,41078,47846,13.865,0.0,0.0,0.01,0.0,1
19968,12768,7122,69120,47846,52288,46.382,0.03,0.0,0.05,0.03,0
24576,14290,7200,69120,52288,59528,13.470,0.0,0.0,0.01,0.0,1
23040,14368,14336,69120,59528,59528,10.747,0.0,0.0,0.01,0.0,1
25088,20992,13824,69120,59528,66784,13.492,0.0,0.0,0.01,0.0,1
25088,13824,11209,89600,66784,69104,48.922,0.06,0.0,0.05,0.06,0
27648,17865,11936,89600,69104,75136,16.631,0.03,0.0,0.02,0.03,1
28160,20128,14880,89600,75136,80496,14.650,0.0,0.0,0.02,0.0,1
28160,14880,3551,112128,80496,89515,64.986,0.12,0.0,0.06,0.12,0
29184,11743,10176,112128,89515,91163,13.330,0.0,0.0,0.01,0.0,1
30208,19904,19904,112128,91163,91163,10.464,0.0,0.0,0.01,0.0,1
29184,29632,23552,112128,91163,97259,20.084,0.05,0.0,0.02,0.05,1
34816,29184,19616,112128,97259,106971,15.838,0.0,0.0,0.02,0.0,1
34816,19616,14442,137728,106971,111775,61.824,0.14,0.0,0.06,0.14,0
34304,20074,10176,137728,111775,121911,17.076,0.02,0.0,0.02,0.02,1
35840,16832,12288,137728,121911,126463,8.796,0.0,0.0,0.01,0.0,1
7680,12288,987,166400,126463,137458,57.096,0.16,0.0,0.06,0.16,0
34304,7643,7520,166400,137458,137682,12.006,0.0,0.0,0.01,0.0,1
34816,15200,15168,166400,137682,137682,8.006,0.0,0.0,0.01,0.0,1
33280,22848,22816,166400,137682,137682,10.668,0.0,0.0,0.01,0.0,1
35840,29472,28672,166400,137682,138498,13.006,0.0,0.0,0.01,0.0,1
38400,35328,28672,166400,138498,145250,16.445,0.02,0.0,0.02,0.02,1
41472,33792,18432,169472,153442,168986,19.805,0.06,0.0,0.02,0.06,1
41472,18432,13742,202752,168986,169064,79.661,0.17,0.0,0.08,0.17,0
38400,18862,13664,202752,169064,174440,18.356,0.03,0.0,0.02,0.03,1
21504,19808,14880,202752,174440,179464,10.091,0.0,0.0,0.01,0.0,1
37376,21024,17440,202752,179464,183064,10.341,0.0,0.0,0.01,0.0,1
38400,24608,13376,202752,183064,194448,12.458,0.02,0.0,0.01,0.02,1
38400,13376,4556,238080,194448,202698,75.944,0.23,0.0,0.08,0.23,0
37888,11724,7232,238080,202698,207346,15.895,0.0,0.0,0.02,0.0,1
38400,15424,8320,238080,207346,214610,8.885,0.0,0.0,0.01,0.0,1
38400,16512,8256,238080,214610,222922,9.073,0.0,0.0,0.01,0.0,1
38912,17472,9280,238080,222922,231234,10.599,0.02,0.0,0.01,0.02,1
38912,9280,2053,274944,231234,237845,81.659,0.36,0.0,0.08,0.36,0
37888,11269,9344,274944,237845,239949,18.410,0.03,0.0,0.02,0.03,1
38400,19584,19520,274944,239949,239949,10.552,0.0,0.0,0.01,0.0,1
35840,29760,28672,274944,239949,241013,14.927,0.02,0.0,0.02,0.02,1
40448,35840,17056,274944,241013,260101,17.205,0.08,0.02,0.02,0.1,1
40448,17056,2102,317952,260101,274533,91.288,0.45,0.0,0.09,0.45,0
39424,9270,8064,317952,274533,275925,17.415,0.03,0.0,0.02,0.03,1
39936,16256,16256,317952,275925,275925,9.084,0.0,0.0,0.01,0.0,1
37888,24448,24384,317952,275925,275925,12.040,0.02,0.0,0.01,0.02,1
39936,31552,30784,317952,275925,276741,14.671,0.02,0.0,0.02,0.02,1
41472,37952,30784,317952,276741,284021,17.964,0.11,0.02,0.02,0.13,1
25088,35904,19520,317952,284021,300597,17.090,0.02,0.0,0.02,0.02,1
25088,19520,1992,365056,300597,317467,96.795,0.58,0.0,0.10,0.58,0
43520,7112,5760,365056,317467,318947,19.064,0.03,0.0,0.02,0.03,1
44032,11392,10816,365056,318947,319555,6.892,0.0,0.0,0.01,0.0,1
41984,16448,11360,365056,319555,324747,9.214,0.0,0.0,0.01,0.0,1
19456,18016,12416,365056,324747,330459,9.833,0.0,0.02,0.01,0.02,1
41472,19072,6752,365056,330459,342891,10.408,0.02,0.0,0.01,0.02,1
41984,14432,0,413696,359275,364837,145.752,0.8,0.0,0.15,0.8,0
41984,7680,7776,413696,364837,364837,6.949,0.0,0.0,0.01,0.0,1
42496,16480,16512,413696,364837,364837,10.239,0.0,0.0,0.01,0.0,1
41472,25216,17472,413696,364837,372629,12.856,0.02,0.0,0.01,0.02,1
41984,27200,18560,413696,372629,381461,13.393,0.02,0.0,0.01,0.02,1
43008,28288,19584,413696,381461,390285,14.033,0.02,0.0,0.01,0.02,1
43008,30848,21056,413696,390285,400133,14.969,0.02,0.0,0.02,0.02,1
43008,21056,7129,465920,400133,413324,135.107,0.88,0.02,0.13,0.9,0
43008,18393,11392,465920,413324,420572,26.552,0.14,0.0,0.03,0.14,1
44032,24192,24160,465920,420572,420572,12.788,0.0,0.0,0.01,0.0,1
45056,36960,25760,465920,420572,431980,18.456,0.14,0.0,0.02,0.14,1
47104,38048,25184,465920,431980,444956,18.897,0.16,0.05,0.02,0.21000000000000002,1
48640,37472,24672,465920,444956,457932,18.777,0.08,0.05,0.02,0.13,1
48640,24672,15820,524288,457932,465904,158.328,1.02,0.0,0.16,1.02,0
49664,28620,20768,524288,465904,474016,35.122,0.14,0.0,0.04,0.14,1
45568,33568,33568,524288,474016,474016,17.542,0.09,0.03,0.02,0.12,1
49664,43808,36000,524288,474016,481992,21.722,0.12,0.0,0.02,0.12,1
52736,46240,33376,524288,481992,494968,22.932,0.12,0.0,0.02,0.12,1
54784,43104,20096,524288,494968,518296,21.589,0.09,0.05,0.02,0.14,1
54784,20096,13265,590336,518296,524115,165.616,1.05,0.05,0.17,1.1,0
54272,22993,9856,590336,524115,537579,34.148,0.16,0.0,0.03,0.16,1
54784,20608,10880,590336,537579,547451,12.731,0.02,0.0,0.01,0.02,1
54784,21632,10848,590336,547451,558363,12.885,0.0,0.0,0.01,0.0,1
55296,23136,12416,590336,558363,569259,14.155,0.02,0.0,0.01,0.02,1
53248,24704,12416,590336,569259,581723,14.424,0.02,0.0,0.01,0.02,1
54272,12416,3058,657920,581723,589971,175.086,1.17,0.0,0.18,1.17,0
55296,17906,15008,657920,589971,593107,35.495,0.14,0.0,0.04,0.14,1
53248,29856,29824,657920,593107,593107,16.813,0.03,0.0,0.02,0.03,1
55296,44160,40960,657920,593107,596251,23.008,0.12,0.0,0.02,0.12,1
64000,55296,27872,657920,596251,624155,27.589,0.11,0.02,0.03,0.13,1
64000,43744,30304,657920,624155,637755,22.756,0.12,0.0,0.02,0.12,1
64000,30304,9709,735232,637755,657409,204.113,1.47,0.02,0.20,1.49,0
61440,25581,21760,735232,657409,661449,41.469,0.25,0.0,0.04,0.25,1
64000,39680,39744,735232,661449,661449,21.951,0.14,0.0,0.02,0.14,1
60416,57664,50176,735232,694217,701657,42.664,0.27,0.0,0.04,0.27,1
70144,60416,42368,735232,701657,720041,29.311,0.06,0.0,0.03,0.06,1
70144,42368,10483,818176,720041,734845,288.441,2.03,0.0,0.29,2.03,0
70144,20723,19360,818176,734845,736373,40.640,0.25,0.0,0.04,0.25,1
41984,30624,30656,818176,736373,736373,18.471,0.03,0.0,0.02,0.03,1
68608,41920,41888,818176,736373,736373,20.770,0.03,0.0,0.02,0.03,1
70656,52640,49184,818176,736373,739957,24.969,0.14,0.0,0.02,0.14,1
71168,59936,54368,818176,739957,745533,28.532,0.12,0.0,0.03,0.12,1
76288,61536,40000,818176,745533,767293,29.284,0.05,0.09,0.03,0.14,1
73216,47168,25216,818176,767293,789573,24.720,0.02,0.02,0.03,0.04,1
74752,33408,15456,818176,789573,807693,18.889,0.06,0.0,0.02,0.06,1
74752,15456,4063,911872,807693,817805,270.014,1.75,0.0,0.27,1.75,0
74752,12255,8320,911872,817805,821949,43.155,0.23,0.0,0.04,0.23,1
75776,17024,8768,911872,821949,830245,15.095,0.02,0.0,0.02,0.02,1
75776,17472,8800,911872,830245,839069,15.066,0.0,0.0,0.01,0.0,1
76288,19040,10368,911872,839069,847893,15.499,0.02,0.0,0.02,0.02,1
73216,20608,10368,911872,847893,858285,17.493,0.03,0.0,0.02,0.03,1
24064,22144,11872,911872,858285,868661,15.451,0.02,0.0,0.02,0.02,1
69120,23648,11872,911872,868661,880613,16.546,0.02,0.0,0.02,0.02,1
27136,25184,13408,911872,880613,892541,17.060,0.03,0.0,0.02,0.03,1
71168,13408,0,996864,892541,904560,279.015,1.89,0.03,0.28,1.92,0
31232,15360,15456,996864,904560,904560,15.062,0.0,0.0,0.01,0.0,1
69632,30816,30816,996864,904560,904560,18.605,0.03,0.0,0.02,0.03,1
70144,47200,47232,996864,904560,904560,24.476,0.12,0.0,0.03,0.12,1
73216,63616,48224,996864,904560,920128,31.628,0.12,0.02,0.03,0.13999999999999999,1
78848,61024,45664,996864,920128,935704,30.222,0.14,0.0,0.03,0.14,1
75776,58464,25728,996864,935704,968872,30.332,0.14,0.0,0.03,0.14,1
