YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.640,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,80,0.861,0.0,0.0,0.00,0.0,1
1536,1536,512,512,80,496,1.134,0.0,0.0,0.00,0.0,1
1536,512,509,2048,496,471,3.448,0.0,0.0,0.00,0.0,0
2560,1533,480,2048,471,1039,1.492,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1039,2103,1.715,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2103,2542,5.180,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,2.723,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,3.397,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,3.380,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4614,5454,4.003,0.0,0.0,0.00,0.0,1
8704,4064,3545,10752,5454,5831,12.146,0.0,0.02,0.01,0.02,0
9728,8013,5088,10752,5831,6607,3.584,0.0,0.0,0.00,0.0,1
11264,9696,6112,10752,6607,7983,5.716,0.0,0.0,0.01,0.0,1
12800,11232,5216,11776,7983,11591,5.613,0.0,0.0,0.01,0.0,1
12800,5216,5174,18432,11591,11475,16.347,0.0,0.0,0.02,0.0,0
14336,10294,2688,18432,11475,16731,6.669,0.0,0.0,0.01,0.0,1
14848,2688,1105,28160,16731,18183,15.359,0.02,0.0,0.01,0.02,0
15360,7799,3424,28160,18183,19311,4.567,0.0,0.0,0.00,0.0,1
16896,11103,7648,28160,19311,19535,7.031,0.0,0.0,0.01,0.0,1
17920,16864,4800,28160,19535,27279,7.840,0.0,0.0,0.01,0.0,1
17920,4800,3738,40960,27279,27650,25.515,0.0,0.0,0.03,0.0,0
19456,12954,7680,40960,27650,31450,10.344,0.0,0.0,0.01,0.0,1
20480,18432,9696,40960,31450,40258,12.905,0.0,0.0,0.01,0.0,1
20480,9696,9681,56320,40258,39029,35.115,0.05,0.0,0.04,0.05,0
26624,20433,10784,56320,39029,48845,15.901,0.0,0.0,0.02,0.0,1
26624,10784,3565,77312,48845,55864,40.642,0.03,0.0,0.04,0.03,0
27648,15853,12288,77312,55864,59496,15.783,0.0,0.0,0.01,0.0,1
26112,24576,16896,77312,59496,67264,18.570,0.02,0.02,0.02,0.04,1
26112,16896,6643,100864,67264,77298,54.837,0.09,0.0,0.05,0.09,0
31744,15859,9216,100864,77298,84058,16.242,0.0,0.0,0.02,0.0,1
30208,18432,18432,100864,84058,84058,8.291,0.0,0.0,0.01,0.0,1
32768,27136,24032,100864,84058,87178,12.225,0.0,0.0,0.01,0.0,1
39936,32736,16736,103424,87178,103394,15.659,0.0,0.0,0.02,0.0,1
39936,16736,14603,132096,103394,103014,63.261,0.11,0.0,0.06,0.11,0
39936,25355,18848,132096,103014,109758,17.959,0.05,0.0,0.02,0.05,1
41472,29600,21568,132096,109758,117878,15.672,0.0,0.0,0.02,0.0,1
43008,32832,22048,132096,117878,128790,18.391,0.02,0.0,0.02,0.02,1
43008,22048,18379,164352,128790,131918,61.203,0.22,0.0,0.06,0.22,0
43520,29643,11328,164352,131918,150590,22.831,0.03,0.02,0.02,0.05,1
45056,11328,0,200192,150590,161532,65.440,0.14,0.02,0.07,0.16,0
44032,13312,13408,200192,161532,161532,8.294,0.0,0.0,0.01,0.0,1
45568,28768,28736,200192,161532,161532,18.506,0.0,0.0,0.02,0.0,1
41984,44096,33760,200192,161532,171964,24.299,0.0,0.0,0.02,0.0,1
28160,41952,19616,200192,171964,194556,23.549,0.02,0.0,0.02,0.02,1
28160,19616,9806,244224,194556,199739,94.909,0.31,0.0,0.10,0.31,0
46592,17998,12832,244224,199739,205099,19.330,0.02,0.03,0.02,0.05,1
48640,22048,22080,244224,205099,205099,11.383,0.0,0.0,0.01,0.0,1
48640,31296,26688,244224,205099,209715,15.243,0.0,0.0,0.02,0.0,1
49664,36416,28224,244224,209715,218019,17.805,0.05,0.0,0.02,0.05,1
48640,37952,19520,244224,218019,236683,19.619,0.05,0.0,0.02,0.05,1
50688,19520,11732,290304,236683,243746,97.547,0.33,0.0,0.10,0.33,0
52736,25044,13472,290304,243746,255674,24.045,0.14,0.0,0.02,0.14,1
52736,26784,13408,290304,255674,269178,15.713,0.03,0.0,0.02,0.03,1
53248,13408,0,332288,269178,282038,86.994,0.45,0.06,0.09,0.51,0
52224,15360,15488,332288,282038,282038,9.058,0.0,0.0,0.01,0.0,1
53760,32896,32928,332288,282038,282038,17.019,0.05,0.0,0.02,0.05,1
50176,50336,39936,332288,282038,292446,24.211,0.09,0.03,0.02,0.12,1
34816,50176,24512,332288,292446,318606,22.906,0.14,0.0,0.02,0.14,1
34816,24512,10516,388608,318606,331813,109.544,0.77,0.0,0.11,0.77,0
56832,20756,14816,388608,331813,337981,24.998,0.17,0.06,0.03,0.23,1
57856,26592,26624,388608,354365,354365,20.572,0.06,0.0,0.02,0.06,1
55296,38400,38368,388608,354365,354365,17.883,0.12,0.0,0.02,0.12,1
58880,48096,48064,388608,354365,354365,21.692,0.12,0.0,0.02,0.12,1
59392,57792,53344,388608,354365,358917,26.154,0.12,0.02,0.03,0.13999999999999999,1
66560,57440,35392,388608,358917,381213,25.528,0.12,0.0,0.03,0.12,1
66560,35392,19360,448000,381213,388319,166.317,1.09,0.0,0.16,1.09,0
66560,23456,10624,448000,388319,401511,27.414,0.09,0.02,0.03,0.11,1
66560,15744,9376,448000,401511,407991,8.891,0.0,0.0,0.01,0.0,1
67584,14496,5216,448000,407991,417311,8.676,0.02,0.0,0.01,0.02,1
67584,11360,6304,448000,417311,422519,7.879,0.02,0.0,0.01,0.02,1
65024,12448,6240,448000,422519,428751,8.233,0.02,0.0,0.01,0.02,1
