YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.656,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,80,0.826,0.0,0.0,0.00,0.0,1
1536,1536,512,512,80,496,1.111,0.0,0.0,0.00,0.0,1
1536,512,507,2048,496,473,3.040,0.0,0.0,0.00,0.0,0
2560,1531,480,2048,473,1037,1.286,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1037,2101,1.670,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2101,2542,4.215,0.02,0.0,0.00,0.02,0
5120,3072,1664,6144,2542,2542,1.736,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,3.025,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,3.800,0.0,0.0,0.00,0.0,1
9216,6624,4064,6144,4614,5454,3.823,0.02,0.0,0.00,0.02,1
9216,4064,3545,10752,5454,5831,10.643,0.0,0.0,0.01,0.0,0
10240,8665,5088,10752,5831,6951,3.997,0.0,0.0,0.00,0.0,1
12800,10208,6464,10752,6951,8247,5.460,0.0,0.0,0.01,0.0,1
13824,12608,5824,12288,8247,12119,6.622,0.0,0.0,0.01,0.0,1
13824,5824,5759,18944,12119,12005,15.757,0.0,0.0,0.02,0.0,0
15360,11903,3200,18944,12005,17861,7.064,0.0,0.0,0.01,0.0,1
16384,3200,2146,28672,17861,18786,15.569,0.02,0.0,0.02,0.02,0
17408,11874,5536,28672,18786,20970,6.056,0.0,0.0,0.01,0.0,1
20992,15264,5088,28672,20970,26578,8.582,0.0,0.0,0.01,0.0,1
20992,5088,2471,40448,26578,28497,30.003,0.02,0.0,0.03,0.02,0
20992,15271,8192,40448,28497,33665,11.716,0.0,0.0,0.01,0.0,1
23552,20992,11744,43520,33665,43049,16.894,0.02,0.0,0.02,0.02,1
23552,11744,11725,57856,43049,41780,41.244,0.06,0.0,0.04,0.06,0
28672,23501,11808,57856,41780,53660,16.539,0.02,0.0,0.02,0.02,1
28672,11808,7658,77824,53660,57593,44.649,0.03,0.0,0.04,0.03,0
31232,19434,11808,77824,57593,65377,16.722,0.02,0.0,0.02,0.02,1
32256,23758,18944,77824,65377,70025,16.280,0.02,0.0,0.02,0.02,1
32256,18944,11242,99328,70025,77486,58.667,0.09,0.0,0.06,0.09,0
38912,24554,13344,99328,77486,88918,16.570,0.03,0.0,0.02,0.03,1
38912,13344,1017,124928,88918,98952,57.755,0.09,0.0,0.06,0.09,0
39424,16377,16448,124928,98952,98952,14.417,0.02,0.0,0.01,0.02,1
36352,31808,25088,124928,98952,105712,18.795,0.05,0.0,0.02,0.05,1
43008,36352,24288,124928,105712,117984,21.014,0.03,0.02,0.02,0.05,1
43008,24288,17043,154112,117984,124815,65.569,0.16,0.0,0.06,0.16,0
44032,28307,28416,154112,124815,124815,20.208,0.06,0.0,0.02,0.06,1
47616,38144,37888,154112,124815,125023,16.575,0.03,0.0,0.02,0.03,1
53248,47616,30560,154112,125023,142303,24.066,0.02,0.05,0.02,0.07,1
53248,30560,18706,188416,142303,153775,68.670,0.22,0.0,0.07,0.22,0
55296,27922,21312,188416,161967,168799,21.861,0.03,0.0,0.02,0.03,1
55296,30528,24544,188416,168799,174847,15.414,0.0,0.0,0.01,0.0,1
55296,24544,7043,222720,174847,187907,86.061,0.28,0.0,0.09,0.28,0
