YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.385,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.869,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.366,0.0,0.0,0.00,0.0,1
1536,512,506,2048,504,474,3.354,0.0,0.0,0.00,0.0,0
2560,1530,480,2048,474,1030,1.397,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1030,2102,2.126,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2102,2542,4.389,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,1.718,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,2.895,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,3.382,0.0,0.0,0.00,0.0,1
9216,6624,4064,6144,4614,5462,4.217,0.0,0.0,0.00,0.0,1
9216,4064,3545,10752,5462,5831,11.112,0.0,0.0,0.01,0.0,0
10240,8665,5088,10752,5831,6951,4.857,0.0,0.0,0.01,0.0,1
12800,10208,6464,10752,6951,8239,5.785,0.0,0.0,0.01,0.0,1
13824,12608,5824,12288,8239,12119,5.749,0.0,0.0,0.01,0.0,1
13824,5824,5758,18944,12119,12006,17.153,0.0,0.0,0.02,0.0,0
15872,11902,3200,18944,12006,17862,6.899,0.0,0.0,0.01,0.0,1
16384,3200,2146,28672,17862,18786,16.182,0.0,0.0,0.02,0.0,0
16896,11362,5312,28672,18786,20978,6.248,0.0,0.0,0.01,0.0,1
20480,14528,4800,28672,20978,26314,7.375,0.0,0.0,0.01,0.0,1
20480,4800,2206,39936,26314,28232,25.248,0.0,0.0,0.03,0.0,0
20480,14494,8192,39936,28232,33816,11.342,0.0,0.0,0.01,0.0,1
20480,8192,2044,54272,33816,39852,29.235,0.03,0.0,0.03,0.03,0
