YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,2.068,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,1.195,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.602,0.0,0.0,0.00,0.0,1
1536,512,508,2048,504,472,4.972,0.0,0.0,0.00,0.0,0
2560,1532,480,2048,472,1036,2.270,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1036,2108,2.377,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2108,2542,6.300,0.0,0.0,0.01,0.0,0
5120,3072,1664,6144,2542,2542,2.373,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,3.635,0.02,0.0,0.00,0.02,1
6656,5600,3040,6144,3774,4614,4.260,0.0,0.0,0.00,0.0,1
9216,6624,4064,6144,4614,5454,4.831,0.02,0.0,0.00,0.02,1
9216,4064,3545,10752,5454,5831,12.717,0.02,0.0,0.01,0.02,0
10240,8665,5088,10752,5831,6951,5.107,0.0,0.0,0.01,0.0,1
12800,10208,6464,10752,6951,8239,5.193,0.0,0.0,0.01,0.0,1
13824,12608,5792,12288,8239,12111,5.727,0.02,0.0,0.01,0.02,1
13824,5792,5758,18944,12111,12006,16.301,0.02,0.0,0.02,0.02,0
15872,11902,3232,18944,12006,17862,7.811,0.0,0.0,0.01,0.0,1
16384,3232,2146,28672,17862,18786,16.293,0.0,0.0,0.02,0.0,0
16896,11362,5280,28672,18786,20978,6.559,0.0,0.0,0.01,0.0,1
20480,14496,4800,28672,20978,26314,7.985,0.0,0.0,0.01,0.0,1
20480,4800,2206,39936,26314,28232,25.208,0.02,0.0,0.02,0.02,0
20480,14494,8192,39936,28232,33824,12.361,0.0,0.0,0.01,0.0,1
20480,8192,2044,54272,33824,39857,29.080,0.03,0.0,0.03,0.03,0
24064,14332,11744,54272,39857,42489,13.764,0.0,0.0,0.01,0.0,1
26624,24032,12320,54784,42489,54377,14.482,0.0,0.0,0.02,0.0,1
26624,12320,10723,73728,54377,54673,48.342,0.09,0.0,0.05,0.09,0
30208,23011,12320,73728,54673,65577,20.491,0.02,0.0,0.02,0.02,1
30208,12320,4082,96256,65577,73572,49.393,0.06,0.0,0.05,0.06,0
31232,15390,15200,96256,73572,73572,14.990,0.0,0.0,0.01,0.0,1
29184,29024,19424,96256,73572,83300,20.725,0.03,0.0,0.02,0.03,1
35840,29152,18464,96256,83300,94148,16.408,0.03,0.0,0.02,0.03,1
35840,18464,14104,123392,94148,96077,60.626,0.09,0.0,0.06,0.09,0
36864,23832,23904,123392,96077,96077,17.896,0.02,0.0,0.02,0.02,1
39936,32608,31232,123392,96077,97413,15.839,0.0,0.0,0.02,0.0,1
45056,39936,26592,123392,97413,110981,20.153,0.05,0.0,0.02,0.05,1
45056,26592,14226,153600,110981,122995,59.322,0.17,0.0,0.06,0.17,0
20992,22418,12448,153600,122995,133171,18.778,0.03,0.0,0.02,0.03,1
44032,20640,16416,153600,133171,137483,10.537,0.0,0.0,0.01,0.0,1
45568,26144,17952,153600,137483,145795,12.748,0.0,0.0,0.01,0.0,1
45568,17952,9683,185856,145795,153561,63.474,0.19,0.0,0.06,0.19,0
41472,19411,14624,185856,153561,158521,18.475,0.03,0.0,0.02,0.03,1
44032,25888,25856,185856,166713,166713,15.419,0.0,0.0,0.01,0.0,1
41984,37120,34816,185856,166713,169025,17.887,0.03,0.0,0.02,0.03,1
48128,41984,28672,185856,169025,182617,19.938,0.06,0.0,0.02,0.06,1
48128,28672,20838,220672,182617,185801,95.629,0.3,0.0,0.10,0.3,0
48128,28006,12608,220672,185801,201521,22.189,0.06,0.0,0.02,0.06,1
49664,20800,15424,220672,201521,206985,10.716,0.0,0.0,0.01,0.0,1
9728,15424,1498,259584,206985,220434,72.899,0.38,0.0,0.07,0.38,0
48128,9690,9120,259584,220434,221154,15.997,0.0,0.0,0.02,0.0,1
27648,18336,18304,259584,221154,221154,10.345,0.0,0.0,0.01,0.0,1
46592,27520,27456,259584,221154,221154,13.142,0.0,0.0,0.01,0.0,1
48128,36672,35904,259584,221154,221986,16.468,0.03,0.0,0.02,0.03,1
50688,45120,36896,259584,221986,230298,20.706,0.11,0.0,0.02,0.11,1
54272,44064,25664,259584,230298,248954,20.562,0.11,0.0,0.02,0.11,1
54272,25664,14769,303104,248954,259185,93.651,0.64,0.02,0.09,0.66,0
53760,21937,11168,303104,259185,270225,21.426,0.12,0.0,0.02,0.12,1
54272,19872,15936,303104,270225,274209,11.104,0.02,0.0,0.01,0.02,1
51200,24640,17472,303104,274209,281473,12.975,0.02,0.0,0.01,0.02,1
29696,27712,19072,303104,281473,290313,14.103,0.02,0.0,0.01,0.02,1
29696,19072,5598,347648,290313,303052,105.050,0.52,0.03,0.11,0.55,0
51200,15838,10368,347648,303052,308756,21.592,0.14,0.0,0.02,0.14,1
51712,22144,22144,347648,308756,308756,12.297,0.0,0.0,0.01,0.0,1
48640,33920,33856,347648,308756,308756,16.791,0.03,0.0,0.02,0.03,1
52224,43584,33408,347648,308756,319140,20.591,0.11,0.02,0.02,0.13,1
52224,43136,22452,393728,335524,347482,143.431,0.8,0.02,0.14,0.8200000000000001,0
52224,32180,24416,393728,347482,355554,29.067,0.14,0.0,0.03,0.14,1
54272,35168,35168,393728,355554,355554,16.769,0.12,0.0,0.02,0.12,1
55296,45920,38176,393728,355554,363418,21.052,0.12,0.0,0.02,0.12,1
58368,47392,40512,393728,363418,370338,22.062,0.09,0.0,0.02,0.09,1
60416,49728,29280,393728,370338,391066,23.865,0.12,0.0,0.02,0.12,1
61952,29280,26021,445952,391066,393421,153.179,0.89,0.0,0.15,0.89,0
63488,38309,21184,445952,393421,410933,32.948,0.16,0.0,0.03,0.16,1
59904,33472,24672,445952,410933,419837,17.649,0.11,0.02,0.02,0.13,1
61952,39008,26784,445952,419837,432293,19.669,0.12,0.0,0.02,0.12,1
61952,26784,12763,502784,432293,445498,157.887,1.05,0.0,0.16,1.05,0
60928,27099,14432,502784,445498,458466,33.822,0.14,0.0,0.03,0.14,1
61440,30304,30368,502784,458466,458466,16.173,0.02,0.0,0.02,0.02,1
57856,46240,45568,502784,458466,459082,22.447,0.11,0.02,0.02,0.13,1
40448,57856,28128,502784,459082,489234,28.249,0.14,0.0,0.03,0.14,1
40448,28128,14144,569856,489234,502361,171.413,1.12,0.03,0.17,1.1500000000000001,0
61952,26432,18176,569856,502361,510929,33.472,0.16,0.0,0.03,0.16,1
62464,32000,31968,569856,510929,510929,16.942,0.03,0.0,0.02,0.03,1
59392,45792,45792,569856,510929,510929,22.688,0.12,0.0,0.02,0.12,1
64000,56544,50816,569856,510929,516761,26.786,0.14,0.0,0.03,0.14,1
67072,61568,49312,569856,516761,529225,29.649,0.11,0.03,0.03,0.14,1
38400,57504,29728,569856,529225,557241,29.121,0.25,0.0,0.03,0.25,1
38400,29728,16318,642560,557241,569637,198.324,1.44,0.03,0.20,1.47,0
69632,24510,12800,642560,569637,581621,36.231,0.16,0.0,0.04,0.16,1
70144,22016,17536,642560,581621,586229,13.308,0.0,0.0,0.01,0.0,1
68096,26752,18528,642560,586229,594517,15.266,0.02,0.0,0.02,0.02,1
69632,29280,20096,642560,594517,603877,16.882,0.03,0.0,0.02,0.03,1
65536,30848,21632,642560,603877,613229,17.553,0.03,0.0,0.02,0.03,1
67584,33920,12416,642560,613229,635005,19.438,0.12,0.0,0.02,0.12,1
67584,12416,4080,716288,635005,642111,191.867,1.5,0.0,0.19,1.5,0
67072,16368,12384,716288,642111,646279,35.911,0.14,0.0,0.04,0.14,1
40448,26208,26176,716288,646279,646279,15.776,0.02,0.0,0.02,0.02,1
64512,40000,27808,716288,646279,658743,21.767,0.11,0.02,0.02,0.13,1
66048,43168,29312,716288,658743,672759,23.247,0.12,0.0,0.02,0.12,1
66048,44672,16861,794112,705527,716211,286.878,1.95,0.02,0.29,1.97,0
62464,32221,23616,794112,716211,725107,44.425,0.25,0.0,0.04,0.25,1
64512,40512,40480,794112,725107,725107,22.034,0.09,0.0,0.02,0.09,1
61440,57376,51200,794112,725107,731283,28.740,0.03,0.02,0.03,0.05,1
70144,61440,41888,794112,731283,751219,32.165,0.05,0.0,0.03,0.05,1
71168,52128,20576,794112,751219,783147,26.822,0.11,0.03,0.03,0.14,1
72192,20576,8666,884224,783147,793880,264.919,1.78,0.0,0.26,1.78,0
73216,21466,12960,884224,793880,802680,45.184,0.16,0.0,0.05,0.16,1
73216,25760,12864,884224,802680,815648,19.974,0.0,0.0,0.02,0.0,1
73728,27200,14464,884224,815648,828616,21.366,0.03,0.0,0.02,0.03,1
71680,28800,14464,884224,828616,843152,21.937,0.02,0.0,0.02,0.02,1
73216,30848,16512,884224,843152,857688,19.472,0.03,0.0,0.02,0.03,1
69632,32896,16544,884224,857688,874296,19.088,0.05,0.0,0.02,0.05,1
71680,16544,5646,975360,874296,883742,290.267,1.97,0.03,0.29,2.0,0
41472,26126,20608,975360,883742,889494,49.255,0.27,0.0,0.05,0.27,1
69120,41088,41152,975360,889494,889494,22.517,0.12,0.0,0.02,0.12,1
73216,59584,54784,975360,889494,894214,30.356,0.14,0.0,0.03,0.14,1
83968,73216,35456,975360,894214,932630,43.541,0.22,0.06,0.04,0.28,1
84480,56448,39552,975360,932630,949758,34.569,0.11,0.14,0.04,0.25,1
84480,39552,12792,1080832,949758,975257,325.408,2.36,0.08,0.33,2.44,0
81408,33784,28000,1080832,975257,981289,58.134,0.3,0.05,0.06,0.35,1
84480,51552,51616,1080832,981289,981289,27.320,0.14,0.0,0.03,0.14,1
79360,75168,66048,1080832,981289,990433,54.775,0.19,0.2,0.05,0.39,1
92160,79360,54560,1080832,990433,1015697,47.089,0.19,0.05,0.05,0.24,1
91648,67872,26784,1080832,1015697,1057417,48.626,0.12,0.14,0.05,0.26,1
93696,26784,2037,1202176,1057417,1080575,359.800,2.61,0.03,0.36,2.6399999999999997,0
96256,19445,17536,1202176,1080575,1082687,56.672,0.27,0.0,0.06,0.27,1
95232,34944,17536,1202176,1082687,1100367,25.236,0.08,0.06,0.03,0.14,1
96256,36992,19616,1202176,1100367,1118047,24.916,0.25,0.0,0.02,0.25,1
92672,39072,19584,1202176,1118047,1137799,26.878,0.06,0.06,0.03,0.12,1
44544,41600,22176,1202176,1137799,1157551,29.357,0.09,0.05,0.03,0.14,1
89088,44192,22176,1202176,1157551,1179911,31.406,0.09,0.06,0.03,0.15,1
91648,22176,0,1326592,1179911,1200199,376.739,2.78,0.03,0.38,2.8099999999999996,0
87552,24576,24736,1326592,1200199,1200199,21.590,0.02,0.0,0.02,0.02,1
91136,51872,51904,1326592,1200199,1200199,28.502,0.14,0.0,0.03,0.14,1
84992,79040,69120,1326592,1200199,1210175,47.155,0.19,0.08,0.05,0.27,1
57344,84992,41056,1326592,1210175,1254839,51.994,0.23,0.14,0.05,0.37,1
93184,56928,27296,1326592,1254839,1280271,34.638,0.08,0.17,0.04,0.25,1
95744,45216,20704,1326592,1280271,1296391,25.349,0.06,0.06,0.03,0.12,1
96256,20704,0,1454592,1296391,1315342,416.805,3.05,0.09,0.42,3.1399999999999997,0
96256,20480,15456,1454592,1315342,1315342,19.329,0.02,0.0,0.02,0.02,1
92160,35936,35936,1454592,1315342,1315342,29.549,0.06,0.0,0.03,0.06,1
94720,58464,58496,1454592,1315342,1315342,36.796,0.09,0.0,0.04,0.09,1
90112,81024,77824,1454592,1315342,1318518,52.154,0.23,0.03,0.05,0.26,1
102912,90112,55872,1454592,1318518,1353366,56.949,0.16,0.17,0.06,0.33,1
105472,68160,0,1604096,1418902,1453380,588.651,3.98,0.12,0.59,4.1,0
105472,13824,13952,1604096,1453380,1453380,23.846,0.02,0.0,0.02,0.02,1
99328,27776,27808,1604096,1453380,1453380,23.985,0.05,0.0,0.02,0.05,1
58880,43168,43136,1604096,1453380,1453380,28.552,0.03,0.0,0.03,0.03,1
99840,58496,58496,1604096,1453380,1453380,31.517,0.05,0.0,0.03,0.05,1
60928,73344,45696,1604096,1453380,1481428,42.122,0.16,0.11,0.04,0.27,1
96768,60544,29760,1604096,1481428,1512588,39.003,0.11,0.14,0.04,0.25,1
99328,46656,17024,1604096,1512588,1542732,34.675,0.11,0.06,0.03,0.16999999999999998,1
99328,33920,17024,1604096,1542732,1559884,28.625,0.02,0.0,0.03,0.02,1
100352,17024,0,1741824,1559884,1574994,514.134,3.52,0.02,0.51,3.54,0
98304,19456,19552,1741824,1574994,1574994,23.717,0.02,0.0,0.02,0.02,1
100864,41056,21632,1741824,1574994,1594754,31.179,0.08,0.06,0.03,0.14,1
95744,43136,21696,1741824,1594754,1616594,31.730,0.05,0.03,0.03,0.08,1
98304,45760,24224,1741824,1616594,1638442,32.751,0.06,0.08,0.03,0.14,1
92160,48288,24192,1741824,1638442,1662874,33.775,0.06,0.09,0.03,0.15,1
95232,51328,27296,1741824,1662874,1687314,36.607,0.05,0.05,0.04,0.1,1
89088,54432,27264,1741824,1687314,1714882,38.110,0.2,0.05,0.04,0.25,1
92160,27264,0,1918976,1714882,1739651,586.246,4.08,0.02,0.59,4.1,0
88576,30208,30368,1918976,1739651,1739651,27.072,0.08,0.0,0.03,0.08,1
92160,63648,58880,1918976,1739651,1744419,36.744,0.16,0.0,0.04,0.16,1
98816,92160,33440,1918976,1744419,1804123,64.791,0.23,0.17,0.07,0.4,1
