YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.129,0.0,0.0,0.00,0.0,1
1024,991,512,512,8,88,0.942,0.0,0.0,0.00,0.0,1
1024,1024,512,512,88,232,0.869,0.0,0.0,0.00,0.0,1
1536,1023,512,512,232,504,1.027,0.0,0.0,0.00,0.0,1
1536,512,508,2048,504,459,3.249,0.0,0.0,0.00,0.0,0
1536,1532,480,2048,459,1019,1.136,0.0,0.0,0.00,0.0,1
3584,1504,1024,2048,1019,1019,1.163,0.0,0.0,0.00,0.0,1
3584,3072,1504,2048,1019,1571,2.097,0.0,0.0,0.00,0.0,1
3584,1504,1501,4096,1571,1538,4.692,0.0,0.0,0.00,0.0,0
5120,3549,2016,4096,1538,2090,2.791,0.0,0.0,0.00,0.0,1
5632,5088,2528,4096,2090,3178,3.308,0.0,0.0,0.00,0.0,1
5632,2528,1916,7168,3178,3744,6.340,0.0,0.0,0.01,0.0,0
8192,4988,2688,7168,3744,4728,3.480,0.0,0.0,0.00,0.0,1
8192,7296,2400,7680,4728,7424,3.646,0.0,0.0,0.00,0.0,1
8192,2400,2372,12288,7424,7233,8.276,0.0,0.0,0.01,0.0,0
10752,6471,2112,12288,7233,9649,4.214,0.02,0.0,0.00,0.02,1
10752,8768,3680,12288,9649,11753,5.440,0.0,0.0,0.01,0.0,1
10752,3680,3040,18944,11753,12023,13.315,0.0,0.0,0.01,0.0,0
13824,9696,3456,18944,12023,15119,5.878,0.0,0.0,0.01,0.0,1
13824,11651,4224,18944,15119,18615,6.135,0.0,0.0,0.01,0.0,1
13824,4224,4182,28160,18615,18497,17.165,0.02,0.0,0.02,0.02,0
14848,13398,5088,28160,18497,22937,8.818,0.0,0.0,0.01,0.0,1
17408,14816,5056,28160,22937,28081,7.469,0.02,0.0,0.01,0.02,1
17408,5056,4517,39936,28081,27937,25.210,0.0,0.0,0.03,0.0,0
19456,14245,7488,39936,27937,32537,10.451,0.0,0.0,0.01,0.0,1
20480,18752,9184,42496,32537,42193,14.020,0.02,0.0,0.01,0.02,1
20480,9184,9170,56832,42193,40925,35.619,0.03,0.0,0.04,0.03,0
26624,20434,11264,56832,40925,50213,15.868,0.0,0.0,0.01,0.0,1
