YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.400,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,80,1.211,0.0,0.0,0.00,0.0,1
1536,1536,512,512,80,504,1.262,0.02,0.0,0.00,0.02,1
1536,512,510,2048,504,470,4.437,0.0,0.0,0.00,0.0,0
2560,1534,480,2048,470,1031,1.501,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1031,2103,2.114,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2103,2542,4.984,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,2.428,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,4.363,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,4.758,0.06,0.0,0.01,0.06,1
8704,6624,4064,6144,4614,5462,5.239,0.0,0.0,0.01,0.0,1
8704,4064,3545,10752,5462,5831,14.557,0.0,0.0,0.01,0.0,0
9728,8013,5088,10752,5831,6615,5.470,0.0,0.0,0.01,0.0,1
11264,9696,6112,10752,6615,7983,7.571,0.0,0.0,0.01,0.0,1
12800,11232,5216,11776,7983,11583,7.031,0.02,0.0,0.01,0.02,1
12800,5216,5184,18432,11583,11466,18.623,0.0,0.0,0.02,0.0,0
14336,10304,2688,18432,11466,16730,8.402,0.02,0.0,0.01,0.02,1
14848,2688,1105,27648,16730,18183,17.773,0.02,0.0,0.02,0.02,0
15360,7799,3456,27648,18183,19311,5.549,0.0,0.0,0.01,0.0,1
17920,11135,4480,27648,19311,22767,7.897,0.0,0.0,0.01,0.0,1
17920,14720,5344,27648,22767,27287,8.806,0.02,0.0,0.01,0.02,1
17920,5344,4779,38912,27287,27140,30.330,0.0,0.0,0.03,0.0,0
17920,15019,8192,38912,27140,32964,13.150,0.0,0.0,0.01,0.0,1
17920,8192,2555,52736,32964,38490,31.398,0.05,0.0,0.03,0.05,0
20992,12283,9728,52736,38490,41098,11.468,0.0,0.0,0.01,0.0,1
19968,19456,12768,52736,41098,47866,15.285,0.0,0.0,0.02,0.0,1
19968,12768,7122,69120,47866,52300,47.070,0.06,0.0,0.05,0.06,0
24576,14290,7168,69120,52300,59540,17.352,0.03,0.0,0.02,0.03,1
23040,14336,14368,69120,59540,59540,12.091,0.0,0.0,0.01,0.0,1
25088,21024,13824,69120,59540,66804,17.179,0.03,0.0,0.02,0.03,1
25088,13824,11209,89600,66804,69116,57.652,0.08,0.0,0.06,0.08,0
25600,17865,6688,89600,69116,80508,17.478,0.02,0.0,0.02,0.02,1
27136,6688,0,111616,80508,86952,55.267,0.08,0.0,0.06,0.08,0
26112,8192,8256,111616,86952,86952,5.659,0.0,0.0,0.00,0.0,1
27648,17984,17888,111616,86952,86976,9.037,0.0,0.0,0.01,0.0,1
30720,27616,9760,111616,86976,105064,15.474,0.0,0.0,0.02,0.0,1
31232,9760,1007,142336,105064,111462,61.610,0.11,0.0,0.06,0.11,0
31744,12783,12864,142336,111462,111462,13.154,0.0,0.0,0.01,0.0,1
29184,24640,19968,142336,111462,116110,15.804,0.02,0.0,0.01,0.02,1
33792,29184,18912,142336,116110,126606,16.220,0.02,0.0,0.02,0.02,1
35328,28128,18496,142336,126606,136382,16.486,0.02,0.0,0.02,0.02,1
35328,18496,12238,175616,136382,142091,67.503,0.19,0.0,0.07,0.19,0
36864,21454,15296,175616,142091,148435,19.565,0.06,0.0,0.02,0.06,1
37376,24512,18496,175616,148435,154555,15.058,0.0,0.02,0.02,0.02,1
37376,28736,11729,209408,162747,175275,89.700,0.25,0.0,0.09,0.25,0
37888,21969,16064,209408,175275,181363,20.061,0.08,0.0,0.02,0.08,1
36352,26304,26272,209408,181363,181363,16.085,0.02,0.0,0.02,0.02,1
39424,34976,29216,209408,181363,187211,17.855,0.06,0.0,0.02,0.06,1
41984,37920,27680,209408,187211,197595,20.455,0.06,0.03,0.02,0.09,1
41984,27680,15807,244224,197595,208964,89.395,0.33,0.0,0.09,0.33,0
44544,23487,12768,244224,208964,219948,22.890,0.09,0.02,0.02,0.11,1
42496,20448,15424,244224,219948,225044,12.418,0.02,0.0,0.01,0.02,1
43520,24640,16992,244224,225044,232844,13.546,0.0,0.0,0.01,0.0,1
43520,16992,5084,282112,232844,244174,85.891,0.36,0.02,0.09,0.38,0
41472,14300,12256,282112,244174,246342,17.737,0.02,0.0,0.02,0.02,1
42496,23008,23040,282112,246342,246342,11.952,0.0,0.0,0.01,0.0,1
40448,33792,32768,282112,246342,247286,16.104,0.02,0.0,0.02,0.02,1
45056,40448,28608,282112,247286,259382,18.434,0.09,0.02,0.02,0.11,1
48640,36288,25888,282112,259382,269934,18.026,0.12,0.0,0.02,0.12,1
48640,25888,13454,324096,269934,281732,95.463,0.48,0.03,0.10,0.51,0
48640,22670,13856,324096,281732,290780,22.365,0.11,0.02,0.02,0.13,1
46080,23072,18560,324096,290780,295412,11.977,0.0,0.0,0.01,0.0,1
47616,29312,20064,324096,295412,304748,14.879,0.02,0.0,0.01,0.02,1
46592,30816,21600,324096,304748,314108,15.670,0.02,0.0,0.02,0.02,1
47104,21600,11223,369152,314108,323781,106.454,0.69,0.0,0.11,0.69,0
47616,24023,18048,369152,323781,330013,24.701,0.12,0.0,0.03,0.12,1
44544,30848,30848,369152,346397,346397,21.331,0.16,0.0,0.02,0.16,1
47616,42112,36352,369152,346397,352141,19.796,0.11,0.0,0.02,0.11,1
53760,47616,31648,369152,352141,368413,22.924,0.12,0.0,0.02,0.12,1
53760,31648,22244,418304,368413,368959,157.410,1.0,0.0,0.16,1.0,0
55296,33508,27264,418304,368959,375447,29.772,0.12,0.0,0.03,0.12,1
53248,38528,38560,418304,375447,375447,18.582,0.11,0.02,0.02,0.13,1
56320,48288,40384,418304,375447,383463,21.654,0.12,0.0,0.02,0.12,1
58368,50112,42080,418304,383463,391583,22.803,0.09,0.03,0.02,0.12,1
36352,50272,27712,418304,391583,414367,23.120,0.12,0.0,0.02,0.12,1
36352,27712,22958,473600,414367,418263,143.650,0.92,0.0,0.14,0.92,0
60928,31150,15296,473600,418263,434495,31.033,0.12,0.0,0.03,0.12,1
60928,25024,18016,473600,434495,441615,13.664,0.0,0.0,0.01,0.0,1
59392,27744,19584,473600,441615,449919,14.450,0.03,0.0,0.02,0.03,1
60416,30848,11360,473600,449919,469631,17.488,0.08,0.0,0.02,0.08,1
60416,11360,6635,535040,469631,473382,160.540,1.0,0.02,0.16,1.02,0
60928,17899,11392,535040,473382,480142,28.081,0.14,0.0,0.03,0.14,1
37376,24192,24192,535040,480142,480142,13.183,0.02,0.0,0.01,0.02,1
57856,36992,36992,535040,480142,480142,18.022,0.12,0.0,0.02,0.12,1
60928,48256,36960,535040,480142,491566,22.934,0.06,0.06,0.02,0.12,1
63488,48224,35456,535040,491566,504534,23.246,0.14,0.0,0.02,0.14,1
35328,47232,23136,535040,504534,528902,23.577,0.08,0.08,0.02,0.16,1
35328,23136,16335,603136,528902,534665,178.161,1.16,0.02,0.18,1.18,0
64000,28111,11936,603136,534665,551273,35.108,0.14,0.02,0.03,0.16,1
64000,25248,13440,603136,551273,563209,14.635,0.0,0.02,0.01,0.02,1
62976,26752,13440,603136,563209,576705,15.303,0.02,0.0,0.02,0.02,1
64000,28288,14944,603136,576705,590193,15.785,0.02,0.0,0.02,0.02,1
64000,14944,1019,675328,590193,603104,196.124,1.38,0.0,0.20,1.38,0
61440,15867,14976,675328,603104,604176,34.566,0.16,0.0,0.03,0.16,1
62976,31360,31392,675328,604176,604176,17.844,0.12,0.0,0.02,0.12,1
58880,47776,47616,675328,604176,604280,25.313,0.22,0.0,0.03,0.22,1
39424,58880,27712,675328,604280,635896,29.560,0.14,0.0,0.03,0.14,1
61440,38976,22624,675328,635896,652424,20.981,0.11,0.02,0.02,0.13,1
63488,22624,0,757760,652424,674116,208.729,1.47,0.02,0.21,1.49,0
64000,12800,12928,757760,674116,674116,8.779,0.02,0.0,0.01,0.02,1
64512,27264,27264,757760,674116,674116,16.650,0.02,0.0,0.02,0.02,1
60416,41600,41568,757760,706884,706884,34.697,0.16,0.0,0.04,0.16,1
64512,53344,52736,757760,706884,707436,25.313,0.05,0.0,0.02,0.05,1
68096,64512,52160,757760,707436,720092,30.162,0.11,0.0,0.03,0.11,1
73728,59840,45632,757760,720092,734452,27.927,0.12,0.02,0.03,0.13999999999999999,1
73728,45632,5595,843776,734452,757430,292.111,1.91,0.0,0.29,1.91,0
76800,13275,10880,843776,757430,759974,38.280,0.17,0.0,0.04,0.17,1
27136,19584,18112,843776,759974,761486,14.654,0.0,0.0,0.02,0.0,1
71168,26816,25152,843776,761486,763206,16.347,0.02,0.0,0.02,0.02,1
38400,35392,27776,843776,763206,770982,19.466,0.02,0.0,0.02,0.02,1
68608,38016,20576,843776,770982,788598,20.897,0.05,0.0,0.02,0.05,1
70144,32352,11968,843776,788598,809326,19.425,0.03,0.02,0.02,0.05,1
70144,23744,11936,843776,809326,821254,15.271,0.02,0.03,0.02,0.05,1
70656,11936,0,924672,821254,831919,275.380,2.0,0.0,0.28,2.0,0
68608,13312,13408,924672,831919,831919,14.753,0.0,0.0,0.01,0.0,1
70656,28256,28288,924672,831919,831919,17.478,0.03,0.0,0.02,0.03,1
68608,43136,29824,924672,831919,845407,22.385,0.09,0.05,0.02,0.14,1
69632,46208,31360,924672,845407,860455,23.848,0.12,0.0,0.02,0.12,1
71680,47744,32960,924672,860455,875503,24.642,0.14,0.0,0.02,0.14,1
71680,51392,34912,924672,875503,892087,26.624,0.14,0.0,0.03,0.14,1
73728,53344,37024,924672,892087,908687,27.666,0.14,0.0,0.03,0.14,1
73728,37024,19942,1025024,908687,924399,307.580,2.14,0.0,0.31,2.14,0
74752,39910,30528,1025024,924399,934079,56.403,0.34,0.0,0.06,0.34,1
69632,50496,50528,1025024,934079,934079,28.453,0.12,0.0,0.03,0.12,1
75264,66912,56416,1025024,934079,944655,32.972,0.16,0.0,0.03,0.16,1
79872,72800,52832,1025024,944655,964903,36.605,0.22,0.03,0.04,0.25,1
83968,67168,47232,1025024,964903,985135,33.461,0.16,0.0,0.03,0.16,1
82944,61568,28832,1025024,985135,1018311,31.872,0.14,0.0,0.03,0.14,1
84992,28832,20942,1139200,1018311,1024576,337.220,2.36,0.03,0.34,2.3899999999999997,0
87040,39374,18560,1139200,1024576,1045840,60.513,0.38,0.02,0.06,0.4,1
87552,36992,18592,1139200,1045840,1064520,21.995,0.14,0.0,0.02,0.14,1
88064,39072,20640,1139200,1064520,1083208,23.007,0.14,0.0,0.02,0.14,1
84480,41120,20608,1139200,1083208,1103976,24.053,0.12,0.0,0.02,0.12,1
86528,43136,22656,1139200,1103976,1124736,24.763,0.12,0.02,0.03,0.13999999999999999,1
86528,22656,6655,1262080,1124736,1139057,359.214,2.48,0.02,0.36,2.5,0
81920,29183,22656,1262080,1139057,1145833,62.750,0.48,0.0,0.06,0.48,1
84480,47232,47232,1262080,1145833,1145833,26.311,0.14,0.0,0.03,0.14,1
79360,71808,64000,1262080,1145833,1153681,38.102,0.25,0.0,0.04,0.25,1
52224,79360,36864,1262080,1153681,1196817,40.964,0.23,0.02,0.04,0.25,1
83968,52224,30880,1262080,1196817,1218521,28.474,0.08,0.06,0.03,0.14,1
50688,48288,32928,1262080,1218521,1234105,27.735,0.14,0.0,0.03,0.14,1
50688,32928,3587,1398272,1234105,1261741,406.493,2.95,0.03,0.41,2.98,0
84480,20995,20352,1398272,1261741,1262565,70.727,0.38,0.0,0.07,0.38,1
84992,39808,39328,1398272,1262565,1262565,24.370,0.12,0.0,0.03,0.12,1
82944,58784,49376,1398272,1262565,1262565,27.260,0.14,0.0,0.03,0.14,1
86016,67808,56544,1398272,1262565,1265421,32.453,0.16,0.0,0.03,0.16,1
89088,74976,57632,1398272,1265421,1283077,39.910,0.25,0.0,0.04,0.25,1
93184,74528,55488,1398272,1283077,1302333,40.619,0.25,0.0,0.04,0.25,1
97280,72384,52384,1398272,1302333,1322653,38.786,0.22,0.03,0.04,0.25,1
97792,71328,35968,1398272,1322653,1358429,40.238,0.22,0.03,0.04,0.25,1
97792,35968,0,1543168,1358429,1392695,436.203,3.27,0.02,0.44,3.29,0
97792,21504,21664,1543168,1458231,1458231,50.676,0.27,0.0,0.05,0.27,1
