YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.547,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,1.033,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,500,1.326,0.0,0.0,0.00,0.0,1
1536,512,508,2048,500,472,2.842,0.0,0.0,0.00,0.0,0
2560,1532,480,2048,472,1024,1.499,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1024,2096,1.927,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2096,2542,5.392,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,1.817,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3766,3.441,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3766,4606,3.046,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4606,5446,3.988,0.0,0.0,0.00,0.0,1
8704,4064,3545,10752,5446,5820,12.281,0.0,0.0,0.01,0.0,0
9728,8099,5088,10752,5820,6612,3.809,0.0,0.0,0.00,0.0,1
11264,9696,6112,10752,6612,7980,6.052,0.0,0.0,0.01,0.0,1
12800,11232,5216,11776,7980,11572,6.264,0.0,0.0,0.01,0.0,1
12800,5216,5184,18432,11572,11464,15.816,0.0,0.0,0.02,0.0,0
14336,10304,2688,18432,11464,16736,5.859,0.0,0.0,0.01,0.0,1
14848,2688,1106,27648,16736,18182,14.367,0.0,0.0,0.02,0.0,0
15360,7796,3456,27648,18182,19310,4.490,0.0,0.0,0.01,0.0,1
16896,11136,7648,27648,19310,19542,6.853,0.0,0.0,0.01,0.0,1
17920,16864,4800,27648,19542,27286,8.128,0.0,0.0,0.01,0.0,1
17920,4800,4249,39424,27286,27140,26.689,0.0,0.0,0.03,0.0,0
19456,13465,7648,39424,27140,31460,10.678,0.0,0.0,0.01,0.0,1
20480,18400,9696,40448,31460,40252,12.819,0.0,0.0,0.01,0.0,1
20480,9696,9681,54784,40252,39014,37.204,0.03,0.0,0.04,0.03,0
26624,20433,10752,54784,39014,48822,15.981,0.0,0.0,0.02,0.0,1
26624,10752,5099,73728,48822,54317,39.805,0.03,0.0,0.04,0.03,0
27648,17387,12320,73728,54317,59501,16.262,0.0,0.0,0.02,0.0,1
26112,24608,16896,73728,59501,67277,18.373,0.02,0.02,0.02,0.04,1
26112,16896,10220,95232,67277,73708,59.751,0.11,0.0,0.06,0.11,0
31744,19436,9216,95232,73708,84100,17.343,0.03,0.0,0.02,0.03,1
32768,9216,0,116224,84100,91080,59.161,0.09,0.0,0.06,0.09,0
32768,11264,11296,116224,91080,91080,6.455,0.0,0.0,0.01,0.0,1
31232,22560,21504,116224,91080,92120,12.460,0.0,0.0,0.01,0.0,1
34816,31232,20000,116224,92120,103520,15.755,0.0,0.0,0.02,0.0,1
34816,20000,7173,144384,103520,116071,59.065,0.12,0.0,0.06,0.12,0
37888,16901,16992,144384,116071,116071,16.032,0.0,0.0,0.02,0.0,1
38400,27744,27648,144384,116071,116119,14.989,0.02,0.0,0.01,0.02,1
40448,38400,31232,144384,116119,123415,19.275,0.08,0.0,0.02,0.08,1
45056,39424,29696,144384,123415,133263,18.872,0.06,0.0,0.02,0.06,1
45056,29696,18328,174592,133263,144217,68.927,0.2,0.0,0.07,0.2,0
47616,26520,20224,174592,144217,150737,20.878,0.03,0.0,0.02,0.03,1
48640,29952,23392,174592,158929,165561,19.138,0.03,0.0,0.02,0.03,1
48640,23392,9976,206336,165561,174520,79.749,0.22,0.0,0.08,0.22,0
46592,19704,17440,206336,174520,176912,19.060,0.05,0.0,0.02,0.05,1
48640,28704,28672,206336,176912,176912,14.423,0.02,0.0,0.01,0.02,1
46592,39936,39424,206336,176912,177392,19.769,0.05,0.02,0.02,0.07,1
52224,46592,39072,206336,177392,185088,22.798,0.03,0.02,0.02,0.05,1
55296,46240,25440,206336,185088,206176,21.513,0.08,0.0,0.02,0.08,1
56832,25440,24755,244736,206176,206176,89.428,0.34,0.0,0.09,0.34,0
58368,34995,17312,244736,206176,224280,24.099,0.08,0.03,0.03,0.11,1
58368,17312,0,285184,224280,241141,76.650,0.41,0.03,0.08,0.43999999999999995,0
58368,11776,11904,285184,241141,241141,7.895,0.02,0.0,0.01,0.02,1
55808,23680,23648,285184,241141,241141,12.570,0.0,0.0,0.01,0.0,1
57344,36960,36992,285184,241141,241141,16.838,0.02,0.0,0.02,0.02,1
55296,50304,47616,285184,241141,243749,22.948,0.11,0.03,0.02,0.14,1
62976,55296,44224,285184,243749,255077,24.071,0.12,0.0,0.02,0.12,1
67072,51904,40864,285184,255077,266317,22.427,0.14,0.0,0.02,0.14,1
67072,40864,21726,330240,266317,284760,105.092,0.62,0.0,0.11,0.62,0
68608,29406,16960,330240,284760,297560,25.724,0.14,0.0,0.02,0.14,1
65024,24640,19712,330240,297560,302568,12.810,0.02,0.0,0.01,0.02,1
34304,28928,24672,330240,302568,306880,14.697,0.02,0.0,0.02,0.02,1
62976,33888,18528,330240,306880,322424,16.970,0.05,0.0,0.02,0.05,1
64512,18528,10183,378880,322424,329964,102.246,0.67,0.0,0.10,0.67,0
66048,22471,12448,378880,329964,340308,24.874,0.12,0.02,0.02,0.13999999999999999,1
66048,24736,12448,378880,356692,369156,21.413,0.09,0.05,0.02,0.14,1
66560,12448,0,425472,369156,372853,154.092,0.91,0.0,0.15,0.91,0
65024,13824,13952,425472,372853,372853,8.825,0.02,0.0,0.01,0.02,1
66560,29312,29312,425472,372853,372853,15.098,0.02,0.0,0.01,0.02,1
62976,44672,44672,425472,372853,372853,20.884,0.12,0.0,0.02,0.12,1
68096,56448,56320,425472,372853,372925,24.913,0.14,0.0,0.02,0.14,1
71680,68096,54304,425472,372925,386941,31.318,0.14,0.0,0.03,0.14,1
38400,61472,30784,425472,386941,418029,27.792,0.14,0.0,0.03,0.14,1
38400,30784,22908,487936,418029,425016,148.269,0.89,0.0,0.15,0.89,0
73728,30076,12896,487936,425016,442600,30.861,0.14,0.0,0.03,0.14,1
74240,21088,15456,487936,442600,448280,11.319,0.0,0.02,0.01,0.02,1
70656,23648,16448,487936,448280,455544,12.403,0.02,0.0,0.01,0.02,1
72704,26176,9856,487936,455544,472120,13.978,0.02,0.0,0.01,0.02,1
73728,9856,0,546816,472120,481075,154.736,1.02,0.0,0.15,1.02,0
73728,11264,11392,546816,481075,481075,8.905,0.0,0.0,0.01,0.0,1
66560,22656,22656,546816,481075,481075,12.603,0.02,0.0,0.01,0.02,1
70144,35456,35424,546816,481075,481075,17.817,0.12,0.0,0.02,0.12,1
71168,48224,37024,546816,481075,492491,23.020,0.11,0.02,0.02,0.13,1
72704,49824,38560,546816,492491,503907,23.463,0.12,0.0,0.02,0.12,1
74240,51360,38496,546816,503907,516883,24.440,0.14,0.0,0.02,0.14,1
39936,51808,26208,546816,516883,542803,25.393,0.09,0.03,0.03,0.12,1
39936,26208,21450,617984,542803,546445,180.721,1.19,0.0,0.18,1.19,0
72192,34762,13440,617984,546445,568229,38.574,0.23,0.02,0.04,0.25,1
73216,28288,14944,617984,568229,581725,16.521,0.02,0.0,0.02,0.02,1
71680,29792,14976,617984,581725,596765,17.545,0.02,0.0,0.02,0.02,1
72704,14976,0,687104,596765,610804,176.738,1.14,0.02,0.18,1.16,0
69632,16896,17024,687104,610804,610804,11.302,0.02,0.0,0.01,0.02,1
72192,35456,35456,687104,610804,610804,19.584,0.12,0.0,0.02,0.12,1
68096,53888,53952,687104,610804,610804,26.643,0.14,0.0,0.03,0.14,1
75776,66752,62976,687104,610804,614484,31.455,0.14,0.0,0.03,0.14,1
