YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.934,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.876,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,88,512,1.270,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,512,1072,1.211,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1072,1496,4.147,0.0,0.0,0.00,0.0,0
3584,2048,480,3584,1496,2112,1.550,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2112,2688,2.055,0.0,0.0,0.00,0.0,1
4608,1504,990,6144,2688,3127,5.500,0.0,0.0,0.01,0.0,0
5632,4062,2048,6144,3127,3663,2.914,0.0,0.0,0.00,0.0,1
6656,5632,3040,6144,3663,4663,3.486,0.0,0.0,0.00,0.0,1
9216,6624,4064,6144,4663,5551,3.393,0.0,0.0,0.00,0.0,1
9216,4064,3496,10240,5551,5880,10.009,0.02,0.0,0.01,0.02,0
9728,8616,4576,10240,5880,7728,5.560,0.02,0.0,0.01,0.02,1
13312,9696,2624,12800,7728,12368,5.441,0.0,0.0,0.01,0.0,1
13312,2624,2099,19968,12368,12517,13.930,0.0,0.0,0.01,0.0,0
13312,9267,3744,19968,12517,14661,5.686,0.0,0.0,0.00,0.0,1
15872,10912,3744,19968,14661,18405,6.108,0.0,0.02,0.01,0.02,1
15872,3744,2165,29184,18405,19825,17.376,0.02,0.0,0.02,0.02,0
15872,11893,5568,29184,19825,22033,6.476,0.02,0.0,0.01,0.02,1
20480,15296,5056,29184,22033,27633,8.440,0.0,0.0,0.01,0.0,1
20480,5056,2984,40960,27633,29044,26.305,0.02,0.0,0.03,0.02,0
20480,16296,7168,40960,29044,37300,13.023,0.02,0.0,0.01,0.02,1
20480,7168,3577,55808,37300,40740,29.266,0.05,0.0,0.03,0.05,0
24576,16889,11744,55808,40740,45964,16.067,0.0,0.0,0.02,0.0,1
28160,24544,12832,57856,45964,57852,15.959,0.02,0.0,0.02,0.02,1
28160,12832,11747,77824,57852,57602,51.535,0.06,0.0,0.05,0.06,0
31744,24547,12832,77824,57602,69546,21.600,0.02,0.0,0.02,0.02,1
31744,12832,4594,101376,69546,77526,50.666,0.06,0.02,0.05,0.08,0
32768,18930,18400,101376,77526,82238,14.950,0.02,0.0,0.02,0.02,1
39936,32736,14368,101376,82238,96694,16.373,0.03,0.0,0.02,0.03,1
39936,14368,7664,129024,96694,101030,63.165,0.09,0.02,0.06,0.11,0
40448,24048,24064,129024,101030,101046,17.970,0.05,0.0,0.02,0.05,1
47104,40448,16448,129024,101046,125438,23.133,0.06,0.0,0.02,0.06,1
47104,16448,12778,164864,125438,128626,53.161,0.14,0.0,0.05,0.14,0
47616,31722,28672,164864,128626,131770,22.410,0.09,0.0,0.02,0.09,1
54784,45319,16576,164864,131770,160850,24.248,0.03,0.02,0.02,0.05,1
55808,16576,12384,208896,160850,164408,72.441,0.25,0.0,0.07,0.25,0
56832,35424,33760,208896,164408,166152,22.987,0.02,0.0,0.02,0.02,1
66560,56800,23168,208896,166152,200264,32.932,0.0,0.0,0.03,0.0,1
66560,23168,10236,262144,200264,208489,109.119,0.45,0.0,0.11,0.45,0
66560,36860,37056,262144,208489,208489,26.770,0.11,0.0,0.03,0.11,1
61952,63680,45568,262144,208489,226713,35.252,0.14,0.05,0.04,0.19,1
75776,61952,35584,262144,226713,253561,29.111,0.11,0.02,0.03,0.13,1
75776,35584,26194,321024,253561,262073,112.413,0.61,0.05,0.11,0.66,0
75776,42578,29504,321024,262073,275529,33.006,0.11,0.02,0.03,0.13,1
77824,48448,48448,321024,275529,275529,22.903,0.12,0.0,0.02,0.12,1
79360,67392,54400,321024,275529,288673,31.644,0.14,0.0,0.03,0.14,1
79360,54400,21468,377856,288673,320969,101.005,0.56,0.03,0.10,0.5900000000000001,0
46080,36828,30528,377856,337353,343897,28.558,0.05,0.0,0.03,0.05,1
81408,45888,45920,377856,343897,343897,21.783,0.12,0.0,0.02,0.12,1
83968,60768,52096,377856,343897,352729,27.455,0.14,0.0,0.03,0.14,1
83968,52096,18602,432640,352729,377508,158.695,0.94,0.05,0.16,0.99,0
83968,33450,26688,432640,377508,384588,30.483,0.14,0.0,0.03,0.14,1
87040,43584,43520,432640,384588,384588,20.704,0.12,0.0,0.02,0.12,1
85504,60416,54528,432640,384588,390572,27.330,0.11,0.02,0.03,0.13,1
89600,69888,64128,432640,390572,396436,31.162,0.14,0.0,0.03,0.14,1
95744,79488,47744,432640,396436,428572,37.381,0.25,0.02,0.04,0.27,1
97280,47744,42926,492544,428572,432391,162.874,1.02,0.0,0.16,1.02,0
98816,61870,32608,492544,432391,462223,43.900,0.23,0.02,0.04,0.25,1
98816,32608,1764,561152,462223,492467,156.941,1.11,0.03,0.16,1.1400000000000001,0
96768,20708,20160,561152,492467,493211,30.644,0.12,0.0,0.03,0.12,1
97792,41152,41216,561152,493211,493211,21.614,0.14,0.0,0.02,0.14,1
92160,62208,62176,561152,493211,493211,29.907,0.14,0.0,0.03,0.14,1
97792,80096,79872,561152,493211,493443,38.633,0.25,0.0,0.04,0.25,1
102912,97792,77792,561152,493443,513691,52.410,0.34,0.02,0.05,0.36000000000000004,1
60928,90080,48224,561152,513691,556075,48.141,0.25,0.02,0.05,0.27,1
60928,48224,42361,641024,556075,560744,189.717,1.48,0.02,0.19,1.5,0
107008,54649,23392,641024,560744,592616,45.780,0.36,0.02,0.05,0.38,1
107520,37728,26688,641024,592616,603728,21.266,0.11,0.02,0.02,0.13,1
108032,26688,0,715264,603728,629667,200.033,1.3,0.02,0.20,1.32,0
108032,16384,16512,715264,629667,629667,10.959,0.02,0.0,0.01,0.02,1
102400,32896,32896,715264,629667,629667,18.175,0.03,0.0,0.02,0.03,1
105984,51328,51328,715264,629667,629667,25.479,0.11,0.0,0.03,0.11,1
101376,69760,69792,715264,629667,629667,33.078,0.16,0.0,0.03,0.16,1
107520,84128,67744,715264,662435,679035,54.671,0.38,0.0,0.05,0.38,1
107520,67744,14834,799744,679035,715027,302.963,2.08,0.05,0.30,2.13,0
108032,29170,29312,799744,715027,715027,42.592,0.27,0.0,0.04,0.27,1
61440,45184,45248,799744,715027,715027,23.627,0.05,0.0,0.02,0.05,1
106496,61120,61056,799744,715027,715027,28.285,0.14,0.0,0.03,0.14,1
108032,77440,70816,799744,715027,721819,35.182,0.25,0.0,0.04,0.25,1
106496,87200,83584,799744,721819,725467,39.666,0.27,0.0,0.04,0.27,1
114688,93824,89248,799744,725467,730155,41.363,0.27,0.0,0.04,0.27,1
122880,99488,69280,799744,730155,760739,44.737,0.23,0.03,0.05,0.26,1
60928,81056,48768,799744,760739,793395,37.490,0.23,0.03,0.04,0.26,1
60928,48768,41359,891392,793395,799354,268.175,1.83,0.02,0.27,1.85,0
119808,53135,30496,891392,799354,822474,54.482,0.3,0.08,0.05,0.38,1
120832,43808,25216,891392,822474,841338,23.346,0.08,0.06,0.02,0.14,1
121856,38528,13440,891392,841338,866754,21.496,0.12,0.0,0.02,0.12,1
122368,13440,0,978432,866754,879021,279.994,1.94,0.0,0.28,1.94,0
122368,14848,14976,978432,879021,879021,12.373,0.02,0.0,0.01,0.02,1
48128,31360,31392,978432,879021,879021,18.579,0.03,0.0,0.02,0.03,1
113152,47776,47712,978432,879021,879021,24.077,0.25,0.0,0.02,0.25,1
117248,66144,51328,978432,879021,894061,33.263,0.16,0.0,0.03,0.16,1
114176,69760,53408,978432,894061,910661,34.115,0.16,0.0,0.04,0.16,1
115712,74400,57984,978432,910661,927269,36.605,0.23,0.02,0.04,0.25,1
117760,78976,60576,978432,927269,945965,38.732,0.27,0.0,0.04,0.27,1
117760,60576,27114,1076736,945965,978153,318.762,2.36,0.03,0.32,2.3899999999999997,0
118272,50154,31648,1076736,978153,997089,63.404,0.39,0.0,0.06,0.39,1
109568,54688,46272,1076736,997089,1005649,29.156,0.12,0.02,0.03,0.13999999999999999,1
74752,71872,48832,1076736,1005649,1029001,36.978,0.23,0.02,0.04,0.25,1
109568,74432,51360,1076736,1029001,1052353,38.723,0.22,0.03,0.04,0.25,1
111616,51360,26096,1182720,1052353,1076321,349.923,2.58,0.02,0.35,2.6,0
113664,56816,42144,1182720,1076321,1091409,77.663,0.47,0.03,0.08,0.5,1
107520,72864,72896,1182720,1091409,1091409,37.591,0.25,0.0,0.04,0.25,1
114176,100032,87040,1182720,1091409,1104465,53.970,0.48,0.02,0.06,0.5,1
128000,114176,77984,1182720,1104465,1141257,63.382,0.38,0.02,0.06,0.4,1
132096,104096,76896,1182720,1141257,1168777,57.956,0.38,0.02,0.06,0.4,1
132096,76896,61817,1298944,1168777,1182270,395.425,2.81,0.03,0.39,2.84,0
136192,87929,70016,1298944,1182270,1200734,89.629,0.5,0.03,0.09,0.53,1
137216,99200,76800,1298944,1200734,1223462,57.694,0.39,0.0,0.06,0.39,1
140288,105984,71488,1298944,1223462,1244998,50.819,0.27,0.03,0.05,0.30000000000000004,1
141312,104256,73024,1298944,1244998,1271470,54.780,0.39,0.0,0.05,0.39,1
141312,73024,44122,1422336,1271470,1298785,656.137,4.69,0.03,0.66,4.720000000000001,0
