YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.385,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,80,0.943,0.0,0.0,0.00,0.0,1
1536,1536,496,1024,80,520,1.058,0.0,0.0,0.00,0.0,1
2560,1520,480,1536,520,1064,1.229,0.02,0.0,0.00,0.02,1
2560,480,0,3584,1064,1495,4.109,0.0,0.0,0.00,0.0,0
3584,2048,480,3584,1495,2111,1.226,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2111,2679,1.974,0.0,0.0,0.00,0.0,1
7168,4576,2016,4096,2679,3767,3.285,0.0,0.0,0.00,0.0,1
7168,2016,2012,6656,3767,3675,6.787,0.0,0.0,0.01,0.0,0
8192,7132,3040,6656,3675,5323,4.003,0.0,0.0,0.00,0.0,1
8192,3040,1820,10752,5323,6502,7.987,0.0,0.0,0.01,0.0,0
10752,6940,4064,10752,6502,6942,4.289,0.0,0.0,0.00,0.0,1
11264,10208,5088,10752,6942,9358,6.769,0.0,0.0,0.01,0.0,1
11264,5088,3545,16384,9358,10575,11.941,0.02,0.0,0.01,0.02,0
14848,9689,4960,16384,10575,12383,5.366,0.0,0.0,0.01,0.0,1
15360,13152,7168,16384,12383,14399,6.371,0.0,0.0,0.01,0.0,1
15360,7168,5109,24064,14399,16382,18.198,0.0,0.0,0.02,0.0,0
19968,13301,5792,24064,16382,21582,8.826,0.0,0.0,0.01,0.0,1
19968,5792,1658,34304,21582,24048,19.946,0.0,0.0,0.02,0.0,0
20480,12410,5600,34304,24048,25736,7.546,0.02,0.0,0.01,0.02,1
19968,16352,9728,34304,25736,30696,11.485,0.0,0.0,0.01,0.0,1
19968,9728,6132,47104,30696,34161,28.067,0.02,0.0,0.03,0.02,0
23552,16372,10272,47104,34161,40401,12.822,0.0,0.0,0.01,0.0,1
22016,20512,14304,49152,40401,48729,15.347,0.0,0.0,0.01,0.0,1
22016,14304,10703,66560,48729,48991,43.352,0.03,0.0,0.04,0.03,0
27648,18383,7712,66560,48991,59839,15.719,0.02,0.0,0.02,0.02,1
27648,7712,1006,88064,59839,66337,43.959,0.03,0.0,0.04,0.03,0
27136,8686,8704,88064,66337,66337,11.838,0.0,0.0,0.01,0.0,1
