YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.496,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,96,1.004,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,96,512,1.109,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,512,1084,1.444,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1084,1496,4.423,0.0,0.0,0.01,0.0,0
3584,2048,480,3584,1496,2120,1.247,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2120,2688,2.086,0.0,0.0,0.00,0.0,1
4608,1504,990,6144,2688,3127,5.875,0.0,0.0,0.01,0.0,0
5632,4062,2048,6144,3127,3671,2.807,0.0,0.0,0.00,0.0,1
6656,5632,3040,6144,3671,4671,4.458,0.0,0.0,0.01,0.0,1
9216,6624,4064,6144,4671,5543,4.192,0.0,0.0,0.00,0.0,1
9216,4064,3450,10240,5543,5926,9.310,0.02,0.0,0.01,0.02,0
9728,8570,4576,10240,5926,7734,4.741,0.0,0.0,0.01,0.0,1
13312,9696,2656,12800,7734,12374,5.814,0.0,0.0,0.01,0.0,1
13312,2656,2099,19968,12374,12517,12.787,0.02,0.0,0.01,0.02,0
13312,9267,3712,19968,12517,14661,5.039,0.0,0.0,0.01,0.0,1
15872,10880,3744,19968,14661,18405,6.362,0.0,0.0,0.01,0.0,1
15872,3744,2165,29184,18405,19825,15.865,0.02,0.0,0.02,0.02,0
15872,11893,5568,29184,19825,22033,6.815,0.0,0.0,0.01,0.0,1
20480,15296,5056,29184,22033,27633,8.340,0.0,0.0,0.01,0.0,1
20480,5056,2984,40960,27633,29044,24.401,0.0,0.0,0.03,0.0,0
20480,16296,7168,40960,29044,37300,12.576,0.0,0.0,0.01,0.0,1
20480,7168,3576,55808,37300,40746,30.274,0.03,0.0,0.03,0.03,0
24576,16888,11744,55808,40746,45978,14.791,0.0,0.0,0.01,0.0,1
