YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.323,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,96,0.980,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,96,520,2.163,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,520,1076,1.493,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1076,1495,5.986,0.0,0.0,0.01,0.0,0
3584,2048,480,3584,1495,2119,1.442,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2119,2695,2.578,0.0,0.0,0.00,0.0,1
4608,1504,990,6144,2695,3127,6.195,0.0,0.0,0.01,0.0,0
5632,4062,2048,6144,3127,3671,3.530,0.0,0.0,0.00,0.0,1
6656,5632,3040,6144,3671,4671,4.532,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4671,5543,4.617,0.0,0.0,0.00,0.0,1
8704,4064,3455,10240,5543,5921,13.678,0.02,0.0,0.01,0.02,0
9728,7923,4096,10240,5921,7665,5.058,0.0,0.0,0.00,0.0,1
12288,8704,2656,12288,7665,11777,6.547,0.0,0.0,0.01,0.0,1
12288,2656,2045,18944,11777,11991,17.083,0.0,0.0,0.02,0.0,0
12288,8701,3456,18944,11991,14079,6.452,0.0,0.0,0.01,0.0,1
14848,10112,3488,18944,14079,17543,7.477,0.0,0.0,0.01,0.0,1
14848,3488,2412,27648,17543,18460,18.544,0.0,0.0,0.02,0.0,0
14848,11628,5312,27648,18460,20916,7.883,0.02,0.0,0.01,0.02,1
18944,14528,4800,27648,20916,26252,10.043,0.02,0.0,0.01,0.02,1
18944,4800,3228,38400,26252,27151,30.469,0.02,0.0,0.03,0.02,0
18944,15516,6656,38400,27151,35271,17.591,0.0,0.0,0.02,0.0,1
18944,6656,3577,53248,35271,38200,40.357,0.0,0.0,0.04,0.0,0
21504,15865,10720,53248,38200,43424,19.852,0.0,0.0,0.02,0.0,1
25600,21472,10784,54784,43424,54272,21.359,0.02,0.0,0.02,0.02,1
25600,10784,9185,74240,54272,54548,65.085,0.05,0.0,0.07,0.05,0
28672,19937,10784,74240,54548,63884,21.882,0.02,0.0,0.02,0.02,1
28672,10784,502,96768,63884,73954,54.854,0.05,0.0,0.06,0.05,0
29184,13302,13344,96768,73954,73954,17.736,0.03,0.0,0.02,0.03,1
28160,26144,18400,96768,73954,81762,21.836,0.03,0.0,0.02,0.03,1
33792,28128,18336,96768,81762,91746,16.904,0.03,0.0,0.02,0.03,1
33792,18336,11087,122368,91746,96561,60.946,0.08,0.0,0.06,0.08,0
37376,20815,17248,122368,96561,100257,19.560,0.03,0.02,0.02,0.05,1
38400,28512,27136,122368,100257,101609,16.527,0.05,0.0,0.02,0.05,1
44544,38400,22144,122368,101609,118145,25.048,0.05,0.0,0.03,0.05,1
44544,22144,17948,152064,118145,121868,66.002,0.12,0.0,0.07,0.12,0
46080,30236,12352,152064,121868,140100,23.483,0.05,0.0,0.02,0.05,1
46080,12352,25,187904,140100,152044,62.699,0.17,0.0,0.06,0.17,0
42496,12313,12352,187904,152044,152092,15.311,0.02,0.0,0.02,0.02,1
44544,26688,26720,187904,160284,160284,18.031,0.05,0.0,0.02,0.05,1
42496,41056,33792,187904,160284,167556,21.832,0.06,0.0,0.02,0.06,1
50176,42496,20352,190464,167556,190100,22.912,0.03,0.0,0.02,0.03,1
50176,20352,15614,231424,190100,190082,97.450,0.28,0.0,0.10,0.28,0
46080,24318,15968,231424,190082,198674,20.883,0.09,0.0,0.02,0.09,1
48640,26208,26208,231424,198674,198674,13.492,0.02,0.0,0.01,0.02,1
49152,36448,29280,231424,198674,205986,19.126,0.09,0.0,0.02,0.09,1
51200,39008,30240,231424,205986,214818,19.529,0.19,0.0,0.02,0.19,1
51200,30240,13257,270848,214818,231234,96.872,0.41,0.0,0.10,0.41,0
51712,22985,13952,270848,231234,240562,21.505,0.09,0.0,0.02,0.09,1
53248,25216,21088,270848,240562,244722,12.868,0.03,0.0,0.01,0.03,1
52224,32352,22624,270848,244722,254586,16.306,0.06,0.03,0.02,0.09,1
52736,22624,6118,311296,254586,270541,91.717,0.39,0.03,0.09,0.42000000000000004,0
53248,19942,17280,311296,270541,273453,21.613,0.14,0.0,0.02,0.14,1
51200,31104,31040,311296,273453,273453,15.243,0.02,0.0,0.02,0.02,1
53760,44352,40448,311296,273453,277309,20.979,0.12,0.0,0.02,0.12,1
59392,53760,37920,311296,277309,293525,24.343,0.14,0.0,0.03,0.14,1
59392,37920,19786,355328,293525,311017,108.765,0.56,0.02,0.11,0.5800000000000001,0
37888,32074,25312,355328,311017,318073,28.331,0.14,0.0,0.03,0.14,1
60928,37600,32480,355328,334457,339617,25.642,0.14,0.0,0.03,0.14,1
60928,32480,8284,400384,339617,355227,142.894,0.8,0.0,0.14,0.8,0
61440,21596,21728,400384,355227,355227,24.877,0.12,0.0,0.03,0.12,1
59904,35040,35040,400384,355227,355227,16.567,0.05,0.05,0.02,0.1,1
61440,48352,48128,400384,355227,355371,21.887,0.12,0.0,0.02,0.12,1
59392,61440,54272,400384,355371,362659,29.053,0.11,0.0,0.03,0.11,1
69120,59392,43456,400384,362659,378907,25.862,0.12,0.0,0.03,0.12,1
68096,48576,23296,404992,378907,404491,22.565,0.11,0.02,0.02,0.13,1
69120,23296,22070,459776,404491,404735,138.551,0.86,0.0,0.14,0.86,0
70656,29238,12192,459776,404735,422159,29.310,0.09,0.03,0.03,0.12,1
71680,19360,7296,459776,422159,434375,10.889,0.02,0.0,0.01,0.02,1
72192,7296,0,500736,434375,441075,135.560,0.78,0.0,0.14,0.78,0
71680,7680,7808,500736,441075,441075,6.842,0.0,0.0,0.01,0.0,1
25600,16512,16512,500736,441075,441075,9.165,0.0,0.0,0.01,0.0,1
64512,25216,25120,500736,441075,441075,12.398,0.02,0.0,0.01,0.02,1
68096,34848,34912,500736,441075,441075,16.598,0.03,0.0,0.02,0.03,1
69632,44640,36960,500736,441075,448867,21.374,0.12,0.02,0.02,0.13999999999999999,1
70144,47712,39008,500736,448867,457683,22.683,0.14,0.0,0.02,0.14,1
71680,49760,41056,500736,457683,466499,23.669,0.09,0.03,0.02,0.12,1
43520,51808,32320,500736,466499,486179,24.985,0.09,0.03,0.02,0.12,1
43520,32320,17343,561664,486179,500278,159.930,1.16,0.0,0.16,1.16,0
70656,28095,15520,561664,500278,513150,34.705,0.16,0.0,0.04,0.16,1
35840,27808,23168,561664,513150,517886,15.554,0.0,0.0,0.02,0.0,1
66048,35456,24672,561664,517886,528798,18.539,0.12,0.0,0.02,0.12,1
40448,38496,26208,561664,528798,541270,20.846,0.12,0.0,0.02,0.12,1
40448,26208,5096,625664,541270,561546,172.290,1.11,0.02,0.17,1.1300000000000001,0
66048,18920,16704,625664,561546,563978,33.598,0.16,0.0,0.03,0.16,1
67072,32064,32064,625664,563978,563978,18.306,0.03,0.0,0.02,0.03,1
62976,47424,47392,625664,563978,563978,24.223,0.12,0.0,0.02,0.12,1
68096,59168,56320,625664,563978,566826,28.176,0.14,0.0,0.03,0.14,1
77312,68096,38944,625664,566826,596378,33.684,0.14,0.0,0.03,0.14,1
77824,52256,25184,625664,596378,623810,27.273,0.14,0.0,0.03,0.14,1
77824,25184,22470,704000,623810,625394,204.205,1.42,0.0,0.20,1.42,0
76800,35782,13472,704000,625394,648226,43.055,0.25,0.0,0.04,0.25,1
77312,28320,14976,704000,648226,661738,16.849,0.02,0.0,0.02,0.02,1
76288,29824,14944,704000,661738,676818,17.766,0.02,0.0,0.02,0.02,1
77312,14944,0,774144,676818,690773,197.457,1.39,0.0,0.20,1.39,0
75264,16384,16480,774144,723541,723541,26.476,0.12,0.0,0.03,0.12,1
77312,34400,34432,774144,723541,723541,19.016,0.03,0.0,0.02,0.03,1
72192,52352,52352,774144,723541,723541,25.655,0.05,0.02,0.03,0.07,1
78848,65664,65536,774144,723541,723605,29.756,0.12,0.0,0.03,0.12,1
90624,78848,44736,774144,723605,758333,36.645,0.25,0.02,0.04,0.27,1
90624,44736,11753,867328,758333,774096,298.908,2.05,0.05,0.30,2.0999999999999996,0
37376,27113,21856,867328,774096,779592,44.850,0.27,0.0,0.04,0.27,1
84992,37216,37248,867328,779592,779592,20.394,0.03,0.0,0.02,0.03,1
87552,54144,51488,867328,779592,782312,26.254,0.14,0.0,0.03,0.14,1
85504,68384,64672,867328,782312,786072,32.505,0.14,0.0,0.03,0.14,1
92672,76448,61088,867328,786072,801648,35.463,0.25,0.0,0.04,0.25,1
91136,72864,40576,867328,801648,834320,34.408,0.22,0.03,0.03,0.25,1
93184,40576,6633,968192,834320,867097,274.686,1.84,0.05,0.27,1.8900000000000001,0
96768,22505,18240,968192,867097,871561,46.651,0.27,0.0,0.05,0.27,1
92160,34112,31872,968192,871561,873865,19.634,0.03,0.0,0.02,0.03,1
52224,49792,33920,968192,873865,889961,25.966,0.12,0.0,0.03,0.12,1
87040,51840,35968,968192,889961,906041,26.761,0.12,0.0,0.03,0.12,1
58368,55936,38048,968192,906041,924217,28.793,0.14,0.0,0.03,0.14,1
86016,58016,40064,968192,924217,942385,30.124,0.14,0.0,0.03,0.14,1
88064,40064,13299,1072640,942385,967762,315.397,2.19,0.0,0.32,2.19,0
90112,37875,24736,1072640,967762,981266,58.334,0.36,0.0,0.06,0.36,1
90112,49312,49312,1072640,981266,981266,26.370,0.12,0.0,0.03,0.12,1
92160,74400,49856,1072640,981266,1006186,37.311,0.23,0.02,0.04,0.25,1
94720,74944,50368,1072640,1006186,1031106,38.331,0.23,0.02,0.04,0.25,1
96256,76480,51360,1072640,1031106,1056546,39.194,0.25,0.0,0.04,0.25,1
96256,51360,33760,1189376,1056546,1072578,357.169,2.55,0.0,0.36,2.55,0
96256,59872,43232,1189376,1072578,1089698,77.106,0.52,0.0,0.08,0.52,1
98304,72416,69120,1189376,1089698,1092930,37.406,0.25,0.0,0.04,0.25,1
108544,98304,57280,1189376,1092930,1134618,56.307,0.34,0.03,0.06,0.37,1
110080,88000,60128,1189376,1134618,1162906,47.329,0.27,0.0,0.05,0.27,1
110080,60128,32243,1321472,1162906,1189166,394.364,2.73,0.03,0.39,2.76,0
107520,62963,47072,1321472,1189166,1205502,83.699,0.52,0.02,0.08,0.54,1
111616,80864,77824,1321472,1205502,1208518,42.515,0.27,0.0,0.04,0.27,1
122880,111616,57824,1321472,1208518,1254062,58.010,0.39,0.11,0.06,0.5,1
123904,95200,51392,1321472,1254062,1287302,45.836,0.31,0.06,0.05,0.37,1
123904,51392,15878,1470464,1287302,1321112,677.412,3.92,0.05,0.68,3.9699999999999998,0
119296,53254,44064,1470464,1321112,1330640,90.766,0.44,0.0,0.09,0.44,1
121856,85024,80896,1470464,1396176,1400312,81.946,0.38,0.0,0.08,0.38,1
129024,121856,80416,1470464,1400312,1442456,76.777,0.34,0.06,0.08,0.4,1
129024,80416,18824,1633792,1442456,1470135,608.100,3.92,0.06,0.61,3.98,0
135168,57224,57472,1633792,1470135,1470135,88.698,0.52,0.0,0.09,0.52,1
124416,95872,93184,1633792,1470135,1472799,50.130,0.3,0.06,0.05,0.36,1
135168,124416,103936,1633792,1472799,1493559,61.747,0.39,0.0,0.06,0.39,1
148992,135168,61344,1633792,1493559,1568383,71.993,0.45,0.06,0.07,0.51,1
153600,61344,0,1816064,1568383,1628103,527.501,3.67,0.03,0.53,3.6999999999999997,0
155648,34816,35008,1816064,1628103,1628103,26.773,0.05,0.0,0.03,0.05,1
156672,72896,72928,1816064,1628103,1628103,41.309,0.14,0.0,0.04,0.14,1
145920,110816,110880,1816064,1628103,1628103,60.520,0.25,0.05,0.06,0.3,1
158208,140064,129024,1816064,1628103,1639191,64.791,0.48,0.0,0.07,0.48,1
171008,158208,126784,1816064,1639191,1671215,77.806,0.41,0.09,0.08,0.5,1
182272,148288,113600,1816064,1671215,1706271,67.994,0.47,0.03,0.07,0.5,1
177152,135104,72384,1816064,1706271,1769807,65.312,0.31,0.06,0.07,0.37,1
180736,72384,24072,2021888,1769807,1815780,621.027,4.33,0.03,0.62,4.36,0
186880,52232,40416,2021888,1815780,1827972,113.677,0.58,0.03,0.11,0.61,1
181760,68576,56512,2021888,1827972,1840252,42.740,0.19,0.02,0.04,0.21,1
91136,87744,59584,2021888,1840252,1868804,51.535,0.33,0.0,0.05,0.33,1
174592,90816,62656,2021888,1868804,1897364,52.570,0.36,0.02,0.05,0.38,1
102400,97984,66784,2021888,1897364,1929020,53.054,0.38,0.0,0.05,0.38,1
165376,102112,70848,2021888,1929020,1960692,57.998,0.31,0.06,0.06,0.37,1
169984,70848,7239,2229248,1960692,2021855,670.921,4.83,0.02,0.67,4.85,0
176128,51271,47424,2229248,2021855,2025967,113.221,0.72,0.0,0.11,0.72,1
177152,91456,91520,2229248,2025967,2025967,52.457,0.3,0.0,0.05,0.3,1
179200,138112,132608,2229248,2025967,2031527,71.085,0.5,0.0,0.07,0.5,1
189440,179200,134592,2229248,2031527,2076895,99.602,0.67,0.08,0.10,0.75,1
202752,172992,129984,2229248,2076895,2120423,89.715,0.62,0.0,0.09,0.62,1
211456,168384,123712,2229248,2120423,2165735,95.600,0.64,0.0,0.09,0.64,1
211456,123712,57897,2460672,2165735,2229049,787.916,5.45,0.06,0.79,5.51,0
216064,96297,57536,2460672,2229049,2268537,190.207,1.03,0.02,0.19,1.05,1
204288,95936,77056,2460672,2268537,2287697,59.186,0.34,0.02,0.06,0.36000000000000004,1
123904,119552,81120,2460672,2287697,2326433,71.467,0.45,0.0,0.07,0.45,1
195584,123616,85216,2460672,2326433,2365185,69.432,0.36,0.03,0.07,0.39,1
202240,132832,90400,2460672,2365185,2408073,72.076,0.48,0.02,0.07,0.5,1
202240,90400,35873,2707968,2408073,2460317,777.508,5.62,0.03,0.78,5.65,0
195072,83489,66048,2707968,2460317,2478189,152.967,1.0,0.02,0.15,1.02,1
198656,118272,118400,2707968,2478189,2478189,66.084,0.52,0.0,0.07,0.52,1
185856,170624,152576,2707968,2478189,2496301,96.034,0.61,0.03,0.10,0.64,1
209920,185856,128928,2707968,2496301,2553829,99.601,0.61,0.03,0.10,0.64,1
