YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.324,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,96,0.848,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,96,520,1.442,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,520,1072,1.660,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1072,1495,4.657,0.0,0.0,0.00,0.0,0
3584,2048,480,3584,1495,2111,1.253,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2111,2679,2.055,0.0,0.0,0.00,0.0,1
7168,4576,2016,4096,2679,3767,2.889,0.0,0.0,0.00,0.0,1
7168,2016,2012,6656,3767,3683,7.481,0.0,0.0,0.01,0.0,0
8192,7132,3040,6656,3683,5331,5.401,0.0,0.0,0.01,0.0,1
8192,3040,2012,10752,5331,6318,8.704,0.02,0.0,0.01,0.02,0
10752,7132,4192,10752,6318,6830,4.326,0.0,0.0,0.00,0.0,1
11264,10336,5088,10752,6830,9374,7.232,0.0,0.0,0.01,0.0,1
11264,5088,3545,16384,9374,10585,15.228,0.0,0.0,0.01,0.0,0
15872,9689,4576,16384,10585,12761,8.550,0.0,0.0,0.01,0.0,1
15872,13280,7168,16384,12761,14697,7.890,0.0,0.0,0.01,0.0,1
15872,7168,5621,23552,14697,16143,20.257,0.0,0.0,0.02,0.0,0
20992,14325,5024,23552,16143,21863,10.106,0.0,0.0,0.01,0.0,1
20992,5024,2944,33792,21863,23298,22.860,0.02,0.0,0.02,0.02,0
20992,14720,6112,33792,23298,26298,10.228,0.0,0.0,0.01,0.0,1
21504,17888,9728,33792,26298,32130,13.226,0.0,0.0,0.01,0.0,1
21504,9728,8176,47104,32130,33510,31.265,0.05,0.0,0.03,0.05,0
25088,19952,11808,47104,33510,41822,14.540,0.0,0.0,0.02,0.0,1
25088,11808,5614,64000,41822,46798,38.042,0.03,0.0,0.04,0.03,0
26624,17390,15360,64000,46798,48870,16.192,0.02,0.0,0.02,0.02,1
29696,26624,11296,64512,48870,64446,18.240,0.03,0.0,0.02,0.03,1
29696,11296,11235,87040,64446,64160,49.274,0.06,0.0,0.05,0.06,0
32256,22499,11296,87040,64160,75576,19.655,0.03,0.0,0.02,0.03,1
32768,11296,0,113152,75576,86629,53.984,0.08,0.02,0.05,0.1,0
34304,13312,13344,113152,86629,86629,8.400,0.0,0.02,0.01,0.02,1
35328,28192,20448,113152,86629,94453,13.504,0.02,0.0,0.01,0.02,1
40448,35296,26400,113152,94453,103461,19.401,0.02,0.0,0.02,0.02,1
40448,26400,14551,142336,103461,112949,66.539,0.17,0.0,0.07,0.17,0
