YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.365,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,80,0.908,0.0,0.0,0.00,0.0,1
1536,1536,512,512,80,496,1.150,0.0,0.0,0.00,0.0,1
1536,512,511,2048,496,469,3.121,0.0,0.0,0.00,0.0,0
2560,1535,480,2048,469,1029,1.342,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1029,2101,1.816,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2101,2542,4.285,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,1.703,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,3.137,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,3.402,0.02,0.0,0.00,0.02,1
8704,6624,4064,6144,4614,5454,5.150,0.0,0.0,0.01,0.0,1
8704,4064,3545,10752,5454,5831,11.465,0.02,0.0,0.01,0.02,0
9728,8013,5088,10752,5831,6615,3.872,0.0,0.0,0.00,0.0,1
11264,9696,6112,10752,6615,7983,5.906,0.0,0.0,0.01,0.0,1
12800,11232,5216,11776,7983,11575,5.237,0.0,0.0,0.01,0.0,1
12800,5216,5192,18432,11575,11458,14.906,0.0,0.0,0.01,0.0,0
14336,10312,2656,18432,11458,16730,5.889,0.02,0.0,0.01,0.02,1
14848,2656,1105,27648,16730,18183,15.247,0.0,0.0,0.02,0.0,0
15360,7799,3424,27648,18183,19319,4.889,0.0,0.0,0.01,0.0,1
16896,11103,7648,27648,19319,19543,6.636,0.0,0.0,0.01,0.0,1
17920,16864,4800,27648,19543,27295,7.923,0.0,0.0,0.01,0.0,1
17920,4800,4249,39424,27295,27139,27.645,0.0,0.0,0.03,0.0,0
19456,13465,7648,39424,27139,31467,10.336,0.0,0.0,0.01,0.0,1
20480,18400,9696,40448,31467,40275,13.473,0.0,0.02,0.01,0.02,1
20480,9696,9681,54784,40275,39023,34.057,0.03,0.0,0.03,0.03,0
26624,20433,10784,54784,39023,48831,17.339,0.02,0.0,0.02,0.02,1
26624,10784,5098,73728,48831,54326,41.236,0.03,0.0,0.04,0.03,0
27648,17386,12288,73728,54326,59510,15.527,0.0,0.0,0.01,0.0,1
26112,24576,16896,73728,59510,67278,17.749,0.03,0.0,0.02,0.03,1
26112,16896,10219,95232,67278,73716,54.904,0.05,0.02,0.06,0.07,0
