YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.406,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.853,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.335,0.0,0.0,0.00,0.0,1
1536,512,506,2048,504,474,3.572,0.0,0.0,0.00,0.0,0
2560,1530,480,2048,474,1026,1.444,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1026,2098,1.935,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2098,2542,4.452,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,2.115,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,2.856,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,3.991,0.0,0.0,0.00,0.0,1
9216,6624,4064,6144,4614,5454,4.756,0.0,0.0,0.00,0.0,1
9216,4064,3545,10752,5454,5831,11.542,0.0,0.0,0.01,0.0,0
10240,8665,5088,10752,5831,6951,5.070,0.0,0.0,0.00,0.0,1
12800,10208,6464,10752,6951,8239,6.089,0.0,0.0,0.01,0.0,1
13824,12608,5792,12288,8239,12111,7.093,0.0,0.0,0.01,0.0,1
13824,5792,5758,18944,12111,12006,16.892,0.02,0.0,0.02,0.02,0
15360,11902,3200,18944,12006,17862,8.034,0.0,0.0,0.01,0.0,1
16384,3200,2146,28672,17862,18786,15.682,0.0,0.0,0.02,0.0,0
17408,11874,5568,28672,18786,20970,7.061,0.0,0.0,0.01,0.0,1
21504,15296,5088,28672,20970,26570,8.488,0.0,0.0,0.01,0.0,1
21504,5088,2471,40448,26570,28497,26.770,0.0,0.0,0.03,0.0,0
21504,15783,8192,40448,28497,34193,12.463,0.0,0.0,0.01,0.0,1
21504,8192,2044,54784,34193,40227,28.895,0.03,0.0,0.03,0.03,0
25088,15356,11744,54784,40227,43899,14.916,0.02,0.0,0.02,0.02,1
28160,25056,13312,55808,43899,55787,17.003,0.02,0.0,0.02,0.02,1
28160,13312,12254,74752,55787,55553,51.230,0.06,0.0,0.05,0.06,0
31744,25566,13344,74752,55553,68009,21.945,0.03,0.0,0.02,0.03,1
31744,13344,6639,97792,68009,74451,51.191,0.06,0.0,0.05,0.06,0
33280,21487,18400,97792,74451,77611,15.758,0.0,0.0,0.02,0.0,1
38912,33248,14912,97792,77611,96219,18.542,0.05,0.0,0.02,0.05,1
38912,14912,11239,126976,96219,97442,64.905,0.12,0.02,0.07,0.13999999999999999,0
39936,27623,23552,126976,97442,101602,23.386,0.05,0.0,0.02,0.05,1
48640,39936,16416,126976,101602,125482,24.946,0.03,0.03,0.02,0.06,1
48640,16416,14821,162816,125482,126564,57.519,0.17,0.0,0.06,0.17,0
48640,34277,29184,162816,126564,131780,23.445,0.05,0.0,0.02,0.05,1
55296,45502,16096,162816,131780,161364,25.084,0.03,0.03,0.03,0.06,1
