YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.681,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.926,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,88,512,1.382,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,512,1072,1.499,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1072,1495,4.768,0.0,0.0,0.01,0.0,0
3584,2048,480,3584,1495,2111,1.554,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2111,2679,2.301,0.0,0.0,0.00,0.0,1
7168,4576,2016,4096,2679,3775,3.021,0.0,0.0,0.00,0.0,1
7168,2016,2012,6656,3775,3682,6.293,0.0,0.0,0.01,0.0,0
8192,7132,3040,6656,3682,5322,4.096,0.0,0.0,0.00,0.0,1
8192,3040,2012,10240,5322,6318,7.161,0.0,0.0,0.01,0.0,0
11264,7132,4192,10240,6318,6854,4.256,0.0,0.0,0.00,0.0,1
11776,10848,5088,10240,6854,9638,5.904,0.02,0.0,0.01,0.02,1
11776,5088,4375,15360,9638,10021,12.688,0.0,0.0,0.01,0.0,0
15872,11031,5376,15360,10021,12533,6.705,0.0,0.0,0.01,0.0,1
16384,14080,7680,15360,12533,14717,6.915,0.0,0.0,0.01,0.0,1
16384,7680,7153,22528,14717,15139,19.466,0.0,0.0,0.02,0.0,0
21504,15857,5024,22528,15139,22419,9.450,0.0,0.0,0.01,0.0,1
21504,5024,4990,32768,22419,21780,20.454,0.0,0.0,0.02,0.0,0
21504,16766,6144,32768,21780,26844,8.744,0.0,0.0,0.01,0.0,1
21504,6144,468,45568,26844,32392,25.252,0.0,0.0,0.03,0.0,0
23552,12244,10240,45568,32392,32544,10.806,0.0,0.0,0.01,0.0,1
