YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.382,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.900,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.581,0.0,0.0,0.00,0.0,1
1536,512,511,2048,504,469,3.313,0.0,0.0,0.00,0.0,0
2560,1535,480,2048,469,1025,1.585,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1025,2097,1.845,0.02,0.0,0.00,0.02,1
4096,480,0,6144,2097,2542,4.526,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,1.804,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,2.696,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,3.374,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4614,5454,4.427,0.0,0.0,0.00,0.0,1
8704,4064,3545,10752,5454,5831,11.832,0.0,0.0,0.01,0.0,0
9728,8013,5088,10752,5831,6615,3.765,0.0,0.0,0.00,0.0,1
11264,9696,6112,10752,6615,7991,5.755,0.0,0.0,0.01,0.0,1
12800,11232,5216,11776,7991,11583,5.293,0.0,0.0,0.01,0.0,1
12800,5216,5187,18432,11583,11463,14.279,0.0,0.0,0.01,0.0,0
14336,10307,2656,18432,11463,16727,5.942,0.0,0.0,0.01,0.0,1
14848,2656,1105,27648,16727,18183,14.710,0.0,0.0,0.01,0.0,0
15360,7799,3456,27648,18183,19319,5.330,0.0,0.0,0.01,0.0,1
17920,11135,4480,27648,19319,22775,6.888,0.0,0.0,0.01,0.0,1
17920,14720,5344,27648,22775,27295,8.419,0.0,0.0,0.01,0.0,1
17920,5344,4779,38912,27295,27140,27.439,0.02,0.0,0.03,0.02,0
17920,15019,8192,38912,27140,32956,13.049,0.0,0.0,0.01,0.0,1
17920,8192,2555,52736,32956,38478,29.720,0.03,0.0,0.03,0.03,0
20992,12283,9760,52736,38478,41078,10.251,0.0,0.0,0.01,0.0,1
19968,19488,12768,52736,41078,47846,12.707,0.0,0.0,0.01,0.0,1
19968,12768,7122,69120,47846,52290,41.301,0.05,0.0,0.04,0.05,0
24576,14290,7168,69120,52290,59538,13.406,0.02,0.0,0.01,0.02,1
23040,14336,14336,69120,59538,59538,11.043,0.02,0.0,0.01,0.02,1
25088,20992,13824,69120,59538,66802,13.931,0.0,0.0,0.01,0.0,1
25088,13824,11209,89600,66802,69106,52.071,0.05,0.0,0.05,0.05,0
25600,17865,6688,89600,69106,80506,15.969,0.0,0.0,0.02,0.0,1
27136,6688,0,111616,80506,86942,50.596,0.09,0.0,0.05,0.09,0
26112,8192,8224,111616,86942,86942,5.942,0.0,0.0,0.01,0.0,1
27648,17952,17888,111616,86942,86974,8.369,0.0,0.0,0.01,0.0,1
30720,27616,9760,111616,86974,105070,15.530,0.0,0.0,0.02,0.0,1
31232,9760,1007,142336,105070,111451,56.646,0.09,0.0,0.06,0.09,0
31744,12783,12864,142336,111451,111451,15.078,0.0,0.0,0.01,0.0,1
29184,24640,19968,142336,111451,116107,16.774,0.06,0.0,0.02,0.06,1
33792,29184,18720,142336,116107,126779,16.438,0.02,0.0,0.02,0.02,1
33792,18720,3294,174592,126779,141838,69.822,0.14,0.0,0.07,0.14,0
34816,12510,12064,174592,141838,142382,18.623,0.03,0.0,0.02,0.03,1
35840,22816,22816,174592,142382,142382,14.647,0.02,0.0,0.01,0.02,1
34304,33568,27648,174592,142382,148302,22.141,0.02,0.02,0.02,0.04,1
23040,34304,15904,175616,156494,175206,25.744,0.03,0.0,0.02,0.03,1
23040,15904,11209,213504,175206,175275,98.753,0.2,0.0,0.10,0.2,0
37376,17865,11488,213504,175275,181867,19.845,0.05,0.0,0.02,0.05,1
38912,19168,19104,213504,181867,181867,12.098,0.0,0.0,0.01,0.0,1
38912,26784,22080,213504,181867,186699,15.549,0.0,0.0,0.01,0.0,1
39936,29760,23072,213504,186699,193435,16.401,0.03,0.0,0.02,0.03,1
39424,30752,15424,213504,193435,208979,17.545,0.03,0.0,0.02,0.03,1
40960,15424,10702,252416,208979,213004,89.787,0.3,0.0,0.09,0.3,0
42496,21454,10784,252416,213004,223884,21.005,0.05,0.0,0.02,0.05,1
43008,21536,10848,252416,223884,234788,12.658,0.02,0.0,0.01,0.02,1
43520,10848,0,288256,234788,245146,83.367,0.25,0.03,0.08,0.28,0
43008,12800,12928,288256,245146,245146,7.809,0.0,0.0,0.01,0.0,1
44032,27264,27200,288256,245146,245146,13.748,0.02,0.0,0.02,0.02,1
41472,41536,32768,288256,245146,253962,20.474,0.11,0.0,0.02,0.11,1
49152,41472,20128,288256,253962,275738,18.566,0.08,0.0,0.02,0.08,1
49152,20128,7176,336896,275738,288023,94.774,0.53,0.0,0.10,0.53,0
46080,15880,13088,336896,288023,291055,20.637,0.12,0.0,0.02,0.12,1
47616,22816,22752,336896,291055,291055,11.677,0.02,0.0,0.01,0.02,1
45568,32480,32448,336896,291055,291055,15.297,0.02,0.0,0.02,0.02,1
48640,40640,36448,336896,291055,295343,18.539,0.12,0.0,0.02,0.12,1
51200,44640,35904,336896,295343,304159,21.040,0.12,0.0,0.02,0.12,1
30208,42560,23136,336896,304159,323863,19.785,0.12,0.0,0.02,0.12,1
30208,23136,9666,388096,323863,336557,104.904,0.67,0.0,0.11,0.67,0
52736,16322,9952,388096,336557,343141,22.871,0.09,0.03,0.02,0.12,1
52736,17632,14400,388096,359525,362805,17.421,0.08,0.0,0.02,0.08,1
51712,22080,15456,388096,362805,369549,11.454,0.02,0.0,0.01,0.02,1
