YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.488,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,1.166,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,88,512,1.565,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,512,1072,1.352,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1072,1495,3.844,0.0,0.0,0.00,0.0,0
3584,2048,480,3584,1495,2111,1.164,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2111,2679,2.345,0.0,0.0,0.00,0.0,1
7168,4576,2016,4096,2679,3775,2.945,0.0,0.0,0.00,0.0,1
7168,2016,2012,6656,3775,3683,7.783,0.0,0.0,0.01,0.0,0
8192,7132,3040,6656,3683,5331,5.297,0.0,0.0,0.01,0.0,1
8192,3040,2012,10240,5331,6318,7.334,0.0,0.0,0.01,0.0,0
11264,7132,4224,10240,6318,6814,4.590,0.0,0.0,0.01,0.0,1
11776,10880,5088,10240,6814,9638,7.013,0.0,0.0,0.01,0.0,1
11776,5088,4375,15360,9638,10020,13.139,0.0,0.0,0.01,0.0,0
15872,11031,5344,15360,10020,12548,6.812,0.0,0.0,0.01,0.0,1
16384,14048,4544,18432,12548,17940,7.430,0.0,0.0,0.01,0.0,1
16384,4544,3984,26624,17940,18309,17.497,0.0,0.0,0.02,0.0,0
18944,12688,5056,26624,18309,22365,7.735,0.0,0.0,0.01,0.0,1
18944,5056,389,37376,22365,26382,21.586,0.0,0.0,0.02,0.0,0
19456,11653,5856,37376,26382,26790,6.997,0.0,0.0,0.01,0.0,1
19968,17120,8704,37376,26790,33166,11.821,0.0,0.0,0.01,0.0,1
19968,8704,4598,50688,33166,37124,28.271,0.0,0.0,0.03,0.0,0
23552,15862,11296,50688,37124,41796,12.486,0.0,0.0,0.01,0.0,1
24064,22560,14304,50688,41796,50124,15.184,0.0,0.0,0.02,0.0,1
24064,14304,14280,66560,50124,48889,43.305,0.03,0.0,0.04,0.03,0
29184,24008,9728,66560,48889,63369,17.765,0.03,0.0,0.02,0.03,1
29184,9728,6626,89088,63369,66235,47.217,0.02,0.0,0.05,0.02,0
29184,16354,16384,89088,66235,66235,14.210,0.0,0.0,0.01,0.0,1
31232,22593,21504,89088,66235,67291,12.715,0.0,0.0,0.01,0.0,1
36864,31232,15552,89088,67291,83251,21.134,0.03,0.0,0.02,0.03,1
36864,15552,7800,115712,83251,88590,71.750,0.12,0.0,0.07,0.12,0
37376,19064,15328,115712,88590,92454,16.861,0.02,0.0,0.02,0.02,1
35840,26592,26592,115712,92454,92454,15.431,0.0,0.0,0.02,0.0,1
39936,35808,30720,115712,92454,97534,22.543,0.03,0.0,0.02,0.03,1
