YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.294,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,96,0.916,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,96,512,1.258,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,512,1080,1.363,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1080,1495,4.352,0.0,0.0,0.00,0.0,0
3584,2048,480,3584,1495,2111,1.314,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2111,2679,2.256,0.0,0.0,0.00,0.0,1
7168,4576,2016,4096,2679,3767,2.830,0.0,0.0,0.00,0.0,1
7168,2016,2012,6656,3767,3682,6.298,0.0,0.0,0.01,0.0,0
8192,7132,3040,6656,3682,5330,4.654,0.0,0.0,0.00,0.0,1
8192,3040,2012,10240,5330,6317,7.926,0.0,0.0,0.01,0.0,0
11264,7132,4288,10240,6317,6741,4.068,0.0,0.0,0.00,0.0,1
11776,10944,5088,10240,6741,9381,5.727,0.0,0.0,0.01,0.0,1
11776,5088,4567,15360,9381,9828,12.842,0.0,0.0,0.01,0.0,0
15872,11223,5760,15360,9828,12132,7.345,0.0,0.0,0.01,0.0,1
16384,14464,7680,15360,12132,15228,7.306,0.02,0.0,0.01,0.02,1
16384,7680,7153,22528,15228,15138,21.690,0.0,0.0,0.02,0.0,0
22016,15857,5024,22528,15138,22418,9.957,0.0,0.0,0.01,0.0,1
22016,5024,4479,33280,22418,22291,20.527,0.03,0.0,0.02,0.03,0
22016,16255,6144,33280,22291,26835,9.622,0.02,0.0,0.01,0.02,1
21504,17920,10240,33280,26835,32699,13.196,0.0,0.0,0.01,0.0,1
21504,10240,9709,47616,32699,33049,34.096,0.03,0.0,0.03,0.03,0
25600,20973,11296,47616,33049,42913,15.868,0.02,0.0,0.02,0.02,1
25600,11296,5609,65536,42913,47359,40.899,0.06,0.0,0.04,0.06,0
25088,16873,15360,65536,47359,48903,15.326,0.02,0.0,0.02,0.02,1
28672,25088,9760,65536,48903,64487,16.920,0.03,0.0,0.02,0.03,1
28672,9760,8670,88576,64487,65224,49.102,0.08,0.0,0.05,0.08,0
27136,18398,18432,88576,65224,65224,17.283,0.02,0.0,0.02,0.02,1
30208,23641,21504,88576,65224,67304,14.026,0.02,0.0,0.01,0.02,1
35840,30208,13248,88576,67304,84536,21.078,0.03,0.0,0.02,0.03,1
36352,13248,7055,116736,84536,88312,69.173,0.11,0.0,0.07,0.11,0
36864,18319,15040,116736,88312,91696,15.871,0.02,0.0,0.02,0.02,1
35840,26304,26112,116736,91696,91856,15.891,0.02,0.0,0.02,0.02,1
39936,35840,20928,116736,91856,107032,21.349,0.05,0.0,0.02,0.05,1
39936,20928,11118,147968,107032,116408,67.962,0.11,0.0,0.07,0.11,0
39424,20846,9792,147968,116408,127712,18.802,0.05,0.0,0.02,0.05,1
41472,21056,11328,147968,127712,137576,11.856,0.02,0.0,0.01,0.02,1
41472,11328,499,182784,137576,147954,62.416,0.19,0.02,0.06,0.21,0
39936,11763,11360,182784,147954,148474,14.902,0.0,0.0,0.02,0.0,1
40960,24672,24640,182784,148474,148474,13.769,0.02,0.0,0.01,0.02,1
38912,37952,30688,182784,148474,155778,25.530,0.03,0.0,0.03,0.03,1
46080,38880,20128,182784,155778,174882,20.133,0.02,0.0,0.02,0.02,1
46080,20128,7733,221696,174882,182598,85.171,0.34,0.0,0.09,0.34,0
43008,15925,13952,221696,182598,184726,17.040,0.03,0.0,0.02,0.03,1
45056,23680,23648,221696,184726,184726,11.601,0.02,0.0,0.01,0.02,1
45568,33376,27680,221696,184726,190494,16.362,0.05,0.0,0.02,0.05,1
47616,36896,28704,221696,190494,198806,18.579,0.05,0.02,0.02,0.07,1
47104,37920,18528,221696,198806,218510,20.036,0.06,0.0,0.02,0.06,1
49152,18528,14793,263680,218510,221468,93.576,0.34,0.0,0.09,0.34,0
51200,27593,12928,263680,221468,236500,25.532,0.16,0.02,0.03,0.18,1
50176,25728,12928,263680,236500,249484,15.670,0.02,0.0,0.02,0.02,1
51200,12928,0,307712,249484,261803,101.711,0.59,0.0,0.10,0.59,0
51200,14848,15008,307712,261803,261803,8.556,0.0,0.0,0.01,0.0,1
52224,31904,31872,307712,261803,261803,16.682,0.03,0.0,0.02,0.03,1
49664,48768,38912,307712,261803,271667,24.095,0.08,0.05,0.02,0.13,1
34304,49664,23360,307712,271667,298491,24.901,0.12,0.0,0.02,0.12,1
34304,23360,13431,359936,298491,307640,113.314,0.72,0.02,0.11,0.74,0
54784,24183,17824,359936,307640,314248,26.605,0.09,0.02,0.03,0.11,1
56320,30112,30112,359936,314248,314248,15.695,0.02,0.0,0.02,0.02,1
56320,42400,35456,359936,330632,337696,28.098,0.14,0.0,0.03,0.14,1
56320,35456,4585,411648,337696,359917,156.246,0.89,0.0,0.16,0.89,0
58880,15849,15936,411648,359917,359917,22.777,0.11,0.0,0.02,0.11,1
57344,27200,27264,411648,359917,359917,13.575,0.02,0.0,0.01,0.02,1
58368,40064,40032,411648,359917,359917,19.870,0.12,0.0,0.02,0.12,1
56320,52832,49664,411648,359917,363053,25.468,0.11,0.02,0.03,0.13,1
64000,56320,54176,411648,363053,365389,25.346,0.12,0.0,0.02,0.12,1
71168,60832,38624,411648,365389,387853,28.850,0.11,0.0,0.03,0.11,1
71680,38624,14370,466432,387853,411391,141.849,0.83,0.0,0.14,0.83,0
72192,22562,14720,466432,411391,419503,27.605,0.12,0.0,0.03,0.12,1
71168,22912,16480,466432,419503,426007,12.371,0.02,0.0,0.01,0.02,1
72192,26208,9856,466432,426007,442583,14.622,0.02,0.0,0.01,0.02,1
72192,19584,9824,466432,442583,452455,12.722,0.02,0.0,0.01,0.02,1
72704,9824,0,517632,452455,461471,159.922,1.02,0.0,0.16,1.02,0
71168,11264,11360,517632,461471,461471,8.750,0.0,0.0,0.01,0.0,1
37376,24160,24192,517632,461471,461471,12.978,0.02,0.0,0.01,0.02,1
69632,36992,37024,517632,461471,461471,18.508,0.12,0.0,0.02,0.12,1
71168,49824,38496,517632,461471,472895,23.930,0.12,0.02,0.02,0.13999999999999999,1
72704,51296,38496,517632,472895,485863,25.084,0.12,0.0,0.03,0.12,1
74240,51296,38528,517632,485863,498839,25.234,0.14,0.0,0.03,0.14,1
74240,38528,19398,577024,498839,517143,170.977,1.12,0.02,0.17,1.1400000000000001,0
73216,32198,19584,577024,517143,530103,38.575,0.25,0.0,0.04,0.25,1
41984,33920,27296,577024,530103,536855,19.674,0.09,0.03,0.02,0.12,1
69632,41632,28768,577024,536855,549847,22.597,0.11,0.0,0.02,0.11,1
71168,45152,30880,577024,549847,564383,24.697,0.12,0.0,0.03,0.12,1
71168,30880,17365,641536,564383,576897,204.709,1.31,0.03,0.20,1.34,0
66560,33749,26624,641536,576897,584337,43.640,0.22,0.0,0.04,0.22,1
69120,45056,45056,641536,584337,584337,25.723,0.14,0.0,0.02,0.14,1
68608,63488,53376,641536,584337,594569,36.101,0.12,0.0,0.04,0.12,1
75264,67200,50848,641536,594569,611177,36.925,0.19,0.03,0.04,0.22,1
79360,64672,46208,641536,611177,629881,34.519,0.14,0.0,0.04,0.14,1
79360,46208,33728,711168,629881,641285,219.893,1.42,0.0,0.22,1.42,0
80896,48064,24096,711168,641285,665749,51.273,0.25,0.0,0.05,0.25,1
78336,38432,28768,711168,665749,675533,22.259,0.12,0.0,0.02,0.12,1
79872,45152,25542,788480,708301,710819,303.590,1.94,0.0,0.30,1.94,0
49152,43462,30816,788480,710819,723827,49.631,0.27,0.0,0.05,0.27,1
77824,48736,48768,788480,723827,723827,24.240,0.12,0.0,0.02,0.12,1
80896,65664,64000,788480,723827,725395,31.018,0.14,0.0,0.03,0.14,1
89088,80896,51744,788480,725395,755043,38.805,0.23,0.02,0.04,0.25,1
91136,68640,50720,788480,755043,773155,32.849,0.19,0.0,0.03,0.19,1
91136,50720,34703,875008,773155,788028,270.276,1.67,0.02,0.27,1.69,0
90624,51599,28544,875008,788028,811564,55.728,0.38,0.0,0.06,0.38,1
55296,47488,35968,875008,811564,823228,24.864,0.25,0.0,0.03,0.25,1
86528,54912,38016,875008,823228,840356,27.805,0.14,0.0,0.03,0.14,1
89088,59520,40576,875008,840356,859572,30.442,0.08,0.05,0.03,0.13,1
89088,40576,24034,968192,859572,874863,294.563,1.98,0.03,0.29,2.01,0
85504,45538,34944,968192,874863,885815,57.238,0.39,0.0,0.06,0.39,1
87552,59008,59008,968192,885815,885815,30.170,0.12,0.0,0.03,0.12,1
82432,83072,68608,968192,885815,900367,41.917,0.27,0.0,0.04,0.27,1
95232,82432,54592,968192,900367,928671,38.834,0.22,0.03,0.04,0.25,1
92160,68416,47776,968192,928671,949599,33.170,0.12,0.03,0.03,0.15,1
94720,47776,28121,1069568,949599,967903,317.409,2.36,0.03,0.32,2.3899999999999997,0
97280,46553,27584,1069568,967903,987327,61.635,0.36,0.03,0.06,0.39,1
94720,46016,36992,1069568,987327,996439,25.455,0.14,0.0,0.03,0.14,1
96768,57472,39072,1069568,996439,1015127,30.414,0.14,0.0,0.03,0.14,1
91648,59552,41120,1069568,1015127,1033831,33.627,0.14,0.02,0.03,0.16,1
94208,64160,43680,1069568,1033831,1054599,37.250,0.22,0.0,0.04,0.22,1
94208,43680,27614,1177088,1054599,1069115,357.867,2.53,0.0,0.36,2.53,0
91136,50654,37408,1177088,1069115,1082739,69.579,0.38,0.0,0.07,0.38,1
92672,63008,63040,1177088,1082739,1082739,33.339,0.16,0.0,0.03,0.16,1
86528,88640,72192,1177088,1082739,1099283,47.866,0.17,0.05,0.05,0.22000000000000003,1
100352,86528,55904,1177088,1099283,1130419,53.759,0.3,0.0,0.05,0.3,1
95232,70240,50912,1177088,1130419,1150059,36.761,0.2,0.03,0.04,0.23,1
97792,50912,22565,1294336,1150059,1176920,376.239,2.7,0.03,0.38,2.73,0
100864,41509,26528,1294336,1176920,1192264,74.690,0.41,0.0,0.07,0.41,1
100352,45472,38048,1294336,1192264,1199816,26.906,0.12,0.02,0.03,0.13999999999999999,1
101888,59040,40064,1294336,1199816,1219048,32.485,0.16,0.0,0.03,0.16,1
96768,61056,42080,1294336,1219048,1238280,33.035,0.14,0.02,0.03,0.16,1
99328,65632,43936,1294336,1238280,1259576,35.331,0.17,0.02,0.04,0.19,1
97792,67488,35104,1294336,1259576,1280864,31.111,0.14,0.0,0.03,0.14,1
98816,35104,20124,1419776,1280864,1294051,651.729,3.94,0.02,0.65,3.96,0
99840,47772,30944,1419776,1294051,1306715,78.520,0.44,0.02,0.08,0.46,1
99328,58592,58624,1419776,1306715,1306715,34.774,0.12,0.0,0.04,0.12,1
101888,86272,74240,1419776,1306715,1318795,46.652,0.27,0.0,0.05,0.27,1
111616,101888,75904,1419776,1384331,1410835,81.954,0.58,0.02,0.08,0.6,1
111616,75904,33178,1555968,1410835,1419696,549.252,3.47,0.02,0.55,3.49,0
117760,57754,57984,1555968,1419696,1419696,83.223,0.53,0.0,0.08,0.53,1
111104,82560,82592,1555968,1419696,1419696,41.731,0.14,0.02,0.04,0.16,1
118272,102048,98816,1555968,1419696,1422872,51.844,0.16,0.0,0.05,0.16,1
126976,118272,94144,1555968,1422872,1447384,60.585,0.39,0.05,0.06,0.44,1
134144,108992,101344,1555968,1447384,1455176,53.855,0.31,0.0,0.05,0.31,1
133632,116192,68448,1555968,1455176,1503504,58.821,0.38,0.02,0.06,0.4,1
139264,85344,46688,1555968,1503504,1542560,47.831,0.22,0.0,0.05,0.22,1
139264,46688,31678,1719296,1542560,1555635,529.555,3.25,0.06,0.53,3.31,0
139264,48574,28544,1719296,1555635,1576155,102.106,0.45,0.0,0.10,0.45,1
139776,47488,36000,1719296,1576155,1587803,30.232,0.05,0.0,0.03,0.05,1
136704,54944,38016,1719296,1587803,1604915,33.603,0.05,0.0,0.03,0.05,1
138752,59520,21664,1719296,1604915,1643275,35.133,0.14,0.0,0.04,0.14,1
139776,43168,21664,1719296,1643275,1665083,29.497,0.05,0.0,0.03,0.05,1
140800,46240,24736,1719296,1665083,1686867,31.541,0.03,0.02,0.03,0.05,1
141312,24736,0,1881088,1686867,1709501,568.894,3.98,0.02,0.57,4.0,0
55808,27648,27808,1881088,1709501,1709501,23.348,0.05,0.0,0.02,0.05,1
135680,55456,55488,1881088,1709501,1709501,34.227,0.16,0.0,0.03,0.16,1
138240,86208,86272,1881088,1709501,1709501,44.060,0.27,0.0,0.04,0.27,1
142336,116992,89312,1881088,1709501,1737541,58.212,0.3,0.03,0.06,0.32999999999999996,1
150016,115424,87808,1881088,1737541,1765565,57.285,0.38,0.0,0.06,0.38,1
157184,113920,83136,1881088,1765565,1796693,56.762,0.33,0.05,0.06,0.38,1
159232,110784,80096,1881088,1796693,1827813,55.104,0.34,0.03,0.05,0.37,1
151040,107744,55520,1881088,1827813,1880717,55.345,0.33,0.06,0.05,0.39,1
155136,55520,52680,2079744,1880717,1880826,614.914,4.39,0.0,0.62,4.39,0
161280,88008,35488,2079744,1880826,1934274,119.172,0.77,0.02,0.12,0.79,1
158208,70816,35488,2079744,1934274,1970082,42.256,0.23,0.03,0.04,0.26,1
160768,74400,39168,2079744,1970082,2005930,47.886,0.22,0.02,0.05,0.24,1
155136,78080,39104,2079744,2005930,2045386,45.961,0.23,0.02,0.05,0.25,1
158208,39104,2606,2301952,2045386,2079249,642.370,4.7,0.0,0.64,4.7,0
93696,49198,46816,2301952,2079249,2081929,110.496,0.64,0.0,0.11,0.64,1
151552,93408,93440,2301952,2081929,2081929,51.915,0.25,0.0,0.05,0.25,1
160768,135424,118784,2301952,2081929,2098713,71.523,0.45,0.02,0.07,0.47000000000000003,1
184320,160768,79264,2301952,2098713,2181377,89.636,0.53,0.09,0.09,0.62,1
186368,125856,88864,2301952,2181377,2218929,70.225,0.48,0.02,0.07,0.5,1
190464,135456,93408,2301952,2218929,2261473,71.464,0.45,0.02,0.07,0.47000000000000003,1
190464,93408,50187,2553344,2261473,2301817,759.862,5.53,0.03,0.76,5.5600000000000005,0
124928,99851,74848,2553344,2301817,2327385,158.224,0.95,0.0,0.16,0.95,1
179200,124512,124544,2553344,2327385,2327385,70.179,0.39,0.0,0.07,0.39,1
192000,166528,150016,2553344,2327385,2344001,90.963,0.72,0.03,0.09,0.75,1
216064,192000,127328,2553344,2344001,2409361,107.777,0.8,0.05,0.11,0.8500000000000001,1
222720,167264,120704,2553344,2409361,2456361,100.117,0.61,0.02,0.10,0.63,1
215552,160640,80128,2553344,2456361,2537513,94.068,0.56,0.08,0.09,0.64,1
221184,80128,61921,2839552,2537513,2553066,820.127,5.98,0.06,0.82,6.04,0
228352,112609,50912,2839552,2553066,2615602,164.328,0.97,0.05,0.16,1.02,1
226816,101600,50912,2839552,2615602,2666738,67.650,0.31,0.05,0.07,0.36,1
229376,106720,56032,2839552,2666738,2717882,65.976,0.41,0.0,0.07,0.41,1
222720,111840,56000,2839552,2717882,2774210,66.799,0.36,0.03,0.07,0.39,1
226816,56000,0,3136512,2774210,2827843,903.951,6.44,0.02,0.90,6.46,0
219136,61952,62176,3136512,2958915,2958915,111.115,0.55,0.0,0.11,0.55,1
226304,129760,129888,3136512,2958915,2958915,72.063,0.19,0.0,0.07,0.19,1
210432,197472,170496,3136512,2958915,2986091,108.251,0.5,0.03,0.11,0.53,1
133120,210432,92768,3136512,2986091,3104795,100.534,0.59,0.06,0.10,0.6499999999999999,1
238080,92768,0,3476480,3104795,3130311,1193.934,8.61,0.05,1.19,8.66,0
238080,44544,44736,3476480,3130311,3130311,46.657,0.12,0.0,0.05,0.12,1
221184,89280,89344,3476480,3130311,3130311,59.394,0.2,0.0,0.06,0.2,1
230912,138496,138560,3476480,3130311,3130311,76.484,0.3,0.0,0.08,0.3,1
220160,187712,187840,3476480,3130311,3130311,87.453,0.53,0.02,0.09,0.55,1
245248,217024,172416,3476480,3130311,3175255,97.264,0.58,0.08,0.10,0.6599999999999999,1
258048,201600,157024,3476480,3175255,3220215,91.572,0.48,0.05,0.09,0.53,1
114176,184672,86240,3476480,3220215,3319375,87.806,0.58,0.05,0.09,0.63,1
256000,113888,55488,3476480,3319375,3378247,69.129,0.19,0.05,0.07,0.24,1
258048,55488,0,3806720,3378247,3431111,1155.583,8.0,0.08,1.15,8.08,0
261632,31744,31904,3806720,3431111,3431111,41.062,0.06,0.0,0.04,0.06,1
262656,67232,35488,3806720,3431111,3463127,53.577,0.16,0.0,0.05,0.16,1
257536,70816,35488,3806720,3463127,3498767,51.700,0.17,0.02,0.05,0.19,1
79360,74912,39616,3806720,3498767,3534407,53.963,0.16,0.02,0.05,0.18,1
247808,79040,39584,3806720,3534407,3574175,57.527,0.27,0.03,0.06,0.30000000000000004,1
88576,83616,44256,3806720,3574175,3613959,61.933,0.2,0.0,0.06,0.2,1
237056,88288,44224,3806720,3613959,3658383,64.873,0.09,0.06,0.07,0.15,1
99840,93888,49888,3806720,3658383,3702815,60.834,0.28,0.02,0.06,0.30000000000000004,1
224768,99552,49888,3806720,3702815,3752911,73.179,0.23,0.05,0.07,0.28,1
