YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.478,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.960,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.233,0.0,0.0,0.00,0.0,1
1536,512,506,2048,504,474,3.562,0.0,0.0,0.00,0.0,0
2560,1530,480,2048,474,1034,1.510,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1034,2106,1.843,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2106,2543,5.123,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2543,2543,1.846,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2543,3775,3.260,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3775,4615,4.191,0.02,0.0,0.00,0.02,1
8704,6624,4064,6144,4615,5455,4.307,0.0,0.0,0.00,0.0,1
8704,4064,3545,10752,5455,5831,13.867,0.0,0.0,0.01,0.0,0
9728,8013,5088,10752,5831,6615,4.280,0.0,0.0,0.00,0.0,1
11264,9696,6112,10752,6615,7991,7.157,0.0,0.02,0.01,0.02,1
12800,11232,5248,11776,7991,11575,6.827,0.0,0.0,0.01,0.0,1
12800,5248,5199,18432,11575,11451,16.569,0.0,0.0,0.02,0.0,0
14336,10319,2688,18432,11451,16731,6.624,0.0,0.0,0.01,0.0,1
14848,2688,1105,27648,16731,18183,16.189,0.02,0.0,0.02,0.02,0
15360,7799,3424,27648,18183,19311,5.231,0.0,0.0,0.00,0.0,1
17920,11103,4480,27648,19311,22759,7.130,0.02,0.0,0.01,0.02,1
17920,14720,5312,27648,22759,27287,7.340,0.0,0.0,0.01,0.0,1
17920,5312,4779,38912,27287,27140,26.980,0.02,0.0,0.03,0.02,0
17920,15019,8192,38912,27140,32956,12.163,0.02,0.0,0.01,0.02,1
17920,8192,2555,52736,32956,38475,28.208,0.03,0.0,0.03,0.03,0
20992,12283,9760,52736,38475,41075,10.965,0.0,0.0,0.01,0.0,1
19968,19488,12768,52736,41075,47843,13.661,0.0,0.0,0.01,0.0,1
19968,12768,7122,69120,47843,52286,42.544,0.05,0.0,0.04,0.05,0
24576,14290,7168,69120,52286,59534,14.704,0.0,0.0,0.01,0.0,1
23040,14336,14336,69120,59534,59534,10.431,0.0,0.0,0.01,0.0,1
25088,20992,13824,69120,59534,66798,14.453,0.0,0.0,0.01,0.0,1
25088,13824,11209,89600,66798,69102,50.639,0.08,0.0,0.05,0.08,0
