YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.315,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,96,0.876,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,96,520,1.168,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,520,1068,1.242,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1068,1495,4.032,0.0,0.0,0.00,0.0,0
3584,2048,480,3584,1495,2111,1.284,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2111,2679,2.007,0.0,0.0,0.00,0.0,1
7168,4576,2016,4096,2679,3775,2.594,0.0,0.0,0.00,0.0,1
7168,2016,2012,6656,3775,3682,6.559,0.0,0.0,0.01,0.0,0
8192,7132,3040,6656,3682,5330,4.742,0.0,0.0,0.00,0.0,1
8192,3040,2012,10240,5330,6318,7.030,0.02,0.0,0.01,0.02,0
11264,7132,4192,10240,6318,6838,4.669,0.0,0.0,0.00,0.0,1
11776,10848,5088,10240,6838,9646,7.096,0.0,0.0,0.01,0.0,1
11776,5088,4375,15360,9646,10021,13.689,0.0,0.0,0.01,0.0,0
15872,11031,5344,15360,10021,12549,6.161,0.0,0.0,0.01,0.0,1
16384,14048,4512,18432,12549,17933,7.684,0.0,0.0,0.01,0.0,1
16384,4512,3985,26624,17933,18307,19.090,0.02,0.0,0.02,0.02,0
18944,12689,5056,26624,18307,22363,7.423,0.0,0.0,0.01,0.0,1
18944,5056,389,37376,22363,26382,22.655,0.02,0.0,0.02,0.02,0
19456,11653,5856,37376,26382,26790,7.351,0.0,0.0,0.01,0.0,1
19456,17120,8704,37376,26790,34854,13.223,0.02,0.0,0.01,0.02,1
19456,8704,6131,51712,34854,37263,30.300,0.03,0.0,0.03,0.03,0
23552,16883,10784,51712,37263,43495,12.793,0.0,0.0,0.01,0.0,1
23040,21536,14304,51712,43495,50783,15.326,0.02,0.0,0.02,0.02,1
23040,14304,12168,69632,50783,51648,46.621,0.03,0.0,0.05,0.03,0
28160,20872,8736,69632,51648,64016,17.311,0.02,0.0,0.02,0.02,1
28160,8736,3052,91648,64016,69437,47.096,0.06,0.0,0.05,0.06,0
29184,11756,11776,91648,69437,69437,13.394,0.0,0.0,0.01,0.0,1
29696,19537,19360,91648,69437,69437,11.252,0.0,0.0,0.01,0.0,1
28160,29600,22496,91648,69437,76605,21.043,0.03,0.0,0.02,0.03,1
34816,28128,18080,91648,76605,86813,15.133,0.02,0.0,0.02,0.02,1
34816,18080,10860,117248,86813,91639,74.401,0.08,0.0,0.07,0.08,0
34816,16492,12992,117248,91639,95271,14.425,0.02,0.0,0.01,0.02,1
35840,20160,16800,117248,95271,98631,10.254,0.0,0.0,0.01,0.0,1
36352,23968,19968,117248,98631,102711,11.667,0.0,0.0,0.01,0.0,1
37888,27648,22016,117248,102711,108415,13.394,0.02,0.0,0.01,0.02,1
37888,22016,13240,141312,108415,116785,57.732,0.12,0.0,0.06,0.12,0
37888,20920,11616,141312,116785,126337,16.809,0.02,0.0,0.02,0.02,1
39424,20832,16960,141312,126337,130241,10.149,0.0,0.0,0.01,0.0,1
39424,16960,5595,168448,130241,141268,55.124,0.17,0.02,0.06,0.19,0
38400,14811,12608,168448,141268,143548,17.264,0.03,0.0,0.02,0.03,1
39424,23360,23360,168448,143548,143548,11.264,0.0,0.0,0.01,0.0,1
37888,34112,30720,168448,151740,155140,20.596,0.05,0.0,0.02,0.05,1
43520,37888,26464,168448,155140,166780,17.324,0.05,0.02,0.02,0.07,1
43520,26464,20721,198144,166780,168001,86.323,0.2,0.0,0.09,0.2,0
43520,27889,20608,198144,168001,175513,21.471,0.09,0.0,0.02,0.09,1
45056,28800,28800,198144,175513,175513,14.032,0.0,0.0,0.01,0.0,1
46592,36992,29376,198144,175513,183249,16.773,0.08,0.0,0.02,0.08,1
48640,37056,24128,198144,183249,196345,17.017,0.06,0.0,0.02,0.06,1
48640,24128,21925,232448,196345,197906,82.298,0.3,0.0,0.08,0.3,0
47616,29605,14624,232448,197906,213234,22.230,0.06,0.03,0.02,0.09,1
48640,23840,16960,232448,213234,220194,12.218,0.02,0.0,0.01,0.02,1
48640,16960,4564,270848,220194,232094,81.335,0.33,0.03,0.08,0.36,0
