YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.227,0.0,0.0,0.00,0.0,1
1536,991,496,512,8,88,0.824,0.0,0.0,0.00,0.0,1
1536,1520,512,512,88,496,1.097,0.0,0.0,0.00,0.0,1
1536,512,511,2048,496,469,3.142,0.0,0.0,0.00,0.0,0
2560,1535,480,2048,469,1038,1.511,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1038,2110,1.639,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2110,2542,4.425,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,1.747,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,3.221,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4606,3.531,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4606,5446,3.869,0.0,0.0,0.00,0.0,1
8704,4064,3545,10752,5446,5831,10.938,0.02,0.0,0.01,0.02,0
9728,8013,5088,10752,5831,6615,3.934,0.0,0.0,0.00,0.0,1
11264,9696,6112,10752,6615,7983,5.720,0.0,0.0,0.00,0.0,1
12800,11232,5216,11776,7983,11583,5.949,0.0,0.0,0.01,0.0,1
12800,5216,5179,18432,11583,11471,15.125,0.02,0.0,0.02,0.02,0
14336,10299,2688,18432,11471,16735,6.085,0.0,0.0,0.01,0.0,1
14848,2688,1105,27648,16735,18183,16.089,0.02,0.0,0.02,0.02,0
15360,7799,3424,27648,18183,19311,4.771,0.02,0.0,0.01,0.02,1
17920,11103,4480,27648,19311,22759,7.185,0.02,0.0,0.01,0.02,1
17920,14720,5344,27648,22759,27279,7.646,0.02,0.0,0.01,0.02,1
17920,5344,4779,38912,27279,27139,25.661,0.0,0.0,0.03,0.0,0
17920,15019,8192,38912,27139,32963,12.417,0.02,0.0,0.01,0.02,1
17920,8192,2555,52736,32963,38485,29.643,0.03,0.0,0.03,0.03,0
20992,12283,9728,52736,38485,41085,10.454,0.0,0.0,0.01,0.0,1
19968,19456,12768,52736,41085,47861,13.188,0.02,0.0,0.01,0.02,1
19968,12768,7122,69120,47861,52297,44.931,0.05,0.0,0.04,0.05,0
24576,14290,7200,69120,52297,59545,13.703,0.02,0.0,0.01,0.02,1
23040,14368,14336,69120,59545,59545,10.037,0.0,0.0,0.01,0.0,1
25088,20992,18432,69120,59545,62105,12.987,0.02,0.0,0.01,0.02,1
25088,18432,11242,88064,62105,69081,53.470,0.08,0.0,0.05,0.08,0
28160,17898,10176,88064,69081,76977,16.098,0.03,0.0,0.02,0.03,1
29696,18368,18336,88064,76977,76977,12.252,0.0,0.0,0.01,0.0,1
29696,26528,24032,88064,76977,79465,16.232,0.0,0.0,0.02,0.0,1
34304,29664,20192,89600,79465,89097,14.406,0.02,0.0,0.02,0.02,1
34304,20192,20125,109568,89097,86712,74.131,0.11,0.0,0.07,0.11,0
33280,25757,11264,109568,86712,101416,16.003,0.02,0.0,0.02,0.02,1
34304,11264,3027,137728,101416,109412,52.142,0.08,0.0,0.05,0.08,0
36352,10707,9888,137728,109412,110324,13.447,0.02,0.0,0.01,0.02,1
36352,17568,17568,137728,110324,110324,8.903,0.0,0.0,0.01,0.0,1
36864,26272,26240,137728,110324,110324,12.141,0.02,0.0,0.01,0.02,1
36352,34944,31744,137728,110324,113500,16.501,0.03,0.02,0.02,0.05,1
41984,36352,27456,137728,113500,122612,16.777,0.05,0.0,0.02,0.05,1
40960,32064,16704,138240,122612,138100,17.277,0.03,0.0,0.02,0.03,1
41984,16704,16129,171008,138100,138100,70.689,0.19,0.0,0.07,0.19,0
44032,22785,11040,171008,138100,150124,18.056,0.03,0.0,0.02,0.03,1
42496,17696,13376,171008,150124,154524,9.299,0.0,0.0,0.01,0.0,1
